it,start,end,latency,sol,period
180,8728963,8946831,217868,1,49396
181,8778394,8996192,217798,1,49385
182,8827787,9046270,218483,1,49593
183,8877164,9095660,218496,1,49532
184,8926574,9145121,218547,1,49511
185,8975922,9194499,218577,1,49471
186,9025990,9243824,217834,1,49427
187,9075375,9293181,217806,1,49406
188,9124894,9342499,217605,1,49379
189,9174204,9391941,217737,1,49398
190,9223552,9441293,217741,1,49384
191,9272887,9490687,217800,1,49387
192,9322254,9540068,217814,1,49385
193,9371645,9589437,217792,1,49380
194,9421035,9639638,218603,1,49626
195,9470386,9689444,219058,1,49680
196,9519778,9739353,219575,1,49749
197,9569164,9788721,219557,1,49634
198,9619210,9838367,219157,1,49638
199,9669223,9887812,218589,1,49580
200,9719094,9937167,218073,1,49512
201,9768465,9986539,218074,1,49470
202,9818111,10035967,217856,1,49457
203,9867471,10085319,217848,1,49425
204,9916893,10134684,217791,1,49407
205,9966248,10184059,217811,1,49397
206,10015741,10233957,218216,1,49547
207,10065065,10283365,218300,1,49505
208,10114428,10332712,218284,1,49458
209,10163774,10382103,218329,1,49438
210,10213424,10431490,218066,1,49422
211,10263064,10480846,217782,1,49402
212,10312426,10530374,217948,1,49440
213,10361801,10579752,217951,1,49421
214,10411222,10629242,218020,1,49442
215,10460574,10678568,217994,1,49407
216,10510116,10727962,217846,1,49403
217,10559485,10777304,217819,1,49384
218,10608959,10827233,218274,1,49548
219,10658334,10877170,218836,1,49664
220,10707728,10926995,219267,1,49712
221,10757077,10976584,219507,1,49675
222,10806720,11026028,219308,1,49606
223,10856889,11075390,218501,1,49532
224,10906745,11124756,218011,1,49482
225,10956352,11174125,217773,1,49448
226,11005714,11223486,217772,1,49422
227,11055107,11272837,217730,1,49400
228,11104510,11322169,217659,1,49380
229,11153878,11371594,217716,1,49393
230,11203237,11420949,217712,1,49382
231,11252603,11470281,217678,1,49367
232,11301919,11519755,217836,1,49399
233,11351332,11569191,217859,1,49410
234,11400675,11618763,218088,1,49458
235,11450040,11668160,218120,1,49440
236,11499505,11717513,218008,1,49414
237,11548879,11766900,218021,1,49405
238,11598419,11816207,217788,1,49376
239,11647909,11865638,217729,1,49392
240,11697257,11914988,217731,1,49379
241,11746645,11964321,217676,1,49365
242,11795978,12013666,217688,1,49359
243,11845418,12063003,217585,1,49352
244,11894740,12112400,217660,1,49366
245,11944049,12161743,217694,1,49359
246,11993411,12211102,217691,1,49359
247,12042748,12260381,217633,1,49335
248,12092115,12309746,217631,1,49344
249,12141487,12359055,217568,1,49333
250,12190865,12408414,217549,1,49341
251,12240160,12457751,217591,1,49339
252,12289505,12507106,217601,1,49344
253,12338837,12556403,217566,1,49330
254,12388206,12605771,217565,1,49341
255,12437518,12655307,217789,1,49399
256,12486871,12704714,217843,1,49402
257,12536167,12754102,217935,1,49397
258,12585505,12803459,217954,1,49385
259,12635023,12852801,217778,1,49372
260,12684438,12902159,217721,1,49368
261,12733809,12951502,217693,1,49360
262,12783190,13000852,217662,1,49357
263,12832552,13050229,217677,1,49363
264,12881882,13099615,217733,1,49370
265,12931259,13148956,217697,1,49361
266,12980605,13198293,217688,1,49354
267,13029957,13247629,217672,1,49348
268,13079317,13297005,217688,1,49356
269,13128675,13346407,217732,1,49370
270,13178001,13395851,217850,1,49392
271,13227392,13445227,217835,1,49387
272,13276726,13494566,217840,1,49372
273,13326089,13543969,217880,1,49381
274,13375578,13593354,217776,1,49382
275,13424966,13642731,217765,1,49381
276,13474318,13692138,217820,1,49388
277,13523692,13741460,217768,1,49368
278,13573060,13790896,217836,1,49388
279,13622493,13840275,217782,1,49385
280,13671856,13889719,217863,1,49403
281,13721162,13939081,217919,1,49390
282,13770544,13988443,217899,1,49382
283,13820052,14037727,217675,1,49352
284,13869396,14087336,217940,1,49429
285,13918794,14136663,217869,1,49398
286,13968188,14186004,217816,1,49381
287,14017506,14235344,217838,1,49369
288,14067071,14284651,217580,1,49350
289,14116449,14334094,217645,1,49378
290,14165736,14383528,217792,1,49394
291,14215079,14432922,217843,1,49394
292,14264398,14482269,217871,1,49380
293,14313760,14531645,217885,1,49379
294,14363271,14580977,217706,1,49364
295,14412648,14630328,217680,1,49360
296,14462043,14679639,217596,1,49345
297,14511400,14729020,217620,1,49356
298,14560736,14778446,217710,1,49377
299,14610084,14827817,217733,1,49375
300,14659389,14877425,218036,1,49445
301,14708769,14926802,218033,1,49424
302,14758174,14976176,218002,1,49409
303,14807566,15026529,218963,1,49692
304,14857180,15079657,222477,1,50723
305,14906562,15130331,223769,1,50708
306,14955924,15180537,224613,1,50557
307,15005844,15230589,224745,1,50405
308,15056999,15280163,223164,1,50156
309,15280571,15362040,81469,1,59672
310,15290358,15412666,122308,1,56958
311,15300908,15463151,162243,1,55016
312,15311236,15512538,201302,1,53327
313,15341535,15562003,220468,1,52168
314,15392313,15611846,219533,1,51471
315,15442894,15661533,218639,1,50935
316,15492239,15710909,218670,1,50467
317,15541723,15760271,218548,1,50136
318,15591116,15809644,218528,1,49907
319,15641303,15859071,217768,1,49763
320,15690690,15908413,217723,1,49636
321,15740023,15957783,217760,1,49556
322,15789357,16007145,217788,1,49498
323,15838778,16056436,217658,1,49436
324,15888181,16105813,217632,1,49418
325,15937528,16155143,217615,1,49391
326,15986873,16204531,217658,1,49390
327,16036204,16254741,218537,1,49636
328,16085521,16304128,218607,1,49561
329,16134903,16353507,218604,1,49506
330,16184222,16402969,218747,1,49493
331,16234496,16452303,217807,1,49445
332,16283817,16501665,217848,1,49420
333,16333240,16551050,217810,1,49409
334,16382676,16600404,217728,1,49393
335,16432052,16649846,217794,1,49407
336,16481374,16699220,217846,1,49397
337,16530765,16748781,218016,1,49446
338,16580127,16798267,218140,1,49458
339,16629621,16848641,219020,1,49733
340,16678940,16898671,219731,1,49822
341,16728431,16948447,220016,1,49808
342,16777962,16997797,219835,1,49670
343,16828325,17047122,218797,1,49567
344,16878357,17096503,218146,1,49511
345,16928217,17145796,217579,1,49445
346,16977530,17195204,217674,1,49434
347,17026886,17244544,217658,1,49406
348,17076203,17293982,217779,1,49415
349,17125567,17343325,217758,1,49393
350,17174916,17392757,217841,1,49405
351,17224263,17442773,218510,1,49588
352,17273653,17492124,218471,1,49517
353,17323062,17541521,218459,1,49481
354,17372470,17591024,218554,1,49487
355,17422455,17640360,217905,1,49442
356,17471865,17689678,217813,1,49404
357,17521216,17739009,217793,1,49382
358,17570793,17788399,217606,1,49384
359,17620115,17837840,217725,1,49401
360,17669440,17887430,217990,1,49458
361,17718765,17936772,218007,1,49423
362,17768128,17986194,218066,1,49422
363,17817523,18036234,218711,1,49608
364,17867098,18085597,218499,1,49534
365,17916518,18134961,218443,1,49483
366,17965922,18184255,218333,1,49426
367,18015915,18233598,217683,1,49401
368,18065365,18282941,217576,1,49383
369,18114712,18332273,217561,1,49368
370,18164005,18381676,217671,1,49378
371,18213358,18431076,217718,1,49385
372,18262680,18480450,217770,1,49381
373,18312025,18529927,217902,1,49410
374,18361416,18579289,217873,1,49395
375,18410822,18629076,218254,1,49513
376,18460158,18678402,218244,1,49457
377,18509619,18727801,218182,1,49439
378,18559028,18777152,218124,1,49413
379,18608531,18826588,218057,1,49419
380,18658235,18876213,217978,1,49481
381,18707556,18925577,218021,1,49446
382,18756908,18974919,218011,1,49414
383,18806299,19024292,217993,1,49402
384,18855951,19073646,217695,1,49387
385,18905311,19123034,217723,1,49387
386,18954670,19172302,217632,1,49351
387,19004035,19221818,217783,1,49401
388,19053383,19271380,217997,1,49449
389,19102762,19320722,217960,1,49417
390,19152087,19370120,218033,1,49411
391,19201406,19419443,218037,1,49384
392,19251156,19468772,217616,1,49368
393,19300497,19518179,217682,1,49379
394,19349871,19567613,217742,1,49396
395,19399208,19616987,217779,1,49389
396,19448514,19666374,217860,1,49388
397,19497949,19715746,217797,1,49383
398,19547348,19765418,218070,1,49470
399,19596738,19815306,218568,1,49595
400,19646103,19865098,218995,1,49654
401,19695492,19914954,219462,1,49714
402,19745169,19964769,219600,1,49744
403,19794671,20014162,219491,1,49639
404,19844857,20063665,218808,1,49598
405,19894683,20113054,218371,1,49535
406,19944497,20162413,217916,1,49482
407,19993816,20211774,217958,1,49446
408,20043403,20261073,217670,1,49402
409,20092798,20310452,217654,1,49395
410,20142136,20359858,217722,1,49398
411,20191483,20409219,217736,1,49387
412,20240846,20459336,218490,1,49606
413,20290228,20508726,218498,1,49541
414,20339577,20558174,218597,1,49513
415,20388955,20607668,218713,1,49507
416,20439070,20657035,217965,1,49465
417,20488421,20706377,217956,1,49428
418,20537961,20755836,217875,1,49437
419,20587368,20805229,217861,1,49424
420,20636756,20854618,217862,1,49413
421,20686105,20903958,217853,1,49391
422,20735576,20953308,217732,1,49379
423,20784897,21002723,217826,1,49389
424,20834378,21052951,218573,1,49641
425,20883729,21102382,218653,1,49578
426,20933104,21151705,218601,1,49501
427,20982424,21201098,218674,1,49469
428,21032652,21250477,217825,1,49442
429,21082054,21299794,217740,1,49404
430,21131475,21349112,217637,1,49378
431,21180817,21398468,217651,1,49371
432,21230208,21447844,217636,1,49373
433,21279527,21497200,217673,1,49367
434,21328891,21546615,217724,1,49382
435,21378211,21595907,217696,1,49355
436,21427558,21646116,218558,1,49611
437,21476932,21696023,219091,1,49699
438,21526279,21745945,219666,1,49766
439,21575667,21795229,219562,1,49621
440,21625729,21844596,218867,1,49545
441,21675702,21893981,218279,1,49497
442,21725618,21943333,217715,1,49453
443,21775008,21992627,217619,1,49405
444,21824369,22042337,217968,1,49497
445,21873673,22091768,218095,1,49477
446,21923081,22141101,218020,1,49433
447,21972403,22190459,218056,1,49411
448,22021805,22240474,218669,1,49592
449,22071504,22289964,218460,1,49561
450,22120844,22339351,218507,1,49509
451,22170224,22388618,218394,1,49436
452,22220141,22438017,217876,1,49425
453,22269621,22487348,217727,1,49397
454,22319084,22536698,217614,1,49382
455,22368422,22586099,217677,1,49388
456,22417739,22635443,217704,1,49375
457,22467091,22684763,217672,1,49358
458,22516479,22734165,217686,1,49371
459,22565796,22783529,217733,1,49369
460,22615176,22833156,217980,1,49446
461,22664501,22882744,218243,1,49489
462,22713880,22932075,218195,1,49441
463,22763283,22981405,218122,1,49408
464,22812685,23030749,218064,1,49388
465,22862487,23080074,217587,1,49369
466,22911838,23129443,217605,1,49369
467,22961159,23178794,217635,1,49363
468,23010519,23228129,217610,1,49355
469,23059829,23277489,217660,1,49356
470,23109191,23326887,217696,1,49369
471,23158539,23376274,217735,1,49374
472,23207888,23426106,218218,1,49511
473,23257210,23475741,218531,1,49548
474,23306598,23525180,218582,1,49515
475,23356002,23574526,218524,1,49464
476,23405403,23624016,218613,1,49472
477,23455487,23673578,218091,1,49499
478,23504871,23722935,218064,1,49456
479,23554283,23772276,217993,1,49421
480,23603777,23821603,217826,1,49393
481,23653330,23871043,217713,1,49407
482,23702688,23920404,217716,1,49393
483,23752034,23969770,217736,1,49385
484,23801376,24019419,218043,1,49464
485,23850771,24069307,218536,1,49591
486,23900132,24118740,218608,1,49543
487,23949494,24168063,218569,1,49477
488,23998850,24217424,218574,1,49442
489,24049055,24266788,217733,1,49419
490,24098518,24316161,217643,1,49405
491,24147827,24365441,217614,1,49367
492,24197175,24414811,217636,1,49368
493,24246515,24464152,217637,1,49360
494,24295905,24513561,217656,1,49374
495,24345213,24562941,217728,1,49376
496,24394529,24612290,217761,1,49368
497,24443898,24662471,218573,1,49612
498,24493288,24711834,218546,1,49537
499,24542664,24761297,218633,1,49515
500,24592026,24810711,218685,1,49484
501,24642217,24860110,217893,1,49458
502,24691588,24909447,217859,1,49422
503,24741070,24958760,217690,1,49389
504,24790421,25008141,217720,1,49387
505,24839855,25057651,217796,1,49423
506,24889136,25107096,217960,1,49430
507,24938501,25156402,217901,1,49392
508,24987851,25205789,217938,1,49391
509,25037399,25255900,218501,1,49607
510,25086766,25305265,218499,1,49534
511,25136178,25354668,218490,1,49495
512,25185516,25403991,218475,1,49443
513,25235647,25453289,217642,1,49399
514,25284992,25502741,217749,1,49415
515,25334369,25552214,217845,1,49432
516,25383711,25601603,217892,1,49419
517,25433014,25651000,217986,1,49412
518,25482378,25700358,217980,1,49396
519,25531923,25749725,217802,1,49387
520,25581292,25799130,217838,1,49392
521,25630694,25849300,218606,1,49625
522,25680090,25898734,218644,1,49568
523,25729441,25948030,218589,1,49486
524,25778830,25997335,218505,1,49432
525,25829075,26046695,217620,1,49410
526,25878413,26096077,217664,1,49401
527,25927764,26145465,217701,1,49397
528,25977062,26194856,217794,1,49395
