it,start,end,latency,sol,period
111,5281490,5721116,439626,1,51115
112,5332557,5772076,439519,1,51068
113,5383562,5823090,439528,1,51052
114,5435074,5873770,438696,1,50940
115,5486255,5924639,438384,1,50919
116,5537174,5975566,438392,1,50921
117,5588310,6027011,438701,1,51078
118,5639506,6078445,438939,1,51185
119,5690592,6129732,439140,1,51215
120,5741552,6180644,439092,1,51124
121,5792513,6231561,439048,1,51062
122,5843266,6282530,439264,1,51034
123,5894153,6333481,439328,1,51009
124,5945104,6384417,439313,1,50987
125,5996096,6435452,439356,1,51001
126,6047835,6486315,438480,1,50960
127,6099143,6537697,438554,1,51086
128,6150155,6588768,438613,1,51081
129,6201070,6640336,439266,1,51227
130,6252003,6691657,439654,1,51255
131,6302971,6742730,439759,1,51200
132,6353890,6793761,439871,1,51149
133,6404958,6844672,439714,1,51078
134,6455855,6895914,440059,1,51127
135,6506792,6946997,440205,1,51114
136,6558232,6997861,439629,1,51039
137,6609371,7048732,439361,1,50988
138,6661069,7099594,438525,1,50950
139,6712262,7150407,438145,1,50909
140,6763247,7201456,438209,1,50951
141,6814167,7252887,438720,1,51095
142,6865388,7304295,438907,1,51189
143,6916504,7355601,439097,1,51224
144,6967390,7406817,439427,1,51221
145,7018190,7458017,439827,1,51215
146,7069085,7508919,439834,1,51121
147,7119947,7559955,440008,1,51095
148,7170921,7611050,440129,1,51095
149,7222282,7661910,439628,1,51024
150,7273689,7712752,439063,1,50969
151,7325082,7763748,438666,1,50977
152,7376274,7815066,438792,1,51079
153,7427479,7866422,438943,1,51162
154,7478450,7917577,439127,1,51160
155,7529457,7968645,439188,1,51132
156,7580483,8019633,439150,1,51089
157,7631387,8070493,439106,1,51020
158,7682246,8121436,439190,1,50997
159,7733268,8172451,439183,1,51002
160,7784256,8223581,439325,1,51040
161,7835845,8274557,438712,1,51021
162,7887096,8325532,438436,1,51007
163,7938127,8376662,438535,1,51044
164,7989126,8428260,439134,1,51210
165,8039996,8479379,439383,1,51182
166,8090941,8530194,439253,1,51072
167,8141924,8581167,439243,1,51042
168,8193041,8632316,439275,1,51074
169,8244058,8683120,439062,1,50993
170,8295076,8733949,438873,1,50944
171,8346166,8784978,438812,1,50969
172,8397264,8836139,438875,1,51026
173,8448846,8887045,438199,1,50990
174,8499759,8937964,438205,1,50969
175,8550708,8989106,438398,1,51021
176,8601820,9040644,438824,1,51176
177,8652592,9092217,439625,1,51295
178,8703475,9143603,440128,1,51322
179,8754449,9194924,440475,1,51322
180,8805630,9246197,440567,1,51307
181,8856527,9297273,440746,1,51237
182,8907469,9348238,440769,1,51156
183,8958595,9399193,440598,1,51095
184,9009718,9450072,440354,1,51030
185,9061630,9500980,439350,1,50993
186,9113090,9551885,438795,1,50967
187,9164348,9602843,438495,1,50964
188,9215692,9654387,438695,1,51138
189,9266781,9705652,438871,1,51176
190,9317736,9756681,438945,1,51132
191,9368667,9807811,439144,1,51131
192,9419586,9859006,439420,1,51150
193,9470531,9909785,439254,1,51039
194,9521369,9960898,439529,1,51061
195,9572285,10011880,439595,1,51037
196,9623731,10062883,439152,1,51027
197,9675133,10113880,438747,1,51018
198,9726221,10164882,438661,1,51013
199,9777238,10216017,438779,1,51049
200,9828406,10267204,438798,1,51090
201,9879319,10318230,438911,1,51071
202,9930403,10369309,438906,1,51073
203,9981339,10420445,439106,1,51092
204,10032246,10471472,439226,1,51072
205,10083390,10522547,439157,1,51073
206,10134397,10573858,439461,1,51144
207,10185323,10624900,439577,1,51113
208,10236587,10675943,439356,1,51092
209,10287729,10726711,438982,1,50995
210,10338834,10777554,438720,1,50949
211,10389920,10829072,439152,1,51120
212,10440944,10880212,439268,1,51126
213,10492052,10931339,439287,1,51126
214,10543331,10982316,438985,1,51081
215,10594357,11033433,439076,1,51092
216,10645415,11084409,438994,1,51057
217,10696250,11135273,439023,1,50999
218,10747097,11186192,439095,1,50975
219,10798165,11237434,439269,1,51055
220,10849653,11288470,438817,1,51049
221,10900839,11339371,438532,1,51004
222,10951858,11390501,438643,1,51042
223,11002971,11441632,438661,1,51069
224,11053859,11492716,438857,1,51073
225,11104747,11543635,438888,1,51027
226,11155729,11594537,438808,1,50989
227,11206732,11645472,438740,1,50973
228,11257992,11696542,438550,1,51002
229,11308804,11747481,438677,1,50983
230,11360021,11798507,438486,1,50996
231,11411130,11849275,438145,1,50927
232,11462230,11900260,438030,1,50944
233,11513175,11951173,437998,1,50935
234,11564037,12002142,438105,1,50945
235,11614986,12052965,437979,1,50908
236,11666020,12103836,437816,1,50897
237,11716951,12154802,437851,1,50917
238,11768009,12205677,437668,1,50905
239,11818802,12256893,438091,1,50998
240,11869750,12308214,438464,1,51095
241,11920651,12359249,438598,1,51077
242,11971628,12410204,438576,1,51040
243,12022472,12461239,438767,1,51038
244,12073374,12512188,438814,1,51011
245,12124286,12563096,438810,1,50980
246,12175183,12613823,438640,1,50904
247,12226341,12664708,438367,1,50898
248,12277732,12715689,437957,1,50923
249,12328739,12766780,438041,1,50973
250,12379678,12817693,438015,1,50955
251,12430730,12868692,437962,1,50968
252,12481691,12919761,438070,1,50998
253,12532626,12970540,437914,1,50932
254,12583335,13021476,438141,1,50933
255,12634182,13072432,438250,1,50940
256,12685177,13123459,438282,1,50966
257,12736263,13174408,438145,1,50961
258,12787123,13225488,438365,1,50996
259,12838189,13276582,438393,1,51025
260,12889270,13327524,438254,1,51000
261,12940057,13378425,438368,1,50970
262,12990961,13429436,438475,1,50982
263,13041901,13480316,438415,1,50952
264,13092969,13531200,438231,1,50931
265,13143950,13582095,438145,1,50920
266,13194959,13633081,438122,1,50940
267,13246027,13684108,438081,1,50966
268,13297013,13734991,437978,1,50941
269,13347973,13785748,437775,1,50886
270,13398965,13836444,437479,1,50829
271,13449805,13887490,437685,1,50894
272,13500690,13938399,437709,1,50898
273,13551623,13989389,437766,1,50925
274,13602602,14040407,437805,1,50953
275,13653586,14091306,437720,1,50937
276,13704493,14142129,437636,1,50902
277,13755276,14193120,437844,1,50929
278,13805934,14244122,438188,1,50951
279,13856980,14295167,438187,1,50979
280,13907921,14346138,438217,1,50976
281,13958923,14396968,438045,1,50932
282,14009937,14447989,438052,1,50959
283,14060793,14499036,438243,1,50985
284,14111651,14550049,438398,1,50993
285,14162604,14600957,438353,1,50968
286,14213644,14651842,438198,1,50943
287,14264631,14703100,438469,1,51037
288,14315614,14754113,438499,1,51030
289,14366481,14805080,438599,1,51011
290,14417479,14856004,438525,1,50985
291,14468562,14907161,438599,1,51036
292,14519582,14958159,438577,1,51025
293,14570430,15009222,438792,1,51036
294,14621312,15060167,438855,1,51009
295,14672547,15111200,438653,1,51016
296,14723628,15162155,438527,1,50997
297,14774592,15213140,438548,1,50993
298,14825505,15264338,438833,1,51055
299,14876638,15315394,438756,1,51055
300,14927676,15366617,438941,1,51105
301,14978666,15417503,438837,1,51039
302,15029645,15468660,439015,1,51074
303,15080724,15519671,438947,1,51055
304,15131660,15570591,438931,1,51015
305,15182562,15621446,438884,1,50967
306,15233793,15672473,438680,1,50985
307,15284899,15723421,438522,1,50973
308,15336137,15774244,438107,1,50928
309,15386987,15825179,438192,1,50930
310,15438108,15876136,438028,1,50938
311,15489153,15926806,437653,1,50857
312,15540094,15977537,437443,1,50819
313,15590948,16028555,437607,1,50879
314,15641952,16079690,437738,1,50956
315,15692907,16130534,437627,1,50922
316,15743752,16181549,437797,1,50950
317,15794647,16232302,437655,1,50891
318,15845669,16283437,437768,1,50964
319,15896331,16334392,438061,1,50961
320,15947046,16385390,438344,1,50972
321,15998001,16436299,438298,1,50953
322,16049135,16487267,438132,1,50957
323,16100073,16538223,438150,1,50957
324,16151090,16589164,438074,1,50952
325,16201805,16640100,438295,1,50947
326,16252866,16691084,438218,1,50958
327,16303910,16741879,437969,1,50909
328,16354947,16792774,437827,1,50905
329,16405824,16843756,437932,1,50928
330,16456751,16894705,437954,1,50934
331,16507745,16945495,437750,1,50891
332,16558650,16996301,437651,1,50865
333,16609650,17047251,437601,1,50890
334,16660554,17098268,437714,1,50928
335,16711460,17149330,437870,1,50968
336,16762278,17200485,438207,1,51024
337,16813230,17251907,438677,1,51143
338,16864205,17304349,440144,1,51533
339,16915031,17355353,440322,1,51374
340,16965783,17406319,440536,1,51251
341,17016756,17457373,440617,1,51192
342,17067746,17508309,440563,1,51115
343,17118897,17559261,440364,1,51066
344,17169933,17610175,440242,1,51020
345,17220906,17661242,440336,1,51034
346,17273849,17712137,438288,1,50992
347,17324858,17762991,438133,1,50951
348,17375802,17813910,438108,1,50941
349,17426894,17864832,437938,1,50935
350,17477822,17915802,437980,1,50945
351,17528772,17966775,438003,1,50954
352,17579646,18017822,438176,1,50981
353,17630808,18068874,438066,1,51002
354,17681610,18119903,438293,1,51010
355,17732465,18170566,438101,1,50906
356,17783428,18221550,438122,1,50929
357,17834352,18272638,438286,1,50977
358,17885313,18323560,438247,1,50960
359,17936284,18374516,438232,1,50959
360,17987311,18425624,438313,1,51003
361,18038364,18476791,438427,1,51052
362,18089415,18527933,438518,1,51079
363,18140099,18578672,438573,1,50977
364,18191043,18629605,438562,1,50964
365,18242101,18680415,438314,1,50917
366,18293052,18731368,438316,1,50928
367,18344018,18782144,438126,1,50882
368,18395115,18833147,438032,1,50918
369,18446264,18884094,437830,1,50927
370,18497429,18934875,437446,1,50883
371,18548184,18985678,437494,1,50859
372,18599123,19036701,437578,1,50908
373,18649889,19087679,437790,1,50929
374,18700879,19138661,437782,1,50945
375,18751662,19189575,437913,1,50935
376,18802639,19240707,438068,1,50994
377,18853593,19291710,438117,1,50997
378,18904388,19342702,438314,1,50995
379,18955223,19393523,438300,1,50943
380,19006125,19444385,438260,1,50918
381,19057154,19495399,438245,1,50947
382,19108177,19546132,437955,1,50883
383,19159112,19597207,438095,1,50940
384,19210177,19648416,438239,1,51021
385,19261189,19699341,438152,1,50992
386,19312150,19750236,438086,1,50963
387,19363026,19801178,438152,1,50956
388,19413900,19852280,438380,1,51000
389,19464876,19903106,438230,1,50948
390,19515633,19953980,438347,1,50925
391,19566714,20004868,438154,1,50914
392,19617914,20055832,437918,1,50929
393,19668830,20106917,438087,1,50976
394,19719769,20157590,437821,1,50885
395,19770692,20208650,437958,1,50937
396,19821754,20259626,437872,1,50949
397,19872581,20310530,437949,1,50935
398,19923496,20361365,437869,1,50905
399,19974339,20412268,437929,1,50904
400,20025311,20463240,437929,1,50924
401,20076408,20514228,437820,1,50943
402,20127101,20565287,438186,1,50978
403,20178123,20616086,437963,1,50924
404,20229097,20667080,437983,1,50945
405,20280066,20717855,437789,1,50894
406,20330880,20768984,438104,1,50964
407,20381702,20820160,438458,1,51028
408,20432701,20870910,438209,1,50944
409,20483753,20921729,437976,1,50906
410,20534835,20972673,437838,1,50918
411,20585560,21023492,437932,1,50888
412,20636595,21074378,437783,1,50887
413,20687386,21125295,437909,1,50896
414,20738506,21176233,437727,1,50908
415,20789578,21227468,437890,1,51006
416,20840418,21278542,438124,1,51026
417,20891260,21329636,438376,1,51047
418,20942172,21380634,438462,1,51032
419,20992975,21431691,438716,1,51039
420,21043878,21482583,438705,1,50995
421,21094845,21533478,438633,1,50965
422,21145750,21584345,438595,1,50935
423,21196851,21635344,438493,1,50954
424,21248028,21686370,438342,1,50976
425,21299130,21737499,438369,1,51021
426,21350138,21788503,438365,1,51016
427,21401179,21839405,438226,1,50982
428,21452055,21890514,438459,1,51020
429,21503022,21941268,438246,1,50940
430,21553821,21992284,438463,1,50963
431,21604853,22043340,438487,1,50990
432,21655872,22094171,438299,1,50942
433,21707002,22144912,437910,1,50882
434,21758002,22195919,437917,1,50919
435,21808899,22247054,438155,1,50984
436,21859953,22297965,438012,1,50962
437,21910800,22348967,438167,1,50974
438,21961800,22399999,438199,1,50991
439,22012854,22450899,438045,1,50964
440,22063654,22501735,438081,1,50925
441,22114390,22552561,438171,1,50895
442,22165419,22603331,437912,1,50858
443,22216536,22654293,437757,1,50889
444,22267437,22705169,437732,1,50885
445,22318471,22756119,437648,1,50904
446,22369481,22807092,437611,1,50925
447,22420375,22858095,437720,1,50948
448,22471236,22908859,437623,1,50893
449,22522103,22959853,437750,1,50923
450,22572785,23010634,437849,1,50880
451,22623809,23061570,437761,1,50897
452,22674672,23112581,437909,1,50931
453,22725622,23163252,437630,1,50853
454,22776632,23214211,437579,1,50884
455,22827601,23265408,437807,1,50978
456,22878345,23316514,438169,1,51016
457,22929362,23367520,438158,1,51013
458,22980133,23418446,438313,1,50987
459,23031113,23469552,438439,1,51022
460,23082084,23520623,438539,1,51037
461,23132738,23571599,438861,1,51018
462,23183686,23622577,438891,1,51006
463,23234915,23673536,438621,1,50992
464,23286047,23724638,438591,1,51025
465,23337040,23775678,438638,1,51029
466,23387924,23826538,438614,1,50978
467,23439061,23877504,438443,1,50974
468,23490111,23928382,438271,1,50945
469,23541138,23979506,438368,1,50999
470,23592102,24030450,438348,1,50982
471,23643054,24081524,438470,1,51010
472,23694126,24132557,438431,1,51016
473,23745177,24183438,438261,1,50976
474,23796081,24234329,438248,1,50950
475,23846985,24285201,438216,1,50927
476,23897892,24336306,438414,1,50980
477,23948984,24387220,438236,1,50960
478,23999923,24438221,438298,1,50972
479,24051067,24488910,437843,1,50887
480,24102068,24539958,437890,1,50935
481,24152936,24590789,437853,1,50904
482,24203775,24641710,437935,1,50909
483,24254664,24692717,438053,1,50938
484,24305828,24743504,437676,1,50893
485,24356726,24794447,437721,1,50908
486,24407748,24845632,437884,1,50991
487,24458380,24896748,438368,1,51028
488,24509432,24947874,438442,1,51057
489,24560361,24998655,438294,1,50974
490,24611220,25049556,438336,1,50952
491,24662087,25100641,438554,1,50992
492,24713008,25151644,438636,1,50995
493,24763961,25202062,438101,1,50822
494,24815184,25252759,437575,1,50784
495,24866202,25303425,437223,1,50749
496,24917393,25354005,436612,1,50698
497,24968158,25404429,436271,1,50616
498,25019067,25454428,435361,1,50430
499,25070142,25504453,434311,1,50309
500,25121102,25553927,432825,1,50058
