it,start,end,latency,sol,period
220,10868368,11306129,437761,1,51050
221,10919372,11356833,437461,1,50946
222,10970184,11407676,437492,1,50915
223,11021064,11458636,437572,1,50928
224,11071824,11509531,437707,1,50918
225,11122887,11560279,437392,1,50867
226,11173610,11611072,437462,1,50845
227,11224688,11661893,437205,1,50837
228,11275666,11712772,437106,1,50850
229,11326410,11763640,437230,1,50855
230,11377240,11814398,437158,1,50826
231,11428230,11865323,437093,1,50855
232,11479072,11916203,437131,1,50863
233,11529844,11967104,437260,1,50874
234,11580606,12018053,437447,1,50896
235,11631478,12068823,437345,1,50858
236,11682316,12119729,437413,1,50872
237,11733238,12170623,437385,1,50879
238,11783949,12221638,437689,1,50919
239,11834866,12272550,437684,1,50917
240,11885794,12323426,437632,1,50905
241,11936717,12374322,437605,1,50902
242,11987580,12424932,437352,1,50814
243,12038410,12475770,437360,1,50821
244,12089298,12526666,437368,1,50843
245,12140199,12577369,437170,1,50801
246,12191184,12628222,437038,1,50817
247,12242126,12679076,436950,1,50828
248,12292983,12729986,437003,1,50852
249,12343860,12780725,436865,1,50818
250,12394480,12831574,437094,1,50827
251,12445346,12882308,436962,1,50799
252,12496246,12933174,436928,1,50819
253,12546892,12984057,437165,1,50838
254,12597705,13035148,437443,1,50914
255,12648665,13086068,437403,1,50916
256,12699564,13136704,437140,1,50832
257,12750292,13187430,437138,1,50800
258,12801116,13238256,437140,1,50807
259,12851911,13289096,437185,1,50817
260,12902786,13339722,436936,1,50760
261,12953616,13390480,436864,1,50759
262,13004628,13441433,436805,1,50817
263,13055665,13492207,436542,1,50804
264,13106278,13543123,436845,1,50837
265,13157053,13593722,436669,1,50766
266,13207814,13644427,436613,1,50747
267,13258643,13695355,436712,1,50801
268,13309273,13746152,436879,1,50800
269,13360048,13797026,436978,1,50822
270,13411042,13847945,436903,1,50851
271,13461779,13898940,437161,1,50894
272,13512728,13949649,436921,1,50838
273,13563266,14000523,437257,1,50849
274,13614040,14051349,437309,1,50842
275,13664957,14102334,437377,1,50885
276,13715735,14153151,437416,1,50864
277,13766625,14204026,437401,1,50867
278,13817552,14254805,437253,1,50841
279,13868462,14305573,437111,1,50819
280,13919227,14356258,437031,1,50778
281,13970106,14407131,437025,1,50807
282,14020931,14458041,437110,1,50838
283,14071847,14508803,436956,1,50815
284,14122685,14559478,436793,1,50773
285,14173542,14610394,436852,1,50816
286,14224379,14661244,436865,1,50826
287,14275135,14712056,436921,1,50821
288,14325855,14762939,437084,1,50840
289,14376715,14813705,436990,1,50817
290,14427603,14864484,436881,1,50806
291,14478328,14915421,437093,1,50845
292,14529022,14966259,437237,1,50843
293,14579887,15017127,437240,1,50850
294,14630840,15068123,437283,1,50894
295,14681634,15118781,437147,1,50823
296,14732461,15169493,437032,1,50789
297,14783250,15220197,436947,1,50764
298,14834070,15270994,436924,1,50774
299,14884992,15321872,436880,1,50805
300,14935844,15372559,436715,1,50769
301,14986669,15423405,436736,1,50792
302,15037691,15474240,436549,1,50805
303,15088351,15525212,436861,1,50855
304,15139079,15576063,436984,1,50854
305,15189743,15626797,437054,1,50818
306,15240579,15677529,436950,1,50792
307,15291382,15728270,436888,1,50776
308,15342138,15779238,437100,1,50834
309,15392945,15830109,437164,1,50845
310,15443815,15880947,437132,1,50843
311,15494752,15931894,437142,1,50874
312,15545688,15982634,436946,1,50833
313,15596359,16033572,437213,1,50865
314,15647158,16084289,437131,1,50820
315,15697888,16135224,437336,1,50855
316,15748805,16185892,437087,1,50798
317,15799666,16236690,437024,1,50798
318,15850545,16287497,436952,1,50801
319,15901468,16338190,436722,1,50768
320,15952208,16388895,436687,1,50749
321,16003126,16439526,436400,1,50714
322,16053897,16490441,436544,1,50774
323,16104785,16541286,436501,1,50795
324,16155435,16592052,436617,1,50786
325,16206254,16643010,436756,1,50838
326,16257061,16693825,436764,1,50831
327,16307784,16744694,436910,1,50842
328,16358480,16795382,436902,1,50796
329,16409133,16846197,437064,1,50801
330,16459990,16896976,436986,1,50794
331,16510888,16947688,436800,1,50770
332,16561636,16998540,436904,1,50794
333,16612559,17049543,436984,1,50857
334,16663400,17100355,436955,1,50843
335,16714237,17151148,436911,1,50828
336,16764941,17201936,436995,1,50816
337,16815807,17252662,436855,1,50789
338,16866574,17303566,436992,1,50823
339,16917315,17354440,437125,1,50838
340,16968089,17405366,437277,1,50864
341,17019131,17456240,437109,1,50867
342,17069939,17507062,437123,1,50853
343,17120738,17557763,437025,1,50808
344,17171513,17608523,437010,1,50793
345,17222149,17659476,437327,1,50841
346,17273094,17710259,437165,1,50823
347,17323968,17760950,436982,1,50784
348,17374936,17811924,436988,1,50841
349,17425844,17862799,436955,1,50851
350,17476578,17914018,437440,1,50961
351,17527349,17964805,437456,1,50909
352,17578065,18015805,437740,1,50936
353,17629067,18066720,437653,1,50930
354,17679773,18117608,437835,1,50917
355,17730508,18168316,437808,1,50854
356,17781399,18219299,437900,1,50893
357,17832409,18269947,437538,1,50819
358,17883210,18320897,437687,1,50858
359,17934438,18371735,437297,1,50852
360,17985371,18422509,437138,1,50828
361,18036323,18473378,437055,1,50840
362,18087181,18524169,436988,1,50825
363,18137933,18574885,436952,1,50792
364,18188842,18625842,437000,1,50842
365,18239539,18676638,437099,1,50828
366,18290471,18727380,436909,1,50802
367,18341311,18778117,436806,1,50782
368,18392066,18828957,436891,1,50799
369,18442944,18879681,436737,1,50777
370,18493699,18930458,436759,1,50777
371,18544466,18981373,436907,1,50818
372,18595368,19032303,436935,1,50851
373,18646246,19083055,436809,1,50821
374,18696927,19134211,437284,1,50922
375,18747698,19185211,437513,1,50945
376,18798531,19236053,437522,1,50914
377,18849258,19286892,437634,1,50891
378,18899983,19337878,437895,1,50920
379,18950949,19388649,437700,1,50875
380,19001843,19439448,437605,1,50852
381,19052645,19490735,438090,1,50982
382,19103527,19541585,438058,1,50942
383,19154783,19592348,437565,1,50888
384,19205615,19643225,437610,1,50885
385,19256505,19694196,437691,1,50911
386,19307464,19745085,437621,1,50904
387,19358244,19795744,437500,1,50830
388,19409052,19846574,437522,1,50830
389,19459854,19897282,437428,1,50793
390,19511191,19948030,436839,1,50780
391,19561896,19998799,436903,1,50776
392,19612795,20049697,436902,1,50813
393,19663763,20100477,436714,1,50803
394,19714671,20151265,436594,1,50798
395,19765308,20202089,436781,1,50806
396,19816175,20252928,436753,1,50816
397,19866870,20303955,437085,1,50879
398,19917591,20354765,437174,1,50858
399,19968395,20405526,437131,1,50829
400,20019262,20456288,437026,1,50809
401,20070058,20507064,437006,1,50799
402,20120844,20557844,437000,1,50793
403,20171636,20608560,436924,1,50770
404,20222522,20659496,436974,1,50819
405,20273492,20710430,436938,1,50854
406,20324376,20761314,436938,1,50863
407,20375143,20812095,436952,1,50838
408,20425917,20862814,436897,1,50802
409,20476630,20913802,437172,1,50858
410,20527453,20964641,437188,1,50852
411,20578102,21015574,437472,1,50876
412,20629089,21066534,437445,1,50901
413,20679919,21117527,437608,1,50929
414,20730873,21168588,437715,1,50968
415,20781591,21219494,437903,1,50949
416,20832426,21270111,437685,1,50849
417,20883342,21320931,437589,1,50840
418,20934234,21371816,437582,1,50854
419,20985016,21422564,437548,1,50822
420,21036041,21473368,437327,1,50816
421,21087096,21524168,437072,1,50811
422,21137996,21574944,436948,1,50801
423,21189059,21625673,436614,1,50779
424,21239727,21676489,436762,1,50790
425,21290465,21727142,436677,1,50749
426,21341400,21777965,436565,1,50771
427,21392127,21828750,436623,1,50775
428,21442939,21879647,436708,1,50811
429,21493726,21930376,436650,1,50787
430,21544540,21981235,436695,1,50808
431,21595222,22031967,436745,1,50785
432,21646097,22082695,436598,1,50768
433,21696743,22133502,436759,1,50779
434,21747551,22184267,436716,1,50775
435,21798288,22235233,436945,1,50832
436,21849227,22286050,436823,1,50827
437,21899861,22336847,436986,1,50818
438,21950830,22387767,436937,1,50849
439,22001568,22438529,436961,1,50822
440,22052266,22489504,437238,1,50868
441,22103058,22540319,437261,1,50852
442,22153824,22591196,437372,1,50859
443,22204772,22642101,437329,1,50873
444,22255646,22692795,437149,1,50819
445,22306422,22743713,437291,1,50849
446,22357364,22794452,437088,1,50816
447,22408111,22845203,437092,1,50796
448,22459046,22896022,436976,1,50803
449,22509912,22946938,437026,1,50837
450,22560795,22997711,436916,1,50817
451,22611652,23048703,437051,1,50870
452,22662377,23099602,437225,1,50878
453,22713300,23150281,436981,1,50818
454,22763982,23201079,437097,1,50812
455,22814791,23252013,437222,1,50849
456,22865619,23302640,437021,1,50782
457,22916538,23353426,436888,1,50783
458,22967321,23404210,436889,1,50783
459,23018261,23454960,436699,1,50773
460,23069159,23505873,436714,1,50815
461,23119882,23556578,436696,1,50782
462,23170636,23607386,436750,1,50789
463,23221557,23658413,436856,1,50861
464,23272267,23709080,436813,1,50802
465,23322971,23759851,436880,1,50793
466,23373761,23810692,436931,1,50807
467,23424542,23861419,436877,1,50783
468,23475445,23912238,436793,1,50794
469,23526185,23963012,436827,1,50788
470,23576988,24013812,436824,1,50791
471,23627928,24064630,436702,1,50799
472,23678624,24115439,436815,1,50802
473,23729431,24166308,436877,1,50822
474,23780265,24217239,436974,1,50854
475,23831013,24268165,437152,1,50876
476,23881761,24319162,437401,1,50912
477,23932577,24369801,437224,1,50830
478,23983376,24420652,437276,1,50836
479,24034216,24471430,437214,1,50819
480,24084982,24522410,437428,1,50867
481,24135869,24573156,437287,1,50830
482,24186722,24623990,437268,1,50831
483,24237767,24674878,437111,1,50848
484,24288740,24725788,437048,1,50867
485,24339406,24776547,437141,1,50834
486,24390210,24827331,437121,1,50819
487,24441013,24878174,437161,1,50826
488,24491910,24929127,437217,1,50864
489,24542733,24979961,437228,1,50855
490,24593561,25030846,437285,1,50864
491,24644458,25081552,437094,1,50816
492,24695329,25132312,436983,1,50799
493,24746093,25182714,436621,1,50680
494,24796868,25233123,436255,1,50598
495,24847735,25283617,435882,1,50567
496,24898675,25333930,435255,1,50491
497,24949507,25384004,434497,1,50366
498,25000406,25433989,433583,1,50251
499,25051110,25483506,432396,1,50031
500,25101857,25532839,430982,1,49821
