it,start,end,latency,sol,period
1,0,77704,77704,1,51607
2,10508,129311,118803,1,51606
3,21016,181469,160453,1,51772
4,31417,233522,202105,1,51856
5,41895,284546,242651,1,51606
6,52251,335509,283258,1,51413
7,62621,386404,323783,1,51258
8,73101,437370,364269,1,51170
9,83433,488209,404776,1,51071
10,118426,538984,420558,1,50982
11,170706,590375,419669,1,51104
12,222675,642001,419326,1,51261
13,273750,693123,419373,1,51219
14,324631,744269,419638,1,51197
15,375562,795138,419576,1,51098
16,426513,845894,419381,1,50996
17,477362,896790,419428,1,50966
18,528211,947655,419444,1,50935
19,579527,998612,419085,1,50942
20,631192,1049415,418223,1,50900
21,682312,1100530,418218,1,50964
22,733412,1151510,418098,1,50969
23,784233,1202525,418292,1,50983
24,835044,1253618,418574,1,51016
25,885936,1304506,418570,1,50977
26,936817,1355475,418658,1,50975
27,987753,1406173,418420,1,50891
28,1038618,1457137,418519,1,50913
29,1089662,1508047,418385,1,50912
30,1140709,1558913,418204,1,50898
31,1191647,1610025,418378,1,50962
32,1242757,1660793,418036,1,50904
33,1293651,1711580,417929,1,50869
34,1344646,1762522,417876,1,50890
35,1395414,1813345,417931,1,50870
36,1446281,1864316,418035,1,50900
37,1497173,1915291,418118,1,50922
38,1548069,1966295,418226,1,50947
39,1599199,2017234,418035,1,50944
40,1649945,2068069,418124,1,50911
41,1700790,2119037,418247,1,50928
42,1751702,2169815,418113,1,50883
43,1802481,2220663,418182,1,50872
44,1853507,2271793,418286,1,50949
45,1904441,2322739,418298,1,50948
46,1955437,2373590,418153,1,50919
47,2006353,2424756,418403,1,50993
48,2057222,2475636,418414,1,50959
49,2108187,2526412,418225,1,50904
50,2158996,2577245,418249,1,50882
51,2209840,2628113,418273,1,50878
52,2260914,2678834,417920,1,50831
53,2311864,2729757,417893,1,50858
54,2362718,2780476,417758,1,50816
55,2413889,2831219,417330,1,50794
56,2464781,2882018,417237,1,50795
57,2515620,2932791,417171,1,50789
58,2566419,2983719,417300,1,50830
59,2617242,3034952,417710,1,50951
60,2668065,3086050,417985,1,50995
61,2718885,3136939,418054,1,50963
62,2769596,3187832,418236,1,50942
63,2820388,3238702,418314,1,50920
64,2871186,3289613,418427,1,50917
65,2921988,3340481,418493,1,50902
66,2972851,3391252,418401,1,50863
67,3024085,3442109,418024,1,50861
68,3075197,3492970,417773,1,50861
69,3126126,3543626,417500,1,50799
70,3177016,3594752,417736,1,50897
71,3227846,3646251,418405,1,51078
72,3278785,3697437,418652,1,51110
73,3329616,3748434,418818,1,51076
74,3380446,3799368,418922,1,51033
75,3431312,3850200,418888,1,50973
76,3482117,3900937,418820,1,50902
77,3532861,3951892,419031,1,50918
78,3583874,4002683,418809,1,50879
79,3635438,4053541,418103,1,50873
80,3686595,4104550,417955,1,50914
81,3737607,4155263,417656,1,50853
82,3788467,4206127,417660,1,50856
83,3839363,4257580,418217,1,51035
84,3890138,4308376,418238,1,50963
85,3941050,4359280,418230,1,50945
86,3991868,4410100,418232,1,50908
87,4042636,4461085,418449,1,50931
88,4093652,4511989,418337,1,50923
89,4144437,4562839,418402,1,50901
90,4195264,4613868,418604,1,50939
91,4246589,4664734,418145,1,50917
92,4297562,4715568,418006,1,50892
93,4348449,4766467,418018,1,50894
94,4399250,4817280,418030,1,50869
95,4450283,4868071,417788,1,50846
96,4501183,4918942,417759,1,50853
97,4551996,4969742,417746,1,50837
98,4603023,5020954,417931,1,50949
99,4653885,5072787,418902,1,51214
100,4704738,5124476,419738,1,51357
101,4755595,5176272,420677,1,51488
102,4806411,5227766,421355,1,51490
103,4857280,5279272,421992,1,51495
104,4908062,5330872,422810,1,51526
105,4958878,5382354,423476,1,51513
106,5010056,5434103,424047,1,51583
107,5061947,5485438,423491,1,51509
108,5486386,5584607,98221,2,65807
109,5507042,5636410,129368,2,61605
110,5527934,5688474,160540,2,58743
111,5548757,5740545,191788,2,56741
112,5569563,5792251,222688,2,55230
113,5590310,5843996,253686,2,54185
114,5611162,5895530,284368,2,53389
115,5631934,5947322,315388,2,52910
116,5668141,5998984,330843,2,52535
117,5720217,6050818,330601,2,52325
118,5771884,6102587,330703,2,52158
119,5823540,6154370,330830,2,52045
120,5875231,6206191,330960,2,51978
121,5927017,6257934,330917,2,51907
122,5978605,6309570,330965,2,51826
123,6030530,6361284,330754,2,51792
124,6082253,6413134,330881,2,51809
125,6134109,6464913,330804,2,51800
126,6185811,6516691,330880,2,51793
127,6237582,6568467,330885,2,51788
128,6289271,6620152,330881,2,51757
129,6340987,6671896,330909,2,51753
130,6392811,6723635,330824,2,51749
131,6444624,6775341,330717,2,51736
132,6496361,6826997,330636,2,51712
133,6548132,6878647,330515,2,51693
134,6599756,6930343,330587,2,51694
135,6651562,6982025,330463,2,51690
136,6703266,7033898,330632,2,51745
137,6754996,7085660,330664,2,51750
138,6806631,7137332,330701,2,51726
139,6858292,7189040,330748,2,51721
140,6909971,7240902,330931,2,51763
141,6961714,7292563,330849,2,51732
142,7013572,7344286,330714,2,51729
143,7065288,7396111,330823,2,51758
144,7116975,7447716,330741,2,51712
145,7168684,7499404,330720,2,51705
146,7220561,7551291,330730,2,51759
147,7272335,7602917,330582,2,51719
148,7324031,7654744,330713,2,51751
149,7375703,7706360,330657,2,51711
150,7427358,7758173,330815,2,51741
151,7479079,7809803,330724,2,51708
152,7530930,7861699,330769,2,51764
153,7582621,7913457,330836,2,51762
154,7634361,7965049,330688,2,51711
155,7686026,8016946,330920,2,51767
156,7737842,8068673,330831,2,51755
157,7789478,8120260,330782,2,51704
158,7841289,8172152,330863,2,51760
159,7893023,8223725,330702,2,51704
160,7944714,8275592,330878,2,51753
161,7996589,8327241,330652,2,51721
162,8048270,8379109,330839,2,51765
163,8099973,8430685,330712,2,51708
164,8151794,8482487,330693,2,51736
165,8203434,8534163,330729,2,51718
166,8255214,8585998,330784,2,51753
167,8306963,8637793,330830,2,51765
168,8358744,8689580,330836,2,51772
169,8410385,8741377,330992,2,51779
170,8462115,8793165,331050,2,51782
171,8513818,8844823,331005,2,51744
172,8565691,8896487,330796,2,51720
173,8617408,8948188,330780,2,51714
174,8669138,8999861,330723,2,51702
175,8721022,9051684,330662,2,51738
176,8772769,9103415,330646,2,51736
177,8824396,9155247,330851,2,51764
178,8876156,9207095,330939,2,51789
179,8927859,9258811,330952,2,51767
180,8979512,9310698,331186,2,51803
181,9031359,9362429,331070,2,51781
182,9083100,9414194,331094,2,51776
183,9134895,9465883,330988,2,51750
184,9186689,9517662,330973,2,51758
185,9238552,9569410,330858,2,51755
186,9290337,9621095,330758,2,51734
187,9342112,9672861,330749,2,51743
188,9393793,9724762,330969,2,51791
189,9445588,9776475,330887,2,51767
190,9497300,9828185,330885,2,51750
191,9549038,9879968,330930,2,51760
192,9600746,9931838,331092,2,51793
193,9652522,9983491,330969,2,51751
194,9704411,10035534,331123,2,51838
195,9756131,10087566,331435,2,51896
196,9807940,10139248,331308,2,51832
197,9859666,10190913,331247,2,51782
198,9911423,10242952,331529,2,51859
199,9963170,10294616,331446,2,51800
200,10015182,10346359,331177,2,51783
201,10066801,10397964,331163,2,51729
202,10398940,10517587,118647,3,72097
203,10429843,10573430,143587,3,67221
204,10461024,10625502,164478,3,62676
205,10494328,10676176,181848,3,59075
206,10525557,10726031,200474,3,56309
207,10556796,10778007,221211,3,55009
208,10588016,10830256,242240,3,54181
209,10619149,10882210,263061,3,53513
210,10650298,10934350,284052,3,53101
211,10681522,10986553,305031,3,52831
212,10715678,11038588,322910,3,52592
213,10767729,11090752,323023,3,52464
214,10819859,11142741,322882,3,52321
215,10871877,11194899,323022,3,52272
216,10924021,11247065,323044,3,52240
217,10976141,11299189,323048,3,52205
218,11028260,11351393,323133,3,52205
219,11080305,11403539,323234,3,52187
220,11132312,11455708,323396,3,52181
221,11184401,11507736,323335,3,52135
222,11236628,11559830,323202,3,52123
223,11288814,11612026,323212,3,52145
224,11340955,11664368,323413,3,52204
225,11393158,11716632,323474,3,52222
226,11445272,11768879,323607,3,52229
227,11497336,11821198,323862,3,52256
228,11549439,11873199,323760,3,52179
229,11601737,11925325,323588,3,52163
230,11654031,11977473,323442,3,52158
231,11706166,12029519,323353,3,52125
232,11758474,12081497,323023,3,52080
233,11810792,12133625,322833,3,52095
234,11862936,12185883,322947,3,52143
235,11914945,12237839,322894,3,52087
236,11966966,12289913,322947,3,52083
237,12019126,12342022,322896,3,52091
238,12071127,12394299,323172,3,52146
239,12123243,12446331,323088,3,52112
240,12175448,12498637,323189,3,52170
241,12227418,12550616,323198,3,52113
242,12279521,12602605,323084,3,52075
243,12331678,12654867,323189,3,52131
244,12383836,12706903,323067,3,52102
245,12436043,12759237,323194,3,52172
246,12488162,12811355,323193,3,52155
247,12540176,12863371,323195,3,52113
248,12592376,12915403,323027,3,52089
249,12644503,12967708,323205,3,52154
250,12696632,13019618,322986,3,52080
251,12748976,13071868,322892,3,52131
252,12800881,13124027,323146,3,52139
253,12852968,13176033,323065,3,52099
254,12905087,13228306,323219,3,52151
255,12957400,13280527,323127,3,52172
256,13009269,13332703,323434,3,52173
257,13061482,13384901,323419,3,52180
258,13113630,13436791,323161,3,52093
259,13165693,13489135,323442,3,52168
260,13217961,13541335,323374,3,52178
261,13270230,13593403,323173,3,52145
262,13322270,13645624,323354,3,52167
263,13374525,13697794,323269,3,52168
264,13426573,13749887,323314,3,52145
265,13478743,13802021,323278,3,52142
266,13530997,13854099,323102,3,52123
267,13583079,13906302,323223,3,52147
268,13635311,13958483,323172,3,52157
269,13687537,14010567,323030,3,52135
270,13739620,14062739,323119,3,52146
271,13791662,14114916,323254,3,52155
272,13843778,14167008,323230,3,52136
273,13895972,14219192,323220,3,52150
274,13948222,14271425,323203,3,52175
275,14000286,14323653,323367,3,52191
276,14052462,14375866,323404,3,52197
277,14104528,14427955,323427,3,52165
278,14156659,14479931,323272,3,52108
279,14208895,14532096,323201,3,52125
280,14261084,14584267,323183,3,52139
281,14313258,14636416,323158,3,52142
282,14365466,14688518,323052,3,52130
283,14417533,14740753,323220,3,52161
284,14469619,14792957,323338,3,52174
285,14521861,14845007,323146,3,52136
286,14573885,14897166,323281,3,52143
287,14626120,14949231,323111,3,52120
288,14678221,15001317,323096,3,52109
289,14730415,15053339,322924,3,52083
290,14782622,15105440,322818,3,52088
291,14834576,15157628,323052,3,52118
292,14886827,15209491,322664,3,52041
293,14938712,15261653,322941,3,52077
294,14990961,15313805,322844,3,52100
295,15042898,15365990,323092,3,52125
296,15095024,15418067,323043,3,52111
297,15147119,15470363,323244,3,52166
298,15199103,15522587,323484,3,52183
299,15251385,15574575,323190,3,52125
300,15303609,15626722,323113,3,52131
301,15355621,15678793,323172,3,52113
302,15407809,15730954,323145,3,52127
303,15460039,15783109,323070,3,52135
304,15512132,15835298,323166,3,52151
305,15564207,15887427,323220,3,52144
306,15616363,15939554,323191,3,52139
307,15668521,15991635,323114,3,52122
308,15720636,16043707,323071,3,52107
309,15772774,16095901,323127,3,52133
310,15825002,16147901,322899,3,52093
311,15877142,16200107,322965,3,52127
312,15929233,16252125,322892,3,52094
313,15981339,16304150,322811,3,52073
314,16033475,16356392,322917,3,52124
315,16085468,16408326,322858,3,52067
316,16137552,16460544,322992,3,52112
317,16189718,16512632,322914,3,52105
318,16241702,16564804,323102,3,52125
319,16293760,16616783,323023,3,52081
320,16345951,16668856,322905,3,52078
321,16397950,16720880,322930,3,52062
322,16450303,16773113,322810,3,52113
323,16502357,16824983,322626,3,52040
324,16554355,16877076,322721,3,52056
325,16606474,16929273,322799,3,52098
326,16658543,16981304,322761,3,52078
327,16710685,17033520,322835,3,52119
328,16762723,17085553,322830,3,52093
329,16814696,17137649,322953,3,52094
330,16866939,17189939,323000,3,52153
331,16918843,17241957,323114,3,52112
332,16970969,17294071,323102,3,52112
333,17023035,17346189,323154,3,52114
334,17075149,17398506,323357,3,52175
335,17127225,17450702,323477,3,52181
336,17179611,17502709,323098,3,52129
337,17231617,17554861,323244,3,52135
338,17283705,17606990,323285,3,52133
339,17335863,17659221,323358,3,52163
340,17388142,17711501,323359,3,52198
341,17440314,17763642,323328,3,52180
342,17492358,17815594,323236,3,52112
343,17544578,17867538,322960,3,52061
344,17596609,17919686,323077,3,52087
