it,start,end,latency,sol,period
180,8517590,8922039,404449,1,49254
181,8567417,8971279,403862,1,49250
182,8616592,9020613,404021,1,49275
183,8665792,9070177,404385,1,49361
184,8715099,9119362,404263,1,49308
185,8764253,9168552,404299,1,49273
186,8813467,9217848,404381,1,49280
187,8862718,9267056,404338,1,49258
188,8911921,9316289,404368,1,49250
189,8961150,9365513,404363,1,49242
190,9010434,9414792,404358,1,49253
191,9060009,9463963,403954,1,49228
192,9109218,9513190,403972,1,49228
193,9158488,9562379,403891,1,49216
194,9207745,9611579,403834,1,49211
195,9256908,9661795,404887,1,49512
196,9306195,9711447,405252,1,49554
197,9355431,9761273,405842,1,49636
198,9404664,9810790,406126,1,49600
199,9453834,9859993,406159,1,49481
200,9503060,9909214,406154,1,49403
201,9552270,9958432,406162,1,49347
202,9601471,10007667,406196,1,49313
203,9651712,10056952,405240,1,49305
204,9701313,10106256,404943,1,49304
205,9751156,10155612,404456,1,49320
206,9800656,10205066,404410,1,49360
207,9849860,10255206,405346,1,49594
208,9899109,10304688,405579,1,49560
209,9948318,10354489,406171,1,49632
210,9997545,10404182,406637,1,49650
211,10046847,10453382,406535,1,49515
212,10096128,10502646,406518,1,49440
213,10145506,10551821,406315,1,49360
214,10194988,10601038,406050,1,49317
215,10245055,10650248,405193,1,49285
216,10294583,10699482,404899,1,49269
217,10344346,10748692,404346,1,49251
218,10394081,10797938,403857,1,49250
219,10443270,10848049,404779,1,49508
220,10492509,10897377,404868,1,49454
221,10541687,10947268,405581,1,49585
222,10590938,10996980,406042,1,49623
223,10640111,11046228,406117,1,49510
224,10689350,11095460,406110,1,49427
225,10738608,11144670,406062,1,49361
226,10787831,11193876,406045,1,49315
227,10837918,11243127,405209,1,49295
228,10887264,11292351,405087,1,49274
229,10937135,11341850,404715,1,49341
230,10986901,11391286,404385,1,49370
231,11036084,11440499,404415,1,49322
232,11085367,11489745,404378,1,49299
233,11134533,11538967,404434,1,49276
234,11183805,11588126,404321,1,49241
235,11232996,11637341,404345,1,49233
236,11282197,11686525,404328,1,49218
237,11331691,11735722,404031,1,49212
238,11381129,11784962,403833,1,49220
239,11430400,11834216,403816,1,49230
240,11479633,11883463,403830,1,49235
241,11528807,11932647,403840,1,49220
242,11578012,11981851,403839,1,49215
243,11627239,12031042,403803,1,49207
244,11676394,12080226,403832,1,49200
245,11725588,12129415,403827,1,49197
246,11774859,12178612,403753,1,49197
