it,start,end,latency,execution,sol
136,2357686,2690132,332446,38734,1
137,2377156,2709610,332454,39102,1
138,2396788,2729164,332376,39787,1
139,2417029,2748603,331574,39030,1
140,2436627,2768102,331475,39124,1
141,2456260,2787715,331455,39170,1
142,2475825,2807158,331333,38781,1
143,2495171,2826720,331549,39042,1
144,2514659,2846351,331692,39140,1
145,2534176,2865879,331703,39027,1
146,2553683,2885537,331854,39242,1
147,2573288,2905087,331799,39115,1
148,2592861,2924589,331728,38991,1
149,2612357,2943986,331629,38902,1
150,2631869,2963449,331580,39032,1
151,2651446,2983009,331563,38971,1
152,2670864,3002653,331789,38973,1
153,2690200,3022492,332292,39231,1
154,2709599,3042163,332564,39250,1
155,2729186,3061855,332669,39157,1
156,2748659,3081364,332705,38935,1
157,2768093,3100850,332757,39093,1
158,2787745,3120355,332610,38980,1
159,2807227,3139938,332711,39033,1
160,2826686,3159587,332901,39358,1
161,2846403,3179028,332625,38894,1
162,2865864,3198548,332684,39235,1
163,2885586,3218157,332571,39118,1
164,2905104,3237646,332542,38964,1
165,2924587,3257094,332507,38899,1
166,2944046,3276599,332553,38952,1
167,2963501,3296184,332683,39090,1
168,2983013,3315704,332691,39146,1
169,3002660,3335003,332343,39123,1
170,3022491,3354416,331925,39174,1
171,3042259,3373845,331586,38994,1
172,3061832,3393436,331604,39129,1
173,3081377,3413018,331641,39098,1
174,3100901,3432586,331685,39031,1
175,3120372,3452098,331726,39119,1
176,3139987,3471639,331652,39095,1
177,3159549,3491267,331718,39093,1
178,3179035,3511050,332015,39366,1
179,3198626,3530686,332060,39166,1
180,3218177,3550272,332095,39052,1
181,3237651,3569871,332220,39083,1
182,3257142,3589454,332312,38994,1
183,3276561,3609142,332581,39286,1
184,3296167,3628898,332731,39291,1
185,3315709,3648563,332854,38918,1
186,3334969,3668140,333171,39086,1
187,3354486,3687756,333270,39024,1
188,3373901,3707398,333497,39139,1
189,3393406,3726920,333514,39123,1
190,3413015,3746456,333441,39187,1
191,3432674,3765917,333243,38847,1
192,3452068,3785554,333486,39184,1
193,3471623,3804942,333319,39007,1
194,3491250,3824448,333198,39283,1
195,3511035,3843906,332871,39117,1
196,3530702,3863415,332713,39068,1
197,3550268,3882913,332645,39108,1
198,3569886,3902390,332504,39080,1
199,3589496,3921929,332433,39247,1
200,3609212,3941419,332207,39167,1
201,3628909,3960913,332004,39135,1
202,3648558,3980382,331824,39059,1
203,3668156,3999894,331738,39176,1
204,3687827,4019349,331522,39030,1
205,3707410,4038840,331430,39047,1
206,3726974,4058294,331320,38984,1
207,3746512,4077792,331280,38876,1
208,3765898,4097274,331376,39206,1
209,3785630,4116712,331082,38794,1
210,3804993,4136271,331278,39015,1
211,3824457,4155795,331338,39009,1
212,3843950,4175220,331270,38888,1
213,3863421,4194784,331363,39114,1
214,3882979,4214683,331704,39324,1
215,3902411,4234317,331906,39129,1
216,3921914,4253839,331925,39072,1
217,3941472,4273338,331866,38997,1
218,3960978,4292729,331751,38859,1
219,3980453,4312220,331767,38936,1
220,3999906,4331738,331832,38939,1
221,4019334,4351125,331791,38873,1
222,4038828,4370599,331771,38984,1
223,4058346,4390234,331888,39132,1
224,4077851,4409760,331909,38950,1
225,4097283,4429381,332098,39104,1
226,4116773,4448897,332124,39018,1
227,4136283,4468303,332020,38912,1
228,4155797,4487702,331905,38883,1
229,4175288,4507150,331862,38947,1
230,4194794,4526716,331922,39461,1
231,4214696,4546205,331509,39122,1
232,4234338,4565697,331359,39045,1
233,4253912,4585365,331453,39143,1
234,4273395,4604888,331493,38906,1
235,4292786,4624434,331648,38960,1
236,4312208,4643950,331742,39021,1
237,4331721,4663454,331733,38952,1
238,4351176,4682972,331796,38908,1
239,4370587,4702434,331847,39106,1
240,4390239,4721882,331643,38957,1
241,4409756,4741442,331686,39239,1
242,4429442,4760978,331536,38968,1
243,4448881,4780573,331692,38995,1
244,4468289,4800067,331778,38917,1
245,4487720,4820067,332347,39503,1
246,4507231,4839794,332563,39218,1
247,4526730,4859354,332624,39012,1
248,4546190,4878802,332612,38987,1
249,4565737,4898298,332561,39175,1
250,4585424,4917788,332364,39013,1
251,4604955,4937315,332360,39004,1
252,4624440,4956899,332459,39142,1
253,4644006,4976373,332367,38890,1
254,4663429,4995952,332523,39128,1
255,4683000,5015314,332314,38786,1
256,4702432,5034764,332332,38858,1
257,4721848,5054753,332905,39587,1
258,4741454,5077293,335839,42128,1
259,4761052,5097258,336206,39491,1
260,4780586,5116865,336279,39090,1
261,4800074,5136390,336316,39563,1
262,4820118,5156317,336199,39603,1
263,4839801,5176084,336283,39354,1
264,4859394,5195788,336394,39121,1
265,4878818,5215598,336780,39324,1
266,4898339,5235152,336813,39000,1
267,4917791,5254617,336826,38951,1
268,4937283,5274022,336739,39026,1
269,4956911,5293503,336592,38925,1
270,4976361,5313040,336679,39086,1
271,4995916,5332570,336654,38979,1
272,5015371,5352138,336767,38974,1
273,5034783,5371627,336844,39436,1
274,5054759,5390750,335991,39266,1
275,5391557,5450738,59181,68587,1
276,5400973,5470939,69966,30404,1
277,5411202,5491139,79937,30210,1
278,5421242,5511076,89834,29828,1
279,5431140,5531173,100033,30026,1
280,5441075,5551357,110282,30155,1
281,5451052,5571528,120476,30037,1
282,5460922,5591749,130827,30152,1
283,5470858,5611752,140894,29836,1
284,5480695,5631960,151265,30129,1
285,5490622,5651813,161191,29691,1
286,5500465,5671973,171508,30094,1
287,5510404,5691918,181514,29863,1
288,5520327,5711858,191531,30045,1
289,5530440,5731742,201302,29799,1
290,5540359,5751638,211279,29806,1
291,5550274,5771381,221107,29655,1
292,5560191,5791401,231210,29928,1
293,5570104,5811148,241044,29661,1
294,5580023,5830989,250966,29771,1
295,5589958,5850943,260985,29883,1
296,5599892,5870724,270832,29747,1
297,5609864,5890666,280802,29875,1
298,5619803,5910586,290783,29846,1
299,5629734,5930414,300680,29663,1
300,5639574,5950394,310820,29839,1
301,5649439,5970350,320911,29785,1
302,5659274,5990171,330897,29669,1
303,5669127,6010305,341178,29987,1
304,5678984,6030369,351385,38071,1
305,5697005,6050367,353362,39848,1
306,5716861,6070319,353458,39813,1
307,5736729,6090128,353399,39728,1
308,5756655,6110110,353455,39869,1
309,5776550,6130013,353463,39683,1
310,5796357,6149882,353525,39775,1
311,5816290,6169723,353433,39673,1
312,5836129,6189632,353503,39778,1
313,5856004,6209603,353599,39792,1
314,5875832,6229438,353606,39730,1
315,5895734,6249351,353617,39794,1
316,5915623,6269312,353689,39825,1
317,5935493,6289039,353546,39690,1
318,5955463,6308952,353489,39810,1
319,5975367,6328691,353324,39712,1
320,5995347,6348678,353331,39950,1
321,6015319,6368597,353278,40042,1
322,6035449,6388456,353007,39756,1
323,6055353,6408302,352949,39663,1
324,6075177,6428247,353070,39908,1
325,6095148,6448168,353020,39786,1
326,6115021,6468070,353049,39886,1
327,6135012,6487978,352966,39846,1
328,6154957,6507711,352754,39580,1
329,6174811,6527363,352552,39536,1
330,6194703,6547363,352660,39877,1
331,6214586,6567042,352456,39600,1
332,6234514,6587024,352510,39881,1
333,6254420,6606799,352379,39551,1
334,6274202,6626864,352662,39891,1
335,6294035,6646807,352772,39819,1
336,6313919,6666568,352649,39648,1
337,6333813,6686415,352602,39723,1
338,6353696,6706406,352710,39850,1
339,6373562,6726400,352838,39871,1
340,6393446,6746102,352656,39636,1
341,6413388,6766127,352739,39942,1
342,6433312,6785940,352628,39758,1
343,6453265,6805781,352516,39657,1
344,6473089,6825656,352567,39611,1
345,6492831,6845468,352637,39624,1
346,6512649,6865424,352775,39790,1
347,6532490,6885249,352759,39603,1
348,6552276,6905230,352954,39850,1
349,6572153,6925157,353004,39738,1
350,6591971,6944914,352943,39721,1
351,6611947,6964807,352860,39807,1
352,6631869,6984690,352821,39682,1
353,6651675,7004629,352954,39878,1
354,6671621,7024348,352727,39690,1
355,6691600,7044256,352656,39780,1
356,6711479,7064158,352679,39797,1
357,6731381,7084064,352683,39820,1
358,6751302,7103969,352667,39715,1
359,6771120,7123732,352612,39599,1
360,6790963,7143660,352697,39795,1
361,6810837,7163460,352623,39642,1
362,6830686,7183466,352780,39924,1
363,6850610,7203185,352575,39486,1
364,6870384,7223656,353272,40383,1
365,6890303,7243608,353305,39868,1
366,6910227,7263532,353305,39774,1
367,6930084,7283316,353232,39584,1
368,6949892,7303229,353337,39873,1
369,6969859,7323158,353299,39794,1
370,6989731,7343051,353320,39761,1
371,7009606,7362741,353135,39496,1
372,7029419,7382602,353183,39770,1
373,7049336,7402590,353254,39813,1
374,7069167,7422614,353447,39887,1
375,7089037,7442545,353508,39840,1
376,7108953,7462585,353632,39908,1
377,7128829,7482257,353428,39531,1
378,7148695,7502104,353409,39745,1
379,7168600,7521928,353328,39681,1
380,7188464,7541868,353404,39893,1
381,7208424,7561747,353323,40219,1
382,7228770,7581670,352900,39818,1
383,7248672,7601534,352862,39707,1
384,7268522,7621256,352734,39558,1
385,7288366,7641163,352797,39739,1
386,7308204,7661099,352895,39877,1
387,7328153,7680899,352746,39642,1
388,7348002,7700826,352824,39723,1
389,7367806,7720702,352896,39730,1
390,7387666,7740497,352831,39820,1
391,7407697,7760469,352772,39901,1
392,7427634,7780262,352628,39795,1
393,7447643,7800149,352506,39726,1
394,7467489,7820356,352867,39936,1
395,7487225,7840389,353164,39893,1
396,7507093,7860279,353186,39816,1
397,7527026,7880326,353300,39855,1
398,7546840,7900210,353370,39833,1
399,7566795,7920131,353336,39763,1
400,7586645,7939955,353310,39614,1
401,7606441,7959840,353399,39751,1
402,7626315,7979756,353441,39729,1
403,7646135,7999661,353526,39825,1
404,7666062,8019494,353432,39710,1
405,7685947,8039403,353456,39780,1
406,7705825,8059272,353447,39696,1
407,7725660,8078921,353261,39524,1
408,7745542,8098980,353438,39940,1
409,7765430,8118603,353173,39526,1
410,7785340,8138568,353228,39702,1
411,7805084,8158498,353414,40213,1
412,7825374,8178401,353027,39904,1
413,7845382,8198253,352871,39810,1
414,7865347,8218091,352744,39770,1
415,7885286,8237972,352686,39856,1
416,7905269,8257861,352592,39835,1
417,7925221,8277593,352372,39510,1
418,7945007,8297584,352577,39822,1
419,7964845,8317367,352522,39726,1
420,7984795,8337227,352432,39783,1
421,8004726,8357038,352312,39632,1
422,8024555,8376948,352393,39803,1
423,8044455,8396751,352296,39581,1
424,8064240,8416660,352420,39741,1
425,8084078,8436473,352395,39521,1
426,8103795,8456321,352526,39741,1
427,8123695,8476254,352559,39830,1
428,8143599,8496209,352610,39892,1
429,8163543,8516208,352665,39798,1
430,8183349,8536034,352685,39718,1
431,8203248,8555915,352667,39794,1
432,8223168,8575921,352753,39845,1
433,8243015,8595915,352900,39798,1
434,8262827,8615654,352827,39608,1
435,8282702,8635728,353026,39877,1
436,8302513,8655593,353080,39583,1
437,8322239,8675417,353178,39700,1
438,8342122,8695235,353113,39744,1
439,8362056,8715214,353158,39844,1
440,8381928,8735152,353224,39694,1
441,8401691,8754948,353257,39698,1
442,8421600,8774797,353197,39753,1
443,8441510,8794609,353099,39770,1
444,8461476,8814399,352923,39724,1
445,8481417,8834435,353018,39925,1
446,8501312,8854338,353026,39813,1
447,8521230,8874173,352943,39703,1
448,8541105,8894067,352962,39829,1
449,8561047,8914068,353021,39937,1
450,8580990,8933946,352956,39750,1
451,8600868,8953851,352983,39817,1
452,8620786,8973722,352936,39807,1
453,8640730,8993533,352803,39642,1
454,8660568,9013524,352956,39847,1
455,8680431,9033558,353127,39969,1
456,8700375,9053550,353175,39860,1
457,8720251,9073319,353068,39683,1
458,8740172,9093322,353150,39740,1
459,8759916,9113204,353288,39663,1
460,8779705,9133094,353389,39750,1
461,8799572,9152821,353249,39630,1
462,8819494,9172921,353427,40016,1
463,8839427,9192620,353193,39547,1
464,8859282,9212517,353235,39814,1
465,8879205,9232363,353158,39833,1
466,8899199,9252202,353003,39693,1
467,8919060,9271950,352890,39656,1
468,8938974,9292027,353053,39915,1
469,8958818,9312070,353252,39953,1
470,8978735,9331794,353059,39540,1
471,8998557,9351602,353045,39633,1
472,9018389,9371340,352951,39840,1
473,9038498,9391301,352803,39911,1
474,9058456,9411296,352840,39888,1
475,9078355,9430987,352632,39690,1
476,9098361,9450944,352583,39760,1
477,9118172,9470953,352781,39900,1
478,9138071,9490757,352686,39718,1
479,9157993,9510490,352497,39620,1
480,9177887,9530423,352536,39749,1
481,9197710,9550474,352764,39884,1
482,9217550,9570256,352706,39628,1
483,9237403,9590213,352810,39780,1
484,9257233,9610033,352800,39759,1
485,9277179,9630284,353105,40104,1
486,9297038,9650318,353280,39884,1
487,9316895,9670510,353615,40087,1
488,9336798,9690464,353666,39721,1
489,9356571,9710267,353696,39695,1
490,9376470,9730218,353748,39802,1
491,9396328,9750171,353843,39903,1
492,9416284,9770083,353799,39779,1
493,9436158,9789815,353657,39651,1
494,9456085,9809967,353882,39968,1
495,9475908,9829926,354018,39867,1
496,9495823,9849667,353844,39498,1
497,9515587,9869562,353975,39866,1
498,9535566,9889382,353816,39629,1
499,9555382,9909284,353902,39913,1
500,9575400,9929242,353842,39668,1
501,9595117,9949130,354013,39988,1
502,9615224,9969039,353815,40025,1
503,9635348,9988803,353455,39882,1
504,9655473,10008768,353295,39949,1
505,9675464,10028602,353138,39802,1
506,9695439,10048454,353015,39781,1
507,9715375,10068403,353028,39879,1
508,9735311,10088294,352983,39698,1
509,9755125,10107938,352813,39553,1
510,9775042,10127838,352796,39923,1
511,9795072,10147759,352687,39869,1
512,9815028,10167629,352601,39675,1
513,9834839,10187620,352781,39842,1
514,9854697,10207436,352739,39610,1
515,9874498,10227986,353488,40480,1
516,9894435,10248018,353583,39900,1
517,9914311,10267941,353630,39813,1
518,9934208,10287851,353643,39821,1
519,9954126,10307893,353767,39845,1
520,9973936,10327868,353932,39904,1
521,9993872,10347618,353746,39750,1
522,10013879,10367629,353750,39793,1
523,10033668,10387288,353620,39563,1
524,10053579,10407289,353710,39758,1
525,10073343,10427104,353761,39579,1
526,10093114,10446949,353835,39659,1
527,10112936,10467212,354276,40208,1
528,10132895,10487422,354527,40137,1
529,10152830,10507365,354535,39850,1
530,10172745,10527161,354416,39719,1
531,10192674,10547367,354693,40044,1
532,10212519,10567312,354793,40407,1
533,10232988,10587283,354295,39984,1
534,10253007,10607279,354272,39901,1
535,10272919,10627197,354278,39955,1
536,10292964,10647133,354169,39913,1
537,10312948,10667153,354205,39925,1
538,10332859,10687255,354396,40006,1
539,10352770,10707081,354311,39622,1
540,10372573,10727170,354597,39937,1
541,10392428,10747123,354695,39765,1
542,10412247,10766964,354717,39689,1
543,10432102,10787005,354903,39982,1
544,10452115,10806272,354157,39842,1
545,10806803,10850151,43348,52707,1
546,10816178,10870034,53856,29447,1
547,10825748,10889849,64101,30010,1
548,10835967,10909740,73773,29686,1
549,10845767,10929559,83792,29605,1
550,10855558,10949464,93906,29673,1
551,10865331,10969469,104138,29755,1
552,10875086,10989370,114284,29636,1
553,10884825,11009221,124396,29579,1
554,10894557,11028996,134439,29564,1
555,10904350,11048731,144381,29500,1
556,10914119,11068360,154241,29403,1
557,10923898,11088175,164277,29600,1
558,10933689,11107649,173960,29239,1
559,10943458,11127278,183820,29476,1
560,10953311,11146809,193498,29349,1
561,10963134,11166438,203304,29371,1
562,10972880,11185845,212965,29159,1
563,10982636,11205357,222721,29226,1
564,10992355,11224775,232420,29176,1
565,11002118,11244247,242129,29223,1
566,11011875,11263678,251803,29195,1
567,11021643,11283225,261582,29238,1
568,11031338,11302825,271487,29277,1
569,11041019,11322453,281434,29334,1
570,11050729,11341966,291237,29215,1
571,11060437,11361514,301077,29237,1
572,11070132,11380848,310716,29051,1
573,11079854,11400513,320659,29352,1
574,11089546,11420030,330484,37653,1
575,11107689,11439906,332217,39454,1
576,11127273,11459492,332219,39113,1
577,11146810,11479088,332278,39275,1
578,11166498,11498672,332174,38966,1
579,11185888,11518222,332334,39008,1
580,11205354,11537783,332429,38998,1
581,11224811,11557424,332613,39117,1
582,11244296,11577068,332772,39007,1
583,11263667,11596759,333092,39286,1
584,11283269,11616326,333057,39107,1
585,11302817,11636042,333225,39385,1
586,11322494,11655546,333052,39010,1
587,11342008,11675032,333024,39033,1
588,11361562,11694620,333058,38934,1
589,11380915,11714210,333295,39227,1
590,11400559,11733617,333058,38917,1
591,11420076,11753223,333147,39377,1
592,11439860,11772848,332988,39264,1
593,11459507,11792368,332861,39050,1
594,11479045,11811842,332797,39105,1
595,11498684,11831369,332685,39071,1
596,11518236,11850962,332726,39119,1
597,11537769,11870456,332687,39162,1
598,11557445,11889985,332540,39152,1
599,11577075,11909441,332366,39145,1
600,11596771,11928999,332228,39107,1
601,11616328,11948576,332248,39287,1
602,11636045,11968153,332108,39088,1
603,11655564,11987538,331974,38898,1
604,11675085,12007055,331970,39031,1
605,11694607,12026564,331957,39102,1
606,11714208,12046803,332595,39639,1
607,11733616,12066626,333010,39434,1
608,11753235,12086120,332885,39089,1
609,11772837,12105736,332899,39152,1
610,11792381,12125362,332981,39043,1
611,11811805,12144998,333193,39241,1
612,11831431,12164706,333275,39258,1
613,11851001,12184349,333348,39089,1
614,11870472,12203915,333443,39035,1
615,11889949,12223455,333506,39038,1
616,11909487,12243001,333514,39061,1
617,11929009,12262448,333439,38992,1
618,11948561,12282137,333576,39293,1
619,11968172,12301627,333455,38890,1
620,11987580,12321079,333499,38900,1
621,12007035,12340535,333500,38990,1
622,12026577,12360037,333460,39779,1
623,12046878,12379617,332739,39318,1
624,12066624,12399051,332427,38922,1
625,12086120,12418606,332486,39173,1
626,12105746,12438167,332421,39153,1
627,12125345,12457692,332347,39179,1
628,12145007,12477203,332196,39224,1
629,12164728,12496759,332031,39224,1
630,12184403,12516494,332091,39225,1
631,12203900,12535878,331978,38947,1
632,12223471,12555461,331990,39106,1
633,12243002,12575045,332043,39033,1
634,12262459,12594649,332190,39244,1
635,12282107,12614268,332161,39140,1
636,12301636,12634002,332366,39178,1
637,12321088,12653793,332705,39223,1
638,12340529,12673545,333016,39299,1
639,12360084,12693185,333101,39163,1
640,12379615,12712791,333176,39053,1
641,12399070,12732226,333156,39016,1
642,12418659,12752059,333400,39326,1
643,12438160,12771765,333605,39225,1
644,12457687,12791464,333777,39278,1
645,12477273,12811319,334046,39343,1
646,12496769,12831066,334297,39481,1
647,12516510,12850494,333984,38851,1
648,12535940,12870031,334091,39065,1
649,12555476,12889731,334255,39319,1
650,12575102,12909403,334301,39197,1
651,12594635,12928916,334281,39157,1
652,12614286,12948417,334131,39167,1
653,12633962,12967853,333891,39300,1
654,12653833,12987404,333571,39255,1
655,12673545,13006921,333376,39203,1
656,12693239,13026445,333206,39086,1
657,12712808,13045962,333154,38968,1
658,12732267,13065386,333119,39213,1
659,12752063,13084921,332858,39236,1
660,12771771,13104468,332697,39272,1
661,12791504,13124035,332531,39370,1
662,12811315,13143692,332377,39359,1
663,12831025,13163150,332125,38925,1
664,12850500,13182631,332131,39008,1
665,12870035,13202158,332123,39222,1
666,12889737,13221647,331910,39229,1
667,12909485,13241584,332099,39366,1
668,12928922,13261179,332257,39070,1
669,12948405,13280728,332323,39010,1
670,12967873,13300215,332342,39026,1
671,12987420,13319788,332368,39081,1
672,13006935,13339265,332330,39002,1
673,13026481,13358697,332216,38956,1
674,13046012,13378363,332351,39041,1
675,13065394,13398097,332703,39264,1
676,13084932,13417821,332889,39261,1
677,13104477,13437435,332958,39182,1
678,13124052,13456880,332828,39066,1
679,13143681,13476463,332782,39060,1
680,13163166,13495814,332648,38810,1
681,13182633,13515356,332723,39059,1
682,13202158,13534911,332753,39024,1
683,13221634,13554409,332775,39335,1
684,13241479,13573777,332298,39065,1
685,13261184,13593398,332214,39162,1
686,13280733,13612959,332226,39087,1
687,13300266,13632556,332290,39081,1
688,13319758,13651989,332231,38949,1
689,13339282,13671604,332322,39031,1
690,13358705,13691024,332319,39061,1
691,13378354,13710475,332121,39136,1
692,13398047,13730016,331969,39367,1
693,13417880,13749521,331641,39022,1
694,13437405,13769153,331748,39117,1
695,13456898,13788602,331704,38975,1
696,13476431,13808157,331726,38988,1
697,13495871,13827676,331805,38952,1
698,13515312,13847815,332503,39745,1
699,13534926,13867472,332546,39145,1
700,13554421,13887062,332641,38958,1
701,13573797,13906603,332806,39145,1
702,13593409,13926264,332855,39202,1
703,13612958,13945956,332998,39289,1
704,13632563,13965538,332975,39019,1
705,13652008,13985266,333258,39274,1
706,13671562,14004903,333341,39113,1
707,13691046,14024587,333541,39110,1
708,13710479,14044104,333625,39068,1
709,13730038,14063479,333441,38842,1
710,13749513,14083103,333590,39221,1
711,13769118,14102616,333498,38958,1
712,13788570,14122177,333607,39111,1
713,13808128,14141666,333538,39014,1
714,13827661,14161206,333545,39649,1
715,13847777,14180578,332801,39075,1
716,13867488,14200026,332538,39033,1
717,13887080,14219562,332482,39037,1
718,13906589,14239002,332413,39076,1
719,13926233,14258641,332408,39368,1
720,13945969,14278289,332320,39271,1
721,13965600,14297895,332295,39273,1
722,13985275,14317484,332209,39233,1
723,14004940,14336907,331967,39073,1
724,14024598,14356368,331770,38980,1
725,14044124,14375767,331643,38727,1
726,14063460,14395443,331983,39273,1
727,14083065,14415185,332120,39327,1
728,14102658,14434870,332212,39194,1
729,14122176,14455060,332884,39670,1
730,14141667,14474726,333059,39194,1
731,14161204,14494375,333171,39070,1
732,14180633,14513910,333277,38881,1
733,14199987,14533492,333505,39161,1
734,14219573,14553102,333529,39016,1
735,14238987,14572742,333755,39266,1
736,14258620,14592221,333601,39154,1
737,14278303,14611896,333593,39259,1
738,14297894,14631521,333627,39258,1
739,14317535,14651097,333562,38984,1
740,14336951,14670549,333598,38906,1
741,14356413,14689998,333585,38840,1
742,14375812,14709509,333697,39142,1
743,14395451,14729004,333553,39240,1
744,14415204,14748529,333325,39227,1
745,14434914,14767998,333084,39568,1
746,14455021,14787499,332478,39190,1
747,14474717,14806961,332244,39096,1
748,14494359,14826542,332183,39137,1
749,14513923,14846025,332102,39046,1
750,14533494,14865441,331947,39026,1
751,14553111,14884943,331832,39138,1
752,14572754,14904456,331702,39010,1
753,14592271,14924015,331744,39162,1
754,14611881,14943503,331622,39122,1
755,14631523,14962818,331295,38888,1
756,14651103,14982448,331345,39118,1
757,14670598,15002027,331429,39032,1
758,14690058,15021483,331425,38944,1
759,14709553,15041326,331773,39350,1
760,14729067,15061021,331954,39192,1
761,14748573,15080534,331961,38950,1
762,14768018,15100147,332129,39114,1
763,14787527,15119599,332072,38848,1
764,14806931,15139084,332153,39103,1
765,14826556,15158644,332088,38977,1
766,14845992,15178247,332255,39050,1
767,14865447,15197696,332249,38908,1
768,14884932,15217234,332302,39073,1
769,14904475,15236617,332142,38917,1
770,14924017,15256178,332161,39007,1
771,14943470,15275764,332294,38986,1
772,14962877,15295160,332283,38968,1
773,14982457,15314708,332251,39108,1
774,15002025,15334262,332237,39005,1
775,15021484,15353698,332214,39220,1
776,15041275,15373350,332075,39406,1
777,15061037,15393018,331981,39212,1
778,15080588,15412476,331888,39013,1
779,15100151,15432036,331885,39002,1
780,15119614,15451645,332031,39081,1
781,15139094,15471119,332025,39058,1
782,15158685,15490796,332111,39241,1
