it,start,end,latency,sol
1,0,188182,188182,1
2,14230,229588,215358,1
3,24510,271204,246694,1
4,34474,312775,278301,1
5,44749,354196,309447,1
6,54838,396018,341180,1
7,65041,437639,372598,1
8,75170,479539,404369,1
9,85268,521157,435889,1
10,95368,562690,467322,1
11,135643,604385,468742,1
12,176642,645854,469212,1
13,217620,687347,469727,1
14,258593,728914,470321,1
15,299570,770434,470864,1
16,340547,811946,471399,1
17,381517,853412,471895,1
18,422492,895113,472621,1
19,463468,936689,473221,1
20,504450,978057,473607,1
21,545419,1019719,474300,1
22,586395,1061366,474971,1
23,627419,1102961,475542,1
24,668401,1144492,476091,1
25,709373,1186132,476759,1
26,750346,1227827,477481,1
27,791321,1269404,478083,1
28,832325,1311004,478679,1
29,873300,1352513,479213,1
30,914277,1394228,479951,1
31,955275,1435835,480560,1
32,996249,1477418,481169,1
33,1037252,1518897,481645,1
34,1078250,1560460,482210,1
35,1119250,1602041,482791,1
36,1160248,1643475,483227,1
37,1201270,1684945,483675,1
38,1242274,1726537,484263,1
39,1283262,1768034,484772,1
40,1324280,1809654,485374,1
41,1365268,1851258,485990,1
42,1406268,1892811,486543,1
43,1447254,1934439,487185,1
44,1488244,1976031,487787,1
45,1529236,2017564,488328,1
46,1570230,2059129,488899,1
47,1611226,2100640,489414,1
48,1652226,2142218,489992,1
49,1693234,2183744,490510,1
50,1734232,2225455,491223,1
51,1775221,2266986,491765,1
52,1816242,2308575,492333,1
53,1857234,2350275,493041,1
54,1898233,2391775,493542,1
55,1939231,2433358,494127,1
56,1980256,2474833,494577,1
57,2021253,2516351,495098,1
58,2062243,2557946,495703,1
59,2103239,2599546,496307,1
60,2144238,2641085,496847,1
61,2185238,2682513,497275,1
62,2226235,2724078,497843,1
63,2267236,2765704,498468,1
64,2308263,2807248,498985,1
65,2349269,2848847,499578,1
66,2390263,2890420,500157,1
67,2431279,2931900,500621,1
68,2472271,2973431,501160,1
69,2513273,3014999,501726,1
70,2554321,3056534,502213,1
71,2595321,3098080,502759,1
72,2636329,3139578,503249,1
73,2677316,3181040,503724,1
74,2718312,3222571,504259,1
75,2759305,3264101,504796,1
76,2800302,3305602,505300,1
77,2841293,3347076,505783,1
78,2882318,3388758,506440,1
79,2923303,3430276,506973,1
80,2964316,3471789,507473,1
81,3005311,3513404,508093,1
82,3046328,3555037,508709,1
83,3087308,3596631,509323,1
84,3128289,3638105,509816,1
85,3169265,3679889,510624,1
86,3210237,3721477,511240,1
87,3251208,3763085,511877,1
88,3292187,3804837,512650,1
89,3333164,3846223,513059,1
90,3374134,3887758,513624,1
91,3415109,3929325,514216,1
92,3456090,3970939,514849,1
93,3497066,4012522,515456,1
94,3538041,4054102,516061,1
95,3580917,4095662,514745,1
96,3621996,4137159,515163,1
97,3662988,4178926,515938,1
98,3703986,4220499,516513,1
99,3744964,4261978,517014,1
100,3785940,4303409,517469,1
101,3826918,4345065,518147,1
102,3867900,4386586,518686,1
103,3908874,4428269,519395,1
104,3949850,4469914,520064,1
105,3990850,4511516,520666,1
106,4031869,4553088,521219,1
107,4072872,4594675,521803,1
108,4113846,4636184,522338,1
109,4154816,4677761,522945,1
110,4195819,4719231,523412,1
111,4236887,4760700,523813,1
112,4277868,4802205,524337,1
113,4318870,4843778,524908,1
114,4359907,4885252,525345,1
115,4400904,4926897,525993,1
116,4441905,4968476,526571,1
117,4482901,5010047,527146,1
