step,start,end,latency,execution
674,4212386,4231458,19072,6496
675,4215646,4234652,19006,6306
676,4218824,4237804,18980,6273
677,4221994,4241101,19107,6404
678,4225162,4244440,19278,6438
679,4228324,4247745,19421,6424
680,4231510,4250953,19443,6321
681,4234689,4254150,19461,6296
682,4237855,4257329,19474,6404
683,4241138,4260502,19364,6448
684,4244480,4263622,19142,6367
685,4247782,4266786,19004,6308
686,4250993,4269950,18957,6302
687,4254187,4273076,18889,6529
688,4257642,4276213,18571,6193
689,4260757,4279333,18576,6220
690,4263913,4282498,18585,6268
691,4267068,4285640,18572,6244
692,4270219,4288805,18586,6311
693,4273419,4292043,18624,6347
694,4276580,4295370,18790,6423
695,4279740,4298544,18804,6269
696,4282897,4301663,18766,6231
697,4286060,4304919,18859,6356
698,4289223,4308255,19032,6517
699,4292480,4311529,19049,6463
700,4295745,4314837,19092,6490
701,4299005,4318017,19012,6291
702,4302179,4321356,19177,6471
703,4305364,4324666,19302,6497
704,4308627,4328003,19376,6461
705,4311828,4331308,19480,6412
706,4314998,4334515,19517,6300
707,4318154,4337691,19537,6347
708,4321397,4341016,19619,6574
709,4324704,4344321,19617,6573
710,4328043,4347661,19618,6573
711,4331345,4350977,19632,6455
712,4334555,4354200,19645,6326
713,4337724,4357422,19698,6485
714,4341056,4360746,19690,6569
715,4344357,4364048,19691,6575
716,4347701,4367387,19686,6580
717,4351014,4370597,19583,6364
718,4354239,4373720,19481,6288
719,4357456,4376916,19460,6454
720,4360786,4380254,19468,6571
721,4364085,4383558,19473,6574
722,4367427,4386780,19353,6361
723,4370631,4389995,19364,6279
724,4373763,4393334,19571,6472
725,4376951,4396636,19685,6573
726,4380294,4399981,19687,6576
727,4383595,4403291,19696,6464
728,4386820,4406516,19696,6369
729,4390030,4409712,19682,6471
730,4393376,4413036,19660,6564
731,4396674,4416342,19668,6582
732,4400020,4419687,19667,6583
733,4403329,4423000,19671,6470
734,4406555,4426227,19672,6350
735,4409744,4429512,19768,6545
736,4413076,4432854,19778,6576
737,4416379,4436161,19782,6584
738,4419727,4439502,19775,6581
739,4423037,4442817,19780,6474
740,4426267,4446041,19774,6434
741,4429549,4449358,19809,6592
742,4432894,4452703,19809,6579
743,4436198,4456016,19818,6586
744,4439542,4459359,19817,6583
745,4442855,4462570,19715,6366
746,4446080,4465695,19615,6384
747,4449395,4468986,19591,6568
748,4452743,4472328,19585,6583
749,4456055,4475635,19580,6579
750,4459399,4478949,19550,6454
751,4462604,4482159,19555,6275
752,4465736,4485500,19764,6572
753,4469024,4488801,19777,6574
754,4472369,4492132,19763,6565
755,4475672,4495440,19768,6555
756,4478988,4498656,19668,6358
757,4482195,4501864,19669,6486
758,4485540,4505187,19647,6564
759,4488838,4508496,19658,6574
760,4492172,4511833,19661,6573
761,4495477,4515143,19666,6462
762,4498696,4518360,19664,6355
763,4501900,4521480,19580,6380
764,4505226,4524794,19568,6564
765,4508532,4528099,19567,6576
766,4511873,4531440,19567,6579
767,4515181,4534648,19467,6357
768,4518396,4537835,19439,6257
769,4521518,4541136,19618,6547
770,4524833,4544471,19638,6569
771,4528136,4547787,19651,6588
772,4531479,4551118,19639,6468
773,4534681,4554339,19658,6344
774,4537874,4557511,19637,6414
775,4541173,4560804,19631,6561
776,4544511,4564150,19639,6588
777,4547824,4567461,19637,6574
778,4551158,4570683,19525,6374
779,4554376,4573904,19528,6329
780,4557628,4577246,19618,6407
781,4560841,4580577,19736,6609
782,4564190,4583914,19724,6575
783,4567498,4587224,19726,6464
784,4570722,4590448,19726,6374
785,4573941,4593591,19650,6416
786,4577286,4596923,19637,6590
787,4580614,4600227,19613,6573
788,4583954,4603573,19619,6583
789,4587261,4606894,19633,6478
790,4590489,4610119,19630,6295
791,4593628,4613415,19787,6562
792,4596962,4616757,19795,6573
793,4600265,4620072,19807,6594
794,4603613,4623410,19797,6587
795,4606932,4626624,19692,6370
796,4610159,4629815,19656,6427
797,4613453,4633107,19654,6565
798,4616796,4636452,19656,6587
799,4620108,4639748,19640,6567
800,4623450,4642972,19522,6366
801,4626658,4646184,19526,6338
802,4629855,4649534,19679,6582
803,4633145,4652840,19695,6582
804,4636491,4656043,19552,6428
805,4639786,4659221,19435,6332
806,4643012,4662440,19428,6366
807,4646222,4665582,19360,6423
808,4649574,4668917,19343,6567
809,4652877,4672215,19338,6440
810,4656091,4675564,19473,6461
811,4659271,4678882,19611,6456
812,4662480,4682108,19628,6295
813,4665620,4685413,19793,6570
814,4668956,4688761,19805,6573
815,4672253,4692068,19815,6587
816,4675604,4695407,19803,6585
817,4678920,4698619,19699,6369
818,4682148,4701807,19659,6434
819,4685452,4705100,19648,6571
820,4688801,4708432,19631,6566
821,4692105,4711739,19634,6577
822,4695447,4714964,19517,6365
823,4698653,4718171,19518,6332
824,4701847,4721498,19651,6560
825,4705137,4724803,19666,6570
826,4708472,4728150,19678,6583
827,4711776,4731459,19683,6465
828,4715003,4734684,19681,6363
829,4718206,4737897,19691,6474
830,4721537,4741202,19665,6537
831,4724839,4744505,19666,6583
832,4728190,4747845,19655,6578
833,4731495,4751156,19661,6469
834,4734724,4754378,19654,6362
835,4737935,4757490,19555,6349
836,4741242,4760708,19466,6445
837,4744542,4764008,19466,6572
838,4747885,4767342,19457,6572
839,4751193,4770551,19358,6363
840,4754417,4773676,19259,6180
841,4757532,4776960,19428,6428
842,4760747,4780307,19560,6575
843,4764045,4783617,19572,6577
844,4767382,4786940,19558,6461
845,4770585,4790149,19564,6274
846,4773717,4793491,19774,6565
847,4776997,4796795,19798,6584
848,4780346,4800142,19796,6585
849,4783654,4803452,19798,6564
850,4786980,4806595,19615,6284
851,4790185,4809805,19620,6483
852,4793531,4812947,19416,6373
