it,start,end,latency,execution,sol
1,0,63980,63980,75936,1
2,20093,114925,94832,72939,1
3,42100,172593,130493,89524,1
4,73959,223535,149576,72196,1
5,95217,279561,184344,87556,1
6,126750,329967,203217,72057,1
7,148405,385008,236603,90505,1
8,183872,435629,251757,72106,1
9,205361,487752,282391,83409,1
10,236650,539874,303224,73349,1
11,257880,591997,334117,82277,1
12,288037,645425,357388,74720,1
13,309333,695715,386382,81612,1
14,340658,742097,401439,67602,1
15,361880,792642,430762,84698,1
16,396036,833798,437762,62045,1
17,416927,874979,458052,70570,1
18,446320,916307,469987,60693,1
19,465687,957511,491824,70587,1
20,495074,998606,503532,50415,1
21,504397,1039813,535416,60537,1
22,523730,1081014,557284,70614,1
23,553146,1122189,569043,60503,1
24,572478,1163359,590881,85407,1
25,616722,1205165,588443,52599,1
26,627519,1246725,619206,81097,1
27,667063,1287963,620900,52395,1
28,678224,1329182,650958,80654,1
29,717663,1370378,652715,52377,1
30,728848,1411637,682789,71848,1
31,759440,1452937,693497,63130,1
32,781273,1494150,712877,82443,1
33,822506,1535362,712856,82368,1
34,863665,1576572,712907,82445,1
35,904904,1617809,712905,82501,1
36,946171,1658995,712824,82356,1
37,987344,1700146,712802,82316,1
38,1028513,1741319,712806,82337,1
39,1069681,1782534,712853,82409,1
40,1110878,1824713,713835,83359,1
41,1152061,1866262,714201,82753,1
42,1193269,1907497,714228,83295,1
43,1235332,1948756,713424,82545,1
44,1276621,1989944,713323,82396,1
45,1317832,2031086,713254,82355,1
46,1359047,2072296,713249,82435,1
47,1400276,2113497,713221,82456,1
48,1441534,2154761,713227,82524,1
49,1482797,2195964,713167,82392,1
50,1523989,2237234,713245,82508,1
51,1565229,2278668,713439,82654,1
52,1606452,2320215,713763,82767,1
53,1647675,2361437,713762,82407,1
54,1688863,2403074,714211,82794,1
55,1730024,2444606,714582,82689,1
56,1771183,2486124,714941,83396,1
57,1813065,2527328,714263,83013,1
58,1854877,2568534,713657,82471,1
59,1896147,2609752,713605,82460,1
60,1937393,2650962,713569,82429,1
61,1978615,2692186,713571,82379,1
62,2019773,2733411,713638,82404,1
63,2060955,2774629,713674,82420,1
64,2102160,2815760,713600,82341,1
65,2143373,2856990,713617,82514,1
66,2184659,2898220,713561,82423,1
67,2225856,2939462,713606,82556,1
68,2267174,2980663,713489,82844,1
69,2308820,3022831,714011,83412,1
70,2350068,3064509,714441,82880,1
71,2391274,3105739,714465,83220,1
72,2433268,3147129,713861,82814,1
73,2474695,3188470,713775,82607,1
74,2515964,3229685,713721,82445,1
75,2557197,3270877,713680,82391,1
76,2598398,3312149,713751,82489,1
77,2639619,3353375,713756,82435,1
78,2680831,3394702,713871,82542,1
79,2722049,3435988,713939,82512,1
80,2763278,3477271,713993,82497,1
81,2804497,3518725,714228,82610,1
82,2845657,3559979,714322,82447,1
83,2886853,3601243,714390,82494,1
84,2928087,3643407,715320,83403,1
85,2969330,3684829,715499,83394,1
86,3011306,3726134,714828,83035,1
87,3053039,3767332,714293,82552,1
88,3094397,3808519,714122,82509,1
89,3135722,3849741,714019,82581,1
90,3177085,3890842,713757,82347,1
91,3218335,3932114,713779,82457,1
92,3259523,3973396,713873,82528,1
93,3300773,4014623,713850,82501,1
94,3342051,4055840,713789,82403,1
95,3383240,4097034,713794,82626,1
96,3424676,4138231,713555,82405,1
97,3465886,4179430,713544,82689,1
98,3507380,4221358,713978,83167,1
99,3548623,4262674,714051,82534,1
100,3589845,4303892,714047,83375,1
101,3632006,4345093,713087,82650,1
102,3673459,4386284,712825,82483,1
103,3714754,4427629,712875,82592,1
104,3756004,4468901,712897,82451,1
105,3797187,4510274,713087,82595,1
106,3838413,4551604,713191,82492,1
107,3879579,4592856,713277,82436,1
108,3920766,4634111,713345,82492,1
109,3962007,4675287,713280,82437,1
110,4003272,4716501,713229,82429,1
111,4044491,4757752,713261,82465,1
112,4085708,4798933,713225,82368,1
113,4126898,4840918,714020,83189,1
114,4168105,4882143,714038,82929,1
115,4209813,4923347,713534,82705,1
116,4251316,4964560,713244,82494,1
117,4292601,5005754,713153,82351,1
118,4333761,5046972,713211,82408,1
119,4374955,5088219,713264,82584,1
120,4416294,5129473,713179,82512,1
121,4457555,5170624,713069,82391,1
122,4498798,5211923,713125,82756,1
123,4540258,5253119,712861,82406,1
124,4581472,5294380,712908,82506,1
125,4622721,5335850,713129,82695,1
126,4663950,5377201,713251,82580,1
127,4705184,5419115,713931,83088,1
128,4746362,5460446,714084,82555,1
129,4787590,5501634,714044,83151,1
130,4829556,5542789,713233,82408,1
131,4870813,5583959,713146,82389,1
132,4912035,5625165,713130,82382,1
133,4953215,5666390,713175,82429,1
134,4994421,5707633,713212,82428,1
135,5035609,5748876,713267,82470,1
136,5076839,5790043,713204,82408,1
137,5118084,5831329,713245,82511,1
138,5159312,5872573,713261,82602,1
139,5200673,5913852,713179,82389,1
140,5241787,5954996,713209,82391,1
141,5283037,5996248,713211,82555,1
142,5324343,6038291,713948,83511,1
143,5365814,6079533,713719,83001,1
144,5407576,6120777,713201,82796,1
145,5449132,6161928,712796,82354,1
146,5490339,6203101,712762,82303,1
147,5531472,6244346,712874,82428,1
148,5572657,6285568,712911,82393,1
149,5613831,6326857,713026,82484,1
150,5655030,6368033,713003,82458,1
151,5696314,6409253,712939,82432,1
152,5737530,6479523,741993,111477,1
153,5778741,6537313,758572,98956,1
154,5819911,6585828,765917,89798,1
155,5861198,6641415,780217,96852,1
156,5902466,6689508,787042,89314,1
157,5943712,6737517,793805,89170,1
158,5984893,6785458,800565,89904,1
159,6026860,6844142,817282,100009,1
160,6068188,6892187,823999,89248,1
161,6109395,6940206,830811,89263,1
162,6150643,6986335,835692,87276,1
163,6191793,7046254,854461,101090,1
164,6232967,7092404,859437,87385,1
165,6274206,7138517,864311,87373,1
166,6315470,7188638,873168,91374,1
167,6356726,7238866,882140,91401,1
168,6397903,7285088,887185,88810,1
169,6452109,7331279,879170,119899,1
170,7332037,7470695,138658,170818,2
171,7368290,7544283,175993,135457,2
172,7430165,7633230,203065,170884,2
173,7512110,7710059,197949,152822,2
174,7588110,7788935,200825,160751,2
175,7669989,7858525,188536,148465,2
176,7748869,7952287,203418,163914,2
177,7819030,8035066,216036,165906,2
178,7902165,8116363,214198,162857,2
179,7983731,8184244,200513,148253,2
180,8064110,8266216,202106,160021,2
181,8142165,8327449,185284,135171,2
182,8216110,8431137,215027,183680,2
183,8296110,8511935,215825,153537,2
184,8368855,8579828,210973,148312,2
185,8449285,8667361,218076,169265,2
186,8531024,8746976,215952,164694,2
187,8616110,8825731,209621,150749,2
188,8688110,8904282,216172,158194,2
189,8767759,8982694,214935,153024,2
190,8842377,9057972,215595,155695,2
191,8922801,9141020,218219,164350,2
192,9004110,9221273,217163,150846,2
193,9074710,9299965,225255,167067,2
194,9163092,9378553,215461,153866,2
195,9238377,9458257,219880,160121,2
196,9318801,9536861,218060,159906,2
197,9400110,9624166,224056,161565,2
198,9474377,9694492,220115,150732,2
199,9554802,9776098,221296,162906,2
200,9636110,9856210,220100,160106,2
201,9716109,9934364,218255,156414,2
202,9794377,10012857,218480,160220,2
203,9876110,10100266,224156,161669,2
204,9950377,10161739,211362,141891,2
205,10030801,10255225,224424,174789,2
206,10112110,10327959,215849,143706,2
207,10183089,10410539,227450,162997,2
208,10263514,10482508,218994,152386,2
209,10343939,10564177,220238,161833,2
210,10424110,10667988,243878,174391,2
211,10494698,10730599,235901,144205,2
212,10576298,10801892,225594,151098,2
213,10656109,10900866,244757,180004,2
214,10737147,10981313,244166,152355,2
215,10809060,11031482,222422,137212,2
216,10896110,11118825,222715,159338,2
217,10968109,11213881,245772,179431,2
218,11052491,11294998,242507,152589,2
219,11123969,11376692,252723,161829,2
220,11204109,11427059,222950,130361,2
221,11284110,11537466,253356,190400,2
222,11364110,11611003,246893,147860,2
223,11438438,11692725,254287,162798,2
224,11519522,11748557,229035,136522,2
