it,start,end,latency,sol
1,0,153934,153934,1
2,15062,195198,180136,1
3,26290,236615,210325,1
4,37530,277634,240104,1
5,48658,318616,269958,1
6,59646,359769,300123,1
7,70808,400736,329928,1
8,82043,441826,359783,1
9,93178,482847,389669,1
10,104339,524008,419669,1
11,115547,564952,449405,1
12,126690,606030,479340,1
13,137062,647223,510161,1
14,148219,688366,540147,1
15,158517,729420,570903,1
16,168857,770553,601696,1
17,179162,811526,632364,1
18,190375,852657,662282,1
19,200729,893713,692984,1
20,211049,934744,723695,1
21,225604,975789,750185,1
22,266531,1016841,750310,1
23,307432,1057941,750509,1
24,348327,1099029,750702,1
25,389165,1140098,750933,1
26,430044,1181146,751102,1
27,470919,1222622,751703,1
28,511860,1263664,751804,1
29,552758,1304829,752071,1
30,593600,1345821,752221,1
31,634611,1386896,752285,1
32,675507,1427960,752453,1
33,716428,1469031,752603,1
34,757444,1510038,752594,1
35,798366,1551105,752739,1
36,839286,1592262,752976,1
37,880208,1633339,753131,1
38,921100,1674421,753321,1
39,962045,1715567,753522,1
40,1002978,1756611,753633,1
41,1043886,1797755,753869,1
42,1084788,1839402,754614,1
43,1125690,1880476,754786,1
44,1166611,1921513,754902,1
45,1207720,1962701,754981,1
46,1248689,2003821,755132,1
47,1289591,2044924,755333,1
48,1330444,2086069,755625,1
49,1371402,2127191,755789,1
50,1412312,2168266,755954,1
51,1453210,2209324,756114,1
52,1494123,2250367,756244,1
53,1535058,2291538,756480,1
54,1575995,2332626,756631,1
55,1616909,2373679,756770,1
56,1657854,2414959,757105,1
57,1698788,2456240,757452,1
58,1739703,2497322,757619,1
59,1780668,2538438,757770,1
60,1821984,2579598,757614,1
61,1862920,2620791,757871,1
62,1903850,2661873,758023,1
63,1944786,2703015,758229,1
64,1985741,2744140,758399,1
65,2026684,2785153,758469,1
66,2067666,2826431,758765,1
67,2108652,2867547,758895,1
68,2149617,2908710,759093,1
69,2190574,2949859,759285,1
70,2231548,2991001,759453,1
71,2272512,3032604,760092,1
72,2313481,3073703,760222,1
73,2354481,3114894,760413,1
74,2395444,3156090,760646,1
75,2436525,3197329,760804,1
76,2477459,3238423,760964,1
77,2518497,3279554,761057,1
78,2559496,3320770,761274,1
79,2600503,3362034,761531,1
80,2641470,3403189,761719,1
81,2682485,3444378,761893,1
82,2723464,3485619,762155,1
83,2764361,3526771,762410,1
84,2805337,3567938,762601,1
85,2846346,3609152,762806,1
86,2887367,3650542,763175,1
87,2928363,3691755,763392,1
88,2969363,3732959,763596,1
