it,start,end,latency,execution,sol
1,0,133337,133337,149347,1
2,20105,242627,222522,131344,1
3,42168,345083,302915,143860,1
4,83574,436873,353299,123232,1
5,115018,537262,422244,148102,1
6,162734,646743,484009,140927,1
7,194183,737144,542961,118180,1
8,221966,837616,615650,133714,1
9,255211,935879,680668,138471,1
10,295423,1029397,733974,113621,1
11,315529,1107211,791682,119155,1
12,356872,1196561,839689,120634,1
13,388161,1277102,888941,111796,1
14,419420,1366769,947349,126545,1
15,456302,1447125,990823,111132,1
16,487081,1517304,1030223,99680,1
17,516586,1586876,1070290,109013,1
18,556031,1655683,1099652,98113,1
19,585341,1725903,1140562,79489,1
20,594612,1795365,1200753,130311,1
21,655465,1863706,1208241,99188,1
22,686315,1934123,1247808,79689,1
23,695591,2004432,1308841,124104,1
24,749390,2074751,1325361,99653,1
25,778728,2144759,1366031,98615,1
26,807338,2213355,1406017,117904,1
27,856648,2283740,1427092,79658,1
28,865924,2353289,1487365,98932,1
29,895311,2423617,1528306,99628,1
30,924614,2493192,1568578,114088,1
31,969131,2563093,1593962,107973,1
32,1007206,2631690,1624484,130772,1
33,1069385,2702000,1632615,126205,1
34,1125284,2771787,1646503,120020,1
35,1175521,2841407,1665886,130576,1
36,1236480,2911066,1674586,129928,1
37,1296753,2979641,1682888,119160,1
38,1347342,3050188,1702846,131124,1
39,1407923,3120427,1712504,130036,1
40,1467723,3190433,1722710,139626,1
41,1537347,3259683,1722336,137186,1
42,1605286,3329845,1724559,141162,1
43,1676289,3399703,1723414,138851,1
44,1745286,3469371,1724085,147787,1
45,1823409,3538867,1715458,132372,1
46,1886288,3608235,1721947,139119,1
47,1956042,3678056,1722014,139537,1
48,2025762,3748425,1722663,139862,1
49,2095259,3817992,1722733,139592,1
50,2165287,3887553,1722266,138548,1
51,2234278,3957125,1722847,139112,1
52,2303821,4026786,1722965,139122,1
53,2373286,4095605,1722319,140412,1
54,2444882,4165863,1720981,138741,1
55,2513369,4235650,1722281,147724,1
56,2591309,4305874,1714565,131571,1
57,2652660,4375414,1722754,139132,1
58,2722255,4443724,1721469,139094,1
59,2793043,4514042,1720999,138557,1
60,2861286,4584402,1723116,138356,1
61,2929286,4654055,1724769,140973,1
62,3000609,4723639,1723030,140090,1
63,3071118,4793212,1722094,139166,1
64,3140714,4863566,1722852,138953,1
65,3209316,4933091,1723775,140239,1
66,3280034,5002591,1722557,138818,1
67,3349355,5071689,1722334,140683,1
68,3420944,5141763,1720819,138413,1
69,3489286,5211262,1721976,137572,1
70,3557362,5279619,1722257,139702,1
71,3628710,5350104,1721394,140796,1
72,3699025,5420771,1721746,140148,1
73,3768510,5523569,1755059,171570,1
74,3837286,5619384,1782098,167318,1
75,3908792,5707383,1798591,156489,1
76,3977286,5795334,1818048,155948,1
77,4045286,5903384,1858098,179069,1
78,4116309,5979360,1863051,144951,1
79,4185286,6067373,1882087,159053,1
80,4256330,6155370,1899040,157002,1
81,4325343,6243409,1918066,166002,1
82,4403309,6331295,1927986,149626,1
83,4465053,6415490,1950437,153934,1
84,4534796,6503429,1968633,157546,1
85,4604406,6603361,1998955,168808,1
86,4673286,6691303,2018017,159532,1
87,4744878,6771343,2026465,149044,1
88,4813886,6855321,2041435,154895,1
89,4884807,6943429,2058622,156584,1
90,4953287,7014933,2061646,139500,1
91,5021286,7083341,2062055,139158,1
