it,start,end,latency,execution,sol
160,2890708,3245118,354410,39948,1
161,2910723,3265047,354324,39857,1
162,2930658,3284944,354286,39805,1
163,2950574,3304851,354277,39961,1
164,2970636,3324766,354130,39805,1
165,2990533,3344674,354141,39862,1
166,3010495,3364585,354090,40066,1
167,3030658,3384560,353902,39968,1
168,3050658,3404516,353858,39989,1
169,3070698,3424462,353764,39936,1
170,3090696,3444368,353672,39805,1
171,3110602,3464336,353734,39922,1
172,3130563,3484246,353683,39944,1
173,3150604,3504169,353565,39908,1
174,3170595,3524107,353512,39895,1
175,3190558,3544030,353472,39811,1
176,3210454,3563969,353515,39907,1
177,3230430,3583868,353438,39771,1
178,3250310,3603882,353572,39930,1
179,3270234,3623996,353762,39954,1
180,3290083,3643902,353819,39838,1
181,3310023,3663870,353847,39863,1
182,3329925,3683853,353928,39892,1
183,3349841,3703788,353947,39880,1
184,3369794,3723712,353918,39878,1
185,3389756,3743661,353905,39878,1
186,3409693,3763600,353907,39853,1
187,3429615,3783497,353882,39810,1
188,3449536,3803461,353925,39761,1
189,3469340,3823441,354101,40023,1
190,3489391,3843302,353911,39746,1
191,3509284,3863264,353980,39924,1
192,3529253,3883206,353953,39810,1
193,3549128,3903195,354067,39984,1
194,3569131,3923145,354014,39785,1
195,3588974,3943099,354125,39989,1
196,3609017,3963025,354008,40019,1
197,3629118,3982988,353870,39922,1
198,3649085,4002954,353869,39932,1
199,3669059,4022903,353844,39798,1
200,3688916,4042875,353959,39994,1
201,3708945,4062843,353898,39875,1
202,3728859,4082808,353949,39888,1
203,3748790,4102748,353958,39908,1
204,3768764,4122679,353915,39751,1
205,3788592,4142622,354030,40026,1
206,3808683,4162558,353875,39755,1
207,3828510,4182542,354032,39965,1
208,3848499,4202552,354053,39974,1
209,3868471,4222674,354203,39972,1
210,3888329,4242610,354281,39887,1
211,3908288,4262615,354327,40084,1
212,3928374,4282601,354227,39902,1
213,3948298,4302563,354265,39897,1
214,3968240,4322561,354321,39951,1
215,3988201,4342542,354341,39906,1
216,4008133,4362493,354360,39931,1
217,4028121,4382378,354257,39844,1
218,4048087,4402351,354264,39889,1
219,4068010,4422285,354275,39895,1
220,4087979,4442203,354224,39874,1
221,4107943,4462148,354205,39880,1
222,4127885,4482075,354190,39795,1
223,4147761,4502016,354255,39875,1
224,4167702,4521955,354253,39923,1
225,4187693,4541888,354195,39861,1
226,4207629,4561871,354242,40088,1
227,4227742,4581802,354060,39984,1
228,4247802,4601756,353954,39937,1
229,4267792,4621720,353928,39933,1
230,4287768,4641673,353905,39929,1
231,4307752,4661612,353860,39911,1
232,4327732,4681546,353814,39888,1
233,4347693,4701488,353795,39884,1
234,4367643,4721437,353794,39855,1
235,4387556,4741371,353815,39882,1
236,4407512,4761467,353955,39996,1
237,4427420,4781554,354134,40075,1
238,4447416,4801650,354234,39950,1
239,4467278,4821979,354701,40256,1
240,4487213,4841945,354732,39915,1
241,4507171,4861943,354772,39966,1
242,4527147,4882100,354953,40070,1
243,4547068,4902275,355207,40063,1
244,4566964,4922427,355463,40151,1
245,4586970,4942584,355614,40083,1
246,4606903,4962742,355839,40182,1
247,4626935,4982692,355757,39830,1
248,4646822,5002613,355791,39893,1
249,4666801,5022599,355798,39900,1
250,4686723,5042529,355806,39815,1
251,4706616,5062823,356207,40275,1
252,4726604,5082945,356341,40131,1
253,4746626,5116557,369931,53681,1
254,4766703,5131952,365249,35445,1
255,4786761,5147057,360296,35204,1
256,4806868,5163326,356458,36489,1
257,4827096,5183543,356447,40206,1
258,4847092,5203715,356623,40177,1
259,4867104,5223874,356770,40380,1
260,4887332,5244034,356702,40301,1
261,4907480,5264167,356687,40223,1
262,4927578,5284166,356588,40152,1
263,4947739,5304177,356438,40175,1
264,4967911,5324178,356267,39938,1
265,4987855,5344178,356323,39918,1
266,5007781,5364180,356399,39985,1
267,5027772,5384095,356323,39808,1
268,5047734,5403589,355855,46314,1
269,5405281,5498842,93561,112482,2
270,5425405,5527032,101627,48580,2
271,5445851,5555292,109441,48308,2
272,5465908,5583568,117660,48355,2
273,5485996,5611831,125835,48361,2
274,5506101,5640005,133904,48345,2
275,5526281,5668254,141973,48344,2
276,5546384,5696449,150065,48336,2
277,5566533,5724778,158245,48544,2
278,5586758,5753049,166291,48448,2
279,5606945,5781320,174375,48317,2
280,5627000,5809594,182594,48338,2
281,5647072,5837825,190753,48416,2
282,5667266,5866090,198824,48453,2
283,5687462,5894346,206884,48276,2
284,5707490,5922601,215111,48459,2
285,5727703,5950758,223055,48282,2
286,5747837,5978999,231162,48429,2
287,5768033,6007255,239222,48367,2
288,5788154,6035625,247471,48381,2
289,5808200,6063841,255641,48296,2
290,5828318,6092176,263858,48335,2
291,5848329,6120504,272175,48567,2
292,5868577,6148823,280246,48545,2
293,5888812,6177155,288343,48295,2
294,5908783,6205264,296481,48238,2
295,5928921,6233370,304449,48320,2
296,5949143,6261547,312404,48236,2
297,5969210,6289727,320517,48217,2
298,5989256,6317878,328622,48316,2
299,6009435,6345986,336551,48309,2
300,6029646,6374139,344493,48168,2
301,6049669,6402305,352636,48386,2
302,6069898,6430469,360571,48231,2
303,6089974,6458593,368619,48311,2
304,6110171,6486676,376505,48206,2
305,6130301,6514776,384475,54152,2
306,6156364,6542913,386549,56294,2
307,6184532,6571033,386501,56219,2
308,6212644,6599093,386449,56141,2
309,6240737,6627758,387021,56970,2
310,6269053,6655874,386821,56169,2
311,6297116,6684105,386989,56471,2
312,6325367,6712299,386932,56283,2
313,6353467,6740572,387105,56403,2
314,6381607,6768697,387090,56310,2
315,6409802,6796779,386977,56114,2
316,6437847,6824924,387077,56276,2
317,6465989,6853063,387074,56169,2
318,6494030,6881201,387171,56250,2
319,6522154,6909338,387184,56345,2
320,6550375,6937519,387144,56266,2
321,6578470,6965685,387215,56342,2
322,6606659,6993819,387160,56615,2
323,6635151,7021932,386781,56352,2
324,6663401,7050072,386671,56290,2
325,6691561,7078228,386667,56462,2
326,6719878,7106446,386568,56377,2
327,6748050,7134547,386497,56079,2
328,6776038,7162631,386593,56346,2
329,6804312,7190771,386459,56230,2
330,6832413,7219034,386621,56447,2
331,6860612,7247147,386535,56175,2
332,6888688,7275286,386598,56265,2
333,6916826,7303654,386828,56517,2
334,6944986,7331974,386988,56494,2
335,6973170,7360291,387121,56491,2
336,7001355,7388409,387054,56167,2
337,7029415,7416585,387170,56190,2
338,7057439,7444653,387214,56415,2
339,7085796,7472747,386951,56148,2
340,7113860,7500880,387020,56279,2
341,7142015,7528986,386971,56160,2
342,7170080,7557108,387028,56296,2
343,7198266,7585187,386921,56232,2
344,7226433,7613383,386950,56375,2
345,7254623,7641546,386923,56307,2
346,7282779,7669709,386930,56607,2
347,7311234,7697824,386590,56319,2
348,7339448,7725952,386504,56476,2
349,7367806,7754125,386319,56313,2
350,7395957,7782306,386349,56212,2
351,7423999,7812062,388063,57935,2
352,7452191,7838732,386541,54649,2
353,7480184,7866880,386696,56356,2
354,7508403,7895245,386842,56457,2
355,7536506,7923576,387070,56336,2
356,7564520,7951893,387373,56446,2
357,7592661,7980174,387513,56464,2
358,7620854,8008250,387396,56312,2
359,7649101,8036389,387288,56183,2
360,7677156,8064541,387385,56208,2
361,7705224,8092668,387444,56446,2
362,7733554,8120765,387211,56222,2
363,7761690,8148881,387191,56338,2
364,7789923,8177012,387089,56396,2
365,7818220,8205167,386947,56102,2
366,7846178,8233333,387155,56479,2
367,7874515,8261433,386918,56408,2
368,7902834,8289575,386741,56440,2
369,7931141,8317770,386629,56536,2
370,7959492,8345958,386466,56311,2
371,7987628,8374068,386440,56243,2
372,8015773,8402192,386419,56230,2
373,8043890,8430679,386789,56675,2
374,8072089,8458913,386824,56291,2
375,8100158,8487037,386879,56279,2
376,8128324,8515195,386871,56261,2
377,8156438,8543324,386886,56260,2
378,8184581,8571513,386932,56281,2
379,8212685,8599654,386969,56319,2
380,8240875,8627782,386907,56161,2
381,8268919,8655844,386925,56238,2
382,8297106,8683979,386873,56201,2
383,8325182,8712189,387007,56472,2
384,8353454,8740325,386871,56215,2
385,8381544,8768453,386909,56259,2
386,8409687,8796628,386941,56740,2
387,8438264,8824804,386540,56226,2
388,8466325,8852955,386630,56357,2
389,8494542,8881133,386591,56291,2
390,8522667,8909354,386687,56393,2
391,8550849,8937506,386657,56353,2
392,8579062,8965635,386573,56254,2
393,8607198,8993795,386597,56245,2
394,8635293,9021993,386700,56292,2
395,8663397,9050221,386824,56335,2
396,8691516,9078359,386843,56223,2
397,8719613,9106538,386925,56387,2
398,8747834,9134726,386892,56337,2
399,8775995,9162883,386888,56291,2
400,8804140,9191002,386862,56287,2
401,8832319,9219068,386749,56153,2
402,8860417,9247252,386835,56452,2
403,8888696,9275404,386708,56355,2
404,8916909,9303530,386621,56184,2
405,8944978,9331646,386668,56300,2
406,8973173,9359785,386612,56308,2
407,9001351,9387943,386592,56449,2
408,9029656,9416106,386450,56270,2
409,9057775,9444199,386424,56201,2
410,9085894,9472294,386400,56226,2
411,9114035,9500397,386362,56333,2
412,9142276,9528566,386290,56217,2
413,9170336,9556700,386364,56294,2
414,9198506,9584827,386321,56216,2
415,9226606,9612916,386310,56305,2
416,9254833,9641119,386286,56289,2
417,9282932,9669367,386435,56381,2
418,9311077,9697534,386457,56090,2
419,9339011,9725692,386681,56452,2
420,9367315,9753821,386506,56341,2
421,9395537,9782015,386478,56204,2
422,9423557,9810314,386757,56498,2
423,9451766,9838424,386658,56140,2
424,9479807,9866543,386736,56239,2
425,9507938,9894644,386706,56254,2
426,9536102,9922804,386702,56349,2
427,9564302,9950944,386642,56218,2
428,9592391,9979055,386664,56217,2
429,9620512,10007152,386640,56337,2
430,9648764,10035261,386497,56220,2
431,9676885,10063428,386543,56239,2
432,9704968,10091555,386587,56354,2
433,9733205,10119699,386494,56243,2
434,9761315,10147802,386487,56760,2
435,9789987,10175934,385947,55981,2
436,9817847,10204076,386229,56269,2
437,9845985,10232565,386580,56593,2
438,9874100,10260674,386574,56148,2
439,9902151,10288855,386704,56451,2
440,9930431,10317071,386640,56325,2
441,9958563,10345222,386659,56091,2
442,9986513,10373375,386862,56382,2
443,10014753,10401502,386749,56232,2
444,10042880,10429611,386731,56253,2
445,10071035,10457798,386763,56272,2
446,10099131,10486713,387582,57001,2
447,10127229,10515052,387823,56499,2
448,10155404,10543171,387767,56182,2
449,10183478,10571262,387784,56201,2
450,10211599,10599340,387741,56468,2
451,10240003,10627424,387421,56357,2
452,10268287,10655507,387220,56248,2
453,10296463,10683598,387135,56232,2
454,10324615,10711741,387126,56323,2
455,10352805,10739877,387072,56178,2
456,10380858,10768015,387157,56284,2
457,10409015,10796097,387082,56218,2
458,10437161,10824269,387108,56619,2
459,10465641,10851732,386091,55786,2
460,10852534,10912080,59546,69291,1
461,10862320,10932227,69907,30441,1
462,10872641,10952422,79781,30351,1
463,10882820,10972588,89768,30309,1
464,10892972,10992781,99809,30339,1
465,10903124,11012928,109804,30248,1
466,10913230,11033104,119874,30287,1
467,10923346,11053250,129904,30273,1
468,10933479,11073450,139971,30309,1
469,10943594,11093460,149866,30133,1
470,10953722,11113627,159905,30273,1
471,10963834,11133689,169855,30130,1
472,10973907,11153725,179818,30088,1
473,10983965,11173784,189819,30134,1
474,10994046,11193742,199696,30007,1
475,11004101,11213697,209596,30012,1
476,11014164,11233653,219489,29998,1
477,11024211,11253640,229429,30098,1
478,11034328,11273592,239264,30050,1
479,11044432,11293539,249107,30003,1
480,11054493,11313502,259009,29944,1
481,11064480,11333414,268934,30011,1
482,11074585,11353373,278788,29987,1
483,11084618,11373263,288645,30014,1
484,11094746,11393191,298445,29858,1
485,11104681,11413092,308411,29992,1
486,11114778,11433018,318240,29928,1
487,11124786,11452928,328142,30014,1
488,11134896,11473168,338272,30198,1
489,11144860,11493221,348361,34176,1
490,11158992,11513123,354131,39849,1
491,11178947,11533014,354067,39905,1
492,11198969,11552913,353944,39817,1
493,11218894,11572879,353985,39933,1
494,11238869,11592844,353975,39936,1
495,11258848,11612756,353908,39826,1
496,11278770,11632677,353907,39932,1
497,11298789,11652585,353796,39844,1
498,11318732,11672495,353763,39809,1
499,11338639,11692343,353704,39759,1
500,11358556,11712266,353710,39837,1
501,11378478,11732177,353699,39846,1
502,11398421,11752056,353635,39757,1
503,11418307,11772009,353702,39864,1
504,11438226,11791917,353691,39769,1
505,11458094,11811821,353727,40227,1
506,11478424,11831738,353314,39956,1
507,11498471,11851608,353137,39681,1
508,11518289,11871511,353222,39743,1
509,11538136,11891408,353272,39854,1
510,11558100,11911383,353283,39914,1
511,11578046,11931355,353309,39791,1
512,11597873,11951281,353408,39953,1
513,11617908,11971209,353301,39696,1
514,11637684,11991126,353442,39971,1
515,11657746,12011067,353321,39820,1
516,11677632,12031003,353371,39751,1
517,11697455,12050940,353485,39892,1
518,11717418,12070955,353537,39962,1
519,11737372,12090999,353627,39888,1
520,11757241,12111047,353806,39910,1
521,11777111,12130964,353853,39888,1
522,11797089,12150916,353827,39803,1
523,11816948,12170827,353879,39809,1
524,11836854,12190866,354012,39972,1
525,11856794,12210836,354042,39861,1
526,11876693,12230782,354089,39794,1
527,11896549,12250757,354208,39932,1
528,11916513,12270734,354221,40013,1
529,11936557,12290627,354070,39824,1
530,11956496,12310519,354023,39804,1
531,11976416,12330418,354002,39804,1
532,11996328,12350364,354036,39855,1
533,12016245,12370301,354056,39896,1
534,12036212,12390236,354024,39870,1
535,12056154,12410180,354026,39947,1
536,12076165,12430111,353946,40002,1
537,12096244,12450020,353776,39893,1
538,12116236,12469980,353744,39902,1
539,12136185,12489910,353725,39806,1
540,12156068,12509848,353780,39886,1
541,12176023,12529783,353760,39943,1
542,12196038,12549711,353673,39805,1
543,12215921,12569656,353735,39984,1
544,12235967,12589592,353625,39902,1
545,12255941,12609504,353563,39793,1
546,12275830,12629412,353582,39829,1
547,12295759,12649278,353519,39755,1
548,12315655,12669220,353565,39914,1
549,12335635,12689259,353624,39922,1
550,12355532,12709211,353679,39850,1
551,12375438,12729095,353657,39817,1
552,12395379,12748979,353600,39788,1
553,12415290,12768897,353607,39946,1
554,12435326,12788862,353536,39803,1
555,12455171,12808823,353652,39882,1
556,12475098,12828763,353665,39928,1
557,12495094,12848700,353606,39837,1
558,12515002,12868704,353702,39863,1
559,12534868,12888706,353838,40027,1
560,12554900,12908663,353763,39885,1
561,12574836,12928571,353735,39868,1
562,12594804,12948515,353711,39768,1
563,12614636,12968446,353810,39881,1
564,12634593,12988357,353764,39802,1
565,12654492,13008289,353797,39775,1
566,12674344,13028197,353853,39983,1
567,12694427,13048098,353671,39895,1
568,12714429,13068019,353590,39765,1
569,12734281,13087927,353646,39815,1
570,12754196,13107877,353681,39840,1
571,12774093,13127814,353721,39852,1
572,12794016,13147750,353734,39914,1
573,12814001,13167660,353659,39802,1
574,12833919,13187592,353673,39903,1
575,12853898,13207534,353636,39874,1
576,12873838,13227471,353633,39981,1
577,12893889,13247424,353535,39822,1
578,12913766,13267380,353614,39935,1
579,12933752,13287419,353667,39900,1
580,12953638,13307400,353762,39929,1
581,12973595,13327324,353729,39890,1
582,12993568,13347224,353656,39824,1
583,13013500,13367105,353605,39747,1
584,13033374,13387103,353729,39904,1
585,13053288,13407033,353745,39756,1
586,13073121,13426984,353863,39939,1
587,13093116,13446947,353831,39907,1
588,13113068,13466853,353785,39742,1
589,13132912,13486675,353763,39863,1
590,13152961,13506599,353638,39678,1
591,13172723,13526501,353778,39948,1
592,13192777,13546381,353604,39791,1
593,13212694,13566279,353585,39881,1
594,13232684,13586223,353539,39860,1
595,13252608,13606072,353464,39824,1
596,13272591,13626027,353436,39937,1
597,13292581,13645981,353400,39906,1
598,13312541,13665930,353389,39908,1
599,13332507,13685958,353451,39918,1
600,13352404,13705972,353568,39793,1
601,13372191,13725965,353774,40031,1
602,13392238,13745946,353708,39888,1
603,13412152,13765926,353774,39970,1
604,13432150,13785970,353820,39950,1
605,13452064,13805964,353900,39897,1
606,13471974,13826014,354040,39920,1
607,13491852,13846017,354165,39906,1
608,13511763,13865998,354235,39884,1
609,13531673,13886154,354481,40008,1
610,13551533,13906197,354664,39871,1
611,13571370,13926203,354833,39935,1
612,13591307,13946137,354830,39811,1
613,13611192,13966072,354880,39998,1
614,13631262,13986072,354810,39929,1
615,13651198,14006072,354874,39915,1
616,13671120,14026064,354944,40055,1
617,13691191,14046047,354856,39845,1
618,13711061,14065990,354929,39992,1
619,13731118,14085884,354766,39952,1
620,13751183,14105821,354638,39912,1
621,13771166,14125759,354593,39817,1
622,13791052,14145708,354656,40021,1
623,13811131,14165643,354512,40017,1
624,13831221,14185576,354355,39892,1
625,13851188,14205554,354366,40020,1
626,13871239,14225474,354235,40036,1
627,13891363,14245466,354103,40074,1
628,13911452,14265380,353928,39819,1
629,13931364,14285311,353947,39913,1
630,13951353,14305202,353849,39818,1
631,13971288,14325126,353838,39932,1
632,13991304,14345032,353728,39701,1
633,14011107,14364941,353834,40055,1
634,14031260,14384808,353548,39822,1
635,14051223,14404682,353459,39737,1
636,14071094,14424567,353473,39907,1
637,14091123,14444450,353327,39797,1
638,14111045,14464324,353279,39712,1
639,14130890,14484498,353608,40130,1
640,14150853,14504436,353583,39845,1
641,14170768,14524348,353580,39919,1
642,14190782,14544237,353455,39840,1
643,14210740,14564166,353426,39892,1
644,14230711,14584182,353471,39957,1
645,14250660,14604168,353508,39902,1
646,14270584,14624122,353538,39878,1
647,14290516,14644095,353579,39870,1
648,14310421,14664060,353639,39843,1
649,14330307,14683958,353651,39798,1
650,14350215,14703889,353674,39802,1
651,14370094,14723838,353744,39838,1
652,14389991,14743791,353800,39762,1
653,14409808,14763765,353957,39844,1
654,14429686,14783734,354048,39908,1
655,14449633,14803654,354021,39831,1
656,14469553,14823571,354018,39956,1
657,14489600,14843491,353891,39931,1
658,14509618,14863418,353800,39759,1
659,14529458,14883328,353870,39893,1
660,14549449,14903280,353831,39881,1
661,14569386,14923161,353775,39829,1
662,14589342,14943094,353752,39850,1
663,14609267,14963013,353746,39852,1
664,14629207,14982933,353726,39967,1
665,14649262,15002835,353573,39763,1
666,14669131,15022749,353618,39929,1
667,14689154,15042688,353534,39837,1
668,14709059,15062594,353535,39888,1
669,14729049,15082870,353821,40225,1
670,14749006,15102840,353834,39826,1
671,14768871,15122770,353899,40002,1
672,14788951,15142721,353770,39811,1
673,14808819,15162630,353811,39799,1
674,14828717,15182614,353897,39941,1
675,14848680,15202524,353844,39855,1
676,14868631,15222478,353847,39791,1
677,14888476,15242410,353934,39925,1
678,14908477,15262356,353879,39837,1
679,14928376,15282146,353770,39700,1
680,14948294,15302064,353770,39728,1
681,14968112,15321987,353875,39922,1
682,14988117,15341899,353782,39778,1
683,15007991,15361803,353812,39837,1
684,15027932,15381717,353785,39778,1
685,15047804,15401646,353842,39882,1
686,15067765,15421603,353838,40222,1
687,15088038,15441547,353509,39922,1
688,15108023,15461518,353495,39901,1
689,15127961,15481460,353499,39876,1
690,15147903,15501410,353507,39822,1
691,15167782,15521415,353633,39948,1
692,15187732,15541380,353648,39839,1
693,15207614,15561338,353724,39900,1
694,15227564,15581277,353713,39845,1
695,15247477,15601263,353786,39894,1
696,15267393,15621174,353781,39797,1
697,15287287,15641109,353822,39912,1
698,15307271,15661017,353746,39807,1
699,15327177,15681310,354133,40212,1
700,15347103,15701229,354126,39727,1
701,15366920,15721129,354209,39906,1
702,15386934,15741033,354099,39795,1
703,15406832,15760961,354129,39855,1
704,15426767,15781141,354374,40136,1
705,15446729,15801332,354603,40071,1
706,15466616,15821490,354874,40167,1
707,15486633,15841637,355004,40167,1
708,15506661,15861800,355139,40085,1
709,15526590,15881698,355108,39859,1
710,15546559,15901690,355131,39961,1
711,15566536,15921650,355114,39906,1
712,15586490,15941590,355100,39862,1
713,15606420,15961527,355107,39809,1
714,15626299,15981545,355246,39976,1
715,15646264,16001497,355233,39850,1
716,15666170,16021450,355280,40311,1
717,15686535,16041421,354886,39897,1
718,15706469,16061400,354931,39756,1
719,15726254,16081249,354995,39845,1
720,15746258,16101163,354905,39721,1
721,15766073,16121073,355000,40125,1
722,15786295,16140985,354690,40157,1
723,15806547,16160873,354326,40031,1
724,15826698,16180797,354099,40074,1
725,15846855,16200675,353820,40033,1
726,15867028,16220555,353527,39703,1
727,15886859,16240463,353604,39934,1
728,15906893,16260344,353451,39853,1
729,15926872,16280705,353833,40251,1
730,15946770,16300587,353817,39841,1
731,15966738,16320466,353728,39860,1
732,15986737,16340345,353608,39793,1
733,16006658,16360222,353564,39803,1
734,16026591,16380196,353605,39897,1
735,16046522,16400214,353692,40031,1
736,16066542,16420165,353623,39870,1
737,16086468,16440101,353633,39728,1
738,16106268,16460090,353822,39892,1
739,16126179,16479991,353812,39875,1
740,16146161,16499927,353766,39792,1
741,16166024,16519891,353867,39863,1
742,16185931,16539840,353909,39805,1
743,16205793,16559775,353982,39869,1
744,16225735,16579715,353980,39784,1
745,16245586,16599682,354096,39875,1
746,16265502,16619590,354088,40229,1
747,16285830,16639523,353693,39729,1
748,16305634,16659481,353847,39899,1
749,16325583,16679394,353811,39792,1
750,16345469,16699330,353861,39863,1
751,16365403,16719242,353839,39898,1
752,16385396,16739174,353778,39871,1
753,16405343,16759130,353787,39948,1
754,16425343,16779089,353746,39870,1
755,16445262,16799087,353825,39960,1
756,16465232,16818981,353749,39837,1
757,16485182,16838877,353695,39792,1
758,16505086,16858840,353754,39895,1
759,16525026,16878878,353852,39951,1
760,16544945,16898882,353937,40042,1
761,16564992,16918789,353797,39807,1
762,16584899,16938705,353806,39828,1
763,16604819,16958654,353835,39902,1
764,16624780,16978576,353796,39824,1
765,16644689,16998469,353780,39764,1
766,16664568,17018403,353835,39965,1
767,16684607,17038343,353736,39796,1
768,16704471,17058309,353838,39862,1
769,16724375,17078150,353775,39804,1
770,16744345,17098057,353712,39891,1
771,16764337,17117996,353659,39874,1
772,16784279,17137900,353621,39808,1
773,16804191,17157810,353619,39797,1
774,16824085,17177733,353648,39854,1
775,16844024,17197641,353617,39896,1
776,16864021,17217549,353528,39916,1
777,16884036,17237501,353465,39896,1
778,16903986,17257489,353503,39916,1
779,16923922,17277464,353542,39904,1
780,16943859,17297430,353571,39888,1
781,16963788,17317389,353601,39881,1
782,16983718,17337306,353588,39832,1
