step,start,end,latency,execution
207,3740437,4070994,330557,38942
208,3759918,4090403,330485,38939
209,3779455,4109769,330314,38730
210,3798825,4129173,330348,38893
211,3818321,4148772,330451,39009
212,3837738,4168302,330564,38947
213,3857160,4187973,330813,39071
214,3876567,4207759,331192,39173
215,3895960,4227358,331398,39008
216,3915376,4246779,331403,38774
217,3934736,4266469,331733,39142
218,3954194,4286169,331975,39106
219,3973605,4305730,332125,38881
220,3992932,4325481,332549,39235
221,4012424,4345085,332661,39047
222,4031874,4364806,332932,39173
223,4051334,4384263,332929,38840
224,4070724,4403773,333049,38960
225,4090180,4423049,332869,38660
226,4109571,4442577,333006,38968
227,4129017,4461877,332860,38850
228,4148574,4481299,332725,38947
229,4168104,4500767,332663,39108
230,4187749,4520238,332489,39185
231,4207471,4539569,332098,38965
232,4227113,4559143,332030,39107
233,4246653,4578547,331894,39026
234,4266282,4597967,331685,39092
235,4285961,4617352,331391,39012
236,4305596,4636838,331242,39123
237,4325241,4656192,330951,39017
238,4344911,4675607,330696,39050
239,4364553,4694860,330307,38770
240,4384076,4714388,330312,38965
241,4403521,4733702,330181,38656
242,4422871,4753243,330372,38996
243,4442333,4772684,330351,38812
244,4461712,4792047,330335,38774
245,4481131,4811717,330586,39107
246,4500574,4831360,330786,39052
247,4519992,4850749,330757,38805
248,4539415,4870205,330790,38892
249,4558857,4889898,331041,39163
250,4578334,4909564,331230,39081
251,4597755,4929193,331438,39005
252,4617138,4948839,331701,39085
253,4636585,4968462,331877,39035
254,4656003,4987973,331970,38939
255,4675439,5007534,332095,38891
256,4694773,5027086,332313,38939
257,4714167,5046620,332453,38916
258,4733557,5066697,333140,39517
259,4753003,5086676,333673,39436
260,4772467,5106451,333984,39189
261,4791891,5126081,334190,39156
262,4811424,5145869,334445,39457
263,4831100,5165542,334442,39152
264,4850586,5185296,334710,39143
265,4869983,5204899,334916,39274
266,4889660,5224509,334849,39273
267,4909329,5244066,334737,39211
268,4928989,5263859,334870,39418
269,4948622,5283455,334833,39276
270,4968308,5302865,334557,38896
271,4987801,5322455,334654,39109
272,5007327,5342000,334673,39066
273,5026856,5361498,334642,39046
274,5046496,5380802,334306,39283
275,5381835,5435627,53792,63383
276,5391446,5447714,56268,22164
277,5401532,5457737,56205,19917
278,5411430,5469794,58364,21898
279,5421278,5479819,58541,19944
280,5431200,5491901,60701,23951
281,5443071,5501864,58793,19828
282,5452940,5513944,61004,22640
283,5463504,5523981,60477,19902
284,5473373,5535996,62623,23409
285,5484770,5546046,61276,19909
286,5494632,5558126,63494,22652
287,5505208,5568159,62951,19892
288,5515071,5580232,65161,23458
289,5526459,5590232,63773,19862
290,5536324,5602215,65891,21844
291,5546189,5612244,66055,19890
292,5556053,5624300,68247,21918
293,5565917,5634323,68406,19885
294,5575782,5646345,70563,21883
295,5585646,5656379,70733,19897
296,5595511,5668432,72921,21915
297,5605375,5678422,73047,19849
298,5615238,5690457,75219,21891
299,5625097,5700494,75397,19899
300,5634962,5712538,77576,21900
301,5644821,5722559,77738,19882
302,5654685,5734581,79896,21885
303,5664550,5744553,80003,19833
304,5674414,5756629,82215,21938
305,5684279,5766631,82352,19863
306,5694142,5778651,84509,21880
307,5704005,5788731,84726,19941
308,5713869,5800753,86884,21883
309,5723734,5810794,87060,19889
310,5733597,5822883,89286,21946
311,5743475,5832905,89430,19885
312,5753340,5844982,91642,21952
313,5763218,5854996,91778,19875
314,5773081,5867074,93993,21939
315,5782946,5877141,94195,19927
316,5792809,5889134,96325,21853
317,5802671,5899141,96470,19870
318,5812536,5911136,98600,21855
319,5822400,5921143,98743,19867
320,5832263,5933167,100904,21882
321,5842124,5943241,101117,19926
322,5851980,5955342,103362,21969
323,5861851,5965330,103479,19856
324,5871721,5977424,105703,21959
325,5881589,5987486,105897,19930
326,5891459,5999521,108062,21900
327,5901327,6009662,108335,20007
328,5911197,6021789,110592,21985
329,5921065,6031868,110803,19941
330,5930932,6043948,113016,21945
