step,start,end,latency,execution
178,6986999,7183749,196750,106635
179,7043002,7211574,168572,51820
180,7066999,7263953,196954,106640
181,7121263,7291333,170070,53114
182,7146999,7344002,197003,104669
183,7199016,7371496,172480,55474
184,7226999,7423840,196841,104343
185,7279002,7451077,172075,55231
186,7306999,7503654,196655,104577
187,7359002,7530087,171085,54427
188,7386999,7583719,196720,97631
189,7431002,7609220,178218,61496
190,7466999,7662995,195996,97775
191,7511002,7688467,177465,61465
192,7546999,7739766,192767,95298
193,7591002,7767746,176744,63974
194,7626999,7819813,192814,96066
195,7671002,7847522,176520,59703
196,7702999,7899766,196767,96243
197,7747002,7926947,179945,63176
198,7782999,7979789,196790,96841
199,7827002,8005966,178964,62171
200,7862999,8059643,196644,97676
201,7907002,8085082,178080,61433
202,7942999,8122653,179654,81570
203,7987002,8164336,177334,77677
204,8022999,8202649,179650,82313
205,8067002,8243698,176696,73043
206,8098999,8278625,179626,82926
207,8147002,8323039,176037,76408
208,8178999,8358471,179472,83431
209,8227002,8403356,176354,72880
210,8255000,8438892,183892,83534
211,8303002,8481989,178987,75091
212,8334999,8518461,183462,76471
213,8375002,8562419,187417,83952
214,8415000,8598526,183526,84105
215,8463002,8641576,178574,75044
216,8494999,8678721,183722,77145
217,8535002,8720902,185900,82176
218,8574999,8754774,179775,73872
219,8615002,8800313,185311,85534
220,8655000,8834512,179512,73520
221,8694325,8896085,201760,98245
222,8730999,8926453,195454,70368
223,8771002,8976141,205139,89683
224,8810999,8990711,179712,54569
225,8851002,9056585,205583,101869
226,8886999,9095178,208179,83975
227,8932384,9136848,204464,76283
228,8967000,9175601,208601,80106
229,9008357,9217104,208747,80142
230,9047000,9255422,208422,79725
231,9088410,9296967,208557,80131
232,9126999,9335271,208272,79753
233,9168451,9376779,208328,80054
234,9206999,9415082,208083,79684
235,9248383,9456626,208243,80157
236,9286999,9470876,183877,55603
237,9328356,9535265,206909,103030
238,9366999,9574361,207362,80450
239,9408356,9611950,203594,76230
240,9446999,9654521,207522,83925
241,9488356,9692010,203654,72129
242,9522999,9730276,207277,79619
243,9564356,9771850,207494,76214
