it,start,end,latency,sol
1,0,156110,156110,1
2,15031,207900,192869,1
3,25988,261477,235489,1
4,36086,308002,271916,1
5,46250,360749,314499,1
6,56316,400327,344011,1
7,66525,443648,377123,1
8,76731,484752,408021,1
9,87079,525912,438833,1
10,97320,567144,469824,1
11,107654,608316,500662,1
12,117891,649506,531615,1
13,128239,690740,562501,1
14,138490,731887,593397,1
15,152956,773074,620118,1
16,163241,814155,650914,1
17,173445,855358,681913,1
18,185775,896527,710752,1
19,196013,937723,741710,1
20,206293,978758,772465,1
21,225584,1020031,794447,1
22,266574,1061159,794585,1
23,307413,1102274,794861,1
24,349543,1143461,793918,1
25,399162,1184523,785361,1
26,443654,1226009,782355,1
27,484757,1267256,782499,1
28,525917,1308377,782460,1
29,567149,1349592,782443,1
30,608323,1390549,782226,1
31,649511,1431817,782306,1
32,690745,1472917,782172,1
33,731892,1514051,782159,1
34,773079,1555256,782177,1
35,814160,1596468,782308,1
36,855363,1637509,782146,1
37,896532,1678791,782259,1
38,937727,1719851,782124,1
39,978763,1761051,782288,1
40,1020035,1802280,782245,1
41,1061166,1843462,782296,1
42,1102279,1884616,782337,1
43,1143466,1925702,782236,1
44,1184528,1976936,792408,1
45,1226015,2018184,792169,1
46,1267261,2059354,792093,1
47,1308382,2100468,792086,1
48,1349597,2141690,792093,1
49,1390554,2182767,792213,1
50,1431822,2223966,792144,1
51,1472922,2265192,792270,1
52,1514056,2306393,792337,1
53,1555263,2337688,782425,1
54,1596473,2388789,792316,1
55,1637513,2430125,792612,1
56,1678796,2471090,792294,1
57,1719856,2502136,782280,1
58,1761056,2543133,782077,1
59,1802290,2582173,779883,1
60,1843467,2623434,779967,1
61,1884621,2664617,779996,1
62,1925707,2705809,780102,1
63,1964465,2746911,782446,1
64,2005657,2788046,782389,1
65,2046843,2841607,794764,1
66,2088015,2882785,794770,1
67,2129177,2921914,792737,1
68,2170325,2952720,782395,1
69,2211522,2993616,782094,1
70,2252691,3034776,782085,1
71,2293890,3075632,781742,1
72,2327072,3116597,789525,1
73,2368108,3169247,801139,1
74,2409506,3221069,811563,1
75,2450651,3262335,811684,1
