it,start,end,latency,execution,sol
133,2621132,2989820,368688,42239,1
134,2642237,3011184,368947,42465,1
135,2663342,3032467,369125,42412,1
136,2684475,3053680,369205,42314,1
137,2705580,3074792,369212,42212,1
138,2726684,3107347,380663,53686,1
139,2747819,3117018,369199,30774,1
140,2768925,3138137,369212,42222,1
141,2790030,3170698,380668,53663,1
142,2811136,3180365,369229,30827,1
143,2832299,3212966,380667,53703,1
144,2853404,3222581,369177,30719,1
145,2874510,3243750,369240,42270,1
146,2895615,3264862,369247,42243,1
147,2916750,3297451,380701,53690,1
148,2937855,3307172,369317,30882,1
149,2959020,3339977,380957,53936,1
150,2980154,3361098,380944,42306,1
151,3001362,3382188,380826,42528,1
152,3022804,3391872,369068,30869,1
153,3043993,3412960,368967,42217,1
154,3065125,3445696,380571,53837,1
155,3086230,3455271,369041,30679,1
156,3107338,3487934,380596,53790,1
157,3128492,3497585,369093,30732,1
158,3149576,3518649,369073,42154,1
159,3170679,3551257,380578,53739,1
160,3191814,3560915,369101,30789,1
161,3212948,3582045,369097,42231,1
162,3234052,3603432,369380,42527,1
163,3255195,3624758,369563,42456,1
164,3276330,3645906,369576,42248,1
165,3297434,3678498,381064,53904,1
166,3318750,3699612,380862,42327,1
167,3339967,3709285,369318,30774,1
168,3361070,3730329,369259,42147,1
169,3382176,3762944,380768,53745,1
170,3403310,3772611,369301,30884,1
171,3424530,3793731,369201,42272,1
172,3445685,3814817,369132,42190,1
173,3466792,3847415,380623,53727,1
174,3487925,3868567,380642,42257,1
175,3509033,3889658,380625,42191,1
176,3530136,3910773,380637,42230,1
177,3551254,3920440,369186,30798,1
178,3572389,3941584,369195,42240,1
179,3593488,3962703,369215,42604,1
180,3614976,3983821,368845,42387,1
181,3636247,4016390,380143,53695,1
182,3657376,4037512,380136,42227,1
183,3678484,4058614,380130,42204,1
184,3699589,4068286,368697,30804,1
185,3720724,4089351,368627,42167,1
186,3741829,4110475,368646,42226,1
187,3762934,4143090,380156,53748,1
188,3784071,4164222,380151,42232,1
189,3805174,4173828,368654,30710,1
190,3826280,4194994,368714,42296,1
191,3847413,4228397,380984,54533,1
192,3868547,4238035,369488,30738,1
193,3889651,4259177,369526,42243,1
194,3910756,4280253,369497,42255,1
195,3931938,4301427,369489,42276,1
196,3953044,4322499,369455,42174,1
197,3974149,4343667,369518,42269,1
198,3995254,4364769,369515,42232,1
199,4016388,4397363,380975,53694,1
200,4037492,4418463,380971,42201,1
201,4058596,4428177,369581,30814,1
202,4079700,4449362,369662,42321,1
203,4100839,4481942,381103,53678,1
204,4121941,4491564,369623,30764,1
205,4143085,4524177,381092,53744,1
206,4164220,4533794,369574,30719,1
207,4185325,4554898,369573,42609,1
208,4206835,4576052,369217,42695,1
209,4228380,4597160,368780,42237,1
210,4249513,4629770,380257,53741,1
211,4270648,4650886,380238,42249,1
212,4291784,4660539,368755,30756,1
213,4312890,4693109,380219,53674,1
214,4333996,4702752,368756,30746,1
215,4355103,4723859,368756,42240,1
216,4376239,4744972,368733,42215,1
217,4397345,4766070,368725,42199,1
218,4418450,4787203,368753,42349,1
219,4439670,4808731,369061,42679,1
220,4460824,4841569,380745,53939,1
221,4481931,4851251,369320,30784,1
222,4503036,4883829,380793,53710,1
223,4524172,4893409,369237,30682,1
224,4545278,4914571,369293,42260,1
225,4566380,4935664,369284,42199,1
226,4587490,4968280,380790,53747,1
227,4608625,4977922,369297,30773,1
228,4629760,4999050,369290,42230,1
229,4650865,5020152,369287,42226,1
230,4671993,5041212,369219,42170,1
231,4693107,5062337,369230,42220,1
232,4714206,5083427,369221,42197,1
233,4735317,5116083,380766,53788,1
234,4756453,5137205,380752,42226,1
235,4777560,5146847,369287,30746,1
236,4798667,5167880,369213,42763,1
237,4820401,5189036,368635,42309,1
238,4841558,5221783,380225,53877,1
239,4862691,5242882,380191,42224,1
240,4883819,5252550,368731,30775,1
241,4904929,5273785,368856,42372,1
242,4926069,5321408,395339,68691,1
243,4947141,5331101,383960,30817,1
244,4968270,5348577,380307,38584,1
245,4989381,5379817,390436,52341,1
246,5010486,5411085,400599,52370,1
247,5031591,5442702,411111,52747,1
248,5052724,5473626,420902,52026,1
249,5073830,5504401,430571,51881,1
250,5094938,5535134,440196,51865,1
251,5116073,5565842,449769,51808,1
252,5137176,5596654,459478,51909,1
253,5158276,5627447,469171,51899,1
254,5179386,5658261,478875,51976,1
255,5200551,5689031,488480,51982,1
256,5221766,5719832,498066,51901,1
257,5242868,5750571,507703,51957,1
258,5264089,5781278,517189,52345,1
259,5297532,5812052,514520,40696,1
260,5812983,5925303,112320,131623,2
261,5832307,5965819,133512,62055,2
262,5853871,6006395,152524,61961,2
263,5875267,6047427,172160,62077,2
264,5896321,6087996,191675,61499,2
265,5917258,6128488,211230,74379,2
266,5951152,6168978,217826,76447,2
267,5987114,6209396,222282,90951,2
268,6037653,6249914,212261,76486,2
269,6073627,6290390,216763,76500,2
270,6109657,6330780,221123,88353,2
271,6157627,6371272,213645,76486,2
272,6193627,6411680,218053,77283,2
273,6230509,6452225,221716,77138,2
274,6267107,6492674,225567,90962,2
275,6317627,6533138,215511,76458,2
276,6353627,6573638,220011,76495,2
277,6389627,6613892,224265,88249,2
278,6437627,6655279,217652,77378,2
279,6473628,6695788,222160,76501,2
280,6509627,6736267,226640,88472,2
281,6557627,6776605,218978,76332,2
282,6593627,6817026,223399,76449,2
283,6629662,6857470,227808,88403,2
284,6677628,6897913,220285,76435,2
285,6713647,6938322,224675,73855,2
286,6747114,6978862,231748,91047,2
287,6797627,7019284,221657,76417,2
288,6833627,7059769,226142,73966,2
289,6867113,7100224,233111,90963,2
290,6917627,7140637,223010,76408,2
291,6953627,7180995,227368,76354,2
292,6989627,7221596,231969,88594,2
293,7037627,7268572,230945,82969,2
294,7073627,7303285,229658,78709,2
295,7117628,7343796,226168,76503,2
296,7153628,7384266,230638,76463,2
297,7189627,7424685,235058,88426,2
298,7237648,7465147,227499,76435,2
299,7273627,7505595,231968,73923,2
300,7307110,7546002,238892,90918,2
301,7357627,7586395,228768,76386,2
302,7393627,7626913,233286,76511,2
303,7429627,7667437,237810,88517,2
304,7477627,7707878,230251,76435,2
305,7513627,7748301,234674,76416,2
306,7549627,7788782,239155,88474,2
307,7597627,7830698,233071,77911,2
308,7633627,7870397,236770,75692,2
309,7669627,7911003,241376,88598,2
310,7717627,7951426,233799,76417,2
311,7753627,7991898,238271,76464,2
312,7789627,8032348,242721,88461,2
313,7837646,8072828,235182,76459,2
314,7873631,8118479,244848,79125,2
315,7907113,8153702,246589,85730,2
316,7957627,8194136,236509,76426,2
317,7993627,8234631,241004,76488,2
318,8029627,8275088,245461,88451,2
319,8077629,8315502,237873,77317,2
320,8114540,8356013,241473,75599,2
321,8149635,8396133,246498,88105,2
322,8197627,8446791,249164,86669,2
323,8233644,8477314,243670,66499,2
324,8269627,8518685,249058,89365,2
325,8317627,8557500,239873,74809,2
326,8353627,8597605,243978,76098,2
327,8389627,8649083,259456,99496,2
328,8437655,8687974,250319,74856,2
329,8473628,8728110,254482,76129,2
330,8509627,8770594,260967,90477,2
331,8557627,8801920,244293,67318,2
332,8593627,8851521,257894,85595,2
333,8629627,8882857,253230,79329,2
334,8677627,8923318,245691,76455,2
335,8713627,8967403,253776,80077,2
336,8749627,9004366,254739,78213,2
337,8790885,9045225,254340,77081,2
338,8827113,9090399,263286,95681,2
339,8877627,9131241,253614,76838,2
340,8913627,9166776,253149,71545,2
341,8949644,9207237,257593,88438,2
342,8997627,9253747,256120,82507,2
343,9033631,9288499,254868,68227,2
344,9067113,9329074,261961,83082,2
345,9109628,9376629,267001,95532,2
346,9157628,9410060,252432,69424,2
347,9193627,9450428,256801,76391,2
348,9229656,9498942,269286,96481,2
349,9277627,9531383,253756,68435,2
350,9313627,9571875,258248,76486,2
351,9349627,9621962,272335,98081,2
352,9397627,9653928,256301,67959,2
353,9433627,9693794,260167,75859,2
354,9469627,9734243,264616,88441,2
355,9517627,9783949,266322,85699,2
356,9553627,9824418,270791,76464,2
357,9589627,9855761,266134,79339,2
358,9637630,9896267,258637,76498,2
359,9673628,9945855,272227,83065,2
360,9707112,9977195,270083,81849,2
361,9757627,10026858,269231,85641,2
362,9793628,10064159,270531,70778,2
363,9827113,10107813,280700,86162,2
364,9869627,10148309,278682,88490,2
365,9917627,10188738,271111,76423,2
366,9953627,10229785,276158,74526,2
367,9987113,10270235,283122,90957,2
368,10037627,10310694,273067,76453,2
369,10073627,10351097,277470,73882,2
370,10107112,10391482,284370,90894,2
371,10157627,10431963,274336,76474,2
372,10193627,10472409,278782,80443,2
373,10233631,10512929,279298,73995,2
374,10267113,10553453,286340,87033,2
375,10313628,10593847,280219,80387,2
376,10353627,10634351,280724,80498,2
377,10393627,10674699,281072,80341,2
378,10433628,10715069,281441,73847,2
379,10467113,10755509,288396,86948,2
380,10513627,10796019,282392,73988,2
381,10547111,10836977,289866,82257,2
382,10597627,10877445,279818,76461,2
383,10633627,10918639,285012,74672,2
384,10667113,10971328,304215,99195,2
385,10713627,11015203,301576,77355,2
386,10747113,11050735,303622,86040,2
387,10797627,11084966,287339,70225,2
388,10833628,11138066,304438,86578,2
389,10867113,11158991,291878,71602,2
390,10931687,11207989,276302,94908,2
391,11208678,11252442,43764,53092,1
392,11218017,11283313,65296,42819,1
393,11229971,11314141,84170,43083,1
394,11242230,11344971,102741,42425,1
395,11253829,11375822,121993,42321,1
396,11265302,11406661,141359,42321,1
397,11276788,11437520,160732,42310,1
398,11288243,11468341,180098,42214,1
399,11299639,11499081,199442,42191,1
400,11311094,11529766,218672,42104,1
401,11322520,11561923,239403,43580,1
402,11333946,11590382,256436,39883,1
403,11345373,11618767,273394,37869,1
404,11354861,11647090,292229,39778,1
405,11366319,11675580,309261,37996,1
406,11375828,11723019,347191,56916,1
407,11385309,11744190,358881,30650,1
408,11394791,11765273,370482,32505,1
409,11406216,11786387,380171,30651,1
410,11415757,11796002,380245,19103,1
411,11425247,11828686,403439,44106,1
412,11436672,11838352,401680,19144,1
413,11446154,11859435,413281,30562,1
414,11455635,11880665,425030,33754,1
415,11468163,11901778,433615,51918,1
416,11498976,11922911,423935,51766,1
417,11529612,11955593,425981,62917,1
418,11559851,11965239,405388,38082,1
419,11588290,11986371,398081,49489,1
420,11616650,12007478,390828,49495,1
421,11645042,12028619,383577,49561,1
422,11673464,12049751,376287,49566,1
423,11701902,12070848,368946,42176,1
424,11722984,12092291,369307,42612,1
425,11744157,12113784,369627,42603,1
426,11765272,12134924,369652,42250,1
427,11786385,12156095,369710,42325,1
428,11807543,12177246,369703,42275,1
429,11828670,12198338,369668,42276,1
430,11849858,12219391,369533,42189,1
431,11870999,12240672,369673,42449,1
432,11892170,12261761,369591,42226,1
433,11913311,12294374,381063,53782,1
434,11934484,12304074,369590,30794,1
435,11955580,12325178,369598,42245,1
436,11976723,12346469,369746,42401,1
437,11997837,12367728,369891,42370,1
438,12018951,12388966,370015,42360,1
439,12040095,12410133,370038,42278,1
440,12061209,12431340,370131,42319,1
441,12082324,12452547,370223,42969,1
442,12104091,12473626,369535,42271,1
443,12125286,12494768,369482,42288,1
444,12146435,12515879,369444,42226,1
445,12167554,12536957,369403,42220,1
446,12188699,12558102,369403,42256,1
447,12209814,12579188,369374,42226,1
448,12230958,12600416,369458,42378,1
449,12252112,12632973,380861,53705,1
450,12273264,12642580,369316,30702,1
451,12294361,12663720,369359,42250,1
452,12315474,12684839,369365,42384,1
453,12336742,12706503,369761,42933,1
454,12358014,12727673,369659,42418,1
455,12379267,12760406,381139,53957,1
456,12400495,12769989,369494,30700,1
457,12421616,12791163,369547,42385,1
458,12442831,12812229,369398,42244,1
459,12464013,12844889,380876,53763,1
460,12485120,12854464,369344,30679,1
461,12506226,12887089,380863,53728,1
462,12527332,12896755,369423,30797,1
463,12548466,12917867,369401,42215,1
464,12569571,12939057,369486,42293,1
465,12590677,12971752,381075,53864,1
466,12611850,12992893,381043,42245,1
467,12632956,13013978,381022,42187,1
468,12654061,13023620,369559,30745,1
469,12675167,13044712,369545,42620,1
470,12696706,13065801,369095,42395,1
471,12718016,13086986,368970,42407,1
472,12739241,13108086,368845,42249,1
473,12760393,13129179,368786,42196,1
474,12781500,13161780,380280,53704,1
475,12802605,13171422,368817,30759,1
476,12823725,13192535,368810,42258,1
477,12844873,13213639,368766,42201,1
478,12865973,13234797,368824,42265,1
479,12887084,13255926,368842,42260,1
480,12908219,13277027,368808,42250,1
481,12929372,13298513,369141,42672,1
482,12950561,13331318,380757,53982,1
483,12971744,13352475,380731,42262,1
484,12992873,13373605,380732,42198,1
485,13013955,13394865,380910,42362,1
486,13035060,13416010,380950,42302,1
487,13056220,13437174,380954,42257,1
488,13077317,13458261,380944,42190,1
489,13098423,13467927,369504,30767,1
490,13119528,13489016,369488,42221,1
491,13140664,13510101,369437,42187,1
492,13161770,13542707,380937,53708,1
493,13182875,13552318,369443,30743,1
494,13204010,13573477,369467,42295,1
495,13225150,13594588,369438,42219,1
496,13246262,13615667,369405,42181,1
497,13267368,13636814,369446,42279,1
498,13288503,13657884,369381,42681,1
499,13310118,13679076,368958,42381,1
500,13331311,13711625,380314,53709,1
501,13352473,13732771,380298,42248,1
502,13373579,13753887,380308,42359,1
503,13394824,13763497,368673,30743,1
504,13415960,13796136,380176,53811,1
505,13437135,13805783,368648,30744,1
506,13458236,13826812,368576,42135,1
507,13479346,13848064,368718,42381,1
508,13500479,13869094,368615,42133,1
509,13521585,13890241,368656,42249,1
510,13542690,13911817,369127,42709,1
511,13563826,13933080,369254,42365,1
512,13584932,13954243,369311,42264,1
513,13606037,13975358,369321,42218,1
514,13627143,13996444,369301,42216,1
515,13648277,14017566,369289,42255,1
516,13669413,14038642,369229,42176,1
517,13690517,14071293,380776,53753,1
518,13711622,14080959,369337,30795,1
519,13732755,14102073,369318,42215,1
520,13753860,14123198,369338,42254,1
521,13774992,14155816,380824,53750,1
522,13796126,14176909,380783,42194,1
523,13817231,14198031,380800,42247,1
524,13838359,14219243,380884,42320,1
525,13859470,14240506,381036,42394,1
526,13880605,14250133,369528,31181,1
527,13902165,14282704,380539,53757,1
528,13923354,14303842,380488,42396,1
529,13944616,14313484,368868,30745,1
530,13965723,14334574,368851,42191,1
531,13986828,14355765,368937,42322,1
532,14007963,14388354,380391,53690,1
533,14029068,14397983,368915,30730,1
534,14050173,14419091,368918,42209,1
535,14071278,14440221,368943,42263,1
536,14092414,14472824,380410,53746,1
537,14113561,14482480,368919,30756,1
538,14134665,14503923,369258,42578,1
539,14155803,14525194,369391,42370,1
540,14176906,14546365,369459,30749,1
541,14198011,14567465,369454,42291,1
542,14219206,14588619,369413,42416,1
543,14240472,14609658,369186,42158,1
544,14261594,14630828,369234,42266,1
545,14282694,14651989,369295,42296,1
546,14303832,14673052,369220,42193,1
547,14324965,14705716,380751,53800,1
548,14346105,14715314,369209,30661,1
549,14367172,14748041,380869,53895,1
550,14388344,14757670,369326,30730,1
551,14409449,14778787,369338,42214,1
552,14430549,14799957,369408,42290,1
553,14451672,14832579,380907,53754,1
554,14472808,14853668,380860,42190,1
555,14493912,14863243,369331,31053,1
556,14515393,14884395,369002,42472,1
557,14536716,14905566,368850,42294,1
558,14557842,14926649,368807,42187,1
559,14578948,14959363,380415,53847,1
560,14600084,14968984,368900,30723,1
561,14621188,15001636,380448,53783,1
562,14642323,15022740,380417,42205,1
563,14663428,15032352,368924,30774,1
564,14684594,15064981,380387,53731,1
565,14705699,15074587,368888,30708,1
566,14726804,15095729,368925,42360,1
567,14748025,15117404,369379,42805,1
568,14769158,15149986,380828,53712,1
569,14790292,15159628,369336,30745,1
570,14811398,15180780,369382,42312,1
571,14832562,15213340,380778,53662,1
572,14853666,15234462,380796,42225,1
573,14874772,15255606,380834,42306,1
574,14895937,15276738,380801,42235,1
575,14917042,15286342,369300,30716,1
576,14938156,15318951,380795,53809,1
577,14959358,15340093,380735,42273,1
578,14980492,15349740,369248,30778,1
579,15001625,15370840,369215,42203,1
580,15022731,15391982,369251,42273,1
581,15043865,15413052,369187,30771,1
582,15064970,15434205,369235,42250,1
583,15086070,15455310,369240,42698,1
584,15107667,15487918,380251,53777,1
585,15128840,15497561,368721,30772,1
586,15149973,15518678,368705,42219,1
587,15171078,15539815,368737,42269,1
588,15192214,15560921,368707,42211,1
589,15213323,15593479,380156,53659,1
590,15234427,15614601,380174,42254,1
591,15255562,15624253,368691,30784,1
592,15276697,15656814,380117,53661,1
593,15297801,15666471,368670,30787,1
594,15318934,15699318,380384,53977,1
595,15340068,15709083,369015,30867,1
596,15361173,15730303,369130,42321,1
597,15382278,15751440,369162,42238,1
598,15403383,15772599,369216,42334,1
599,15424562,15793733,369171,42237,1
600,15445668,15814833,369165,42203,1
601,15466774,15847424,380650,53721,1
602,15487908,15868555,380647,42234,1
603,15509013,15878184,369171,30725,1
604,15530113,15899275,369162,42194,1
605,15551220,15931944,380724,53804,1
606,15572357,15941590,369233,30747,1
607,15593462,15962643,369181,42154,1
608,15614567,15995264,380697,53719,1
609,15635669,16016399,380730,42269,1
610,15656805,16037521,380716,42219,1
611,15677906,16047157,369251,31029,1
612,15699304,16068269,368965,42453,1
613,15720649,16089313,368664,42192,1
614,15741801,16121982,380181,53770,1
615,15762906,16131591,368685,30765,1
616,15784066,16152790,368724,42301,1
617,15805172,16173859,368687,42172,1
618,15826277,16206671,380394,53942,1
619,15847411,16216391,368980,30850,1
620,15868545,16237568,369023,42279,1
621,15889650,16258749,369099,42284,1
622,15910756,16291435,380679,53866,1
623,15931939,16313096,381157,42763,1
624,15953043,16334277,381234,42284,1
625,15974149,16343949,369800,30774,1
626,15995254,16365010,369756,42191,1
627,16016386,16386121,369735,42213,1
628,16037491,16407244,369753,42225,1
629,16058596,16428425,369829,42286,1
630,16079703,16461117,381414,53851,1
631,16100866,16482213,381347,42199,1
632,16121971,16491835,369864,30765,1
633,16143117,16524456,381339,53753,1
634,16164253,16534069,369816,30715,1
635,16185357,16566662,381305,53885,1
636,16206663,16587799,381136,42359,1
637,16227889,16608909,381020,42287,1
638,16249077,16618559,369482,30836,1
639,16270267,16651121,380854,53709,1
640,16291418,16672251,380833,42796,1
641,16313087,16681874,368787,30782,1
642,16334250,16702994,368744,42217,1
643,16355350,16724126,368776,42271,1
644,16376492,16745232,368740,42218,1
645,16397608,16766376,368768,42230,1
646,16418698,16787457,368759,42352,1
647,16439973,16808638,368665,42303,1
648,16461099,16841219,380120,42250,1
649,16482202,16850823,368621,30707,1
650,16503308,16871966,368658,42275,1
651,16524443,16893081,368638,42215,1
652,16545547,16926221,380674,54242,1
653,16566652,16947452,380800,42370,1
654,16587795,16957075,369280,30726,1
655,16608900,16989654,380754,53681,1
656,16630005,17010776,380771,42225,1
657,16651110,17031927,380817,42282,1
658,16672243,17053048,380805,42267,1
659,16693391,17074170,380779,42181,1
660,16714454,17095192,380738,42124,1
661,16735560,17104851,369291,30790,1
662,16756695,17125934,369239,42214,1
663,16777830,17147088,369258,42256,1
664,16798936,17179638,380702,53679,1
665,16820069,17189316,369247,30809,1
666,16841202,17210375,369173,42160,1
667,16862306,17231540,369234,42268,1
668,16883412,17252660,369248,42670,1
669,16904968,17273821,368853,42370,1
670,16926181,17294919,368738,42310,1
671,16947396,17316052,368656,42265,1
672,16968532,17337228,368696,42277,1
673,16989636,17358346,368710,42219,1
674,17010740,17379466,368726,42250,1
675,17031874,17400593,368719,30770,1
676,17052978,17421728,368750,42235,1
677,17074082,17442857,368775,42230,1
678,17095187,17475436,380249,53707,1
679,17116319,17496614,380295,42280,1
680,17137425,17506714,369289,31202,1
681,17158530,17528259,369729,42644,1
682,17179634,17560900,381266,53772,1
683,17200768,17570501,369733,30734,1
684,17221904,17591580,369676,42184,1
685,17243013,17612824,369811,42405,1
686,17264178,17633948,369770,42227,1
687,17285283,17666512,381229,53665,1
688,17306388,17676173,369785,30822,1
689,17327551,17697273,369722,42230,1
690,17348685,17729859,381174,53688,1
691,17369791,17739494,369703,30764,1
692,17390923,17760617,369694,42257,1
693,17412061,17781770,369709,42292,1
694,17433204,17814332,381128,53678,1
695,17454324,17824004,369680,30775,1
696,17475430,17845129,369699,42285,1
697,17496593,17877717,381124,54499,1
698,17518509,17898814,380305,42333,1
699,17539748,17919966,380218,42280,1
700,17560880,17941048,380168,42184,1
701,17581984,17962199,380215,42285,1
702,17603122,17971853,368731,30820,1
703,17624292,17992978,368686,42228,1
704,17645397,18014052,368655,42175,1
705,17666501,18035096,368595,42146,1
706,17687607,18056329,368722,42364,1
707,17708742,18088884,380142,53651,1
708,17729841,18098492,368651,30716,1
709,17750952,18120221,369269,42890,1
710,17772116,18141418,369302,42298,1
711,17793221,18162573,369352,42250,1
712,17814320,18195153,380833,53715,1
713,17835459,18204854,369395,30833,1
714,17856594,18226111,369517,42359,1
715,17877699,18247379,369680,42369,1
716,17898804,18268589,369785,42341,1
717,17919939,18289747,369808,42258,1
718,17941042,18310835,369793,42218,1
719,17962176,18343558,381382,53820,1
720,17983277,18353212,369935,30789,1
721,18004416,18374315,369899,42205,1
722,18025521,18395476,369955,42264,1
723,18046627,18416556,369929,42212,1
724,18067762,18437902,370140,42449,1
725,18088869,18470628,381759,54229,1
726,18110377,18491783,381406,42473,1
727,18131698,18501425,369727,30877,1
728,18152937,18522510,369573,42187,1
729,18174043,18543560,369517,42152,1
730,18195148,18564743,369595,42488,1
731,18216456,18597358,380902,53870,1
732,18237715,18618457,380742,42310,1
733,18258928,18639578,380650,42301,1
734,18280111,18649231,369120,30755,1
735,18301216,18670351,369135,42309,1
736,18322408,18691492,369084,42270,1
737,18343541,18724556,381015,54196,1
738,18364675,18734275,369600,30878,1
739,18385838,18755318,369480,42145,1
740,18406943,18788058,381115,53969,1
741,18428176,18797701,369525,30882,1
742,18449418,18830293,380875,53781,1
743,18470611,18851394,380783,42251,1
744,18491763,18861065,369302,30771,1
745,18512867,18893661,380794,53697,1
746,18533972,18914783,380811,42224,1
747,18555077,18924406,369329,30757,1
748,18576214,18945601,369387,42325,1
749,18597347,18966700,369353,42199,1
750,18618451,18999269,380818,53668,1
751,18639553,19020400,380847,42264,1
752,18660690,19030015,369325,30716,1
753,18681795,19062655,380860,54040,1
754,18703200,19083794,380594,42462,1
755,18724528,19093395,368867,30783,1
756,18745714,19126073,380359,53838,1
757,18766877,19135745,368868,30833,1
758,18788041,19156835,368794,42191,1
759,18809145,19189412,380267,53703,1
760,18830275,19199033,368758,30727,1
761,18851383,19231654,380271,53751,1
762,18872517,19252781,380264,42257,1
763,18893650,19262432,368782,30753,1
764,18914755,19283522,368767,42236,1
765,18935905,19316566,380661,54177,1
766,18957040,19326304,369264,30842,1
767,18978148,19347426,369278,42223,1
768,18999254,19368621,369367,42324,1
769,19020387,19389723,369336,42245,1
770,19041534,19410817,369283,42153,1
771,19062597,19432017,369420,42296,1
772,19083696,19464585,380889,53829,1
773,19104961,19474238,369277,30747,1
774,19126059,19506803,380744,53665,1
775,19147163,19527946,380783,42274,1
776,19168297,19537597,369300,30752,1
777,19189401,19570151,380750,53651,1
778,19210501,19591254,380753,42238,1
779,19231640,19600927,369287,30803,1
780,19252774,19633503,380729,53677,1
781,19273879,19643077,369198,30676,1
