it,start,end,latency,sol
1,0,230740,230740,1
2,17051,358860,341809,1
3,29749,466716,436967,1
4,41741,582964,541223,1
5,53860,701593,647733,1
6,65841,835428,769587,1
7,77743,938573,860830,1
8,90149,1058616,968467,1
9,102173,1174630,1072457,1
10,114198,1295046,1180848,1
11,124213,1422779,1298566,1
12,134223,1530712,1396489,1
13,144232,1646789,1502557,1
14,154277,1765055,1610778,1
15,164286,1895805,1731519,1
16,176310,2016755,1840445,1
17,186277,2142959,1956682,1
18,196179,2238590,2042411,1
19,261072,2354595,2093523,1
20,407142,2475161,2068019,1
21,497010,2590671,2093661,1
22,644882,2710683,2065801,1
23,762004,2838879,2076875,1
24,880641,2946501,2065860,1
25,998340,3062613,2064273,1
26,1116128,3183053,2066925,1
27,1238416,3299049,2060633,1
28,1324845,3432771,2107926,1
29,1470488,3546752,2076264,1
30,1560801,3654743,2093942,1
31,1708105,3775143,2067038,1
32,1796308,3890422,2094114,1
33,1928335,3998542,2070207,1
34,2033003,4140924,2107921,1
35,2178821,4266932,2088111,1
36,2296516,4362540,2066024,1
37,2414164,4470654,2056490,1
38,2532529,4613087,2080558,1
39,2650551,4738830,2088279,1
40,2740462,4834691,2094229,1
41,2886154,4954484,2068330,1
42,3004317,5070998,2066681,1
43,3126670,5191581,2064911,1
44,3213305,5311539,2098234,1
45,3344480,5427638,2083158,1
46,3449260,5551402,2102142,1
47,3594877,5670971,2076094,1
48,3717611,5791589,2073978,1
49,3832185,5911704,2079519,1
50,3949776,6028757,2078981,1
51,4052739,6151614,2098875,1
52,4157318,6271589,2114271,1
53,4304026,6391681,2087655,1
54,4421639,6512205,2090566,1
55,4524908,6655953,2131045,1
56,4629430,6763667,2134237,1
57,4775099,6886131,2111032,1
58,4897795,6991517,2093722,1
59,5011434,7111610,2100176,1
60,5135051,7224094,2089043,1
61,5250867,7272970,2022103,1
62,7274299,7562392,288093,2
63,7296966,7648278,351312,2
64,7319812,7766534,446722,2
65,7342145,7907037,564892,2
66,7364418,8030124,665706,2
67,7386693,8147296,760603,2
68,7408938,8249808,840870,2
69,7431182,8411765,980583,2
70,7453457,8505757,1052300,2
71,7475730,8634389,1158659,2
72,7498001,8749835,1251834,2
73,7518234,8853714,1335480,2
74,7553805,8990186,1436381,2
75,7583039,9118570,1535531,2
76,7603280,9241942,1638662,2
77,7698236,9362235,1663999,2
78,7812278,9477995,1665717,2
79,7934953,9618879,1683926,2
80,8057871,9714736,1656865,2
81,8182766,9834826,1652060,2
82,8271521,9965844,1694323,2
83,8392186,10077812,1685626,2
84,8541138,10222885,1681747,2
85,8662887,10314457,1651570,2
86,8787069,10438466,1651397,2
87,8907645,10570226,1662581,2
88,8996643,10667294,1670651,2
89,9145834,10826849,1681015,2
90,9266298,10929898,1663600,2
91,9390643,11054270,1663627,2
92,9480268,11174687,1694419,2
93,9600862,11294383,1693521,2
94,9733922,11409870,1675948,2
95,9870866,11534129,1663263,2
96,9994206,11633803,1639597,2
97,10084208,11792663,1708455,2
98,10204886,11886117,1681231,2
99,10337922,12017938,1680016,2
100,10474853,12113932,1639079,2
101,10598167,12258302,1660135,2
102,10688361,12369819,1681458,2
103,10808901,12512263,1703362,2
104,10941741,12639416,1697675,2
105,11077939,12738062,1660123,2
106,11199028,12858281,1659253,2
107,11322764,12985810,1663046,2
108,11413157,13097910,1684753,2
109,11561572,13235186,1673614,2
110,11654469,13346393,1691924,2
111,11774981,13466279,1691298,2
112,11923847,13586197,1662350,2
113,12048162,13685972,1637810,2
114,12137064,13847366,1710302,2
115,12285832,13946040,1660208,2
116,12410562,14070014,1659452,2
117,12499272,14185946,1686674,2
118,12620584,14289849,1669265,2
119,12753371,14451694,1698323,2
120,12890121,14546148,1656027,2
121,13014253,14673997,1659744,2
122,13103776,14786009,1682233,2
123,13224330,14905808,1681478,2
124,13373062,15055503,1682441,2
125,13494573,15157996,1663423,2
126,13618774,15278025,1659251,2
127,13707726,15398218,1690492,2
128,13828290,15497832,1669542,2
129,13976884,15630155,1653271,2
130,14098350,15761893,1663543,2
131,14222580,15882085,1659505,2
132,14311434,15982002,1670568,2
133,14432048,16140434,1708386,2
134,14580935,16234193,1653258,2
135,14702504,16365907,1663403,2
136,14826784,16464552,1637768,2
137,14915737,16620799,1705062,2
138,15036140,16744693,1708553,2
139,15184729,16838107,1653378,2
140,15306495,16970064,1663569,2
141,15430252,17068282,1638030,2
142,15519044,17225196,1706152,2
143,15668026,17348731,1680705,2
144,15790270,17450101,1659831,2
145,15913555,17574056,1660501,2
146,16002520,17689892,1687372,2
147,16123334,17814278,1690944,2
148,16272310,17938005,1665695,2
149,16394325,18034594,1640269,2
150,16517774,18195234,1677460,2
151,16606526,18290441,1683915,2
152,16726985,18410024,1683039,2
153,16875861,18517904,1642043,2
154,16998398,18680240,1681842,2
155,17121580,18782083,1660503,2
156,17210210,18902142,1691932,2
157,17331036,19022200,1691164,2
158,17479891,19121808,1641917,2
159,17602376,19284160,1681784,2
160,17693480,19385855,1692375,2
161,17842174,19506130,1663956,2
162,17966465,19614205,1647740,2
163,18055891,19737909,1682018,2
164,18176538,19884317,1707779,2
165,18325398,19990148,1664750,2
166,18450049,20110107,1660058,2
167,18538792,20230239,1691447,2
168,18659538,20329899,1670361,2
169,18808437,20470280,1661843,2
170,18930449,20589975,1659526,2
171,19054023,20689945,1635922,2
172,19142719,20834210,1691491,2
173,19263560,20938224,1674664,2
174,19412236,21092904,1680668,2
175,19534486,21190183,1655697,2
176,19658082,21317912,1659830,2
177,19746813,21429842,1683029,2
178,19867338,21558271,1690933,2
179,20015916,21682007,1666091,2
180,20138505,21820141,1681636,2
181,20261672,21939469,1677797,2
182,20350480,22041848,1691368,2
183,20499532,22162154,1662622,2
184,20624032,22261548,1637516,2
185,20712914,22420204,1707290,2
186,20861659,22520277,1658618,2
187,20954287,22651010,1696723,2
188,21074785,22767611,1692826,2
189,21223615,22887459,1663844,2
190,21346320,23021409,1675089,2
191,21437349,23139140,1701791,2
192,21586158,23263033,1676875,2
193,21710372,23379424,1669052,2
194,21799708,23499310,1699602,2
195,21920343,23627507,1707164,2
196,22068894,23750611,1681717,2
197,22190470,23850930,1660460,2
198,22314611,23974932,1660321,2
199,22403416,24090434,1687018,2
200,22554790,24138350,1583560,2
201,24185479,24506957,321478,3
202,24223967,24627927,403960,3
203,24256819,24753569,496750,3
204,24289629,24856400,566771,3
205,24322424,24980757,658333,3
206,24355222,25096728,741506,3
207,24388026,25225008,836982,3
208,24420836,25325462,904626,3
209,24471439,25471828,1000389,3
210,24519270,25578949,1059679,3
211,24552068,25721447,1169379,3
212,24613496,25827795,1214299,3
213,24650485,25951755,1301270,3
214,24681224,26089553,1408329,3
215,24727084,26218856,1491772,3
216,24777567,26338892,1561325,3
217,24885350,26466794,1581444,3
218,25009842,26589688,1579846,3
219,25133045,26706904,1573859,3
