it,start,end,latency,sol
1,0,74308,74308,1
2,14706,91776,77070,1
3,24785,110213,85428,1
4,34616,132171,97555,1
5,48119,151885,103766,1
6,62308,171595,109287,1
7,72879,191374,118495,1
8,82632,211031,128399,1
9,92495,230688,138193,1
10,102382,250364,147982,1
11,112269,270037,157768,1
12,122157,289664,167507,1
13,132044,309245,177201,1
14,141945,328814,186869,1
15,151832,348314,196482,1
16,161749,367827,206078,1
17,171637,387331,215694,1
18,181524,406788,225264,1
19,191424,426280,234856,1
20,201264,445811,244547,1
21,211162,465262,254100,1
22,220968,484771,263803,1
23,230865,504253,273388,1
24,240699,523761,283062,1
25,250597,543311,292714,1
26,260432,562846,302414,1
27,270301,582365,312064,1
28,280076,601917,321841,1
29,289975,621661,331686,1
30,304278,641174,336896,1
31,323785,660620,336835,1
32,343297,680118,336821,1
33,362807,699649,336842,1
34,382313,719173,336860,1
35,401792,738662,336870,1
36,421295,758170,336875,1
37,440808,777671,336863,1
38,460273,797157,336884,1
39,479772,816650,336878,1
40,499246,836135,336889,1
41,518784,855681,336897,1
42,538310,875202,336892,1
43,557832,894759,336927,1
44,577384,914309,336925,1
45,596919,933829,336910,1
46,616650,953307,336657,1
47,636173,972792,336619,1
48,655645,992273,336628,1
49,675119,1011838,336719,1
50,694648,1031389,336741,1
51,714162,1050947,336785,1
52,733643,1070503,336860,1
53,753177,1089986,336809,1
54,772648,1109531,336883,1
55,792161,1129035,336874,1
56,811647,1148532,336885,1
57,831149,1168077,336928,1
58,850680,1187640,336960,1
59,870209,1207534,337325,1
60,889775,1227137,337362,1
61,909317,1246735,337418,1
62,928844,1266260,337416,1
63,948319,1285764,337445,1
64,967804,1305266,337462,1
65,987274,1324721,337447,1
66,1006861,1344232,337371,1
67,1026397,1363774,337377,1
68,1045958,1383288,337330,1
69,1065505,1402773,337268,1
70,1085003,1422304,337301,1
71,1104533,1441816,337283,1
72,1124010,1461331,337321,1
73,1143516,1480843,337327,1
74,1163054,1500367,337313,1
75,1182623,1519868,337245,1
76,1202558,1539386,336828,1
77,1222139,1558883,336744,1
