it,start,end,latency,sol
382,11080274,11290855,210581,1
383,11092042,11319519,227477,1
384,11103753,11348252,244499,1
385,11115523,11377018,261495,1
386,11125192,11405706,280514,1
387,11136777,11434432,297655,1
388,11146615,11463125,316510,1
389,11156205,11491908,335703,1
390,11167859,11520565,352706,1
391,11177652,11549291,371639,1
392,11187243,11577942,390699,1
393,11198978,11607365,408387,1
394,11208697,11636070,427373,1
395,11218317,11664806,446489,1
396,11230060,11693574,463514,1
397,11252193,11722323,470130,1
398,11280932,11751169,470237,1
399,11309643,11779889,470246,1
400,11338351,11808526,470175,1
401,11367114,11837166,470052,1
402,11395810,11865911,470101,1
403,11424504,11894640,470136,1
404,11453277,11923396,470119,1
405,11481984,11952066,470082,1
406,11510743,11980733,469990,1
407,11539391,12009390,469999,1
408,11568072,12038089,470017,1
409,11597446,12066842,469396,1
410,11626247,12095605,469358,1
411,11654927,12124240,469313,1
412,11683675,12152985,469310,1
413,11712383,12181592,469209,1
414,11741289,12211159,469870,1
415,11769973,12239888,469915,1
416,11798665,12268610,469945,1
417,11827330,12297307,469977,1
418,11856025,12325991,469966,1
419,11884734,12354701,469967,1
420,11913477,12383371,469894,1
421,11942161,12412121,469960,1
422,11970811,12440840,470029,1
423,11999520,12469592,470072,1
424,12028231,12498324,470093,1
425,12056972,12527100,470128,1
426,12085681,12555964,470283,1
427,12114393,12584603,470210,1
428,12143073,12613285,470212,1
429,12171751,12642017,470266,1
430,12201228,12670814,469586,1
431,12230001,12699516,469515,1
432,12258710,12728241,469531,1
433,12287407,12756916,469509,1
434,12316114,12785602,469488,1
435,12344799,12815080,470281,1
436,12373495,12843925,470430,1
437,12402205,12872634,470429,1
438,12430912,12901320,470408,1
439,12459679,12930071,470392,1
440,12488417,12958717,470300,1
441,12517248,12987369,470121,1
442,12546039,13016157,470118,1
443,12574708,13044833,470125,1
444,12603399,13073510,470111,1
445,12632122,13102233,470111,1
446,12660905,13130968,470063,1
447,12689602,13159588,469986,1
448,12718318,13188518,470200,1
449,12746966,13217181,470215,1
450,12775657,13245882,470225,1
451,12805179,13274541,469362,1
452,12834040,13303316,469276,1
453,12862752,13332029,469277,1
454,12891430,13360665,469235,1
455,12920145,13389356,469211,1
456,12948831,13418464,469633,1
457,12977523,13447340,469817,1
458,13006233,13476022,469789,1
459,13034912,13504709,469797,1
460,13063623,13533409,469786,1
461,13092332,13562123,469791,1
462,13121049,13590803,469754,1
463,13149724,13619600,469876,1
464,13178614,13648221,469607,1
465,13207270,13677008,469738,1
466,13235975,13705776,469801,1
467,13264684,13734453,469769,1
468,13293426,13763164,469738,1
469,13322109,13791805,469696,1
470,13350788,13820575,469787,1
471,13379514,13849315,469801,1
472,13408534,13878036,469502,1
473,13437425,13906672,469247,1
474,13466162,13935322,469160,1
475,13494840,13964074,469234,1
476,13523496,13993158,469662,1
477,13552174,14022142,469968,1
478,13580982,14050792,469810,1
479,13609678,14079479,469801,1
480,13638387,14108249,469862,1
481,13667096,14136929,469833,1
482,13695874,14165605,469731,1
483,13724559,14194345,469786,1
484,13753268,14223002,469734,1
485,13781979,14251661,469682,1
486,13810701,14280396,469695,1
487,13839407,14309095,469688,1
488,13868115,14337776,469661,1
489,13896844,14366508,469664,1
490,13925529,14395120,469591,1
491,13954218,14423814,469596,1
492,13982913,14452615,469702,1
493,14012188,14481391,469203,1
494,14040939,14510193,469254,1
495,14069659,14539055,469396,1
496,14098345,14567741,469396,1
497,14127025,14596748,469723,1
498,14155716,14625487,469771,1
499,14184399,14654402,470003,1
500,14213131,14683100,469969,1
501,14241839,14711799,469960,1
502,14270548,14740525,469977,1
503,14299200,14769211,470011,1
504,14327881,14798050,470169,1
505,14356575,14826820,470245,1
506,14385291,14855500,470209,1
507,14414002,14884091,470089,1
508,14442697,14912887,470190,1
509,14471478,14941564,470086,1
510,14500292,14970271,469979,1
511,14529129,14999000,469871,1
512,14557846,15027716,469870,1
513,14586585,15056406,469821,1
514,14615600,15085062,469462,1
515,14644476,15113735,469259,1
516,14673248,15142383,469135,1
517,14701972,15171151,469179,1
518,14730650,15200189,469539,1
519,14759327,15229002,469675,1
520,14788156,15257714,469558,1
521,14816898,15286357,469459,1
522,14845598,15315063,469465,1
523,14874294,15343736,469442,1
524,14902945,15372500,469555,1
525,14931623,15401264,469641,1
526,14960334,15429942,469608,1
527,14989076,15458766,469690,1
528,15017816,15487479,469663,1
529,15046526,15516213,469687,1
530,15075168,15544933,469765,1
531,15103839,15573714,469875,1
532,15132526,15602399,469873,1
533,15161255,15631089,469834,1
534,15189964,15660012,470048,1
535,15219055,15688652,469597,1
536,15247769,15717421,469652,1
537,15276454,15746124,469670,1
538,15305168,15774807,469639,1
539,15333862,15803756,469894,1
540,15362619,15832589,469970,1
541,15391325,15861375,470050,1
542,15420035,15890006,469971,1
543,15448891,15918649,469758,1
544,15477575,15947431,469856,1
545,15506342,15976191,469849,1
546,15535044,16004961,469917,1
547,15563782,16033667,469885,1
548,15592492,16062384,469892,1
549,15621225,16091080,469855,1
550,15650118,16119737,469619,1
551,15678835,16148399,469564,1
552,15707467,16177127,469660,1
553,15736177,16205944,469767,1
554,15764939,16234620,469681,1
555,15793822,16263268,469446,1
556,15822736,16291915,469179,1
557,15851437,16320647,469210,1
558,15880121,16349332,469211,1
559,15908802,16378092,469290,1
560,15937541,16407299,469758,1
561,15966307,16436144,469837,1
562,15994986,16464932,469946,1
563,16023724,16493708,469984,1
564,16052435,16522348,469913,1
565,16081168,16551056,469888,1
566,16109847,16579769,469922,1
567,16138545,16608479,469934,1
568,16167222,16637272,470050,1
569,16195990,16665972,469982,1
570,16224688,16694735,470047,1
571,16253405,16723398,469993,1
572,16282087,16752133,470046,1
573,16310781,16780869,470088,1
574,16339443,16809595,470152,1
575,16368151,16838259,470108,1
576,16397373,16866916,469543,1
577,16426270,16895639,469369,1
578,16455028,16924379,469351,1
579,16483770,16953029,469259,1
580,16512462,16981756,469294,1
581,16541190,17011081,469891,1
582,16569887,17039944,470057,1
583,16598597,17068674,470077,1
584,16627362,17097394,470032,1
585,16656135,17126058,469923,1
586,16684822,17154727,469905,1
587,16713544,17183467,469923,1
588,16742253,17212195,469942,1
589,16770931,17240856,469925,1
590,16799641,17269649,470008,1
591,16828351,17298315,469964,1
592,16857068,17326930,469862,1
593,16885745,17355716,469971,1
594,16914455,17384392,469937,1
595,16943151,17413148,469997,1
596,16971859,17441826,469967,1
597,17001097,17470526,469429,1
598,17030075,17499167,469092,1
599,17058766,17527956,469190,1
600,17087442,17556596,469154,1
601,17116152,17585316,469164,1
602,17144882,17614570,469688,1
603,17173592,17643247,469655,1
604,17202302,17671962,469660,1
605,17231008,17700715,469707,1
606,17259704,17729366,469662,1
607,17288383,17758045,469662,1
608,17317112,17786860,469748,1
609,17345808,17815531,469723,1
610,17374571,17844246,469675,1
611,17403244,17872897,469653,1
612,17431928,17901646,469718,1
613,17460638,17930323,469685,1
614,17489353,17959003,469650,1
615,17518032,17987737,469705,1
616,17546743,18016484,469741,1
617,17575426,18045145,469719,1
618,17604525,18073828,469303,1
619,17633385,18102537,469152,1
620,17662071,18131224,469153,1
621,17690854,18160187,469333,1
622,17719520,18188932,469412,1
623,17748215,18218237,470022,1
624,17776944,18247010,470066,1
625,17805657,18275618,469961,1
626,17834339,18304383,470044,1
627,17862990,18333093,470103,1
628,17891712,18361834,470122,1
629,17920398,18390534,470136,1
630,17949140,18419237,470097,1
631,17977849,18448128,470279,1
632,18006588,18477270,470682,1
633,18035241,18506113,470872,1
634,18063932,18534893,470961,1
635,18092628,18563586,470958,1
636,18121369,18592344,470975,1
637,18150308,18621070,470762,1
638,18179045,18649774,470729,1
639,18208224,18678451,470227,1
640,18237100,18707140,470040,1
641,18265791,18735933,470142,1
642,18294501,18764596,470095,1
643,18323180,18793325,470145,1
644,18351890,18822628,470738,1
645,18380600,18851315,470715,1
646,18409344,18879961,470617,1
647,18438240,18908738,470498,1
648,18467360,18937490,470130,1
649,18496211,18966142,469931,1
650,18525015,18994846,469831,1
651,18553724,19023602,469878,1
652,18582462,19052279,469817,1
653,18611139,19081038,469899,1
654,18639881,19109736,469855,1
655,18668559,19138534,469975,1
656,18697310,19167288,469978,1
657,18726011,19196046,470035,1
658,18754720,19224704,469984,1
659,18783425,19253321,469896,1
660,18812699,19281956,469257,1
661,18841453,19310753,469300,1
662,18870136,19339457,469321,1
663,18898814,19368247,469433,1
664,18927523,19396913,469390,1
665,18956233,19426374,470141,1
666,18984976,19455136,470160,1
667,19013711,19483763,470052,1
668,19042395,19512428,470033,1
669,19071083,19541216,470133,1
670,19099780,19569908,470128,1
671,19128579,19598616,470037,1
672,19157413,19627324,469911,1
673,19186122,19656014,469892,1
674,19214808,19684754,469946,1
675,19243447,19713463,470016,1
676,19272123,19742132,470009,1
677,19300864,19770937,470073,1
678,19329574,19799600,470026,1
679,19358337,19828434,470097,1
680,19387070,19857117,470047,1
681,19416433,19885855,469422,1
682,19445186,19914497,469311,1
683,19473908,19943231,469323,1
684,19502632,19971966,469334,1
685,19531309,20000865,469556,1
686,19560018,20029936,469918,1
687,19588717,20058594,469877,1
688,19617431,20087382,469951,1
689,19646141,20115969,469828,1
690,19674861,20144939,470078,1
691,19703530,20173605,470075,1
692,19732240,20202304,470064,1
693,19760980,20231037,470057,1
694,19789803,20259641,469838,1
695,19818514,20288400,469886,1
696,19847162,20317128,469966,1
697,19875900,20345818,469918,1
698,19904611,20374555,469944,1
699,19933352,20403287,469935,1
700,19962050,20431935,469885,1
701,19990761,20460662,469901,1
702,20019973,20489403,469430,1
703,20048689,20518154,469465,1
704,20077459,20546771,469312,1
705,20106169,20575484,469315,1
706,20134980,20604394,469414,1
707,20163692,20633403,469711,1
708,20192457,20662241,469784,1
709,20221161,20690889,469728,1
710,20249827,20719593,469766,1
711,20278524,20748320,469796,1
712,20307217,20777042,469825,1
713,20335910,20805718,469808,1
714,20364621,20834408,469787,1
715,20393366,20863096,469730,1
716,20422049,20891784,469735,1
717,20450806,20920476,469670,1
718,20479502,20949221,469719,1
719,20508212,20977935,469723,1
720,20536954,21006650,469696,1
721,20565638,21035373,469735,1
722,20594322,21064085,469763,1
723,20623419,21092783,469364,1
724,20652287,21121569,469282,1
725,20681027,21150259,469232,1
726,20709738,21178844,469106,1
727,20738448,21207820,469372,1
728,20767142,21236722,469580,1
729,20795825,21265474,469649,1
730,20824504,21294113,469609,1
731,20853246,21322871,469625,1
732,20881955,21351605,469650,1
733,20910664,21380290,469626,1
734,20939328,21409035,469707,1
735,20968037,21437719,469682,1
736,20996721,21466450,469729,1
737,21025458,21495333,469875,1
738,21054168,21524174,470006,1
739,21082875,21552926,470051,1
740,21111614,21581568,469954,1
741,21140326,21610386,470060,1
742,21169043,21639004,469961,1
743,21197739,21667664,469925,1
744,21226845,21696605,469760,1
745,21255520,21725364,469844,1
746,21284230,21753979,469749,1
747,21312972,21782698,469726,1
748,21341681,21811672,469991,1
749,21370479,21840548,470069,1
750,21399131,21869263,470132,1
751,21427823,21897987,470164,1
752,21456546,21926630,470084,1
753,21485498,21955369,469871,1
754,21514323,21983986,469663,1
755,21542989,22012710,469721,1
756,21571679,22041408,469729,1
757,21600434,22070186,469752,1
758,21629151,22098905,469754,1
759,21657830,22127604,469774,1
760,21686710,22156223,469513,1
761,21715414,22185088,469674,1
762,21744125,22213728,469603,1
763,21772827,22242414,469587,1
764,21801517,22271149,469632,1
765,21830650,22299854,469204,1
766,21859322,22328585,469263,1
767,21888033,22357247,469214,1
768,21916744,22385990,469246,1
769,21945486,22414739,469253,1
770,21974172,22443429,469257,1
771,22002805,22472087,469282,1
772,22031530,22500887,469357,1
773,22060238,22529563,469325,1
774,22088982,22558280,469298,1
775,22117692,22587019,469327,1
776,22146401,22615711,469310,1
777,22175139,22644509,469370,1
778,22203832,22673232,469400,1
779,22232528,22701921,469393,1
780,22261269,22730729,469460,1
781,22289979,22759349,469370,1
782,22318688,22788128,469440,1
783,22347335,22816739,469404,1
784,22376094,22845389,469295,1
785,22404785,22874226,469441,1
786,22433515,22902921,469406,1
787,22462263,22931609,469346,1
788,22490935,22960280,469345,1
789,22519646,22988920,469274,1
790,22548329,23017675,469346,1
791,22577097,23046370,469273,1
792,22605806,23075072,469266,1
793,22634630,23103817,469187,1
794,22663308,23132506,469198,1
795,22692076,23161239,469163,1
796,22720780,23189845,469065,1
797,22749499,23218650,469151,1
798,22778206,23247348,469142,1
799,22806884,23276012,469128,1
800,22835563,23304728,469165,1
801,22864272,23333367,469095,1
802,22893043,23362141,469098,1
803,22921742,23390823,469081,1
804,22950425,23419595,469170,1
805,22979086,23448216,469130,1
806,23007768,23476726,468958,1
807,23036478,23505333,468855,1
808,23065219,23533955,468736,1
809,23093928,23562499,468571,1
810,23122611,23590904,468293,1
811,23151287,23619425,468138,1
812,23179998,23648035,468037,1
813,23208695,23676564,467869,1
814,23237437,23705014,467577,1
815,23266135,23733327,467192,1
816,23294848,23761686,466838,1
817,23323513,23790096,466583,1
818,23352253,23818465,466212,1
819,23380982,23846625,465643,1
