it,start,end,latency,execution,sol
1,0,84668,84668,99499,1
2,14875,114486,99611,39583,1
3,24655,144632,119977,40255,1
4,34787,174992,140205,40184,1
5,44616,205311,160695,40152,1
6,54454,235177,180723,39885,1
7,64477,265067,200590,40540,1
8,75133,294208,219075,38911,1
9,84907,323508,238601,39045,1
10,94656,353814,259158,40894,1
11,105248,383355,278107,39380,1
12,115091,412231,297140,38740,1
13,124959,441966,317007,40462,1
14,135691,472096,336405,39998,1
15,145563,500805,355242,38572,1
16,155430,530349,374919,40272,1
17,166163,560658,394495,40171,1
18,176029,590099,414070,39307,1
19,185899,619180,433281,39804,1
20,196626,649120,452494,39801,1
21,206492,679099,472607,39767,1
22,216287,708875,492588,40360,1
23,226877,738334,511457,39124,1
24,236547,767740,531193,39178,1
25,246326,796965,550639,39787,1
26,256895,826318,569423,39020,1
27,266569,855562,588993,41491,1
28,278824,884909,606085,51528,1
29,301013,914462,613449,51198,1
30,322666,943903,621237,53647,1
31,346879,973299,626420,53149,1
32,370640,1002442,631802,51469,1
33,392974,1031879,638905,51141,1
34,414687,1061275,646588,52057,1
35,437356,1090601,653245,53712,1
36,461749,1119897,658148,52220,1
37,484682,1149277,664595,51538,1
38,506849,1178694,671845,50972,1
39,528413,1208261,679848,54101,1
40,552954,1238004,685050,53556,1
41,576778,1267363,690585,51486,1
42,598921,1296632,697711,51128,1
43,620788,1326096,705308,52638,1
44,643969,1355435,711466,54633,1
45,669270,1384784,715514,58965,1
46,698894,1414118,715224,58943,1
47,728510,1443418,714908,58654,1
48,757871,1472733,714862,58731,1
49,787295,1502125,714830,58639,1
50,816550,1531471,714921,58716,1
51,845927,1560928,715001,58667,1
52,875144,1590354,715210,58852,1
53,904578,1619788,715210,58947,1
54,934098,1649034,714936,58683,1
55,963543,1678589,715046,58803,1
56,992798,1707803,715005,58478,1
57,1022069,1737010,714941,58502,1
58,1051372,1766264,714892,58720,1
59,1080846,1795819,714973,58911,1
60,1110209,1825892,715683,59426,1
61,1139569,1855459,715890,58827,1
62,1168836,1885245,716409,59271,1
63,1198331,1914686,716355,59189,1
64,1228087,1944177,716090,58974,1
65,1257577,1973540,715963,58708,1
66,1286930,2002925,715995,58749,1
67,1316301,2032333,716032,58683,1
68,1345584,2061795,716211,58843,1
69,1374973,2091014,716041,58623,1
70,1404385,2120391,716006,58702,1
71,1433718,2149861,716143,58789,1
72,1463044,2179274,716230,58716,1
73,1492355,2208550,716195,58572,1
74,1521659,2237974,716315,58850,1
75,1551092,2267434,716342,58858,1
76,1580497,2297003,716506,59037,1
77,1609972,2326361,716389,58675,1
78,1639296,2355604,716308,58659,1
79,1668719,2384918,716199,58663,1
80,1698075,2414528,716453,58921,1
81,1727406,2444078,716672,58668,1
82,1756531,2473520,716989,58921,1
83,1786017,2502868,716851,59275,1
84,1815952,2532064,716112,58914,1
85,1845677,2561373,715696,58860,1
86,1875235,2590601,715366,59018,1
87,1905032,2619960,714928,58709,1
88,1934390,2649292,714902,58722,1
89,1963787,2678648,714861,58619,1
90,1993057,2708054,714997,58843,1
91,2022502,2737547,715045,58943,1
92,2051959,2766797,714838,58632,1
93,2081348,2796245,714897,58664,1
94,2110570,2825706,715136,58820,1
95,2139936,2854865,714929,58688,1
96,2169473,2884356,714883,58846,1
97,2198835,2913634,714799,58584,1
98,2228148,2943035,714887,58822,1
99,2257577,2972330,714753,58965,1
100,2287254,3002059,714805,59140,1
101,2316672,3031699,715027,58907,1
102,2345946,3061329,715383,58834,1
103,2375157,3090882,715725,59002,1
104,2404613,3120383,715770,59126,1
105,2434246,3149791,715545,58816,1
106,2463661,3179114,715453,58686,1
107,2493032,3208428,715396,58741,1
108,2522466,3237727,715261,58391,1
109,2551565,3266992,715427,58610,1
110,2580917,3296214,715297,58447,1
111,2610149,3325757,715608,58928,1
112,2639541,3355021,715480,58503,1
113,2668788,3384372,715584,58661,1
114,2698105,3413809,715704,58969,1
115,2727644,3443199,715555,58814,1
116,2757075,3472331,715256,58512,1
117,2786463,3501776,715313,58841,1
118,2815866,3530976,715110,58567,1
119,2845240,3560357,715117,58513,1
120,2874379,3589725,715346,58905,1
121,2903924,3619507,715583,58970,1
122,2933120,3648872,715752,58812,1
123,2962574,3678352,715778,58858,1
124,2991959,3707759,715800,59322,1
125,3021880,3737051,715171,58795,1
126,3051390,3766471,715081,59048,1
127,3081025,3795891,714866,58874,1
128,3110487,3825603,715116,59176,1
129,3139958,3855081,715123,58796,1
130,3169282,3884402,715120,58722,1
131,3198690,3913896,715206,58756,1
132,3227960,3943174,715214,58561,1
133,3257251,3972620,715369,58725,1
134,3286537,4001920,715383,58556,1
135,3315801,4031132,715331,58681,1
136,3345277,4060444,715167,58622,1
137,3374595,4089765,715170,58736,1
138,3404017,4119082,715065,58698,1
139,3433406,4148328,714922,58558,1
140,3462725,4177526,714801,58383,1
141,3491918,4207090,715172,58990,1
142,3521351,4236694,715343,58775,1
143,3550529,4266102,715573,58757,1
144,3579885,4295165,715280,58901,1
145,3609731,4324546,714815,58852,1
146,3639209,4354012,714803,58859,1
147,3668609,4383424,714815,58766,1
148,3697971,4412748,714777,58653,1
149,3727307,4442040,714733,58577,1
150,3756599,4471305,714706,58754,1
151,3786095,4500756,714661,59033,1
152,3815684,4529984,714300,58807,1
153,3845270,4559192,713922,58584,1
154,3874653,4588515,713862,58608,1
155,3903946,4617782,713836,58867,1
156,3933553,4647061,713508,58474,1
157,3962777,4676291,713514,58758,1
158,3992326,4705607,713281,58416,1
159,4021433,4734951,713518,58612,1
160,4050708,4764330,713622,58690,1
161,4080027,4793744,713717,58710,1
162,4109330,4823298,713968,58797,1
163,4138580,4852619,714039,58559,1
164,4167825,4882112,714287,58611,1
165,4196950,4911388,714438,59159,1
166,4226839,4940685,713846,58581,1
167,4256130,4969936,713806,58723,1
168,4285610,4999255,713645,58427,1
169,4314725,5028549,713824,58735,1
170,4344172,5058346,714174,59109,1
171,4373491,5088501,715010,59616,1
172,4402968,5117504,714536,58324,1
173,4432304,5147394,715090,59141,1
174,4461561,5177121,715560,59043,1
175,4490885,5206836,715951,59087,1
176,4520266,5236555,716289,58958,1
177,4549513,5266244,716731,58889,1
178,4578721,5296078,717357,59246,1
179,4608140,5323443,715303,56583,1
180,4637364,5351652,714288,57422,1
181,4666586,5381433,714847,59080,1
182,4695892,5411205,715313,59073,1
183,4725200,5441261,716061,59416,1
184,4754576,5470959,716383,58978,1
185,4783863,5500701,716838,59534,1
186,4813662,5530542,716880,59120,1
187,4842948,5560005,717057,58776,1
188,4872268,5589428,717160,58746,1
189,4901598,5618726,717128,58693,1
190,4930999,5648191,717192,58754,1
191,4960295,5677717,717422,58786,1
192,4989562,5707133,717571,58680,1
193,5018832,5736588,717756,58812,1
194,5048257,5765729,717472,59909,1
195,5766816,5862924,96108,115710,2
196,5786483,5894959,108476,51912,2
197,5806375,5926063,119688,50885,2
198,5826167,5957925,131758,52478,2
199,5846794,5989026,142232,50829,2
200,5866530,6020934,154404,52498,2
201,5887131,6051960,164829,51614,2
202,5907731,6083846,176115,51617,2
203,5927471,6115852,188381,52596,2
204,5948071,6146938,198867,51604,2
205,5968598,6178855,210257,51717,2
206,5988406,6209893,221487,51715,2
207,6009100,6241830,232730,51693,2
208,6028866,6272816,243950,51577,2
209,6049467,6304820,255353,52593,2
210,6070066,6335864,265798,50771,2
211,6089802,6367645,277843,52371,2
212,6110401,6399480,289079,52425,2
213,6131001,6430681,299680,50928,2
214,6150737,6462496,311759,52401,2
215,6171333,6493424,322091,51563,2
216,6191977,6525206,333229,51511,2
217,6211715,6556093,344378,51477,2
218,6232314,6587862,355548,52358,2
219,6252912,6618853,365941,50743,2
220,6272677,6649803,377126,51542,2
221,6293280,6680736,387456,50776,2
222,6313133,6711815,398682,51579,2
223,6333643,6742977,409334,51782,2
224,6354271,6774000,419729,50743,2
225,6374000,6805151,431151,51699,2
226,6394558,6836256,441698,51651,2
227,6415114,6867354,452240,50806,2
228,6434831,6898537,463706,51680,2
229,6455337,6929686,474349,51605,2
230,6475803,6960892,485089,50902,2
231,6495508,6991961,496453,51519,2
232,6515968,7023054,507086,51523,2
233,6536407,7054153,517746,50837,2
234,6556154,7085260,529106,51535,2
235,6576593,7116376,539783,50946,2
236,6596434,7147346,550912,51430,2
237,6616911,7178437,561526,51699,2
238,6637530,7209565,572035,50782,2
239,6657194,7240615,583421,51630,2
240,6677787,7271769,593982,51687,2
241,6698331,7302934,604603,50859,2
242,6718035,7333998,615963,51650,2
243,6738631,7364978,626347,55724,2
244,6763385,7395920,632535,61985,2
245,6794440,7427001,632561,62240,2
246,6825610,7457959,632349,62051,2
247,6856715,7488867,632152,61980,2
248,6887800,7519860,632060,62167,2
249,6918986,7550854,631868,62132,2
250,6950136,7581911,631775,62249,2
251,6981339,7612885,631546,62030,2
252,7012406,7643804,631398,61982,2
253,7043526,7674693,631167,61957,2
254,7074607,7705644,631037,62035,2
255,7105703,7736530,630827,61993,2
256,7136822,7767496,630674,61926,2
257,7167796,7798612,630816,62195,2
258,7198887,7829617,630730,62072,2
259,7229966,7860679,630713,62139,2
260,7261055,7891859,630804,62340,2
261,7292226,7922939,630713,62192,2
262,7323350,7954100,630750,62199,2
263,7354400,7985249,630849,62091,2
264,7385354,8016275,630921,61936,2
265,7416276,8047272,630996,62066,2
266,7447356,8078284,630928,61907,2
267,7478263,8109465,631202,62072,2
268,7509167,8140630,631463,62120,2
269,7540135,8171672,631537,61998,2
270,7571103,8202750,631647,62119,2
271,7602156,8233895,631739,62134,2
272,7633157,8265048,631891,62095,2
273,7664111,8296202,632091,62057,2
274,7695027,8327272,632245,62013,2
275,7725981,8358388,632407,62006,2
276,7756883,8389493,632610,62110,2
277,7787900,8420531,632631,62135,2
