it,start,end,latency,execution,sol
1,0,57106,57106,70424,1
2,13402,86832,73430,39434,1
3,23126,116829,93703,39767,1
4,32919,146691,113772,39603,1
5,42666,176641,133975,39783,1
6,52503,206327,153824,39428,1
7,62249,235540,173291,38837,1
8,71877,264541,192664,38994,1
9,81878,293570,211692,38846,1
10,91700,322329,230629,38618,1
11,101565,351014,249449,38544,1
12,111428,379956,268528,38801,1
13,121293,408747,287454,38649,1
14,131156,437511,306355,38615,1
15,141013,466523,325510,38870,1
16,150877,495422,344545,38756,1
17,160739,524131,363392,38566,1
18,170602,552870,382268,38597,1
19,180464,581642,401178,38605,1
20,190302,610841,420539,38934,1
21,200043,639726,439683,38570,1
22,209734,668503,458769,38281,1
23,219244,697404,478160,44970,1
24,235319,726414,491095,58031,1
25,264346,755420,491074,58059,1
26,293405,784504,491099,57788,1
27,322114,813309,491195,57569,1
28,350883,842083,491200,57626,1
29,379741,870814,491073,57552,1
30,408568,899625,491057,57622,1
31,437384,928378,490994,57732,1
32,466369,957100,490731,57569,1
33,495223,985883,490660,57465,1
34,523911,1014707,490796,57598,1
35,552690,1043474,490784,57514,1
36,581442,1072205,490763,57962,1
37,610680,1100979,490299,57610,1
38,639522,1129762,490240,57537,1
39,668283,1158441,490158,57552,1
40,697161,1187238,490077,57926,1
41,726298,1216593,490295,58373,1
42,755323,1245374,490051,57767,1
43,784315,1274154,489839,57539,1
44,813080,1302923,489843,57559,1
45,841876,1331727,489851,57563,1
46,870641,1360512,489871,57543,1
47,899406,1389332,489926,57613,1
48,928207,1418033,489826,57386,1
49,956898,1446860,489962,57583,1
50,985660,1475590,489930,57552,1
51,1014488,1504412,489924,57583,1
52,1043254,1533188,489934,57538,1
53,1072021,1561906,489885,57456,1
54,1100765,1590846,490081,57713,1
55,1129545,1619633,490088,57501,1
56,1158264,1648511,490247,57697,1
57,1187088,1677279,490191,58077,1
58,1216404,1706064,489660,57566,1
59,1245204,1734837,489633,57553,1
60,1273990,1763571,489581,57495,1
61,1302756,1792404,489648,57644,1
62,1331575,1821910,490335,58258,1
63,1360333,1850757,490424,57587,1
64,1389079,1879471,490392,57507,1
65,1417878,1908408,490530,57696,1
66,1446643,1937421,490778,57802,1
67,1475438,1966447,491009,57788,1
68,1504206,1995484,491278,57797,1
69,1532971,2024259,491288,57583,1
70,1561786,2053055,491269,57677,1
71,1590674,2081778,491104,57459,1
72,1619416,2110545,491129,57654,1
73,1648309,2139332,491023,57548,1
74,1677076,2168051,490975,57522,1
