it,start,end,latency,execution,sol
1,0,59032,59032,73654,1
2,14670,88014,73344,44529,1
3,30233,119997,89764,43795,1
4,42048,150675,108627,54940,1
5,66314,192302,125988,53224,1
6,77915,231765,153850,60527,1
7,98982,272142,173160,61394,1
8,120001,312550,192549,52328,1
9,131924,352563,220639,64257,1
10,156172,392148,235976,49499,1
11,166089,431737,265648,49498,1
12,176001,471322,295321,53506,1
13,189924,510939,321015,51525,1
14,201838,550527,348689,49509,1
15,211763,590162,378399,51473,1
16,223605,630705,407100,50099,1
17,233165,670482,437317,49322,1
18,242712,710135,467423,49281,1
19,252344,749829,497485,51167,1
20,263820,789426,525606,49128,1
21,273354,829204,555850,49307,1
22,282887,868817,585930,49164,1
23,292441,908377,615936,51135,1
24,304020,947989,643969,49160,1
25,313571,987582,674011,78620,1
26,352601,1027158,674557,79156,1
27,392185,1066754,674569,79199,1
28,431792,1106427,674635,79227,1
29,471351,1146096,674745,79302,1
30,510988,1185754,674766,79237,1
31,550570,1226379,675809,80264,1
32,590214,1266181,675967,80327,1
33,630743,1305968,675225,79549,1
34,670508,1345635,675127,79350,1
35,710196,1385219,675023,79254,1
36,749869,1424808,674939,79185,1
37,789469,1464363,674894,79342,1
38,829260,1503951,674691,79170,1
39,868845,1543534,674689,79170,1
40,908436,1583123,674687,79175,1
41,948025,1622681,674656,79168,1
42,987638,1662344,674706,79253,1
43,1027232,1701972,674740,79187,1
44,1066796,1741642,674846,79338,1
45,1106468,1781269,674801,79284,1
46,1146129,1821828,675699,80227,1
47,1185801,1861728,675927,80510,1
48,1226416,1901317,674901,79387,1
49,1266219,1940926,674707,79395,1
50,1306009,1980562,674553,79309,1
51,1345687,2020124,674437,79125,1
52,1385255,2059713,674458,79187,1
53,1424857,2099513,674656,79327,1
54,1464389,2139249,674860,79342,1
55,1504000,2178830,674830,79140,1
56,1543562,2218488,674926,79298,1
57,1583205,2258169,674964,79210,1
58,1622737,2297799,675062,79292,1
59,1662402,2337485,675083,79305,1
60,1702025,2377122,675097,79281,1
61,1741673,2417432,675759,79936,1
62,1781302,2457366,676064,80492,1
63,1821864,2496976,675112,79508,1
64,1861766,2536536,674770,79161,1
65,1901370,2576120,674750,79175,1
66,1940965,2615704,674739,79228,1
67,1980613,2655344,674731,79196,1
68,2020172,2694897,674725,79145,1
69,2059769,2734564,674795,79443,1
70,2099550,2774175,674625,79357,1
71,2139300,2813925,674625,79309,1
72,2178863,2853545,674682,79274,1
73,2218521,2893209,674688,79363,1
74,2258223,2932835,674612,79237,1
75,2297838,2972423,674585,79272,1
76,2337526,3012558,675032,79761,1
77,2377156,3052514,675358,80282,1
78,2417485,3092163,674678,79565,1
79,2457405,3131783,674378,79211,1
80,2496999,3171371,674372,79170,1
81,2536592,3210954,674362,79134,1
82,2576147,3250575,674428,79210,1
83,2615740,3290229,674489,79289,1
84,2655378,3329892,674514,79212,1
85,2694930,3369508,674578,79297,1
86,2734614,3409159,674545,79257,1
87,2774225,3448960,674735,79555,1
88,2813982,3488854,674872,79512,1
89,2853604,3528437,674833,79223,1
90,2893248,3568048,674800,79229,1
91,2932870,3608157,675287,79712,1
92,2972478,3647979,675501,79927,1
93,3012587,3687530,674943,79531,1
94,3052571,3727088,674517,79203,1
95,3092220,3766650,674430,79177,1
96,3131839,3806339,674500,79267,1
97,3171422,3845968,674546,79189,1
98,3210987,3885625,674638,79306,1
99,3250639,3925254,674615,79243,1
100,3290256,3964940,674684,79356,1
101,3329929,4004607,674678,79284,1
102,3369550,4044275,674725,79315,1
103,3409201,4084126,674925,79631,1
104,3448986,4123861,674875,79623,1
105,3488877,4163451,674574,79172,1
