it,start,end,latency,execution,sol
1,0,133187,133187,148158,1
2,15046,178723,163677,61030,1
3,30550,235376,204826,68230,1
4,42131,287389,245258,84139,1
5,74261,339717,265456,63816,1
6,85751,391953,306202,63664,1
7,97182,444174,346992,63745,1
8,108709,496393,387684,92510,1
9,149003,550667,401664,63912,1
10,158643,603327,444684,78320,1
11,184306,656108,471802,62409,1
12,193947,706604,512657,76044,1
13,219498,756909,537411,59784,1
14,228981,807201,578220,75803,1
15,254494,857450,602956,75728,1
16,279977,907739,627762,59797,1
17,289488,958106,668618,75850,1
18,314974,1008518,693544,59891,1
19,324456,1058869,734413,75860,1
20,349968,1109096,759128,59705,1
21,359449,1159530,800081,75913,1
22,384932,1210553,825621,76532,1
23,410443,1261224,850781,60148,1
24,419925,1311589,891664,63083,1
25,432647,1361686,929039,88763,1
26,471316,1412050,940734,89054,1
27,510008,1462504,952496,88996,1
28,548553,1512920,964367,88865,1
29,587006,1563270,976264,89518,1
30,626178,1613511,987333,89244,1
31,665184,1663699,998515,90753,1
32,705753,1713776,1008023,90555,1
33,746235,1763939,1017704,90700,1
34,786775,1814986,1028211,91527,1
35,827258,1865593,1038335,91185,1
36,867842,1916081,1048239,90929,1
37,908286,1966623,1058337,91114,1
38,948861,2016843,1067982,90715,1
39,989359,2067198,1077839,91034,1
40,1030040,2117277,1087237,90487,1
41,1070452,2167747,1097295,91029,1
42,1111015,2217804,1106789,90681,1
43,1151642,2267767,1116125,90520,1
44,1192202,2317955,1125753,91577,1
45,1233594,2368098,1134504,90653,1
46,1274107,2420767,1146660,93072,1
47,1314513,2471073,1156560,90810,1
48,1355022,2521322,1166300,90769,1
49,1395546,2571355,1175809,90551,1
50,1436067,2621502,1185435,90711,1
51,1476635,2671502,1194867,90649,1
52,1517288,2721740,1204452,90599,1
53,1557652,2771810,1214158,90536,1
54,1598121,2822139,1224018,94865,1
55,1642661,2872287,1229626,100073,1
56,1692590,2922530,1229940,100323,1
57,1742674,2972657,1229983,100260,1
58,1792811,3023513,1230702,102197,1
59,1844161,3073707,1229546,100694,1
60,1894666,3124096,1229430,100849,1
61,1945130,3174450,1229320,100930,1
62,1995710,3224521,1228811,100171,1
63,2045813,3274513,1228700,100389,1
64,2096214,3324931,1228717,100601,1
65,2146402,3375071,1228669,100193,1
66,2196458,3425089,1228631,100349,1
67,2246793,3475299,1228506,100105,1
68,2296691,3525384,1228693,100316,1
69,2346932,3575455,1228523,100298,1
70,2397163,3626333,1229170,103800,1
71,2450089,3676706,1226617,100327,1
72,2500047,3727246,1227199,100886,1
73,2550397,3777472,1227075,100265,1
74,2600440,3827448,1227008,100050,1
75,2650518,3877549,1227031,100207,1
76,2700629,3927615,1226986,99924,1
77,2750491,3977886,1227395,100687,1
78,2800911,4028027,1227116,100437,1
79,2851211,4078331,1227120,100332,1
80,2901242,4128515,1227273,100440,1
81,2951501,4178696,1227195,100512,1
82,3001836,4229737,1227901,101846,1
83,3052644,4279906,1227262,100279,1
84,3102759,4330027,1227268,100398,1
85,3153040,4380222,1227182,100688,1
86,3203537,4430438,1226901,100188,1
87,3253512,4480574,1227062,100274,1
88,3303654,4530829,1227175,100819,1
89,3354221,4580856,1226635,99744,1
90,3403942,4631084,1227142,100177,1
91,3453895,4681099,1227204,100401,1
92,3504286,4731170,1226884,100206,1
93,3554425,4781425,1227000,100681,1
94,3604855,4832332,1227477,101494,1
95,3655447,4882336,1226889,100402,1
96,3705849,4932679,1226830,100708,1
97,3756218,4983160,1226942,100731,1
98,3806471,5033367,1226896,100204,1
99,3856471,5083653,1227182,100424,1
100,3906614,5133732,1227118,100077,1
101,3956616,5183743,1227127,100328,1
102,4006937,5235748,1228811,102053,1
103,4056990,5286186,1229196,100778,1
104,4107336,5336675,1229339,100823,1
105,4157674,5387103,1229429,100973,1
106,4208222,5438587,1230365,102034,1
107,4258775,5489178,1230403,100806,1
108,4308994,5539782,1230788,100686,1
109,4359080,5589989,1230909,100475,1
110,4409352,5640260,1230908,100203,1
111,4459288,5690707,1231419,100764,1
112,4509608,5740975,1231367,100414,1
113,4559757,5791167,1231410,100366,1
114,4609935,5841555,1231620,100595,1
115,4660145,5891768,1231623,100173,1
116,4710109,5942190,1232081,100359,1
117,4760049,5992741,1232692,101512,1
118,4811028,6043922,1232894,101494,1
119,4861346,6094200,1232854,100325,1
120,4911397,6144478,1233081,100563,1
121,4961687,6194725,1233038,100627,1
122,5012071,6244935,1232864,100589,1
123,5062455,6295202,1232747,100446,1
124,5112638,6345549,1232911,100264,1
125,5162560,6395987,1233427,101945,1
126,5225000,6446233,1221233,137728,1
127,6447256,6675077,227821,247293,2
128,6466742,6821414,354672,168065,2
129,6488479,6906658,418179,106697,2
130,6509938,7018757,508819,133465,2
131,6531309,7115028,583719,131914,2
132,6566959,7222510,655551,141115,2
133,6600599,7369974,769375,187326,2
134,6640473,7500146,859673,179850,2
135,6690158,7625912,935754,175995,2
136,6740392,7752658,1012266,195352,2
137,6809018,7853942,1044924,144255,2
138,6851998,7943757,1091759,156804,2
139,6918995,8044780,1125785,144044,2
140,6962022,8145351,1183329,167529,2
141,7028988,8254290,1225302,151925,2
142,7072003,8382349,1310346,195025,2
143,7139001,8510348,1371347,194989,2
144,7205998,8642299,1436301,184899,2
145,7258957,8778303,1519346,175033,2
146,7297992,8850303,1552311,152154,2
147,7378152,8933302,1555150,150366,2
148,7445526,9030379,1584853,168445,2
149,7516900,9114230,1597330,150322,2
150,7583380,9204723,1621343,164495,2
151,7657390,9302431,1645041,175254,2
152,7734943,9385634,1650691,124581,2
153,7776328,9486371,1710043,173411,2
154,7849008,9574227,1725219,111812,2
155,7872969,9665581,1792612,124895,2
156,7906519,9749936,1843417,146464,2
157,7968636,9840294,1871658,126138,2
158,8004423,9942327,1937904,164667,2
159,8067063,10030276,1963213,161922,2
160,8141042,10122433,1981391,119490,2
161,8168380,10204420,2036040,228668,2
162,8315069,10296236,1981167,221000,2
163,8444260,10393940,1949680,214767,2
164,8561330,10485091,1923761,220702,2
165,8690887,10574537,1883650,184493,2
166,8785940,10660283,1874343,173752,2
167,8873952,10749490,1875538,181190,2
168,8965940,10840629,1874689,183347,2
169,9058157,10932307,1874150,179476,2
170,9145962,11020228,1874266,179916,2
171,9237962,11112295,1874333,180994,2
172,9326896,11194272,1867376,173118,2
173,9418044,11282245,1864201,180000,2
174,9510077,11390281,1880204,200834,2
175,9602880,11486383,1883503,187555,2
176,9694339,11574217,1879878,175475,2
177,9781986,11658490,1876504,176215,2
178,9873936,11772676,1898740,206169,2
179,9965939,11842181,1876242,161566,2
180,10058006,11918280,1860274,164024,2
181,10145939,11986231,1840292,155346,2
182,10233341,12062238,1828897,172599,2
183,10329938,12130192,1800254,160273,2
184,10422263,12210236,1787973,167813,2
185,10510037,12278929,1768892,160576,2
186,10601939,12366447,1764508,179615,2
187,10694047,12429814,1735767,151276,2
188,10781962,12496276,1714314,158463,2
189,10873969,12554626,1680657,150335,2
190,10965960,12618217,1652257,156227,2
191,11058601,12687836,1629235,156951,2
192,11145940,12730120,1584180,134275,2
193,11237937,12791251,1553314,153987,2
194,11330800,12862330,1531530,158212,2
195,11417940,12949525,1531585,179201,2
196,11509964,13030575,1520611,174048,2
197,11602969,13087538,1484569,152980,2
198,11699007,13140699,1441692,140891,2
199,13141869,13605543,463674,493014,3
200,13171234,13803852,632618,229710,3
