iteration,start,end
327,11920027,17011382
328,11974151,17063378
329,12026681,17115571
330,12078267,17167402
331,12130411,17219432
332,12182786,17271352
333,12234883,17323018
334,12286883,17375027
335,12339213,17427054
336,12391094,17478995
337,12443195,17531029
338,12493011,17583023
339,12546732,17635025
340,12599136,17687010
341,12651527,17739489
342,12702853,17790676
343,12755523,17842547
344,12808280,17894799
345,12858835,17946703
346,12910920,17998689
347,12962931,18050733
348,13015509,18102724
349,13066722,18154668
350,13119062,18206568
351,13170911,18259327
352,13222547,18311417
353,13274416,18363413
354,13327196,18415361
355,13379592,18467372
356,13431748,18519382
357,13483044,18571352
358,13535256,18623148
359,13587260,18675031
360,13639208,18727001
361,13691446,18778994
362,13743705,18831016
363,13794984,18883728
364,13847015,18934981
365,13899081,18986750
366,13951088,19038032
367,14003196,19089702
368,14055171,19141647
369,14106962,19193770
370,14154265,19245751
371,14209956,19297723
372,14258151,19349696
373,14312661,19401788
374,14366124,19453700
375,14417120,19506332
376,14469199,19558357
377,14520489,19611067
378,14572139,19662466
379,14625302,19714360
380,14677255,19766316
381,14724357,19818447
382,14780273,19870343
383,14831625,19922908
384,14883529,19975197
385,14935900,20027036
386,14987274,20078987
387,15039598,20131005
388,15092489,20183117
389,15143510,20233761
390,15195488,20285217
391,15248666,20338027
392,15300432,20390419
393,15351985,20441703
394,15403830,20493738
395,15456010,20545679
396,15508807,20597655
397,15559866,20649823
398,15612042,20701640
399,15664689,20753822
400,15716644,20806430
401,15768434,20858294
402,15820537,20910228
403,15872683,20962292
404,15925077,21014355
405,15976683,21066378
406,16029546,21118604
407,16082210,21171379
408,16133884,21223928
409,16185678,21275994
410,16237777,21328009
411,16289368,21380196
412,16341341,21431971
413,16393774,21483883
414,16446514,21534975
415,16495715,21586973
416,16549995,21638664
417,16602024,21690589
418,16654049,21742594
419,16705850,21794829
420,16757864,21846685
421,16809803,21898761
422,16861982,21950683
423,16913370,22002631
424,16965746,22054694
425,17017414,22107295
426,17070408,22159310
427,17122796,22211380
428,17173509,22263327
429,17225703,22315492
430,17277600,22367400
431,17330049,22419486
432,17381200,22472038
433,17433047,22523997
434,17484810,22576119
435,17537980,22628125
436,17589130,22680155
437,17640988,22731859
438,17693179,22782971
439,17742353,22834973
440,17796687,22887091
441,17848663,22938742
442,17901191,22990576
443,17952814,23042711
444,18005152,23094573
445,18056842,23146648
446,18108957,23198598
447,18161559,23250592
448,18213211,23302629
449,18265715,23354347
450,18317614,23405828
451,18370121,23458263
452,18422201,23510310
453,18473534,23562373
454,18525426,23614282
455,18577584,23666259
456,18629155,23718282
457,18681101,23770253
458,18733594,23822943
459,18785157,23874973
460,18837777,23926957
461,18886851,23978829
462,18941069,24029931
463,18989996,24081968
464,19044045,24133952
465,19095888,24185319
466,19147972,24236889
467,19200629,24288602
468,19252325,24340759
469,19303651,24392610
470,19355712,24444608
471,19408409,24496783
472,19460124,24548732
473,19512645,24600394
474,19564992,24651596
475,19613999,24703675
476,19668856,24756194
477,19720402,24808247
478,19772153,24860395
479,19824519,24912298
480,19876875,24964365
481,19928857,25016282
482,19981444,25068363
483,20033191,25120264
484,20085120,25172952
485,20137308,25225675
486,20185257,25277182
487,20237323,25328988
488,20291159,25380913
489,20344020,25432986
490,20393951,25484922
491,20447810,25537123
492,20500132,25589561
493,20551789,25641561
494,20603988,25693607
495,20656372,25745635
496,20707423,25797567
497,20759718,25849400
498,20812485,25900605
499,20864197,25952566
500,20916122,26004613
501,20968205,26057301
502,21020647,26109232
503,21073778,26161315
504,21125436,26213256
505,21177431,26265313
506,21230069,26317388
507,21282439,26369209
508,21334613,26421253
509,21387000,26473892
510,21437887,26524864
511,21486995,26576905
512,21540980,26628896
513,21593151,26681075
514,21644860,26732930
515,21697112,26784902
516,21749074,26837036
517,21801504,26889568
518,21853543,26941578
519,21904870,26993585
520,21956936,27045573
521,22008857,27097391
522,22060557,27148596
523,22113250,27200603
524,22165152,27252533
525,22218278,27304617
526,22269380,27357218
527,22321973,27409221
528,22374170,27461188
529,22426051,27513231
530,22478620,27565224
531,22529937,27617223
532,22582544,27669214
533,22634656,27720973
534,22686038,27772235
535,22734910,27824044
536,22789383,27875923
537,22841054,27928041
538,22893323,27980080
539,22945067,28031900
540,22998069,28084059
541,23049149,28135911
542,23101196,28188038
543,23152635,28239730
544,23204574,28291583
545,23257084,28343459
546,23308834,28394567
547,23357313,28446539
548,23412228,28498729
549,23464420,28550583
550,23516548,28602535
551,23569002,28654532
552,23620275,28707337
553,23672086,28759233
554,23724205,28811258
555,23776545,28863373
556,23829023,28915376
557,23881629,28967250
558,23933063,29019422
559,23981738,29072051
560,24036461,29123929
561,24087716,29175920
562,24136053,29227949
563,24187609,29279878
564,24242895,29331912
565,24294777,29383901
566,24347044,29436018
567,24398718,29488721
568,24450906,29540544
569,24503236,29592318
570,24554809,29643519
571,24603746,29695748
572,24657588,29747739
573,24709623,29799559
574,24762282,29851555
575,24814702,29903667
576,24867151,29955350
577,24918288,30007288
578,24971053,30059216
579,25022357,30111255
580,25074582,30163333
581,25126644,30215253
582,25179409,30267247
583,25228390,30319298
584,25283428,30371150
585,25335144,30422889
586,25387033,30474996
587,25439287,30527033
588,25490855,30579044
589,25543355,30631001
590,25595808,30682958
591,25647651,30734995
592,25699939,30786837
593,25751839,30839306
594,25803527,30890524
595,25852736,30942556
596,25906682,30994512
597,25958657,31046701
598,26010757,31098651
599,26063286,31151480
600,26115288,31203505
601,26167287,31256137
602,26219082,31308244
603,26272127,31360176
604,26323326,31412376
605,26375885,31464875
606,26427884,31516168
607,26476996,31568119
608,26530872,31620284
609,26583025,31672833
610,26634858,31724823
611,26687165,31776858
612,26739128,31828839
613,26790975,31880911
614,26843009,31932908
615,26896039,31984899
616,26947764,32037003
617,26999558,32089256
618,27051838,32140558
619,27100316,32192711
620,27154516,32244684
621,27206769,32296486
622,27258429,32348738
623,27310442,32400615
624,27363381,32452707
625,27415200,32505405
626,27467166,32557285
627,27519190,32609181
628,27571292,32661304
629,27623331,32713971
630,27675373,32765153
631,27724254,32817182
632,27778358,32869284
633,27830842,32921940
634,27881834,32973833
635,27934120,33025816
636,27986040,33077978
637,28037994,33130751
638,28090436,33181965
639,28141901,33233874
640,28194347,33285956
641,28245919,33338133
642,28298220,33389789
643,28346285,33441669
644,28400456,33493760
645,28452719,33546541
646,28505467,33598503
647,28556494,33650500
648,28609016,33702517
649,28660850,33754585
650,28713879,33807176
651,28765212,33859191
652,28817265,33911222
653,28870787,33962983
654,28921801,34014190
655,28973589,34066197
656,29025684,34118135
657,29078856,34170185
658,29130233,34222808
659,29182353,34274836
660,29233767,34326990
661,29285810,34378824
662,29338530,34430916
663,29390251,34482872
664,29442269,34534969
665,29494900,34587588
666,29546647,34638880
667,29595216,34690636
668,29649751,34742515
669,29702582,34794519
670,29754136,34846493
671,29806172,34898519
672,29858006,34950632
673,29909509,35002506
674,29961260,35054466
675,30013618,35106359
676,30065130,35158236
677,30117508,35210039
678,30169854,35261343
679,30221323,35313280
680,30273892,35365204
681,30325021,35417387
682,30376823,35470186
683,30428644,35522000
684,30481480,35574835
685,30533745,35626799
686,30585655,35678961
687,30637661,35731112
688,30689145,35783793
689,30741016,35835584
690,30792847,35886806
691,30841985,35938625
692,30896629,35990514
693,30948875,36042571
694,31000843,36094680
695,31053323,36146732
696,31105059,36199543
697,31157884,36251492
698,31209739,36303586
699,31262763,36355336
700,31314366,36407168
701,31366502,36458919
702,31418909,36510182
703,31468052,36562412
704,31522130,36615260
705,31573875,36667093
706,31626834,36719123
707,31679013,36771288
708,31731416,36823957
709,31783782,36875818
710,31835450,36927916
711,31887560,36979960
712,31939094,37032042
713,31990790,37084530
714,32043715,37135951
715,32093063,37188638
716,32146809,37240608
717,32198701,37292668
718,32251204,37344741
719,32303049,37396606
720,32355015,37448719
721,32406842,37501469
722,32459263,37553470
723,32512029,37605251
724,32563460,37657316
725,32615420,37709867
726,32667608,37761252
727,32716764,37813118
728,32771086,37865138
729,32823105,37917129
730,32876051,37969117
731,32928656,38021293
732,32980310,38073931
733,33032090,38125805
734,33084740,38177800
735,33134434,38230029
736,33188590,38281791
737,33240025,38333678
738,33292667,38384916
739,33340958,38436915
740,33395809,38489559
741,33447902,38541448
742,33500083,38593627
743,33552712,38645471
744,33604491,38697448
745,33656530,38749425
746,33709384,38801442
747,33760792,38853447
748,33813742,38906120
749,33865334,38957817
750,33917125,39009089
751,33966086,39061121
752,34020410,39113332
753,34072223,39166090
754,34124118,39218344
755,34176586,39270119
756,34228882,39322703
757,34281318,39374818
758,34333513,39426878
759,34385245,39478782
760,34437094,39530791
761,34488991,39583603
762,34540894,39634913
763,34590950,39687769
764,34645262,39739446
765,34696695,39791618
766,34748499,39843659
767,34800900,39895535
768,34852445,39947510
769,34904744,39999424
770,34956961,40051553
771,35008422,40103420
772,35060754,40155318
773,35112754,40207232
774,35164369,40259928
775,35212920,40311250
776,35267815,40363238
777,35319186,40416035
778,35371521,40467197
779,35423799,40519088
780,35476504,40571170
