iteration,start,end
1,0,15427
2,831,16746
3,1553,18784
4,2374,20678
5,6043,22842
6,7784,24569
7,15317,29024
8,16204,29029
9,17074,29238
10,17974,30753
11,18854,32256
12,21278,35559
13,22078,38584
14,23089,38930
15,24166,39968
16,25294,41349
17,26235,44605
18,27159,45008
19,27996,46448
20,29306,50009
21,30754,51159
22,31976,52411
23,32800,55735
24,33527,57496
25,34299,59057
26,35257,60463
27,36125,62110
28,36933,63252
29,40978,64709
30,41868,65910
31,42658,67128
32,43902,69908
33,45077,69988
34,45940,71026
35,46536,72341
36,47125,76773
37,47635,78377
38,48141,79606
39,48638,80735
40,49252,84313
41,52704,85434
42,53324,86647
43,53869,87735
44,54452,89219
45,55072,91169
46,55677,93676
47,56261,94435
48,56751,95569
49,60248,96748
50,60868,98221
51,61520,99881
52,63422,101428
53,66930,102770
54,67599,105979
55,68192,106909
56,68756,108082
57,72543,109295
58,73410,110915
59,74101,112489
60,74668,113936
61,75246,115288
62,75844,116713
63,76463,117815
64,77126,119126
65,80412,120493
66,81035,121808
67,81648,123077
68,82230,125545
69,85698,128046
70,88484,129652
71,89238,131095
72,90006,132379
73,90856,135310
74,91779,136583
75,92538,139374
76,93170,140905
77,96434,142174
78,97016,143336
79,97547,145711
80,98108,147025
81,98726,148472
82,100116,150073
83,102489,152209
84,103063,155125
85,103666,155256
86,104165,157486
87,104650,157614
88,105115,159133
89,108622,160369
90,109456,161538
91,110063,162892
92,110632,166270
93,111287,166401
94,112560,167165
95,114547,168575
96,115228,170355
97,115789,171687
98,116379,173871
99,119089,174997
100,119670,177168
101,123059,178366
102,123656,179799
103,124250,181257
104,124843,182737
105,125455,184166
106,126023,185534
107,126567,187121
108,127030,188493
109,127494,190246
110,128082,192896
111,128686,193743
112,129270,194821
113,132838,196645
114,133371,198015
115,133924,199495
116,134505,201581
117,135226,203120
118,135835,204304
119,136845,205800
120,137446,207344
121,137952,208788
122,138419,210214
123,138882,211748
124,139469,213164
125,143689,215409
126,144239,215840
127,144796,217128
128,145420,219604
129,146021,220837
130,146650,222137
131,147264,224331
132,148627,226776
133,149252,229690
134,149887,232508
135,150537,234802
136,151131,237329
137,151760,238531
138,152639,240023
139,153252,241362
140,153843,242539
141,154397,245149
142,154993,249627
143,155540,250950
144,156121,253185
145,160087,254504
146,160759,255869
147,162006,258435
148,162511,261492
149,163246,264033
150,164241,265231
151,164816,266387
152,165401,267575
153,166019,269449
154,167180,270624
155,167792,271800
156,168385,272838
157,168990,275465
158,169603,276789
159,170283,278217
160,170859,282259
161,171431,284824
162,172024,284940
163,172638,285156
164,173196,286191
165,173806,287352
166,174371,288652
167,174937,290434
168,176237,291448
169,177188,294560
170,177906,296582
171,178503,299261
172,179761,302989
173,180370,303084
174,180906,305719
175,181683,307013
176,182236,308181
177,182805,309403
178,183846,314418
179,184434,314583
180,185519,314705
181,186114,316617
182,186720,317596
183,187294,320736
184,188277,322936
185,188998,323409
186,189564,325705
187,190217,328159
188,190776,328351
189,191348,331136
190,191923,333378
191,192852,336224
192,193471,337524
193,194075,338935
194,194727,341562
195,195674,344213
196,196238,346682
197,196820,348945
198,197948,350349
199,198553,351717
200,199048,353225
201,199618,355865
202,200230,357695
203,200790,360331
204,201430,360467
205,201991,362580
206,202603,365638
207,203298,368528
208,203858,369887
209,204409,371375
210,205008,372655
211,205657,373848
212,206290,375232
213,207186,377709
214,207811,381158
215,209256,381238
216,209831,381608
217,210429,383973
218,212317,385312
219,213177,387264
220,213748,389558
221,214851,390917
222,215414,392172
223,216576,393389
224,217914,394623
225,220371,398764
226,221517,402365
227,222859,402474
228,225063,403505
229,227484,405406
230,230348,408969
231,233208,408974
232,235565,409621
233,237967,411721
234,239273,413570
235,242867,414677
236,243405,416350
237,243846,417765
238,245829,421194
239,250260,422403
240,251591,423615
241,253865,424784
242,255117,426195
243,256521,427448
244,259114,428664
245,261986,429847
246,263376,432300
247,267736,433474
248,268335,434755
249,268787,436218
250,273939,437719
251,274499,438796
252,275067,439982
253,275669,441322
254,278669,443239
255,279172,445422
256,279624,446726
257,281855,448674
258,283841,451749
259,285156,453586
260,287704,454788
261,288242,455858
262,288801,457083
263,291545,458296
264,292154,459451
265,292749,460638
266,293359,461814
267,297219,462987
268,300030,465553
269,301430,466954
270,302693,469539
271,306316,470621
272,309482,473467
273,310081,474826
274,311300,476025
275,312272,479591
276,313682,479596
277,315270,480027
278,316525,482131
279,318351,484169
280,321422,487463
281,322608,489681
282,324174,492755
283,326318,495620
284,327611,497546
285,330019,498760
286,330585,499969
287,334033,501257
288,336859,502398
289,338160,503667
290,339625,505796
291,342261,507015
292,345018,509459
293,347402,511500
294,349628,512140
295,350991,513398
296,352388,514641
297,354688,517616
298,355293,521043
299,358203,523780
300,359473,525887
301,360918,526431
302,363226,527750
303,366372,528977
304,369185,530175
305,370497,531321
306,375345,532509
307,375980,533832
308,376425,535547
309,376854,536549
310,378161,537724
