iteration,start,end
1,0,122889
2,786,174610
3,1504,225933
4,2310,276912
5,3367,327664
6,5031,378960
7,7716,431371
8,8853,483334
9,9814,535317
10,10839,587330
11,12099,640148
12,14547,692918
13,15497,746029
14,16289,798866
15,18253,851899
16,19039,904743
17,20880,957503
18,22291,1010455
19,24390,1062699
20,25848,1115443
21,28045,1167572
22,28865,1220245
23,29729,1273226
24,30968,1325729
25,32072,1376711
26,33182,1428139
27,34110,1480303
28,35022,1533346
29,35854,1586273
30,39035,1639262
31,39967,1691880
32,40906,1744748
33,41744,1797007
34,43385,1849840
35,43956,1902042
36,44514,1954816
37,45154,2007482
38,46340,2060519
39,48315,2113587
40,48906,2166615
41,49526,2219690
42,50173,2272668
43,50758,2325383
44,51353,2378185
45,51979,2431361
46,52577,2484301
47,53479,2537365
48,54247,2590036
49,54868,2642985
50,55467,2695910
51,56413,2748947
52,57356,2801957
53,58050,2855061
54,58658,2907651
55,61732,2960652
56,62460,3013580
57,63088,3066700
58,63720,3119638
59,64315,3172718
60,64902,3225204
61,65471,3278356
62,65981,3331184
63,66577,3384322
64,68745,3436601
65,69387,3488907
66,69981,3541994
67,71127,3595019
68,71692,3648043
69,72283,3701104
70,72891,3753952
71,73611,3806450
72,74191,3858656
73,77754,3911591
74,78393,3964732
75,79465,4017484
76,80006,4069601
77,83415,4122276
78,84037,4175342
79,85298,4228322
80,85864,4281375
81,86455,4334279
82,87040,4387386
83,87648,4439795
84,88290,4492092
85,88853,4544898
86,89429,4597896
87,90007,4651010
88,90610,4704038
89,91202,4756515
90,91800,4809552
91,92356,4862615
92,92924,4915582
93,93516,4968407
94,94351,5021534
95,94906,5074212
96,95484,5127315
97,96054,5180251
98,96638,5233237
99,97177,5286062
100,97781,5339195
101,101476,5392044
102,102109,5444220
103,105230,5496147
104,105854,5547679
105,109464,5599008
106,110083,5651895
107,111314,5705029
108,111863,5757457
109,112421,5810436
110,113020,5862537
111,114194,5915532
112,116703,5968538
113,117317,6021380
114,117882,6074146
115,119204,6127304
116,119894,6180074
117,124097,6232322
118,124752,6285353
119,125344,6338247
120,125921,6390807
121,126488,6443846
122,127055,6496830
123,127595,6549835
124,128157,6601879
125,128723,6654717
126,129270,6707491
127,129854,6759708
128,130430,6812483
129,133959,6865536
130,134454,6918390
131,134912,6970639
132,135369,7023145
133,135828,7075326
134,136274,7128314
135,136723,7181361
136,137175,7234174
137,137629,7287077
138,138162,7339897
139,138726,7393091
140,139277,7445874
141,139864,7498727
142,140479,7550901
143,141033,7604060
144,141678,7656551
145,142307,7709546
146,142877,7762555
147,143439,7815590
148,143999,7868546
149,144549,7921394
150,145211,7974363
151,145901,8027335
152,146563,8080098
153,147148,8133273
154,147770,8186117
155,148462,8239080
156,149188,8292019
157,149840,8344968
158,150424,8397920
159,150967,8450926
160,151481,8503925
161,152084,8556360
162,152794,8608491
163,154042,8661573
164,176851,8714420
165,228702,8766497
166,280039,8819384
167,331203,8872480
168,388116,8925300
169,440539,8978183
170,493359,9031194
171,544725,9084147
172,596856,9137066
173,650560,9189742
174,703361,9241834
175,757161,9294845
176,809412,9347981
177,862436,9400980
178,915187,9453798
179,967751,9506352
180,1020587,9558619
181,1072978,9611298
182,1125932,9663605
183,1177265,9716484
184,1231356,9769564
185,1283845,9822225
186,1328840,9875253
187,1380350,9934154
188,1438554,9988114
189,1490744,10041872
190,1544760,10094917
191,1596658,10147976
192,1649549,10200965
193,1703066,10253929
194,1755016,10306456
195,1807362,10358496
196,1860296,10411521
197,1912014,10464560
198,1965645,10517542
199,2017594,10570598
200,2071258,10623131
201,2124083,10676197
202,2177342,10729259
203,2230441,10782295
204,2282917,10835227
205,2335757,10888332
206,2388615,10940810
207,2441678,10993031
208,2494981,11045930
209,2547363,11098788
210,2600568,11150935
211,2653680,11203989
212,2707239,11256483
213,2759391,11309442
214,2812675,11361574
215,2865407,11414470
216,2918498,11466630
217,2971148,11519304
218,3024035,11571656
219,3077473,11624245
220,3130218,11677346
221,3183154,11730128
222,3235372,11782197
223,3288678,11835251
224,3341644,11888296
225,3395243,11940954
226,3448996,11993856
227,3499550,12046932
228,3552499,12100005
229,3605378,12152897
230,3658590,12205877
231,3711591,12258608
232,3764603,12311505
233,3816791,12364537
234,3869398,12417369
235,3922017,12469553
236,3975540,12522171
237,4028950,12575181
238,4080229,12628199
239,4132720,12681251
240,4185788,12734079
241,4238477,12786675
242,4291760,12837844
243,4344602,12890944
244,4397806,12943950
245,4450282,12996987
246,4502404,13049903
247,4555453,13102924
248,4608401,13155439
249,4661435,13206655
250,4714495,13259284
251,4767062,13310430
252,4820012,13362589
253,4873066,13415491
254,4925918,13468631
255,4978982,13521375
256,5031894,13574150
257,5084706,13627185
258,5137755,13680262
259,5191264,13733212
260,5243888,13786194
261,5296454,13839191
262,5349852,13891926
263,5402462,13944555
264,5451145,13995802
265,5498784,14048461
266,5553282,14099960
267,5609190,14152876
268,5662442,14205885
269,5716496,14258592
270,5767814,14311485
271,5820625,14364484
272,5873162,14417353
273,5925793,14469453
274,5979200,14522413
275,6031828,14574991
276,6084647,14627177
277,6137818,14680091
278,6190639,14733217
279,6242838,14786251
280,6295908,14839208
281,6348633,14892006
282,6401387,14944576
283,6454364,14995973
284,6507355,15048886
285,6560109,15101421
286,6612559,15152885
287,6665346,15205733
288,6717923,15258555
289,6770290,15311433
290,6823068,15364563
291,6876396,15417353
292,6929455,15469851
293,6981081,15521262
294,7033724,15574197
295,7085784,15627202
296,7138756,15680116
297,7191679,15733038
298,7244762,15785972
299,7297550,15838169
300,7350197,15890753
301,7403612,15943520
302,7456545,15994938
303,7509233,16047880
304,7561360,16100930
305,7614694,16153750
306,7667109,16206835
307,7720121,16259579
308,7773131,16312408
309,7826242,16365549
310,7879055,16418650
311,7932192,16471559
312,7984971,16524045
313,8037879,16577105
314,8091045,16630128
315,8143612,16683217
316,8198011,16736181
317,8249694,16788906
318,8302308,16840038
319,8355705,16892791
320,8408278,16945815
321,8461530,16998770
322,8514514,17051892
323,8566768,17104675
324,8619098,17157451
325,8672203,17210306
326,8724790,17262424
327,8777269,17315478
328,8829937,17368551
329,8883036,17421405
330,8935999,17474025
331,8988763,17527160
332,9041802,17580044
333,9094973,17633156
334,9147703,17686168
335,9200251,17739143
336,9252442,17791872
337,9305650,17844552
338,9358584,17895882
339,9411778,17948854
340,9465296,18001740
341,9516967,18054846
342,9569137,18107333
343,9621989,18160421
344,9673814,18213264
345,9727188,18265486
346,9780119,18318235
347,9834654,18370372
348,18378849,18439398
349,18381935,18490378
350,18383899,18541335
351,18384466,18592517
352,18385031,18643664
353,18386989,18696806
354,18390540,18749820
355,18391224,18802821
356,18392555,18855559
357,18393085,18908466
358,18393707,18961479
359,18394718,19014391
360,18396106,19067528
361,18398291,19120436
362,18398941,19173055
363,18400050,19226000
364,18402138,19279139
365,18402795,19332135
366,18405846,19385247
367,18408749,19438097
368,18409306,19490751
369,18409947,19543680
370,18410605,19596752
371,18411391,19649763
372,18412159,19702723
373,18414373,19755576
374,18415525,19808272
375,18418096,19861377
376,18418725,19914172
377,18419293,19967562
378,18422951,20020381
379,18423476,20073112
380,18425443,20126125
381,18426016,20179234
382,18429704,20231958
383,18430251,20285125
384,18432214,20338060
385,18432743,20390757
386,18436277,20443819
387,18436791,20496730
388,18437682,20549662
389,18438278,20602768
390,18442158,20655445
391,18442699,20708388
392,18443299,20761520
393,18444096,20814400
394,18448090,20867443
395,18448671,20920332
396,18449242,20973076
397,18449814,21026071
398,18453640,21079242
399,18454195,21132186
400,18454809,21185159
401,18455386,21238009
402,18458946,21290654
403,18459506,21343711
404,18460039,21396710
405,18462424,21449610
406,18465724,21502828
407,18466264,21555307
408,18468106,21608506
409,18468665,21661415
410,18469807,21714323
411,18472222,21767515
412,18472817,21820331
413,18475171,21873047
414,18475695,21926037
415,18476278,21979162
416,18476866,22032098
417,18478620,22085206
418,18479186,22137953
419,18479780,22190669
420,18480372,22243858
421,18480973,22296810
422,18481556,22349714
423,18484273,22402741
424,18484790,22455508
425,18485264,22508396
426,18485776,22561408
427,18486250,22614444
428,18486718,22667426
429,18487182,22720262
430,18487757,22772956
431,18488353,22825944
432,18488945,22878978
433,18489537,22931943
434,18490119,22985162
435,18490809,23037979
436,18491446,23090648
437,18493040,23143689
438,18493659,23196831
439,18494197,23249693
440,18494807,23302883
441,18495471,23356306
442,18496203,23409449
443,18496929,23462299
444,18497530,23515376
445,18498100,23568524
446,18498677,23621396
447,18499279,23674062
448,18499865,23727049
449,18500422,23780211
450,18500905,23833015
451,18501388,23885993
452,18501850,23938641
453,18502309,23991821
454,18502882,24044818
455,18503473,24097631
456,18504053,24150775
457,18504619,24203806
458,18505195,24256342
459,18505822,24309373
460,18506359,24362456
461,18506833,24415341
462,18507311,24468463
463,18507773,24521546
464,18508226,24574134
465,18508689,24627780
466,18509263,24681084
467,18509891,24733997
468,18510496,24787127
469,18511123,24839699
470,18511815,24892784
471,18512481,24945666
472,18512993,24998636
473,18513457,25051841
474,18513906,25104570
475,18514368,25157347
476,18514836,25210372
477,18515292,25263373
478,18515854,25316415
479,18516439,25369359
480,18517011,25421958
481,18517577,25475084
482,18518145,25528017
483,18518712,25581064
484,18519191,25634010
485,18519644,25687140
486,18520095,25739682
487,18520551,25792777
488,18521000,25845705
489,18521445,25898662
490,18521935,25951812
491,18522420,26007470
492,18522931,26060422
493,18523461,26113413
494,18524001,26166446
495,18524556,26219399
496,18525109,26272124
497,18525657,26325129
498,18526120,26378036
499,18526575,26430977
500,18527021,26483795
501,18527472,26537040
502,18528017,26589697
503,18528587,26642637
504,18529151,26695709
505,18529656,26748640
506,18530101,26801784
507,18530543,26854679
508,18530988,26907432
509,18531444,26960344
510,18531893,27013352
511,18532352,27066445
512,18543390,27119231
513,18595252,27172036
514,18652664,27225027
515,18705719,27278069
516,18758619,27330928
517,18812480,27383932
518,18864443,27436915
519,18917416,27489528
520,18970523,27542513
521,19023552,27595581
522,19076885,27648654
523,19129445,27701629
524,19182842,27754762
525,19235355,27807455
526,19287812,27860420
527,19341059,27913489
528,19394341,27966427
529,19447088,28019340
530,19499899,28072134
531,19552453,28125106
532,19605504,28178030
533,19659596,28231092
534,19711593,28287061
535,19765407,28339667
536,19817419,28392745
537,19870246,28445577
538,19923983,28498781
539,19976875,28551678
540,20030180,28604799
541,20082336,28658314
542,20134767,28711347
543,20188449,28764311
544,20240733,28817513
545,20294872,28870310
546,20347038,28922966
547,20399651,28976100
548,20453550,29029115
549,20506347,29081999
550,20558751,29135070
551,20611588,29188099
552,20664458,29240733
553,20718036,29293444
554,20770599,29346713
555,20823240,29399739
556,20877215,29452803
557,20929451,29505494
558,20982623,29558419
559,21035104,29611423
560,21088281,29664458
561,21141149,29717471
562,21194346,29770298
563,21247196,29822865
564,21299817,29876100
565,21352754,29929041
566,21405652,29982040
567,21459250,30035028
568,21512670,30087935
569,21564152,30140609
570,21617458,30193615
571,21670456,30246556
572,21723954,30299795
573,21777056,30352768
574,21829199,30408446
575,21881988,30461420
576,21935488,30514399
577,21988415,30567114
578,22041100,30620459
579,22094696,30672935
580,22146871,30725887
581,22199688,30779060
582,22252921,30832023
583,22306465,30885116
584,22358881,30937944
585,22411599,30990764
586,22464464,31043719
587,22517251,31096735
588,22570093,31149609
589,22623769,31202671
590,22676337,31255373
591,22728834,31308470
592,22781789,31361406
593,22835044,31414182
594,22888000,31467245
595,22940683,31520151
596,22994412,31572920
597,23046969,31625919
598,23100110,31678893
599,23152995,31731903
600,23205815,31785029
601,23258379,31837819
602,23312225,31890580
603,23365289,31943664
604,23418251,31996775
605,23470997,32049582
606,23524248,32102704
607,23577748,32155219
608,23630669,32208326
609,23683191,32261224
610,23736682,32314251
611,23789452,32367451
612,23842056,32420351
613,23895126,32472996
614,23947727,32525995
615,24000897,32579064
616,24053802,32631914
617,24106067,32685126
618,24160611,32737742
619,24213228,32790615
620,24265206,32843584
621,24318036,32896602
622,24372178,32949695
623,24424320,33002738
624,24477919,33055456
625,24530308,33108309
626,24583462,33161381
627,24637049,33214380
628,24690466,33267440
629,24743525,33320309
630,24795904,33373861
631,24849003,33426999
632,24901900,33479961
633,24955563,33533063
634,25007547,33586053
635,25060895,33638739
636,25113535,33691697
637,25166043,33744754
638,25219596,33797631
639,25272180,33850600
640,25325154,33903783
641,25378157,33956304
642,25430821,34009169
643,25484275,34062261
644,25537190,34115413
645,25590626,34168300
646,25643405,34221123
647,25696250,34273803
648,25748955,34326943
649,25801879,34379968
650,25855214,34432861
651,25908160,34486004
652,25960814,34538599
653,26016700,34591797
654,26069774,34644570
655,26122358,34697448
656,26175264,34750670
657,26228932,34803586
658,26281710,34856188
659,26334118,34909213
660,26387016,34962341
661,26446333,35015198
662,26492384,35068433
663,26546527,35121172
664,26598712,35174073
665,26651998,35226985
666,26705033,35280823
667,26758090,35333928
668,26811625,35387053
669,26864068,35440605
670,26916323,35493565
671,26969084,35547633
672,27023047,35600823
673,27075872,35653586
674,27128069,35706133
675,27181456,35759439
676,27233543,35812360
677,27286804,35866329
678,27340147,35919306
679,27393516,35972027
680,27445906,36024861
681,27499013,36077986
682,27551431,36131010
683,27604485,36184009
684,27658030,36236954
685,27711230,36289592
686,27764052,36345593
687,27816507,36398447
688,27870196,36451677
689,27922974,36504645
690,27975502,36557218
691,28028964,36610273
692,28081094,36666333
693,28134242,36719238
694,28187035,36772097
695,28240528,36824831
696,28296598,36877899
697,28349379,36930985
698,28401789,36984075
699,28455129,37037010
700,28507803,37090563
701,28560902,37143710
702,28613765,37196772
703,28667213,37249587
704,28720384,37302447
705,28773844,37355010
706,28826632,37408286
707,28879801,37461233
708,28932106,37513920
709,28986211,37567323
710,29038698,37620200
711,29091191,37672888
712,29144328,37725898
713,29197632,37779078
714,29250061,37831966
715,29303206,37884897
716,29355494,37937873
717,29408795,37990726
718,29462061,38043706
719,29514830,38096641
720,29567381,38151614
721,29621030,38204573
722,29673409,38257366
723,29726708,38310323
724,29779361,38363330
725,29832042,38416414
726,29885350,38469300
727,29938551,38521803
728,29991981,38574995
729,30044699,38627981
730,30096796,38680992
731,30149691,38733892
732,30202725,38787014
733,30256136,38839510
734,30308972,38892697
735,30361493,38945512
736,30417754,38998611
737,30470435,39051679
738,30523325,39104676
739,30576041,39157358
740,30629455,39210117
741,30682625,39263312
742,30735104,39316408
743,30788766,39369151
744,30841447,39421848
745,30894853,39475042
746,30947903,39527917
747,30999678,39580963
748,31053110,39633836
749,31106027,39686901
750,31158370,39739577
751,31211476,39792576
752,31264763,39845542
753,31318042,39898653
754,31370476,39951678
755,31424051,40004594
756,31475985,40059298
757,31529920,40112211
758,31582125,40165380
759,31635056,40218234
760,31687988,40271360
761,31740729,40324844
762,31793990,40377801
763,31847004,40430707
764,31899388,40483894
765,31952929,40536979
766,32005711,40589530
767,32058646,40642501
768,32112179,40695694
769,32165198,40748629
770,32217349,40801444
771,32270657,40854619
772,32323128,40908155
773,32376530,40963309
774,32429038,41016191
775,32481709,41069370
776,32535042,41121880
777,32588370,41174890
778,32640790,41227760
779,32694620,41280938
780,32747331,41333763
781,32800211,41387001
782,32852615,41440522
783,32905617,41493571
784,32958775,41546567
785,33011718,41599731
786,33064295,41652651
787,33117772,41705253
788,33171174,41758257
789,33224100,41811339
790,33276459,41864279
791,33329692,41917247
792,33383507,41970275
793,33436649,42022809
794,33489693,42075943
795,33542028,42128908
796,33595456,42181908
797,33647709,42234952
798,33700590,42287888
799,33754221,42340654
800,33806940,42393605
801,33860190,42446638
802,33912737,42499700
803,33965362,42552626
804,34018827,42605316
805,34072099,42658174
806,34124332,42711180
807,34177315,42764267
808,34229893,42817341
809,34283238,42870322
810,34335699,42922823
811,34388519,42975954
812,34442676,43028745
813,34494803,43081799
814,34547424,43134765
815,34600607,43187848
816,34653505,43240572
817,34707085,43293585
818,34759536,43346475
819,34812235,43399718
820,34865032,43452612
821,34917891,43505243
822,34971079,43558498
823,35024815,43611316
824,35077357,43664315
825,35130273,43717164
826,35183611,43770296
827,35236201,43822812
828,35289498,43876013
829,35343721,43928873
830,35396167,43981941
831,35449318,44034823
832,35502782,44087931
833,35556737,44140607
834,35610285,44193577
835,35662288,44246476
836,35715718,44299709
837,35768958,44352545
838,35821512,44405093
839,35875169,44458306
840,35928267,44511235
841,35982296,44564332
842,36034498,44617142
843,36087559,44670278
844,36140260,44722741
845,36193112,44775969
846,36246348,44828794
847,36299173,44881529
848,36355302,44932849
849,36407768,44985815
850,36461338,45038539
851,36514494,45091708
852,36567019,45144578
853,36620142,45197523
854,36675895,45250612
855,36728590,45303719
856,36781743,45357170
857,36834132,45410039
858,36886950,45463285
859,36939991,45516206
860,36993512,45569229
861,37046473,45621837
862,37099792,45674803
863,37152719,45727828
864,37205718,45780855
865,37259570,45833696
866,37311328,45886970
867,37365574,45939459
868,37417281,45992718
869,37470123,46045460
870,37522730,46098541
871,37576452,46151613
872,37629976,46204611
873,37681913,46260222
874,37734905,46313233
875,37788159,46366233
876,37841269,46419142
877,37894485,46471941
878,37946967,46524740
879,37999752,46577935
880,38053013,46630706
881,38105581,46683910
882,38161480,46736833
883,38213483,46789504
884,38266917,46842559
885,38319135,46895601
886,38372847,46948424
887,38426064,47001460
888,38478488,47054562
889,38531862,47107160
890,38584012,47160332
891,38636940,47213108
892,38689965,47266201
893,38742791,47319260
894,38795941,47371923
895,38849019,47424859
896,38902054,47477853
897,38955068,47530825
898,39007531,47583982
899,39060652,47636807
900,39114162,47689511
901,39166812,47742489
902,39218815,47795516
903,39272197,47848329
904,39325744,47901385
905,39378202,47954491
906,39430926,48007142
907,39484285,48060290
908,39536890,48113013
909,39590313,48166107
910,39642960,48219152
911,39695850,48272106
912,39749174,48324880
913,39801996,48377904
914,39854315,48430820
915,39907684,48483922
916,39960832,48536859
917,40013679,48589510
918,40068355,48642439
919,40121230,48695672
920,40174875,48748587
921,40227043,48801340
922,40280282,48854552
923,40334506,48907147
924,40387593,48960169
925,40440980,49013094
926,40492826,49066174
927,40546199,49119126
928,40599111,49172119
929,40652148,49224827
930,40704847,49277810
931,40758176,49330800
932,40811388,49383901
933,40864382,49436695
934,40917095,49489451
935,40972542,49542421
936,41025155,49595574
937,41079071,49648545
938,41131261,49701390
939,41184418,49754505
940,41237069,49807084
941,41290247,49860165
942,41343020,49913178
943,41396034,49966159
944,41449509,50018873
945,41503222,50070044
946,41556056,50123147
947,41608648,50175833
948,41662515,50228747
949,41715617,50281665
950,41767319,50334803
951,41820670,50387763
952,41873543,50440381
953,41926618,50493449
954,41979366,50546362
955,42032585,50598487
956,42085418,50651540
957,42137770,50704568
958,42191114,50757034
959,42244216,50809931
960,42297185,50862164
961,42350788,50915174
962,42402705,50968092
963,42455591,51021151
964,42509506,51073811
965,42561656,51126795
966,42614386,51179865
967,42667148,51232755
968,42720691,51285832
969,42774049,51338765
970,42826579,51391553
971,42879692,51444516
972,42932293,51497421
973,42985653,51550478
974,43037785,51603421
975,43091339,51656431
976,43144542,51709037
977,43196645,51762056
978,43249365,51815151
979,43302901,51868074
980,43355596,51921176
981,43409238,51973729
982,43461612,52026739
983,43514387,52078861
984,43568317,52131756
985,43620909,52184887
986,43673721,52237608
987,43726620,52290425
988,43779370,52343480
989,43831916,52396554
990,43885160,52449472
991,43938488,52502318
992,43990878,52555464
993,44044341,52608142
994,44097735,52661025
995,44150142,52713912
996,44203107,52766028
997,44256295,52819050
998,44308528,52872104
999,44361910,52924703
1000,44414506,52977701
