iteration,start,end
1,0,15980
2,887,22051
3,1602,29098
4,2333,36711
5,3035,44205
6,3800,51158
7,4499,57700
8,5193,64267
9,5922,69573
10,6637,74753
11,7331,80029
12,8049,86401
13,8816,91578
14,9545,96809
15,10259,101937
16,10972,107111
17,11700,112225
18,12447,117334
19,13281,122436
20,14194,127557
21,15119,133623
22,15844,139017
23,16575,144120
24,17295,149226
25,18012,154335
26,18702,159434
27,19371,164490
28,20035,169560
29,20720,174643
30,21532,179741
31,22437,186139
32,23330,191265
33,24242,196397
34,25080,201499
35,25666,206604
36,26249,211696
37,26723,216823
38,27199,221903
39,27663,226966
40,28137,233431
41,28635,238507
42,29357,243576
43,29819,248697
44,30378,253840
45,30981,258938
46,31560,264047
47,32087,269193
48,32552,274343
49,33060,280861
50,33553,286013
51,34030,291144
52,34503,296285
53,34983,301464
54,35467,306604
55,35947,311723
56,36505,316881
57,37103,322049
58,37723,328490
59,38296,333586
60,38898,338670
61,39492,343789
62,40031,348881
63,40500,353957
64,40963,359029
65,41452,364149
66,41930,369224
67,42398,375663
68,42898,380808
69,43382,385947
70,43951,391080
71,44560,396206
72,45151,401322
73,45751,406439
74,46315,411578
75,46770,416686
76,47219,423176
77,47687,428354
78,48166,433500
79,48659,438651
80,49117,443817
81,49585,448947
82,50136,454069
83,50681,459166
84,51292,464297
85,51863,470785
86,52473,475885
87,53010,480932
88,53481,486028
89,53962,491152
90,54419,496216
91,54872,501247
92,55322,506339
93,55777,511475
94,56328,517911
95,56909,522994
96,57485,528042
97,58095,533099
98,58695,538121
99,59151,543170
100,59596,548172
101,60036,553223
102,60493,558315
103,60951,563842
104,61449,569886
105,61915,574960
106,62468,580011
107,63058,585105
108,63673,590184
109,65166,595275
110,68447,600360
111,72648,605426
112,77142,610610
113,81287,616784
114,85413,621947
115,89553,627118
116,94356,632289
117,98455,637490
118,102716,642676
119,106769,647837
120,110833,652973
121,114949,658224
122,119083,664247
123,123249,669613
124,127356,674802
125,131484,679995
126,135660,685172
127,139811,690377
128,144509,695585
129,148675,700741
130,152807,705894
131,156621,711244
132,160552,716898
133,164441,722094
134,168385,727280
135,172321,732482
136,176218,737669
137,180113,742873
138,184048,748100
139,187946,753321
140,192414,758542
141,196343,764558
142,200367,769776
143,204221,774977
144,208206,780191
145,212194,785452
146,216146,790673
147,220101,795903
148,224080,801151
149,228030,806372
150,231999,812299
151,235959,817525
152,240466,822714
153,244420,827910
154,248498,833066
155,252373,838287
156,256332,843430
157,260251,848606
158,264255,853760
159,268165,859634
160,272114,864789
161,276041,870006
162,279978,875175
163,283913,880301
164,288382,885439
165,292330,890617
166,296421,895773
167,300242,900899
168,304208,906007
169,308145,911873
170,312080,916980
171,316023,922095
172,319987,927202
173,323944,932346
174,327909,937431
175,331851,942500
176,336342,947592
177,340309,952721
178,344339,958537
179,348150,963623
180,352059,968739
181,355977,973890
182,359923,979008
183,363771,984149
184,367682,989349
185,371596,994544
186,375493,999727
187,379355,1005292
188,383810,1010794
189,387687,1015999
190,391707,1021195
191,395494,1026421
192,399353,1031619
193,403281,1036815
194,407138,1042033
195,410961,1047209
196,414839,1052369
197,418719,1058272
198,422622,1063405
199,426530,1068540
200,430928,1073682
201,434830,1078861
202,438804,1084057
203,442557,1089295
204,446479,1094539
205,450386,1099813
206,454315,1105810
207,458253,1111051
208,462152,1116298
209,466055,1121552
210,470045,1126816
211,473972,1132070
212,478500,1137310
213,482489,1142589
214,486597,1147851
215,490467,1153104
216,494412,1158399
217,498407,1164507
218,502375,1169765
219,506409,1174998
220,510365,1180269
221,514347,1185553
222,518372,1190787
223,522345,1196011
224,526896,1201235
225,530853,1206542
226,534905,1212182
227,538783,1217583
228,542743,1222753
229,546687,1228036
230,550658,1233298
