it,start,end,latency,sol
1,0,154224,154224,1
2,14567,197389,182822,1
3,24852,240264,215412,1
4,35019,282680,247661,1
5,45094,325054,279960,1
6,55044,367391,312347,1
7,65319,409846,344527,1
8,75566,452258,376692,1
9,85815,494713,408898,1
10,96062,537176,441114,1
11,106312,579733,473421,1
12,116561,622225,505664,1
13,126810,664697,537887,1
14,137058,707160,570102,1
15,147304,749674,602370,1
16,157551,792200,634649,1
17,167796,834738,666942,1
18,178043,877285,699242,1
19,188299,919781,731482,1
20,198547,962305,763758,1
21,227765,1004822,777057,1
22,269222,1047319,778097,1
23,310639,1089796,779157,1
24,352060,1132254,780194,1
25,393554,1174962,781408,1
26,435037,1217508,782471,1
27,476542,1260031,783489,1
28,518078,1302532,784454,1
29,559694,1345049,785355,1
30,601245,1387548,786303,1
31,642763,1430078,787315,1
32,684275,1472625,788350,1
33,725835,1515113,789278,1
34,767461,1557642,790181,1
35,809074,1600134,791060,1
36,850670,1642586,791916,1
37,892209,1685077,792868,1
38,933778,1727574,793796,1
39,975373,1770207,794834,1
40,1016973,1812665,795692,1
41,1058542,1855074,796532,1
42,1100053,1897530,797477,1
43,1141651,1939957,798306,1
44,1183401,1982350,798949,1
45,1224986,2025204,800218,1
46,1266556,2067977,801421,1
47,1308096,2110409,802313,1
48,1349695,2152797,803102,1
49,1391324,2195185,803861,1
50,1432916,2237638,804722,1
51,1474455,2280055,805600,1
52,1516025,2322467,806442,1
53,1557623,2364981,807358,1
54,1599164,2407408,808244,1
55,1640691,2449856,809165,1
56,1682228,2492365,810137,1
57,1723817,2534832,811015,1
58,1765524,2577338,811814,1
59,1806990,2619876,812886,1
60,1848495,2662443,813948,1
61,1889985,2704963,814978,1
62,1931474,2747507,816033,1
63,1972910,2790017,817107,1
64,2014351,2832531,818180,1
65,2055741,2875088,819347,1
66,2097168,2917564,820396,1
67,2138611,2960087,821476,1
68,2180046,3002701,822655,1
69,2221533,3045234,823701,1
70,2262983,3087753,824770,1
71,2304486,3130227,825741,1
72,2345977,3172792,826815,1
73,2387611,3215302,827691,1
74,2429137,3257813,828676,1
75,2470662,3300333,829671,1
76,2512192,3342854,830662,1
77,2553762,3385375,831613,1
78,2595387,3427903,832516,1
79,2636986,3470373,833387,1
80,2678555,3512855,834300,1
81,2720122,3555317,835195,1
82,2761759,3597902,836143,1
83,2803387,3640267,836880,1
84,2844932,3682687,837755,1
85,2886515,3725131,838616,1
86,2928083,3767532,839449,1
87,2969709,3809947,840238,1
88,3011298,3852740,841442,1
89,3052875,3895513,842638,1
90,3094464,3938017,843553,1
91,3136030,3980389,844359,1
92,3177631,4022794,845163,1
93,3219202,4065202,846000,1
94,3260773,4107601,846828,1
95,3302339,4149976,847637,1
96,3343948,4192634,848686,1
97,3385547,4235103,849556,1
98,3427130,4277567,850437,1
99,3468653,4320066,851413,1
100,3510194,4362556,852362,1
101,3551708,4405106,853398,1
102,3593242,4447614,854372,1
103,3634709,4490158,855449,1
104,3676195,4532654,856459,1
105,3717681,4575174,857493,1
106,3759146,4617734,858588,1
107,3800597,4660200,859603,1
108,3842009,4702833,860824,1
109,3883416,4745516,862100,1
110,3924841,4788102,863261,1
111,3966281,4830648,864367,1
112,4007729,4873149,865420,1
113,4049185,4915662,866477,1
114,4090633,4958121,867488,1
115,4132060,5000627,868567,1
116,4173760,5043217,869457,1
117,4215259,5088785,873526,1
118,4256787,5131563,874776,1
119,4298313,5174267,875954,1
120,4339874,5216968,877094,1
121,4381445,5259714,878269,1
122,4423012,5302437,879425,1
123,4464610,5345182,880572,1
124,4506241,5387982,881741,1
125,4547804,5430714,882910,1
126,4589405,5473428,884023,1
127,4630973,5515219,884246,1
128,4672572,5556967,884395,1
129,4714295,5598801,884506,1
130,4755884,5640605,884721,1
131,4797480,5682374,884894,1
132,4839094,5724167,885073,1
133,4880681,5765764,885083,1
134,4922240,5806631,884391,1
135,4963807,5846965,883158,1
136,5005351,5887223,881872,1
137,5046991,5927486,880495,1
138,5088841,5968007,879166,1
139,5969468,6164547,195079,2
140,5989318,6225128,235810,2
141,6010083,6284910,274827,2
142,6030839,6344370,313531,2
143,6051367,6403677,352310,2
144,6071862,6462937,391075,2
145,6092360,6522170,429810,2
146,6112854,6581478,468624,2
147,6133348,6640680,507332,2
148,6153869,6699875,546006,2
149,6174364,6759082,584718,2
150,6194858,6818704,623846,2
151,6215351,6881457,666106,2
152,6235845,6931808,695963,2
153,6256339,6982159,725820,2
154,6276830,7032506,755676,2
155,6297321,7082855,785534,2
156,6330618,7133207,802589,2
157,6389438,7183637,794199,2
158,6448250,7233965,785715,2
159,6507074,7284303,777229,2
160,6565921,7334654,768733,2
161,6624737,7384173,759436,2
162,6683552,7434465,750913,2
163,6742384,7484823,742439,2
164,6801182,7535105,733923,2
165,6852174,7585416,733242,2
166,6902530,7635764,733234,2
167,6952883,7686071,733188,2
168,7003233,7736399,733166,2
169,7053584,7786770,733186,2
170,7103936,7837066,733130,2
171,7154287,7887342,733055,2
172,7204693,7937668,732975,2
173,7255038,7987966,732928,2
174,7305388,8038281,732893,2
175,7355005,8088582,733577,2
176,7405294,8138885,733591,2
177,7455601,8189206,733605,2
178,7505924,8239492,733568,2
179,7556236,8289819,733583,2
180,7606548,8340128,733580,2
181,7656876,8390466,733590,2
182,7707188,8440748,733560,2
183,7757488,8491048,733560,2
184,7807825,8541379,733554,2
185,7858131,8591744,733613,2
186,7908446,8642058,733612,2
187,7958734,8692383,733649,2
188,8009059,8742729,733670,2
189,8059396,8793061,733665,2
190,8109673,8843363,733690,2
191,8159990,8893730,733740,2
192,8210285,8944036,733751,2
193,8260604,8994413,733809,2
194,8310925,9044737,733812,2
195,8361216,9095063,733847,2
196,8411536,9145391,733855,2
197,8461829,9195736,733907,2
198,8512182,9246069,733887,2
199,8562488,9296413,733925,2
200,8612818,9346756,733938,2
201,8663171,9397080,733909,2
202,8713496,9447423,733927,2
203,8763812,9497772,733960,2
204,8814157,9548051,733894,2
205,8864498,9598624,734126,2
206,8914821,9648951,734130,2
207,8965139,9699304,734165,2
208,9015491,9749615,734124,2
209,9065808,9799918,734110,2
210,9116161,9850257,734096,2
211,9166474,9900629,734155,2
212,9216843,9950949,734106,2
213,9267187,10001302,734115,2
214,9317487,10051630,734143,2
215,9367847,10101980,734133,2
216,9418160,10152325,734165,2
217,9468522,10202712,734190,2
218,9518844,10253066,734222,2
219,9569389,10303375,733986,2
220,9619719,10353711,733992,2
221,9670023,10404046,734023,2
222,9720355,10454362,734007,2
223,9770670,10504735,734065,2
224,9821034,10555027,733993,2
225,9871366,10605411,734045,2
226,9921698,10655732,734034,2
227,9972037,10706029,733992,2
228,10022367,10756357,733990,2
229,10072728,10806771,734043,2
230,10123064,10857058,733994,2
231,10173446,10907421,733975,2
232,10223778,10957760,733982,2
233,10274106,11008067,733961,2
234,10324482,11058682,734200,2
235,10374788,11109094,734306,2
236,10425117,11161634,736517,2
237,10475451,11213018,737567,2
238,10525792,11267130,741338,2
239,10576119,11323335,747216,2
240,10626451,11356774,730323,2
241,10676753,11398547,721794,2
242,10727112,11439470,712358,2
243,10777472,11481232,703760,2
244,10827818,11522976,695158,2
245,10878123,11564663,686540,2
246,10928452,11606143,677691,2
247,10978771,11647615,668844,2
248,11029064,11687862,658798,2
249,11689270,11928950,239680,3
250,11719611,11988151,268540,3
251,11762890,12047363,284473,3
252,11794093,12106583,312490,3
253,11824835,12165797,340962,3
254,11855570,12225026,369456,3
255,11887136,12284217,397081,3
256,11930806,12343468,412662,3
257,11969564,12402682,433118,3
258,12007474,12461890,454416,3
259,12050547,12521104,470557,3
260,12089887,12580314,490427,3
261,12127795,12639539,511744,3
262,12170283,12698755,528472,3
263,12210203,12757990,547787,3
264,12248179,12813620,565441,3
265,12290062,12866616,576554,3
266,12330568,12924331,593763,3
267,12368479,12983222,614743,3
268,12409793,13042327,632534,3
269,12450884,13101511,650627,3
270,12488802,13160643,671841,3
271,12529536,13223601,694065,3
272,12571217,13286448,715231,3
273,12609128,13346235,737107,3
274,12649270,13405442,756172,3
275,12691533,13464710,773177,3
276,12729449,13523757,794308,3
277,12769014,13582768,813754,3
278,12818058,13641869,823811,3
279,12874735,13700965,826230,3
280,12933269,13760036,826767,3
281,12992180,13819205,827025,3
282,13051215,13878247,827032,3
283,13110171,13937325,827154,3
284,13169071,13996408,827337,3
285,13226604,14055572,828968,3
286,13284585,14114628,830043,3
287,13343092,14173651,830559,3
288,13401597,14232788,831191,3
289,13460147,14291761,831614,3
290,13518626,14350866,832240,3
291,13577119,14411939,834820,3
292,13635629,14470193,834564,3
293,13694146,14529527,835381,3
294,13752659,14589166,836507,3
295,13811165,14647811,836646,3
296,13869678,14707056,837378,3
297,13928182,14766397,838215,3
298,13986693,14825744,839051,3
299,14045209,14884774,839565,3
300,14103699,14943609,839910,3
301,14162202,15002431,840229,3
302,14220718,15061249,840531,3
303,14279193,15120436,841243,3
304,14337722,15176352,838630,3
305,14391703,15234708,843005,3
306,14450229,15293408,843179,3
307,14508733,15352169,843436,3
308,14567269,15410941,843672,3
309,14625740,15469783,844043,3
310,14684215,15532558,848343,3
311,14742722,15591385,848663,3
312,14801225,15650200,848975,3
313,14859738,15709028,849290,3
314,14918202,15767847,849645,3
315,14976655,15826691,850036,3
316,15035121,15885503,850382,3
317,15094889,15944335,849446,3
318,15153346,16003152,849806,3
319,15211821,16061965,850144,3
320,15270270,16120788,850518,3
321,15328727,16179616,850889,3
322,15387177,16238431,851254,3
323,15445638,16297259,851621,3
324,15502791,16356192,853401,3
325,15561240,16415400,854160,3
326,15619694,16460100,840406,3
327,15678152,16519375,841223,3
328,15736618,16578698,842080,3
329,15795076,16637819,842743,3
330,15853540,16697042,843502,3
331,15912189,16763026,850837,3
332,15970661,16815973,845312,3
333,16029126,16874863,845737,3
334,16087586,16934057,846471,3
335,16146054,16993263,847209,3
336,16204513,17064023,859510,3
337,16262962,17123163,860201,3
338,16321421,17181697,860276,3
339,16379885,17241403,861518,3
340,16437434,17300242,862808,3
341,16495907,17358926,863019,3
342,16554344,17414120,859776,3
343,16612849,17444845,831996,3
344,16671297,17483900,812603,3
345,16729782,17524154,794372,3
346,17525793,17843975,318182,4
347,17566304,17953322,387018,4
348,17607254,18012539,405285,4
349,17660120,18071752,411632,4
350,17719351,18193116,473765,4
351,17781162,18266164,485002,4
352,17843492,18358071,514579,4
353,17905792,18433285,527493,4
354,17968593,18508509,539916,4
355,18033669,18583726,550057,4
356,18100022,18645965,545943,4
357,18189726,18756236,566510,4
358,18248886,18818518,569632,4
359,18311154,18880836,569682,4
360,18373377,18943124,569747,4
361,18435595,19005406,569811,4
362,18497812,19067684,569872,4
363,18560032,19129953,569921,4
364,18622250,19189285,567035,4
365,18684471,19373787,689316,4
366,18746687,19481014,734327,4
367,18808908,19544249,735341,4
368,18910124,19606449,696325,4
369,18972343,19668626,696283,4
370,19033539,19730805,697266,4
371,19092801,19792991,700190,4
372,19152063,19855171,703108,4
373,19214324,19917391,703067,4
374,19276590,19979696,703106,4
375,19338871,20073976,735105,4
376,19401128,20136177,735049,4
377,19463381,20198363,734982,4
378,19525633,20260548,734915,4
379,19613295,20322736,709441,4
380,19709062,20384922,675860,4
381,19771314,20491134,719820,4
382,19833571,20566504,732933,4
383,19895787,20628706,732919,4
384,19986116,20690906,704790,4
385,20048338,20753099,704761,4
386,20110557,20828333,717776,4
387,20172775,20890524,717749,4
388,20234997,20952717,717720,4
389,20297216,21014902,717686,4
390,20384927,21077089,692162,4
391,20447144,21139269,692125,4
392,20509360,21249444,740084,4
393,20571577,21324687,753110,4
394,20633801,21386868,753067,4
395,20696022,21449056,753034,4
396,20800397,21511240,710843,4
397,20862724,21585946,723222,4
398,20925052,21648142,723090,4
399,21003373,21710305,706932,4
400,21078153,21772470,694317,4
401,21140475,21834630,694155,4
402,21202798,21896796,693998,4
403,21265125,21990965,725840,4
404,21327462,22053230,725768,4
405,21389789,22112549,722760,4
406,21465131,22184006,718875,4
407,21546125,22331353,785228,4
408,21608341,22390698,782357,4
409,21670565,22450047,779482,4
410,21732779,22509399,776620,4
411,21794992,22568747,773755,4
412,21857221,22630187,772966,4
413,21932330,22728155,795825,4
414,22026566,22787507,760941,4
415,22088862,22846858,757996,4
416,22150520,22906214,755694,4
417,22212796,23009681,796885,4
418,22275062,23084998,809936,4
419,22337324,23144315,806991,4
420,22399612,23203630,804018,4
421,22461904,23262943,801039,4
422,22524197,23338262,814065,4
423,22585565,23413591,828026,4
424,22647837,23472923,825086,4
425,22710089,23532245,822156,4
426,22772380,23591573,819193,4
427,22834666,23650901,816235,4
428,22896956,23710239,813283,4
429,22959215,23758072,798857,4
430,23021431,23799042,777611,4
431,23082072,23839546,757474,4
432,23147215,23878417,731202,4
433,23253452,23916898,663446,4
