it,start,end,latency,sol
1,0,97276,97276,1
2,15407,144106,128699,1
3,26005,190609,164604,1
4,36183,236513,200330,1
5,46444,282417,235973,1
6,56543,327520,270977,1
7,66687,372619,305932,1
8,77131,417844,340713,1
9,87486,462873,375387,1
10,97820,508089,410269,1
11,108157,553376,445219,1
12,118495,598942,480447,1
13,128829,644706,515877,1
14,139165,689924,550759,1
15,149511,735257,585746,1
16,159850,780783,620933,1
17,170187,825758,655571,1
18,180558,870961,690403,1
19,190775,916184,725409,1
20,205894,961182,755288,1
21,251768,1006378,754610,1
22,297141,1051773,754632,1
23,342248,1096973,754725,1
24,387551,1142404,754853,1
25,432538,1187953,755415,1
26,477714,1233798,756084,1
27,522996,1279137,756141,1
28,568200,1324510,756310,1
29,614250,1369872,755622,1
30,659564,1415373,755809,1
31,704856,1460430,755574,1
32,750368,1505551,755183,1
33,795430,1550824,755394,1
34,840505,1596240,755735,1
35,885568,1641415,755847,1
36,930816,1686621,755805,1
37,976010,1731760,755750,1
38,1021316,1777010,755694,1
39,1066617,1822632,756015,1
40,1111854,1867996,756142,1
41,1157387,1913315,755928,1
42,1203247,1958786,755539,1
43,1248751,2004094,755343,1
44,1294243,2049189,754946,1
45,1339597,2094387,754790,1
46,1384977,2139689,754712,1
47,1430135,2184817,754682,1
48,1475141,2230044,754903,1
49,1520342,2275186,754844,1
50,1565781,2320306,754525,1
51,1611099,2365613,754514,1
52,1656242,2411336,755094,1
53,1701401,2456734,755333,1
54,1746688,2502084,755396,1
55,1791715,2547348,755633,1
56,1837573,2592819,755246,1
57,1882923,2638245,755322,1
58,1928323,2683360,755037,1
59,1973730,2728406,754676,1
60,2018840,2773723,754883,1
61,2064008,2818914,754906,1
62,2109276,2864093,754817,1
63,2154513,2909329,754816,1
64,2199712,2954415,754703,1
65,2244853,2999699,754846,1
66,2290022,3045693,755671,1
67,2335221,3090932,755711,1
68,2380408,3136212,755804,1
69,2426309,3181935,755626,1
70,2471716,3227231,755515,1
71,2517022,3272340,755318,1
72,2562483,3317577,755094,1
73,2607820,3362864,755044,1
