it,start,end,latency,sol
495,15505070,15990285,485215,1
496,15533906,16019118,485212,1
497,15562715,16048076,485361,1
498,15591610,16076923,485313,1
499,15620427,16105785,485358,1
500,15649174,16134567,485393,1
501,15678031,16163423,485392,1
502,15706770,16192080,485310,1
503,15735723,16220996,485273,1
504,15764531,16249842,485311,1
505,15793344,16278737,485393,1
506,15822215,16307584,485369,1
507,15850943,16336292,485349,1
508,15879733,16365097,485364,1
509,15908572,16393967,485395,1
510,15937450,16422777,485327,1
511,15966291,16451763,485472,1
512,15995113,16480524,485411,1
513,16023981,16509356,485375,1
514,16052825,16538060,485235,1
515,16081607,16566950,485343,1
516,16110465,16595632,485167,1
517,16139351,16624436,485085,1
518,16168090,16653231,485141,1
519,16196921,16682179,485258,1
520,16225779,16711007,485228,1
521,16254640,16739772,485132,1
522,16283432,16768542,485110,1
523,16312248,16797427,485179,1
524,16341008,16826273,485265,1
525,16369848,16855144,485296,1
526,16398701,16883988,485287,1
527,16427693,16912845,485152,1
528,16456523,16941688,485165,1
529,16485278,16970395,485117,1
530,16514055,16999359,485304,1
531,16542841,17028154,485313,1
532,16571584,17056957,485373,1
533,16600368,17085742,485374,1
534,16629169,17114565,485396,1
535,16658131,17143451,485320,1
536,16686903,17172294,485391,1
537,16715708,17200975,485267,1
538,16744478,17229741,485263,1
539,16773398,17258703,485305,1
540,16802199,17287566,485367,1
541,16831096,17316267,485171,1
542,16859923,17345104,485181,1
543,16888743,17373858,485115,1
544,16917634,17402731,485097,1
545,16946446,17431488,485042,1
546,16975266,17460407,485141,1
547,17004068,17489129,485061,1
548,17032836,17517964,485128,1
549,17061732,17546867,485135,1
550,17090494,17575533,485039,1
551,17119346,17604341,484995,1
552,17148216,17633121,484905,1
553,17176940,17662050,485110,1
554,17205787,17690888,485101,1
555,17234589,17719715,485126,1
556,17263448,17748428,484980,1
557,17292236,17777043,484807,1
558,17321017,17805821,484804,1
559,17349885,17834653,484768,1
560,17378656,17863559,484903,1
561,17407474,17892356,484882,1
562,17436336,17921279,484943,1
563,17465077,17950156,485079,1
564,17493869,17978910,485041,1
565,17522754,18007706,484952,1
566,17551533,18036450,484917,1
567,17580295,18067061,486766,1
568,17609131,18095495,486364,1
569,17637986,18124988,487002,1
570,17666819,18154391,487572,1
571,17695583,18184084,488501,1
572,17724348,18214022,489674,1
573,17753054,18243770,490716,1
574,17781868,18272987,491119,1
575,17810681,18302161,491480,1
576,17839512,18331123,491611,1
577,17868318,18360131,491813,1
578,17897166,18388770,491604,1
579,17926086,18417663,491577,1
580,17954877,18446551,491674,1
581,17983644,18475389,491745,1
582,18012454,18504310,491856,1
583,18041177,18533044,491867,1
584,18071339,18561942,490603,1
585,18100378,18590855,490477,1
586,18129816,18619682,489866,1
587,18159219,18648515,489296,1
588,18189044,18677377,488333,1
589,18218824,18706184,487360,1
590,18248541,18734954,486413,1
591,18277779,18763745,485966,1
592,18306794,18792590,485796,1
593,18335881,18821456,485575,1
594,18364716,18850313,485597,1
595,18393637,18879166,485529,1
596,18422486,18908039,485553,1
597,18451316,18936801,485485,1
598,18480230,18965725,485495,1
599,18509047,18994571,485524,1
600,18537895,19023492,485597,1
601,18566754,19052301,485547,1
602,18595563,19081107,485544,1
603,18624446,19109893,485447,1
604,18653281,19138810,485529,1
605,18682081,19167672,485591,1
606,18710869,19196438,485569,1
607,18739682,19225347,485665,1
608,18768474,19254215,485741,1
609,18797348,19282990,485642,1
610,18826213,19311754,485541,1
611,18855069,19340482,485413,1
612,18883868,19369330,485462,1
613,18912738,19398050,485312,1
614,18941657,19426959,485302,1
