it,start,end,latency,execution,sol
269,10126736,10933397,806661,79578,2
270,10166504,10973267,806763,79619,2
271,10206263,11013128,806865,79999,2
272,10246413,11052997,806584,79633,2
273,10286188,11092992,806804,79739,2
274,10325950,11132995,807045,79817,2
275,10365776,11172896,807120,79852,2
276,10405738,11212795,807057,79801,2
277,10445650,11252697,807047,79798,2
278,10485558,11292574,807016,79781,2
279,10525474,11332424,806950,79763,2
280,10565398,11372276,806878,79705,2
281,10605261,11412178,806917,79716,2
282,10645086,11452029,806943,79774,2
283,10685020,11491882,806862,79579,2
284,10724757,11531766,807009,79735,2
285,10764619,11571525,806906,79551,2
286,10804422,11611275,806853,79830,2
287,10844513,11650914,806401,79335,2
288,10884221,11690613,806392,79558,2
289,10924092,11730337,806245,79586,2
290,10963975,11769988,806013,79608,2
291,11003942,11809432,805490,79179,2
292,11043688,11848596,804908,79189,2
293,11083745,11887209,803464,83366,2
294,11888556,12048223,159667,188978,3
295,11917935,12104894,186959,98087,3
296,11959372,12162526,203154,89446,3
297,11991201,12218569,227368,92180,3
298,12027352,12276093,248741,93818,3
299,12063658,12332834,269176,98838,3
300,12105768,12375318,269550,78737,3
301,12142032,12417805,275773,79058,3
302,12178614,12460315,281701,84195,3
303,12220334,12502802,282468,79199,3
304,12257078,12545310,288232,78898,3
305,12293484,12587799,294315,84971,3
306,12335978,12630280,294302,84959,3
307,12378468,12672766,294298,84954,3
308,12420949,12715248,294299,84959,3
309,12463438,12757725,294287,84949,3
310,12505921,12800206,294285,84961,3
311,12548413,12842692,294279,84962,3
312,12590901,12885197,294296,84981,3
313,12633388,12927705,294317,84975,3
314,12675872,12970185,294313,84957,3
315,12718360,13012672,294312,84970,3
316,12760854,13055165,294311,84973,3
317,12803346,13097651,294305,84957,3
318,12845829,13140135,294306,84981,3
319,12888339,13182617,294278,84959,3
320,12930829,13225106,294277,84964,3
321,12973316,13267597,294281,84970,3
322,13015806,13310079,294273,84962,3
323,13058298,13352558,294260,84956,3
324,13100786,13395044,294258,84962,3
325,13143274,13437522,294248,84950,3
326,13185760,13480005,294245,84959,3
327,13228248,13522525,294277,85009,3
328,13270750,13565011,294261,84961,3
329,13313238,13607520,294282,84986,3
330,13355727,13650005,294278,84958,3
331,13398212,13692489,294277,84960,3
332,13440700,13734978,294278,84967,3
333,13483189,13777466,294277,84996,3
334,13525711,13819951,294240,84958,3
335,13568196,13862432,294236,84969,3
336,13610697,13904916,294219,84955,3
337,13653180,13947410,294230,84967,3
338,13695666,13989894,294228,84955,3
339,13738149,14032377,294228,84955,3
340,13780633,14074862,294229,84964,3
341,13823124,14117346,294222,84957,3
342,13865609,14159835,294226,84968,3
343,13908100,14202318,294218,84956,3
344,13950585,14244799,294214,84962,3
345,13993078,14287285,294207,84962,3
346,14035566,14329768,294202,84955,3
347,14078050,14372252,294202,84963,3
348,14120541,14414734,294193,84959,3
349,14163030,14457218,294188,84961,3
350,14205519,14499702,294183,84963,3
351,14248010,14542186,294176,84960,3
352,14290498,14584682,294184,84957,3
353,14332981,14627182,294201,84976,3
354,14375487,14669673,294186,84967,3
355,14417975,14712161,294186,84962,3
356,14460461,14754652,294191,84970,3
357,14502952,14797138,294186,84959,3
358,14545437,14839626,294189,84966,3
359,14587926,14882109,294183,84954,3
360,14630409,14924595,294186,84957,3
361,14672892,14967083,294191,84967,3
362,14715383,15009569,294186,84960,3
363,14757870,15052054,294184,84965,3
364,14800362,15094540,294178,84963,3
365,14842849,15137028,294179,84962,3
366,14885336,15179511,294175,84957,3
367,14927822,15221995,294173,84957,3
368,14970308,15264480,294172,84962,3
369,15012798,15306968,294170,84972,3
370,15055294,15349454,294160,84961,3
371,15097781,15391946,294165,84966,3
372,15140267,15434433,294166,84965,3
373,15182757,15476916,294159,84957,3
374,15225242,15519404,294162,84965,3
375,15267731,15561886,294155,84961,3
376,15310222,15604373,294151,84965,3
377,15352712,15646861,294149,84964,3
378,15395200,15689340,294140,84954,3
379,15437686,15731828,294142,84963,3
380,15480173,15774314,294141,84964,3
381,15522662,15816800,294138,84962,3
382,15565150,15859288,294138,84961,3
383,15607635,15901776,294141,84965,3
384,15650125,15944267,294142,84967,3
385,15692613,15986757,294144,84964,3
386,15735099,16029242,294143,84961,3
387,15777587,16071729,294142,84962,3
388,15820073,16111986,291913,82727,3
389,15862555,16143077,280522,73561,3
390,15905043,16174511,269468,73906,3
391,15947528,16206046,258518,74012,3
392,15990017,16237939,247922,74368,3
393,16032503,16269006,236503,73541,3
394,16074989,16313730,238741,83850,3
395,16114127,16370370,256243,86221,3
396,16143718,16427018,283300,86230,3
397,16173311,16490564,317253,93124,3
398,16202900,16533050,330150,72067,3
399,16232492,16575538,343046,72075,3
400,16262089,16618020,355931,72069,3
401,16291688,16675033,383345,86594,3
402,16321280,16731130,409850,85676,3
403,16350872,16788399,437527,86834,3
404,16380463,16846739,466276,87921,3
405,16410065,16889223,479158,72065,3
406,16439656,16931708,492052,72067,3
407,16469248,16974265,505017,72221,3
408,16498928,17016750,517822,72060,3
409,16528516,17059242,530726,72068,3
410,16558102,17101749,543647,72088,3
411,16587695,17144239,556544,72076,3
412,16617294,17186724,569430,72073,3
413,16646894,17229208,582314,72066,3
414,16676487,17271693,595206,72073,3
415,16706086,17313052,606966,70948,3
416,16735687,17343288,607601,59826,3
417,16765286,17373522,608236,59824,3
418,16794885,17404971,610086,61037,3
419,16824485,17445252,620767,69869,3
420,16854085,17485470,631385,69799,3
421,16883678,17525424,641746,69536,3
422,16913273,17564215,650942,68481,3
423,16943002,17603245,660243,75749,3
424,17604596,17788229,183633,222347,4
425,17643346,17845614,202268,96848,4
426,17682831,17902869,220038,96764,4
427,17722362,17960124,237762,96718,4
428,17761844,18017387,255543,97577,4
429,17802177,18074646,272469,97578,4
430,17842516,18131908,289392,97569,4
431,17882841,18189159,306318,97569,4
432,17923176,18246421,323245,97593,4
433,17963526,18303239,339713,97134,4
434,18003862,18360033,356171,97112,4
435,18044199,18416817,372618,97148,4
436,18084581,18473604,389023,97107,4
437,18124920,18530386,405466,97097,4
438,18165252,18587173,421921,97093,4
439,18205576,18643957,438381,97973,4
440,18246783,18700746,453963,97096,4
441,18287106,18757532,470426,98131,4
442,18328473,18809086,480613,92737,4
443,18369676,18860449,490773,92426,4
444,18410755,18915717,504962,94830,4
445,18450333,18972334,522001,97195,4
446,18490931,19029078,538147,97081,4
447,18531314,19085704,554390,96060,4
448,18570767,19142260,571493,96881,4
449,18611120,19198874,587754,96934,4
450,18651455,19255664,604209,96233,4
451,18690912,19311738,620826,96390,4
452,18731243,19368351,637108,96926,4
453,18771572,19424836,653264,96804,4
454,18811908,19481504,669596,96116,4
455,18851372,19538197,686825,97037,4
456,18891737,19594776,703039,97841,4
457,18933020,19651480,718460,97017,4
458,18973353,19708091,734738,96928,4
459,19013692,19764660,750968,96881,4
460,19054023,19821400,767377,97059,4
461,19094364,19878003,783639,96918,4
462,19134700,19934670,799970,96983,4
463,19175037,19991737,816700,97456,4
464,19215450,20049832,834382,98428,4
465,19255802,20106491,850689,96983,4
466,19296144,20163145,867001,96971,4
467,19336480,20219786,883306,96961,4
468,19376816,20276432,899616,96966,4
469,19417154,20333078,915924,96968,4
470,19457493,20387318,929825,94615,4
471,19497887,20428483,930596,81503,4
472,19538246,20470454,932208,82294,4
473,19578588,20512429,933841,82288,4
474,19618918,20554408,935490,82292,4
475,19659250,20596387,937137,82288,4
476,19699574,20638362,938788,81423,4
477,19739035,20680345,941310,97304,4
478,19794372,20721528,927156,97801,4
479,19851009,20769557,918548,104664,4
480,19907661,20822028,914367,109121,4
481,19964330,20874494,910164,110820,4
482,20022704,20943441,920737,123867,4
483,20077642,21000226,922584,113178,4
484,20134055,21057031,922976,113327,4
485,20190608,21113819,923211,113410,4
486,20247248,21170602,923354,113426,4
487,20303919,21227386,923467,113375,4
488,20360525,21284174,923649,124392,4
489,20428147,21340959,912812,109198,4
490,20480579,21397748,917169,104863,4
491,20528670,21454542,925872,105349,4
492,20577241,21507260,930019,105050,4
493,20629592,21548423,918831,93035,4
494,20681477,21590405,908928,90153,4
495,20729667,21632382,902715,90049,4
496,20777756,21673542,895786,89580,4
497,20826189,21713867,887678,92667,4
498,20878547,21762901,884354,101371,4
499,20930900,21815249,884349,104172,4
500,20982740,21867579,884839,102577,4
501,21033004,21937095,904091,119773,4
502,21083277,21989776,906499,102923,4
503,21133538,22046420,912882,106895,4
504,21183805,22103067,919262,106893,4
505,21234065,22153581,919516,100928,4
506,21284496,22194740,910244,93498,4
507,21336851,22235067,898216,92664,4
508,21389203,22286453,897250,103681,4
509,21441514,22338811,897297,102602,4
510,21491776,22391154,899378,108105,4
511,21547555,22443453,895898,109072,4
512,21604343,22495525,891182,108846,4
513,21661133,22547674,886541,108926,4
514,21717925,22599770,881845,108869,4
515,21774714,22662251,887537,119255,4
516,21831504,22719484,887980,109596,4
517,21883885,22776571,892686,113721,4
518,21940537,22833210,892673,106369,4
519,21990285,22889018,898733,96124,4
520,22030621,22945438,914817,96736,4
521,22070955,23002044,931089,96902,4
522,22111285,23058989,947704,97257,4
523,22151613,23116026,964413,97352,4
524,22191942,23172702,980760,96140,4
525,22231435,23229413,997978,101405,4
526,22276146,23286004,1009858,108970,4
527,22328541,23342613,1014072,108959,4
528,22380909,23399654,1018745,109370,4
529,22433257,23456291,1023034,108961,4
530,22485602,23510045,1024443,105796,4
531,22537664,23562610,1024946,104673,4
532,22589790,23615173,1025383,104652,4
533,22641896,23667735,1025839,105490,4
534,22694841,23720295,1025454,107479,4
535,22749777,23772858,1023081,109230,4
536,22806460,23825422,1018962,109154,4
537,22863066,23877982,1014916,109183,4
538,22919706,23930546,1010840,109188,4
539,22976346,23983112,1006766,109209,4
540,23033006,24035675,1002669,109175,4
541,23089634,24088240,998606,109187,4
542,23146271,24140801,994530,109190,4
543,23202917,24193374,990457,109231,4
544,23259593,24245884,986291,109099,4
545,23316199,24298152,981953,108889,4
546,23372838,24350414,977576,108916,4
547,23429508,24402677,973169,108858,4
548,23486120,24454944,968824,106011,4
549,23539881,24507209,967328,104149,4
550,23591779,24559468,967689,104927,4
551,23644463,24611770,967307,104646,4
552,23696822,24664068,967246,104781,4
553,23749321,24716364,967043,104730,4
554,23801769,24768621,966852,104715,4
555,23854243,24820874,966631,104694,4
556,23906698,24873201,966503,104770,4
557,23959154,24925604,966450,104845,4
558,24011613,24978088,966475,104928,4
559,24064084,25030524,966440,104871,4
560,24116535,25082978,966443,104931,4
561,24169029,25135429,966400,104856,4
562,24221460,25187328,965868,104325,4
563,24273903,25239617,965714,104732,4
564,24326362,25291759,965397,104582,4
565,24378818,25343576,964758,104261,4
566,24431278,25394237,962959,103100,4
567,24483732,25444905,961173,103101,4
568,24536181,25495887,959706,103423,4
569,24588638,25548455,959817,105004,4
570,24641089,25601024,959935,105022,4
571,24693558,25653557,959999,104964,4
572,24746004,25704224,958220,103124,4
573,24798476,25754895,956419,103091,4
574,24850912,25805564,954652,103119,4
575,24903376,25860748,957372,107625,4
576,24955834,25917399,961565,109086,4
577,25008285,25974053,965768,109101,4
578,25060748,26030709,969961,109097,4
579,25113206,26083004,969798,104760,4
580,25165689,26133767,968078,100974,4
581,25215915,26184496,968581,103172,4
582,25268375,26235204,966829,102289,4
583,25319972,26285942,965970,100398,4
584,25369649,26336954,967305,93910,4
585,25412564,26389522,976958,95486,4
586,25455499,26442093,986594,95363,4
587,25498309,26494660,996351,94756,4
588,25540514,26546465,1005951,95606,4
589,25584330,26597192,1012862,93662,4
590,25627282,26648223,1020941,93918,4
591,25670183,26699140,1028957,93897,4
592,25713179,26749898,1036719,92922,4
593,25755359,26800616,1045257,110800,4
594,25815457,26851326,1035869,107338,4
595,25872101,26902947,1030846,108260,4
596,25928752,26955525,1026773,103538,4
597,25979742,27008093,1028351,92879,4
598,26020070,27060664,1040594,93766,4
599,26061280,27112032,1050752,91694,4
600,26101631,27163440,1061809,91735,4
601,26141974,27214949,1072975,90964,4
602,26181443,27264122,1082679,89498,4
603,26221784,27312803,1091019,89011,4
604,26262127,27368745,1106618,102966,4
605,26309169,27409540,1100371,97868,4
606,26366256,27449856,1083600,113721,4
607,26439675,27490172,1050497,97311,4
608,26496687,27530493,1033806,97095,4
609,26553474,27570813,1017339,89534,4
610,26602706,27610981,1008275,86127,4
611,26648682,27650668,1001986,96804,4
612,26705815,27690027,984212,95991,4
613,26762464,27729000,966536,95945,4
614,26819452,27767941,948489,112483,4
615,26893006,27806674,913668,95871,4
616,26950158,27844721,894563,89817,4
617,27001945,27882518,880573,81214,4
