it,start,end,latency,sol
453,10314412,10861044,546632,2
454,10354579,10883150,528571,2
455,10383537,10905166,521629,2
456,10418128,10927307,509179,2
457,10451281,10949402,498121,2
458,10489441,10971304,481863,2
459,10519639,10991081,471442,2
460,10539681,11010471,470790,2
461,10570950,11029897,458947,2
462,10610811,11049164,438353,2
463,10659078,11068420,409342,2
464,10730618,11087711,357093,2
465,11088559,11149191,60632,1
466,11098296,11169558,71262,1
467,11108520,11189580,81060,1
468,11118843,11209694,90851,1
469,11128827,11229745,100918,1
470,11138932,11249782,110850,1
471,11149003,11271373,122370,1
472,11158989,11291029,132040,1
473,11168993,11310750,141757,1
474,11179022,11330388,151366,1
475,11189091,11350059,160968,1
476,11199125,11369781,170656,1
477,11209114,11389423,180309,1
478,11219098,11408981,189883,1
479,11229112,11424872,195760,1
480,11239141,11444390,205249,1
481,11249159,11464012,214853,1
482,11259182,11483587,224405,1
483,11269229,11503193,233964,1
484,11279246,11522652,243406,1
485,11289277,11542200,252923,1
486,11299202,11561851,262649,1
487,11309218,11581359,272141,1
488,11319210,11600886,281676,1
489,11329283,11620443,291160,1
490,11339267,11640028,300761,1
491,11349251,11659539,310288,1
492,11359290,11679165,319875,1
493,11369319,11698688,329369,1
494,11382286,11718413,336127,1
495,11401858,11737992,336134,1
496,11421426,11757513,336087,1
497,11441025,11777121,336096,1
498,11460591,11796682,336091,1
499,11480171,11816337,336166,1
500,11499730,11835955,336225,1
501,11519264,11855360,336096,1
502,11538829,11874964,336135,1
503,11558365,11894560,336195,1
504,11577906,11914108,336202,1
505,11597477,11933482,336005,1
506,11617032,11953089,336057,1
507,11636612,11972640,336028,1
508,11656134,11992185,336051,1
509,11675671,12011749,336078,1
510,11695213,12031301,336088,1
511,11714937,12050816,335879,1
512,11734577,12070284,335707,1
513,11754135,12089845,335710,1
514,11773660,12109426,335766,1
515,11793229,12128958,335729,1
516,11812817,12148560,335743,1
517,11832418,12168188,335770,1
518,11851967,12187746,335779,1
519,11871536,12207252,335716,1
520,11891068,12226811,335743,1
521,11910585,12246458,335873,1
522,11930114,12266037,335923,1
523,11949676,12285641,335965,1
524,11969157,12305216,336059,1
525,11988744,12324736,335992,1
526,12008308,12344267,335959,1
527,12027804,12363941,336137,1
528,12047332,12383453,336121,1
529,12066846,12403032,336186,1
530,12086375,12422568,336193,1
531,12105918,12442132,336214,1
532,12125542,12461623,336081,1
533,12145124,12481215,336091,1
534,12164748,12500784,336036,1
535,12184307,12520370,336063,1
536,12203902,12539883,335981,1
537,12223404,12559459,336055,1
538,12242984,12579045,336061,1
539,12262548,12598624,336076,1
540,12282111,12618183,336072,1
541,12301631,12637732,336101,1
542,12321255,12657235,335980,1
543,12340909,12676812,335903,1
544,12360500,12696361,335861,1
545,12380075,12715918,335843,1
546,12399630,12735456,335826,1
547,12419126,12754953,335827,1
548,12438683,12774511,335828,1
549,12458248,12794109,335861,1
550,12477774,12813687,335913,1
551,12497344,12833214,335870,1
552,12516923,12852802,335879,1
553,12536495,12872331,335836,1
554,12556053,12891908,335855,1
555,12575606,12911828,336222,1
556,12595178,12931514,336336,1
557,12614733,12951158,336425,1
558,12634289,12970891,336602,1
559,12653836,12990387,336551,1
560,12673375,13010132,336757,1
561,12692920,13029676,336756,1
562,12712477,13049235,336758,1
563,12731993,13068862,336869,1
564,12751546,13088362,336816,1
565,12771126,13107852,336726,1
566,12790682,13127380,336698,1
567,12810265,13147015,336750,1
568,12829836,13166541,336705,1
569,12849373,13186193,336820,1
570,12868934,13205829,336895,1
571,12888476,13225325,336849,1
572,12908377,13244982,336605,1
573,12928070,13264447,336377,1
574,12947875,13284056,336181,1
575,12967437,13303557,336120,1
576,12986992,13323202,336210,1
577,13006621,13342770,336149,1
578,13026224,13362327,336103,1
579,13045788,13381795,336007,1
580,13065346,13401341,335995,1
581,13084915,13420890,335975,1
582,13104463,13440473,336010,1
583,13124016,13459938,335922,1
584,13143557,13479545,335988,1
585,13163156,13499149,335993,1
586,13182785,13518849,336064,1
587,13202341,13538436,336095,1
588,13221940,13558091,336151,1
589,13241481,13577720,336239,1
590,13261050,13597210,336160,1
591,13280591,13616782,336191,1
592,13300168,13636411,336243,1
593,13319735,13655984,336249,1
594,13339261,13675587,336326,1
595,13358792,13695150,336358,1
596,13378353,13714620,336267,1
597,13397883,13734106,336223,1
598,13417415,13753634,336219,1
599,13436957,13773175,336218,1
600,13456516,13792808,336292,1
601,13476094,13812326,336232,1
602,13495694,13831828,336134,1
603,13515374,13851444,336070,1
604,13535037,13871074,336037,1
605,13554682,13890597,335915,1
606,13574242,13910237,335995,1
607,13593815,13929757,335942,1
608,13613379,13949391,336012,1
609,13632969,13968832,335863,1
610,13652572,13988443,335871,1
611,13672103,14008015,335912,1
612,13691665,14027517,335852,1
613,13711177,14047189,336012,1
614,13730708,14066807,336099,1
615,13750246,14086291,336045,1
616,13769800,14106078,336278,1
617,13789338,14125677,336339,1
618,13808884,14145268,336384,1
619,13828389,14164932,336543,1
620,13848058,14184422,336364,1
621,13867662,14204009,336347,1
622,13887218,14223641,336423,1
623,13906812,14243244,336432,1
624,13926352,14262825,336473,1
625,13945917,14282336,336419,1
626,13965464,14301982,336518,1
627,13985005,14321453,336448,1
628,14004579,14341046,336467,1
629,14024121,14360694,336573,1
630,14043740,14380170,336430,1
631,14063333,14399779,336446,1
632,14082924,14419258,336334,1
633,14102566,14438826,336260,1
634,14122211,14458370,336159,1
635,14141806,14477947,336141,1
636,14161390,14497466,336076,1
637,14180955,14516970,336015,1
638,14200534,14536584,336050,1
639,14220215,14556183,335968,1
640,14239778,14575743,335965,1
641,14259365,14595347,335982,1
642,14278896,14614891,335995,1
643,14298477,14634394,335917,1
