it,start,end,latency,sol
1,0,187044,187044,1
2,13992,227949,213957,1
3,24327,269122,244795,1
4,34827,310230,275403,1
5,45125,351268,306143,1
6,55229,392356,337127,1
7,65617,433439,367822,1
8,75777,474354,398577,1
9,86117,515440,429323,1
10,96492,556615,460123,1
11,135918,597759,461841,1
12,177021,638817,461796,1
13,218099,680120,462021,1
14,259150,721114,461964,1
15,300220,762134,461914,1
16,341281,803183,461902,1
17,382371,844276,461905,1
18,423446,885303,461857,1
19,464539,926385,461846,1
20,505601,967452,461851,1
21,546779,1008475,461696,1
22,587852,1049560,461708,1
23,628958,1090765,461807,1
24,670040,1131743,461703,1
25,711111,1172897,461786,1
26,752181,1214032,461851,1
27,793252,1255163,461911,1
28,834334,1296115,461781,1
29,875409,1337223,461814,1
30,916476,1378228,461752,1
31,957560,1419307,461747,1
32,998631,1460403,461772,1
33,1039699,1501401,461702,1
34,1080777,1542559,461782,1
35,1121859,1583595,461736,1
36,1162923,1624663,461740,1
37,1204029,1665799,461770,1
38,1245074,1706882,461808,1
39,1286152,1747917,461765,1
40,1327212,1788940,461728,1
41,1368286,1830051,461765,1
42,1409379,1871268,461889,1
43,1450447,1912256,461809,1
44,1491532,1953253,461721,1
45,1532614,1994393,461779,1
46,1573704,2035466,461762,1
47,1614774,2076412,461638,1
48,1655846,2117560,461714,1
49,1696897,2158612,461715,1
50,1737972,2199764,461792,1
51,1779036,2240751,461715,1
52,1820129,2281878,461749,1
53,1861196,2322913,461717,1
54,1902276,2364052,461776,1
55,1943340,2405113,461773,1
56,1984414,2446145,461731,1
57,2025487,2487238,461751,1
58,2066565,2528210,461645,1
59,2107650,2569264,461614,1
60,2148708,2610383,461675,1
61,2189795,2651424,461629,1
62,2230863,2692727,461864,1
63,2271944,2733766,461822,1
64,2313020,2774850,461830,1
65,2354088,2815958,461870,1
66,2395148,2857037,461889,1
67,2436217,2897964,461747,1
68,2477299,2939020,461721,1
69,2518364,2980063,461699,1
70,2559522,3021194,461672,1
71,2600575,3062191,461616,1
72,2641658,3103387,461729,1
73,2682753,3144485,461732,1
74,2723823,3185552,461729,1
75,2764896,3226593,461697,1
76,2805967,3267712,461745,1
77,2847034,3308757,461723,1
78,2888106,3349885,461779,1
79,2929158,3390937,461779,1
80,2970218,3432028,461810,1
81,3011312,3473004,461692,1
82,3052398,3514105,461707,1
83,3093463,3555181,461718,1
84,3134552,3596332,461780,1
85,3175631,3637407,461776,1
86,3216690,3678399,461709,1
87,3257770,3719496,461726,1
88,3298845,3760625,461780,1
89,3339924,3801727,461803,1
90,3381014,3842735,461721,1
91,3422068,3883811,461743,1
92,3463139,3924926,461787,1
93,3504214,3965878,461664,1
94,3545306,4007098,461792,1
95,3586389,4048103,461714,1
96,3627468,4089201,461733,1
97,3668537,4130157,461620,1
98,3709619,4171280,461661,1
99,3750698,4212429,461731,1
100,3791737,4253418,461681,1
101,3832812,4294693,461881,1
102,3873891,4335669,461778,1
103,3914987,4376808,461821,1
104,3956051,4417870,461819,1
105,3997132,4458938,461806,1
106,4038215,4500062,461847,1
107,4079301,4541082,461781,1
108,4120373,4582236,461863,1
109,4161459,4623233,461774,1
