it,start,end,latency,execution,sol
140,2450471,2784017,333546,39297,1
141,2470363,2803563,333200,39298,1
142,2490122,2823187,333065,39440,1
143,2509946,2842715,332769,39187,1
144,2529610,2862285,332675,38974,1
145,2549020,2881852,332832,39238,1
146,2568699,2901624,332925,39337,1
147,2588271,2921144,332873,39052,1
148,2607808,2940799,332991,39277,1
149,2627437,2960366,332929,39040,1
150,2646916,2979990,333074,39217,1
151,2666516,2999593,333077,39148,1
152,2686067,3019673,333606,39527,1
153,2705520,3039492,333972,39456,1
154,2725164,3059224,334060,39405,1
155,2744843,3078877,334034,39204,1
156,2764401,3098682,334281,39261,1
157,2783865,3118403,334538,39249,1
158,2803438,3137999,334561,39077,1
159,2822927,3157665,334738,39237,1
160,2842505,3177279,334774,39219,1
161,2862116,3196637,334521,38949,1
162,2881712,3216268,334556,39322,1
163,2901409,3235992,334583,39231,1
164,2920924,3255468,334544,39144,1
165,2940598,3275133,334535,39256,1
166,2960197,3294618,334421,39083,1
167,2979803,3314129,334326,39093,1
168,2999393,3333827,334434,39798,1
169,3019502,3353389,333887,39402,1
170,3039348,3372977,333629,39323,1
171,3059088,3392604,333516,39200,1
172,3078669,3412208,333539,39422,1
173,3098494,3431813,333319,39357,1
174,3118254,3451484,333230,39189,1
175,3137778,3471059,333281,39264,1
176,3157473,3490512,333039,39031,1
177,3177057,3510154,333097,39096,1
178,3196517,3529618,333101,39047,1
179,3216106,3549224,333118,39249,1
180,3235757,3569006,333249,39389,1
181,3255369,3588712,333343,39263,1
182,3274934,3608334,333400,39143,1
183,3294462,3628168,333706,39444,1
184,3314078,3648050,333972,39457,1
185,3333660,3667773,334113,39261,1
186,3353204,3687281,334077,39067,1
187,3372768,3706995,334227,39326,1
188,3392387,3726604,334217,39263,1
189,3412047,3746237,334190,39170,1
190,3431592,3765836,334244,39314,1
191,3451315,3785374,334059,39104,1
192,3470888,3804974,334086,39075,1
193,3490370,3824603,334233,39203,1
194,3509952,3844165,334213,39057,1
195,3529453,3863710,334257,39153,1
196,3549069,3883248,334179,39324,1
197,3568862,3902833,333971,39200,1
198,3588483,3922496,334013,39355,1
199,3608181,3942137,333956,39469,1
200,3628016,3961669,333653,39354,1
201,3647844,3981170,333326,39183,1
202,3667532,4000807,333275,39276,1
203,3687177,4020456,333279,39245,1
204,3706781,4039999,333218,39137,1
205,3726381,4059682,333301,39322,1
206,3746027,4079193,333166,39138,1
207,3765660,4098774,333114,39124,1
208,3785210,4118374,333164,39183,1
209,3804800,4137909,333109,39165,1
210,3824436,4157461,333025,39144,1
211,3844035,4176977,332942,38969,1
212,3863493,4196614,333121,39230,1
213,3883091,4216545,333454,39477,1
214,3902645,4236474,333829,39553,1
215,3922277,4256396,334119,39613,1
216,3941975,4276140,334165,39245,1
217,3961483,4295857,334374,39270,1
218,3981044,4315593,334549,39325,1
219,4000640,4335344,334704,39376,1
220,4020272,4354984,334712,39239,1
221,4039879,4374506,334627,39124,1
222,4059486,4393974,334488,38989,1
223,4079014,4413397,334383,38992,1
224,4098587,4433020,334433,39231,1
225,4118200,4452537,334337,39080,1
226,4137769,4472115,334346,39190,1
227,4157387,4491575,334188,38890,1
228,4176822,4511121,334299,39116,1
229,4196396,4530857,334461,39681,1
230,4216347,4550624,334277,39821,1
231,4236409,4570185,333776,39368,1
232,4256224,4589959,333735,39449,1
233,4275906,4609490,333584,39312,1
234,4295694,4629190,333496,39606,1
235,4315605,4648986,333381,39360,1
236,4335175,4668666,333491,39268,1
237,4354771,4688344,333573,39221,1
238,4374322,4708050,333728,39178,1
239,4393802,4727714,333912,39105,1
240,4413249,4747260,334011,39164,1
241,4432873,4766874,334001,39167,1
242,4452432,4786396,333964,39056,1
243,4471974,4806175,334201,39205,1
244,4491408,4826019,334611,39444,1
245,4511015,4845667,334652,39319,1
246,4530693,4865455,334762,39478,1
247,4550389,4885169,334780,39380,1
248,4570061,4904762,334701,39277,1
249,4589751,4924562,334811,39275,1
250,4609234,4944111,334877,39288,1
251,4628980,4963708,334728,39404,1
252,4648793,4983260,334467,39163,1
253,4668412,5002959,334547,39403,1
254,4688123,5022612,334489,39408,1
255,4707886,5042141,334255,39184,1
256,4727549,5062096,334547,39524,1
257,4747125,5082404,335279,39837,1
258,4766662,5102316,335654,39499,1
259,4786254,5122046,335792,39384,1
260,4805914,5141951,336037,39857,1
261,4825872,5161845,335973,39568,1
262,4845554,5181447,335893,39276,1
263,4865233,5201278,336045,39575,1
264,4884985,5221101,336116,39491,1
265,4904658,5240852,336194,39475,1
266,4924387,5260656,336269,39408,1
267,4943997,5280324,336327,39274,1
268,4963610,5299930,336320,39114,1
269,4983124,5319800,336676,39453,1
270,5002715,5339463,336748,39339,1
271,5022398,5359242,336844,39340,1
272,5041966,5378912,336946,39655,1
273,5062045,5398413,336368,39738,1
274,5399247,5457980,58733,68305,1
275,5408830,5478231,69401,29827,1
276,5418413,5502253,83840,34074,1
277,5428497,5518358,89861,25891,1
278,5438287,5541539,103252,33005,1
279,5448117,5558610,110493,27001,1
280,5458051,5580650,122599,31842,1
281,5467859,5600579,132720,29840,1
282,5477774,5627681,149907,36850,1
283,5487528,5649037,161509,31286,1
284,5497461,5665557,168096,26334,1
285,5507280,5679003,171723,23332,1
286,5517170,5700670,183500,31460,1
287,5526968,5718692,191724,27932,1
288,5536883,5738521,201638,29643,1
289,5546703,5758449,211746,29818,1
290,5556598,5778390,221792,29729,1
291,5566391,5798352,231961,29843,1
292,5576278,5818258,241980,29712,1
293,5586089,5837925,251836,29464,1
294,5595892,5858053,262161,29943,1
295,5605714,5878025,272311,29856,1
296,5615603,5897901,282298,29669,1
297,5625402,5917850,292448,29786,1
298,5635244,5937705,302461,29715,1
299,5645108,5957730,312622,29856,1
300,5654944,5977572,322628,29700,1
301,5664808,5997489,332681,29753,1
302,5674650,6017670,343020,29981,1
303,5684456,6037727,353271,39017,1
304,5703424,6057683,354259,39947,1
305,5723421,6077613,354192,39817,1
306,5743315,6097648,354333,39970,1
307,5763257,6117754,354497,40068,1
308,5783225,6137727,354502,39829,1
309,5803087,6157665,354578,39832,1
310,5823008,6177783,354775,40096,1
311,5843007,6197788,354781,39876,1
312,5862884,6217766,354882,39965,1
313,5882876,6237760,354884,39825,1
314,5902713,6257750,355037,39911,1
315,5922640,6277647,355007,39843,1
316,5942592,6297667,355075,39814,1
317,5962393,6317516,355123,39805,1
318,5982355,6337467,355112,39738,1
319,6002147,6357440,355293,40216,1
320,6022396,6377276,354880,39881,1
321,6042446,6397363,354917,40034,1
322,6062399,6417286,354887,39905,1
323,6082387,6437298,354911,39897,1
324,6102277,6457263,354986,40167,1
325,6122484,6477364,354880,40110,1
326,6142500,6497203,354703,39874,1
327,6162541,6517397,354856,40203,1
328,6182557,6537143,354586,39825,1
329,6202642,6557065,354423,39807,1
330,6222533,6576923,354390,39865,1
331,6242547,6596811,354264,39781,1
332,6262447,6616980,354533,40172,1
333,6282456,6637088,354632,40138,1
334,6302493,6657002,354509,39688,1
335,6322273,6676959,354686,39961,1
336,6342283,6696777,354494,39718,1
337,6362190,6716753,354563,39895,1
338,6382115,6736535,354420,39822,1
339,6402162,6756447,354285,39856,1
340,6422112,6776480,354368,39994,1
341,6442079,6796279,354200,39760,1
342,6462046,6815942,353896,39664,1
343,6482053,6835920,353867,39959,1
344,6502040,6855780,353740,39904,1
345,6522090,6875517,353427,39574,1
346,6541933,6895488,353555,39901,1
347,6561869,6915560,353691,39853,1
348,6581656,6935289,353633,39632,1
349,6601565,6955217,353652,40173,1
350,6621816,6975127,353311,39892,1
351,6641805,6994857,353052,39631,1
352,6661712,7015015,353303,40059,1
353,6681619,7034796,353177,39736,1
354,6701580,7054809,353229,39827,1
355,6721401,7074641,353240,39739,1
356,6741315,7094675,353360,40030,1
357,6761317,7114561,353244,39695,1
358,6781132,7134355,353223,39517,1
359,6800861,7154424,353563,39999,1
360,6820798,7174555,353757,39964,1
361,6840637,7194435,353798,39778,1
362,6860542,7214440,353898,39890,1
363,6880433,7234570,354137,40068,1
364,6900383,7254497,354114,39822,1
365,6920285,7274472,354187,39819,1
366,6940135,7294547,354412,39919,1
367,6959985,7314393,354408,39713,1
368,6979858,7334217,354359,39865,1
369,6999905,7354214,354309,39802,1
370,7019717,7374132,354415,39832,1
371,7039638,7394006,354368,39881,1
372,7059652,7413971,354319,39856,1
373,7079548,7433895,354347,39740,1
374,7099370,7453754,354384,39820,1
375,7119337,7473745,354408,40002,1
376,7139354,7493634,354280,39857,1
377,7159328,7513537,354209,39878,1
378,7179309,7533339,354030,39748,1
379,7199261,7553271,354010,39809,1
380,7219144,7573326,354182,40202,1
381,7239297,7593041,353744,39735,1
382,7259323,7612849,353526,39796,1
383,7279317,7632786,353469,39847,1
384,7299232,7652524,353292,39609,1
385,7319109,7672405,353296,39841,1
386,7339075,7692264,353189,39760,1
387,7358983,7712052,353069,39667,1
388,7378868,7731971,353103,39928,1
389,7398883,7751903,353020,39781,1
390,7418738,7771737,352999,39790,1
391,7438700,7791795,353095,39970,1
392,7458618,7811741,353123,39837,1
393,7478516,7831909,353393,40049,1
394,7498403,7851893,353490,39813,1
395,7518238,7871699,353461,39749,1
396,7538187,7891746,353559,39910,1
397,7558057,7911686,353629,39783,1
398,7577906,7931672,353766,39823,1
399,7597749,7951905,354156,40072,1
400,7617595,7971614,354019,39511,1
401,7637403,7991606,354203,39832,1
402,7657249,8011546,354297,39834,1
403,7677150,8031629,354479,39955,1
404,7697028,8051577,354549,39782,1
405,7716868,8071660,354792,39868,1
406,7736659,8091594,354935,39965,1
407,7756696,8111577,354881,39933,1
408,7776652,8131529,354877,39945,1
409,7796651,8151487,354836,40011,1
410,7816713,8171303,354590,39821,1
411,7836725,8191245,354520,39887,1
412,7856676,8211175,354499,39884,1
413,7876636,8231225,354589,40092,1
414,7896684,8250977,354293,39633,1
415,7916571,8270901,354330,39968,1
416,7936620,8290899,354279,39861,1
417,7956488,8310827,354339,39813,1
418,7976379,8330816,354437,39945,1
419,7996342,8350646,354304,39910,1
420,8016429,8370777,354348,40087,1
421,8036391,8390717,354326,39983,1
422,8056441,8410551,354110,39825,1
423,8076438,8430713,354275,40190,1
424,8096472,8450746,354274,39961,1
425,8116407,8470765,354358,40010,1
426,8136405,8490818,354413,39921,1
427,8156279,8510582,354303,39698,1
428,8176219,8530585,354366,39891,1
429,8196113,8550510,354397,39811,1
430,8216005,8570478,354473,39962,1
431,8236005,8590301,354296,39691,1
432,8255879,8610345,354466,39936,1
433,8275777,8630307,354530,39929,1
434,8295750,8650115,354365,39653,1
435,8315601,8670066,354465,39913,1
436,8335569,8689921,354352,39835,1
437,8355555,8709689,354134,39747,1
438,8375539,8729724,354185,39857,1
439,8395368,8749593,354225,39953,1
440,8415460,8769671,354211,40197,1
441,8435585,8789589,354004,39924,1
442,8455597,8809489,353892,39885,1
443,8475588,8829423,353835,39708,1
444,8495367,8849347,353980,39886,1
445,8515335,8869176,353841,39784,1
446,8535296,8889078,353782,39944,1
447,8555344,8908941,353597,39690,1
448,8575177,8929020,353843,40038,1
449,8595143,8948933,353790,39912,1
450,8615148,8969063,353915,40025,1
451,8635049,8988849,353800,39658,1
452,8654927,9008758,353831,39756,1
453,8674780,9029089,354309,40162,1
454,8694617,9049042,354425,39895,1
455,8714565,9068995,354430,39866,1
456,8734485,9089103,354618,40104,1
457,8754487,9109016,354529,39933,1
458,8774513,9128882,354369,39683,1
459,8794336,9148833,354497,39863,1
460,8814254,9168666,354412,39785,1
461,8834212,9188699,354487,39873,1
462,8854069,9208578,354509,39765,1
463,8873975,9228498,354523,39865,1
464,8893926,9248407,354481,39865,1
465,8913888,9268249,354361,39851,1
466,8933902,9288242,354340,39908,1
467,8953822,9308097,354275,39775,1
468,8973749,9328081,354332,39844,1
469,8993615,9348155,354540,40376,1
470,9013925,9368042,354117,39858,1
471,9033902,9387885,353983,39825,1
472,9053891,9407635,353744,39725,1
473,9073872,9427688,353816,39963,1
474,9093789,9447456,353667,39735,1
475,9113762,9467343,353581,39801,1
476,9133683,9487513,353830,40112,1
477,9153631,9507322,353691,39689,1
478,9173517,9527318,353801,39989,1
479,9193516,9547210,353694,39689,1
480,9213319,9567248,353929,39918,1
481,9233205,9586985,353780,39682,1
482,9253156,9606979,353823,39989,1
483,9273158,9627351,354193,40240,1
484,9293033,9647311,354278,39931,1
485,9313011,9667405,354394,40006,1
486,9332929,9687346,354417,39881,1
487,9352890,9707133,354243,39557,1
488,9372666,9727153,354487,39824,1
489,9392476,9747125,354649,39993,1
490,9412503,9767075,354572,39808,1
491,9432367,9787175,354808,40030,1
492,9452303,9807070,354767,39826,1
493,9472241,9827036,354795,39944,1
494,9492225,9846894,354669,39700,1
495,9512073,9866600,354527,39669,1
496,9532041,9886468,354427,39892,1
497,9552071,9906363,354292,39748,1
498,9571930,9926326,354396,39897,1
499,9591869,9946127,354258,39955,1
500,9612031,9966089,354058,40068,1
501,9632144,9986145,354001,40074,1
502,9652168,10006041,353873,39914,1
503,9672193,10025957,353764,39753,1
504,9692036,10045806,353770,39853,1
505,9712046,10065680,353634,39879,1
506,9732057,10085668,353611,39904,1
507,9751979,10105675,353696,39927,1
508,9771905,10125628,353723,39892,1
509,9791851,10145485,353634,39884,1
510,9811884,10165532,353648,39874,1
511,9831717,10185335,353618,39611,1
512,9851531,10205336,353805,39828,1
513,9871363,10225445,354082,39947,1
514,9891208,10245562,354354,40029,1
515,9911126,10265639,354513,40002,1
516,9931058,10285514,354456,39801,1
517,9950990,10305719,354729,40135,1
518,9970927,10325564,354637,39792,1
519,9990880,10345387,354507,39676,1
520,10010739,10365415,354676,39953,1
521,10030670,10385346,354676,39849,1
522,10050594,10405141,354547,39733,1
523,10070538,10425017,354479,39841,1
524,10090509,10444996,354487,39945,1
525,10110481,10465035,354554,39898,1
526,10130345,10492450,362105,47432,1
527,10150369,10510399,360030,37868,1
528,10170296,10527758,357462,37252,1
529,10190194,10551252,361058,43310,1
530,10210016,10568401,358385,37505,1
531,10230377,10588571,358194,40163,1
532,10250375,10608772,358397,40207,1
533,10270387,10628696,358309,39920,1
534,10290389,10648913,358524,40183,1
535,10310361,10666734,356373,37784,1
536,10330330,10686619,356289,39826,1
537,10350277,10706782,356505,39978,1
538,10370099,10726702,356603,39851,1
539,10390036,10746583,356547,39677,1
540,10409839,10766594,356755,39966,1
541,10429800,10786421,356621,39722,1
542,10449764,10805775,356011,39572,1
543,10806318,10849795,43477,52835,1
544,10815682,10869802,54120,29617,1
545,10825299,10889725,64426,29992,1
546,10835404,10909638,74234,29736,1
547,10845233,10929630,84397,29679,1
548,10854942,10949575,94633,29745,1
549,10864748,10969599,104851,29728,1
550,10874457,10989626,115169,29830,1
551,10884264,11009575,125311,29664,1
552,10893985,11029538,135553,29723,1
553,10903749,11049312,145563,29474,1
554,10913452,11069134,155682,29618,1
555,10923253,11089083,165830,29723,1
556,10933032,11108821,175789,29494,1
557,10942793,11128403,185610,29353,1
558,10952568,11147839,195271,29206,1
559,10962342,11167459,205117,29403,1
560,10972131,11187019,214888,29357,1
561,10981934,11206642,224708,29344,1
562,10991659,11226266,234607,29400,1
563,11001439,11245796,244357,29221,1
564,11011134,11265396,254262,29361,1
565,11020900,11284890,263990,29203,1
566,11030615,11304483,273868,29312,1
567,11040337,11323975,283638,29182,1
568,11050031,11343520,293489,29194,1
569,11059686,11363157,303471,29394,1
570,11069448,11382746,313298,29242,1
571,11079107,11402471,323364,29491,1
572,11088877,11422134,333257,39428,1
573,11108648,11441986,333338,39459,1
574,11128261,11461820,333559,39264,1
575,11147697,11481489,333792,39290,1
576,11167324,11501165,333841,39246,1
577,11186900,11520702,333802,39091,1
578,11206459,11540471,334012,39383,1
579,11226080,11560292,334212,39459,1
580,11245724,11580042,334318,39201,1
581,11265181,11599682,334501,39205,1
582,11284753,11619370,334617,39279,1
583,11304351,11638883,334532,38977,1
584,11323822,11658420,334598,39068,1
585,11343359,11678005,334646,39157,1
586,11362936,11697485,334549,39106,1
587,11382568,11717136,334568,39373,1
588,11402294,11736598,334304,39081,1
589,11421920,11756174,334254,39461,1
590,11441811,11775671,333860,39308,1
591,11461630,11795231,333601,39241,1
592,11481319,11814763,333444,39202,1
593,11500995,11834266,333271,39135,1
594,11520633,11854070,333437,39477,1
595,11540311,11873611,333300,39369,1
596,11560146,11893145,332999,39171,1
597,11579790,11912706,332916,39232,1
598,11599467,11932378,332911,39420,1
599,11619222,11951871,332649,38943,1
600,11638676,11971495,332819,39139,1
601,11658199,11990925,332726,39103,1
602,11677880,12010491,332611,39018,1
603,11697339,12029966,332627,39062,1
604,11716934,12050253,333319,39787,1
605,11736439,12069854,333415,39162,1
606,11756007,12089582,333575,39167,1
607,11775450,12109132,333682,39144,1
608,11795052,12128725,333673,39134,1
609,11814599,12148356,333757,39195,1
610,11834171,12168328,334157,39685,1
611,11853891,12188070,334179,39210,1
612,11873367,12207924,334557,39417,1
613,11892938,12227843,334905,39506,1
614,11912550,12247416,334866,39192,1
615,11932176,12266999,334823,39101,1
616,11951721,12286721,335000,39272,1
617,11971277,12306389,335112,39173,1
618,11990789,12326043,335254,39211,1
619,12010353,12345508,335155,38871,1
620,12029766,12365174,335408,39911,1
621,12050017,12384621,334604,39059,1
622,12069637,12404203,334566,39277,1
623,12089338,12423835,334497,39211,1
624,12108923,12443536,334613,39292,1
625,12128519,12463092,334573,39291,1
626,12148259,12482552,334293,39270,1
627,12168076,12502135,334059,39314,1
628,12187815,12521827,334012,39595,1
629,12207722,12541496,333774,39553,1
630,12227612,12561070,333458,39161,1
631,12247203,12580726,333523,39324,1
632,12266877,12600324,333447,39264,1
633,12286547,12619819,333272,39069,1
634,12306127,12639771,333644,39614,1
635,12325795,12659528,333733,39257,1
636,12345304,12679302,333998,39376,1
637,12364914,12698989,334075,39180,1
638,12384414,12718585,334171,39170,1
639,12403996,12738327,334331,39391,1
640,12423650,12758019,334369,39449,1
641,12443415,12777663,334248,39115,1
642,12462890,12797377,334487,39250,1
643,12482434,12817141,334707,39245,1
644,12501922,12836771,334849,39363,1
645,12521662,12856321,334659,39233,1
646,12541353,12875943,334590,39130,1
647,12560869,12895475,334606,39180,1
648,12580524,12915063,334539,39207,1
649,12600151,12934659,334508,39092,1
650,12619653,12954302,334649,39483,1
651,12639505,12973861,334356,39349,1
652,12659301,12993421,334120,39345,1
653,12679094,13012963,333869,39165,1
654,12698723,13032535,333812,39278,1
655,12718436,13052025,333589,39214,1
656,12738165,13071564,333399,39237,1
657,12757869,13091186,333317,39282,1
658,12777533,13110719,333186,39257,1
659,12797262,13130507,333245,39400,1
660,12816882,13150052,333170,39172,1
661,12836516,13169721,333205,39301,1
662,12856153,13189249,333096,39131,1
663,12875762,13208776,333014,39106,1
664,12895348,13228256,332908,38994,1
665,12914870,13248466,333596,39893,1
666,12934559,13268146,333587,39267,1
667,12954152,13287608,333456,38991,1
668,12973688,13307298,333610,39222,1
669,12993227,13326955,333728,39122,1
670,13012700,13346549,333849,39229,1
671,13032341,13366278,333937,39219,1
672,13051838,13386112,334274,39339,1
673,13071350,13405791,334441,39345,1
674,13091021,13425558,334537,39324,1
675,13110583,13445260,334677,39360,1
676,13130246,13464884,334638,39282,1
677,13149911,13484424,334513,39159,1
678,13169536,13504021,334485,39136,1
679,13189081,13523649,334568,39108,1
680,13208566,13543310,334744,39176,1
681,13228089,13562855,334766,39786,1
682,13248338,13582608,334270,39421,1
683,13268013,13602178,334165,39059,1
684,13287510,13621675,334165,39165,1
685,13307186,13641255,334069,39128,1
686,13326741,13660960,334219,39276,1
687,13346320,13680562,334242,39389,1
688,13366112,13700038,333926,39293,1
689,13385935,13719554,333619,39197,1
690,13405623,13739093,333470,39305,1
691,13425396,13758745,333349,39284,1
692,13445035,13778303,333268,39244,1
693,13464728,13797767,333039,39056,1
694,13484327,13817445,333118,39137,1
695,13503791,13837228,333437,39454,1
696,13523466,13856988,333522,39433,1
697,13543146,13876618,333472,39154,1
698,13562676,13896235,333559,39325,1
699,13582392,13915986,333594,39326,1
700,13601974,13935950,333976,39445,1
701,13621463,13955831,334368,39516,1
702,13641104,13975829,334725,39638,1
703,13660752,13995463,334711,39228,1
704,13680354,14015341,334987,39359,1
705,13699843,14034835,334992,39029,1
706,13719384,14054365,334981,39076,1
707,13738938,14074004,335066,39237,1
708,13758543,14093502,334959,39040,1
709,13778089,14113028,334939,39065,1
710,13797636,14132633,334997,39212,1
711,13817250,14152302,335052,39527,1
712,13837117,14171843,334726,39230,1
713,13856813,14191404,334591,39241,1
714,13876501,14210854,334353,39079,1
715,13896138,14230518,334380,39246,1
716,13915727,14250147,334420,39591,1
717,13935697,14269663,333966,39460,1
718,13955648,14289264,333616,39556,1
719,13975611,14308810,333199,39324,1
720,13995397,14328485,333088,39406,1
721,14015136,14348138,333002,39148,1
722,14034636,14367643,333007,39080,1
723,14054218,14387229,333011,39226,1
724,14073864,14406789,332925,39076,1
725,14093386,14426303,332917,38984,1
726,14112863,14446109,333246,39449,1
727,14132512,14465829,333317,39313,1
728,14152110,14485333,333223,39090,1
729,14171702,14504985,333283,39119,1
730,14191177,14524742,333565,39356,1
731,14210782,14544624,333842,39433,1
732,14230339,14564325,333986,39338,1
733,14249983,14584184,334201,39420,1
734,14269550,14603995,334445,39268,1
735,14289014,14623685,334671,39361,1
736,14308692,14643195,334503,39143,1
737,14328333,14662750,334417,39068,1
738,14347852,14682412,334560,39233,1
739,14367430,14702032,334602,39253,1
740,14387071,14721713,334642,39214,1
741,14406608,14741240,334632,39047,1
742,14426134,14760701,334567,39279,1
743,14445958,14780176,334218,39223,1
744,14465712,14799615,333903,38944,1
745,14485225,14819114,333889,39082,1
746,14504814,14838737,333923,39390,1
747,14524587,14858374,333787,39437,1
748,14544394,14877971,333577,39309,1
749,14564114,14897570,333456,39467,1
750,14583987,14917010,333023,39222,1
751,14603777,14936710,332933,39429,1
752,14623510,14956327,332817,39115,1
753,14643013,14975995,332982,39287,1
754,14662638,14995511,332873,39103,1
755,14682232,15015080,332848,39244,1
756,14701915,15034732,332817,39239,1
757,14721509,15054887,333378,39722,1
758,14741084,15074604,333520,39179,1
759,14760552,15094344,333792,39221,1
760,14780040,15113860,333820,38828,1
761,14799360,15133698,334338,39383,1
762,14818913,15153596,334683,39570,1
763,14838590,15173244,334654,39208,1
764,14858156,15193234,335078,39695,1
765,14877868,15213023,335155,39352,1
766,14897448,15232607,335159,39040,1
767,14916910,15252130,335220,39111,1
768,14936517,15271719,335202,39211,1
769,14956147,15291406,335259,39287,1
770,14975754,15311036,335282,39256,1
771,14995387,15330576,335189,39037,1
772,15014888,15350047,335159,39140,1
773,15034563,15369660,335097,39742,1
774,15054700,15389240,334540,39311,1
775,15074438,15408760,334322,39207,1
776,15094130,15428518,334388,39320,1
777,15113697,15448058,334361,39278,1
778,15133441,15467700,334259,39570,1
779,15153377,15487180,333803,39199,1
780,15173102,15506867,333765,39601,1
781,15193024,15526551,333527,39492,1
782,15212839,15546258,333419,39363,1
