iteration,start,end
1,0,9306
2,880,14994
3,1777,18333
4,2688,24696
5,3536,27240
6,4355,32488
7,5080,37413
8,5777,42167
9,6478,48374
10,7165,54450
11,7971,57521
12,8877,62351
13,9824,66407
14,10589,71063
15,11385,75357
16,12130,79469
17,12958,83634
18,13956,87956
19,14690,92164
20,15399,96268
21,16109,100404
22,16817,104503
23,17624,108595
24,18875,112691
25,19763,116810
26,20613,120945
27,21376,125053
28,22083,129157
29,22833,133311
30,23559,137438
31,24252,141579
32,24957,145730
33,25656,149539
34,26348,153435
35,26933,157355
36,27589,161273
37,28179,165179
38,28766,169099
39,29269,173014
40,29741,176922
41,30232,180815
42,30731,184731
43,31225,188643
44,31710,192581
45,32248,196498
46,32814,200449
47,33320,204325
48,33788,208233
49,34273,212127
50,34738,216045
51,35208,219939
52,35677,223826
53,36136,227766
54,36611,231681
55,37094,235583
56,37678,239497
57,38257,243404
58,38857,247347
59,39397,251336
60,39858,255218
61,40320,259096
62,40794,263012
63,41272,267309
64,41772,271822
65,42296,275775
66,42794,279721
67,43280,283904
68,43853,287806
69,44445,291696
70,45042,295600
71,45631,299692
72,46098,303711
73,46557,307629
74,47039,311552
75,47522,315609
76,47971,319566
77,48424,323483
78,48873,327426
79,49322,331290
80,49863,335273
81,50448,339266
82,51019,343118
83,51580,346983
84,52045,350995
85,52556,354891
86,53027,358776
87,53486,362685
88,53936,366670
89,54393,370533
90,54849,374404
91,55317,378291
92,55871,382154
93,56470,386036
94,57053,389892
95,57661,393724
96,58175,397615
97,58636,401490
98,59362,405364
99,59817,409197
100,60254,413157
101,60734,416925
102,61193,420789
103,61655,424649
104,62223,428505
105,62843,432360
106,63428,436224
107,63954,440097
108,64406,443979
109,64862,447875
110,66853,451782
111,71725,455682
112,75869,459570
113,79993,463509
114,84236,467460
115,88661,471412
116,92822,475360
117,96845,479312
118,100984,483296
119,105076,487226
120,109167,491202
121,113275,495159
122,117381,499144
123,121497,503098
124,125601,507004
125,129715,510938
126,133890,514899
127,138011,518854
128,142221,522836
