step,start,end,latency,execution
203,8904233,9526782,622549,105034
204,8948576,9587844,639268,105298
205,8992850,9648881,656031,104116
206,9036007,9708243,672236,103675
207,9080378,9768873,688495,104880
208,9124666,9829583,704917,103727
209,9167747,9889608,721861,104015
210,9211793,9951052,739259,105876
211,9256304,10010335,754031,103726
212,9300810,10070884,770074,104858
213,9345175,10131262,786087,104746
214,9389605,10191464,801859,104472
215,9433932,10252515,818583,104125
216,9477062,10314092,837030,105640
217,9521185,10372877,851692,101807
218,9564266,10434756,870490,106186
219,9608669,10493365,884696,103267
220,9653384,10555005,901621,104684
221,9696490,10614292,917802,103959
222,9741199,10676129,934930,104954
223,9784401,10734494,950093,102803
224,9828873,10796536,967663,104981
225,9871884,10855956,984072,103733
226,9916244,10916757,1000513,103474
227,9958974,10977042,1018068,103767
228,10002518,11036509,1033991,103982
229,10047061,11098077,1051016,104282
230,10089822,11158256,1068434,103856
231,10133562,11219762,1086200,106000
232,10178113,11278786,1100673,101881
233,10221026,11340552,1119526,106079
234,10265415,11399609,1134194,103702
235,10310094,11461200,1151106,104468
236,10353051,11521597,1168546,104661
237,10397376,11580809,1183433,103770
238,10441991,11641406,1199415,105238
239,10486687,11702517,1215830,104129
240,10529766,11762872,1233106,104793
241,10574259,11822959,1248700,102997
242,10617227,11884525,1267298,106195
243,10661940,11943645,1281705,103791
244,10706651,12004541,1297890,103874
245,10749703,12065753,1316050,105877
246,10794452,12124881,1330429,103745
247,10839108,12184684,1345576,102994
248,10882319,12246641,1364322,104653
249,10925069,12306046,1380977,102561
250,10968298,12367090,1398792,105472
251,11012772,12426598,1413826,102443
252,11055791,12487594,1431803,105792
253,11100617,12548875,1448258,104287
254,11143708,12608325,1464617,104169
255,11188487,12670179,1481692,106633
256,11233324,12729658,1496334,102519
257,11276445,12789569,1513124,104431
258,11321025,12851131,1530106,106057
259,11365578,12910334,1544756,102349
260,11408786,12971558,1562772,105765
261,11453412,13031003,1577591,103969
262,11497995,13092302,1594307,105675
263,11542424,13152342,1609918,103068
264,11585512,13214218,1628706,106337
265,11630032,13274696,1644664,103666
266,11673300,13333726,1660426,103540
267,11717870,13395464,1677594,106334
268,11762525,13456046,1693521,103565
269,11805588,13515388,1709800,103986
270,11850266,13576894,1726628,104490
271,11893311,13637678,1744367,104006
272,11936617,13697267,1760650,104102
273,11981212,13757296,1776084,104511
274,12025741,13818915,1793174,106355
275,12070536,13879776,1809240,103962
276,12113721,13939717,1825996,104647
277,12158489,13999997,1841508,103469
278,12201762,14059050,1857288,103679
279,12246448,14120776,1874328,106435
280,12291218,14180697,1889479,103103
281,12334450,14240790,1906340,104858
282,12379276,14302022,1922746,105906
283,12424009,14361838,1937829,102786
284,12467045,14421914,1954869,104658
285,12511675,14483748,1972073,110356
286,12560259,14543724,1983465,113296
287,12613664,14604474,1990810,128067
288,12681065,14664912,1983847,120950
289,12741633,14725573,1983940,113208
290,12794264,14784590,1990326,122027
291,12857310,14846461,1989151,120193
292,12915736,14907123,1991387,128660
293,12983793,14966188,1982395,112169
294,13036958,15028057,1991099,130118
295,13105265,15088791,1983526,112713
296,13157330,15148857,1991527,128791
297,13226139,15208174,1982035,119374
298,13286232,15270078,1983846,114461
299,13338873,15330761,1991888,129243
300,13407517,15390678,1983161,120249
301,13467908,15450986,1983078,113548
302,13521233,15510313,1989080,126908
303,13588874,15572137,1983263,122346
304,13649481,15632198,1982717,120321
305,13709800,15691519,1981719,112325
306,13762861,15753461,1990600,129971
307,13830974,15813894,1982920,120989
308,13891611,15872832,1981221,119235
309,13951971,15935389,1983418,122994
310,14012467,15994703,1982236,111558
311,14064771,16055934,1991163,123071
312,14126671,16115243,1988572,120929
