iteration,start,end,latency,execution
459,15737843,24260477,8522634,633588
460,15790873,24311844,8520971,598559
461,15837705,24364818,8527113,656570
462,15895720,24417759,8522039,636373
463,15948791,24470493,8521702,632131
464,16001258,24522595,8521337,590815
465,16054662,24575253,8520591,656415
466,16108056,24628327,8520271,631993
467,16152231,24681416,8529185,640475
468,16211573,24734422,8522849,607580
469,16256285,24787224,8530939,661630
470,16315380,24840059,8524679,627308
471,16361498,24893000,8531502,641921
472,16420121,24946125,8526004,605952
473,16473597,24999183,8525586,633523
474,16526142,25052135,8525993,650112
475,16579698,25105477,8525779,625820
476,16632083,25156968,8524885,641262
477,16684612,25209721,8525109,630732
478,16738289,25262446,8524157,631787
479,16782621,25313829,8531208,639529
480,16841571,25366491,8524920,610561
481,16886750,25417713,8530963,652151
482,16946356,25470716,8524360,627275
483,16990578,25523366,8532788,620350
484,17050585,25576360,8525775,621246
485,17104031,25629477,8525446,629553
486,17156294,25682444,8526150,650361
487,17209541,25734954,8525413,624775
488,17262748,25786233,8523485,634107
489,17315188,25838880,8523692,619968
490,17368374,25891804,8523430,649278
491,17421180,25944096,8522916,634247
492,17474033,25996995,8522962,597169
493,17518748,26049990,8531242,657134
494,17577906,26103144,8525238,635462
495,17631137,26155557,8524420,612654
496,17683720,26208515,8524795,621704
497,17737286,26261744,8524458,626759
498,17781623,26314790,8533167,656990
499,17840833,26367802,8526969,634132
500,17893646,26420795,8527149,615698
501,17946770,26473405,8526635,672116
502,17999939,26525995,8526056,633790
503,18052456,26577464,8525008,635785
504,18105314,26630409,8525095,621009
505,18150541,26683340,8532799,622275
506,18209367,26736379,8527012,650784
507,18262482,26788934,8526452,624035
508,18306745,26842102,8535357,644009
509,18366857,26895076,8528219,626676
510,18412393,26948117,8535724,640648
511,18471313,27001178,8529865,634974
512,18524197,27054718,8530521,616813
513,18577494,27106028,8528534,647718
514,18630686,27158799,8528113,633176
515,18682979,27211774,8528795,612987
516,18735640,27264718,8529078,617163
517,18781179,27317733,8536554,635452
518,18839607,27370742,8531135,651604
519,18892939,27424020,8531081,631233
520,18945894,27475448,8529554,633145
521,18999178,27528315,8529137,608344
522,19051117,27581222,8530105,657232
523,19104337,27634179,8529842,634407
524,19157020,27687141,8530121,583615
525,19202898,27739953,8537055,668815
526,19261449,27792998,8531549,634918
527,19314271,27846094,8531823,612521
528,19366807,27899157,8532350,613318
529,19412239,27951834,8539595,644449
530,19470780,28004883,8534103,650216
531,19523882,28057429,8533547,634697
532,19576625,28108754,8532129,629631
533,19630116,28161782,8531666,660939
534,19682467,28214782,8532315,633482
535,19735296,28267737,8532441,636057
536,19788368,28320428,8532060,626329
537,19833567,28371592,8538025,632531
538,19892457,28424377,8531920,640111
539,19945516,28477449,8531933,634891
540,19998345,28530382,8532037,617392
541,20051880,28583398,8531518,649383
542,20104988,28636358,8531370,633926
543,20158208,28689704,8531496,613800
544,20210899,28741077,8530178,644144
545,20264752,28794105,8529353,617057
546,20316584,28847070,8530486,648463
