iteration,start,end,latency,execution
75,50635,3943734,3893099,165387
76,51191,3995630,3944439,152277
77,51804,4046779,3994975,178064
78,52376,4099725,4047349,167918
79,52921,4150730,4097809,148823
80,53374,4202589,4149215,172536
81,53877,4254469,4200592,156662
82,54436,4306630,4252194,177424
83,54976,4359423,4304447,153396
84,55458,4410268,4354810,178008
85,55929,4461695,4405766,152932
86,56422,4514404,4457982,174624
87,56965,4565400,4508435,168438
88,57521,4617103,4559582,150372
89,58102,4668269,4610167,174627
90,58698,4722901,4664203,171049
91,59322,4775115,4715793,151362
92,59929,4828063,4768134,175495
93,60549,4881012,4820463,156260
94,61113,4933970,4872857,165154
95,61658,4986694,4925036,171625
96,62213,5037719,4975506,171816
97,62765,5089914,5027149,150462
98,63331,5142811,5079480,178096
99,63821,5193658,5129837,165484
100,64353,5245897,5181544,153109
101,64977,5298674,5233697,168617
102,65574,5349973,5284399,172877
103,66139,5402281,5336142,196056
104,66691,5454383,5387692,231979
105,67268,5507130,5439862,222326
106,67807,5558389,5490582,214367
107,68394,5610566,5542172,214361
108,68944,5663213,5594269,197467
109,69486,5716280,5646794,213363
110,71380,5767212,5695832,232532
111,75610,5818625,5743015,191037
112,85867,5871746,5785879,234221
113,86341,5923356,5837015,193731
114,88809,5976466,5887657,231034
115,94166,6029082,5934916,217618
116,99036,6081976,5982940,232442
117,103290,6133046,6029756,202667
118,107389,6184805,6077416,209703
119,111462,6235836,6124374,228240
120,115619,6288543,6172924,209580
121,120462,6341825,6221363,212583
122,124838,6395702,6270864,235604
123,129178,6446846,6317668,188894
124,133295,6499816,6366521,242043
125,137405,6552479,6415074,207866
126,142714,6605605,6462891,218898
127,147135,6659702,6512567,210278
128,151272,6712455,6561183,237886
129,155390,6765279,6609889,189491
130,159599,6818306,6658707,233987
131,163485,6870823,6707338,231080
132,167420,6922199,6754779,201070
133,173000,6975204,6802204,205680
134,176927,7028119,6851192,232739
135,180773,7081111,6900338,257282
136,184680,7134116,6949436,270483
137,188623,7186916,6998293,281862
138,193919,7239811,7045892,275086
139,197827,7292936,7095109,250188
140,201670,7345781,7144111,258074
141,205654,7398789,7193135,256977
142,211242,7451577,7240335,297871
143,214032,7504561,7290529,215585
144,217959,7557273,7339314,293913
145,222464,7608697,7386233,235518
146,226478,7661356,7434878,291999
147,230749,7714385,7483636,268410
148,234677,7767463,7532786,263971
149,238676,7820250,7581574,257185
150,244408,7873139,7628731,270474
151,248558,7926350,7677792,260955
152,252366,7979114,7726748,263889
153,256340,8031987,7775647,255335
154,261248,8084833,7823585,299032
155,265281,8137942,7872661,224694
156,269163,8190916,7921753,304414
157,273653,8244029,7970376,255373
158,277690,8296655,8018965,265876
159,281900,8347741,8065841,256098
160,285777,8400811,8115034,273589
161,292639,8453598,8160959,243691
162,294579,8506588,8212009,292750
163,299376,8559664,8260288,263710
164,303179,8612663,8309484,256131
165,309528,8665427,8355899,247379
166,311709,8718233,8406524,284939
167,315594,8771107,8455513,319295
168,365250,8824302,8459052,313882
169,424892,8877224,8452332,336170
170,485453,8930218,8444765,307935
171,537957,8983132,8445175,306673
172,590959,9035782,8444823,314286
173,626321,9088875,8462554,304476
174,693047,9142028,8448981,333577
175,747874,9194970,8447096,265656
176,781891,9247706,8465815,341600
177,843759,9298804,8455045,285555
178,885704,9351693,8465989,353324
179,951337,9404537,8453200,315429
180,988219,9457727,8469508,311433
181,1056409,9510421,8454012,288972
182,1091902,9563160,8471258,333254
183,1155374,9616425,8461051,297542
184,1213069,9668987,8455918,329982
185,1247510,9721249,8473739,294471
186,1312133,9774120,8461987,343925
187,1368457,9827363,8458906,270713
188,1404338,9880085,8475747,368816
189,1468467,9933125,8464658,303021
190,1508037,9985728,8477691,314407
191,1558670,10037930,8479260,306446
192,1618570,10090529,8471959,317646
193,1680166,10141918,8461752,292231
194,1714198,10194965,8480767,342828
195,1780468,10247960,8467492,295791
196,1835169,10300744,8465575,302435
197,1869073,10353594,8484521,313382
198,1926164,10406579,8480415,335503
199,1990234,10459694,8469460,321899
200,2024287,10512670,8488383,307430
201,2094112,10565343,8471231,328585
202,2145002,10618202,8473200,307916
203,2198387,10671097,8472710,307374
204,2250928,10724127,8473199,332714
205,2303063,10777182,8474119,288423
206,2338040,10830333,8492293,332978
207,2408125,10883072,8474947,283137
208,2441994,10935781,8493787,317137
209,2509079,10988852,8479773,300248
210,2547256,11041693,8494437,353778
211,2600053,11092772,8492719,330832
212,2667633,11146013,8478380,295963
213,2720366,11198498,8478132,304986
214,2773999,11251488,8477489,322945
215,2807408,11304370,8496962,292197
216,2868691,11357643,8488952,351019
217,2930399,11410509,8480110,284321
218,2963501,11463675,8500174,334972
219,3032533,11516563,8484030,287330
220,3066571,11569041,8502470,360574
221,3134974,11622292,8487318,316513
222,3187052,11675016,8487964,301000
223,3240911,11726997,8486086,299168
224,3274314,11778468,8504154,322452
225,3339056,11830076,8491020,308828
226,3378897,11882755,8503858,328966
227,3435506,11934159,8498653,292114
228,3500742,11986816,8486074,321779
229,3552667,12039711,8487044,308471
230,3587015,12092682,8505667,325034
231,3645480,12144711,8499231,340542
232,3709791,12197673,8487882,289183
233,3743382,12250991,8507609,332286
234,3804604,12303609,8499005,307807
235,3865975,12356659,8490684,305999
236,3899117,12409606,8510489,334539
237,3960931,12462642,8501711,305450
238,4003199,12515613,8512414,316909
239,4073042,12568110,8495068,300577
240,4106134,12619183,8513049,285961
241,4166634,12672121,8505487,315591
242,4209619,12725307,8515688,370221
243,4278813,12778140,8499327,317352
244,4332708,12831126,8498418,292810
245,4364895,12884157,8519262,305717
246,4421771,12936956,8515185,343655
247,4489168,12989896,8500728,281625
248,4520412,13042964,8522552,343187
249,4580786,13095926,8515140,303725
250,4625545,13148935,8523390,320194
251,4694125,13201417,8507292,304732
252,4732625,13252674,8520049,346521
253,4801843,13305616,8503773,316484
254,4854013,13358657,8504644,299602
255,4906176,13411603,8505427,319480
256,4958606,13464663,8506057,294291
257,4992891,13517442,8524551,325499
258,5053493,13570743,8517250,339510
259,5117198,13622300,8505102,275659
260,5148418,13675127,8526709,323135
261,5207252,13728279,8521027,326796
262,5253989,13781034,8527045,320001
263,5310231,13834268,8524037,333152
264,5376740,13886923,8510183,304838
265,5420204,13939961,8519757,324364
266,5480313,13992919,8512606,298373
267,5513016,14045937,8532921,326483
268,5575076,14098801,8523725,326502
269,5636847,14152020,8515173,315552
270,5687561,14204606,8517045,298847
271,5721757,14257647,8535890,321332
272,5778890,14310656,8531766,276683
273,5826701,14363695,8536994,325726
274,5884831,14416638,8531807,341099
275,5949491,14468978,8519487,317460
276,6002709,14522277,8519568,327758
277,6052676,14575101,8522425,299833
278,6088151,14628278,8540127,331585
279,6154638,14680751,8526113,300764
280,6191907,14732017,8540110,336014
281,6264952,14783665,8518713,311289
282,14786470,14848988,62518,118975
283,14788244,14900012,111768,67078
284,14789967,14951134,161167,71214
285,14791797,15002532,210735,65617
286,14793590,15054338,260748,67354
287,14795076,15107550,312474,65954
288,14795679,15160676,364997,68770
289,14796273,15213192,416919,63871
290,14796795,15266300,469505,69030
291,14797371,15319026,521655,68210
292,14798276,15371887,573611,67225
293,14798792,15424260,625468,63264
294,14799353,15476781,677428,65927
295,14799949,15528069,728120,63492
296,14800527,15581198,780671,63691
297,14801119,15633918,832799,63225
298,14801743,15686909,885166,63118
299,14802379,15740010,937631,69106
300,14803112,15792813,989701,77201
301,14803770,15845642,1041872,63781
302,14804726,15898585,1093859,64330
303,14805315,15951220,1145905,62904
304,14805941,16002685,1196744,62312
305,14806629,16055100,1248471,63066
306,14807229,16106519,1299290,62653
307,14807792,16159693,1351901,63612
308,14808269,16212626,1404357,63643
309,14808767,16265472,1456705,62676
310,14809302,16318076,1508774,67667
311,14809947,16369287,1559340,62606
312,14810631,16422193,1611562,67257
313,14811263,16474771,1663508,71378
314,14811871,16525999,1714128,60435
315,14812497,16578735,1766238,62176
316,14813163,16630101,1816938,83012
317,14813816,16682655,1868839,110825
318,14814418,16735877,1921459,112439
319,14815290,16788652,1973362,117524
320,14815926,16841403,2025477,113122
321,14816457,16894388,2077931,113373
322,14817019,16946645,2129626,112650
323,14817492,16999788,2182296,113439
324,14817967,17052369,2234402,116525
325,14818415,17105562,2287147,114518
326,14818890,17158614,2339724,114866
327,14819479,17211339,2391860,116487
328,14820107,17264344,2444237,115541
329,14820756,17316874,2496118,116506
330,14821410,17369683,2548273,117978
331,14822300,17421154,2598854,117842
332,14823549,17474080,2650531,119376
333,14824208,17527296,2703088,121822
334,14824908,17579511,2754603,115452
335,14825536,17631036,2805500,115535
336,14826094,17684002,2857908,117821
337,14826649,17736961,2910312,120966
338,14827160,17789763,2962603,116108
339,14827742,17842953,3015211,119313
340,14828295,17895487,3067192,119098
341,14828863,17948213,3119350,116881
342,14829485,18001384,3171899,117118
343,14830092,18052653,3222561,116477
344,14830679,18105587,3274908,116187
345,14831174,18158653,3327479,119961
346,14831786,18211272,3379486,117012
347,14832436,18262395,3429959,115511
348,14833044,18315106,3482062,118723
349,14833628,18368116,3534488,179497
350,14834249,18421192,3586943,268255
351,14834902,18474035,3639133,292110
352,14835500,18526960,3691460,271983
353,14836000,18578896,3742896,270921
354,14836541,18631090,3794549,269540
355,14837162,18684039,3846877,271262
356,14837711,18736841,3899130,270698
357,14838207,18789889,3951682,271659
358,14838806,18842850,4004044,269991
359,14839434,18895896,4056462,246646
360,14840052,18948727,4108675,290557
361,14840648,19001385,4160737,271866
362,14841252,19052633,4211381,267829
363,14841849,19105256,4263407,270746
364,14842450,19156527,4314077,269477
365,14842963,19209586,4366623,272179
366,14843562,19262631,4419069,273080
367,14844147,19315588,4471441,271371
368,14844732,19368013,4523281,246749
369,14845311,19421237,4575926,275218
370,14845889,19473927,4628038,269895
371,14846472,19527226,4680754,290117
372,14847120,19579985,4732865,271317
373,14847683,19632862,4785179,272690
374,14848251,19683857,4835606,270796
375,14848851,19736586,4887735,248143
376,14849505,19788423,4938918,288193
377,14849976,19839869,4989893,272698
378,14850548,19892867,5042319,247878
379,14851210,19945842,5094632,290742
380,14851831,19998587,5146756,247887
381,14852408,20051434,5199026,353844
382,14852973,20104086,5251113,422295
383,14853646,20155191,5301545,446678
384,14854259,20207419,5353160,425311
385,14854787,20260038,5405251,425300
386,14855496,20311442,5455946,421926
387,14856600,20364215,5507615,425040
388,14857140,20415205,5558065,422945
389,14857603,20468013,5610410,425229
390,14858170,20521205,5663035,425618
391,14858762,20573985,5715223,400283
392,14859353,20627182,5767829,444821
393,14859917,20680075,5820158,427571
394,14860557,20732903,5872346,423318
395,14861140,20783848,5922708,398918
396,14861713,20836768,5975055,444453
397,14862209,20889555,6027346,424186
398,14862766,20940821,6078055,425178
399,14863335,20993235,6129900,399311
400,14863901,21044736,6180835,418316
401,14864467,21097794,6233327,427149
402,14865057,21150562,6285505,423381
403,14865641,21203557,6337916,441229
404,14866210,21256400,6390190,427271
405,14866754,21309461,6442707,424919
406,14867391,21362205,6494814,424122
407,14867971,21414052,6546081,375251
408,14868549,21466358,6597809,462700
409,14869473,21518867,6649394,427205
410,14872861,21570002,6697141,398928
411,14874931,21622910,6747979,422300
412,14876920,21674080,6797160,419176
413,14878969,21727198,6848229,455121
414,14881316,21780083,6898767,476345
415,14883011,21833120,6950109,487009
416,14885068,21885797,7000729,457644
417,14887204,21938920,7051716,476107
418,14889527,21991505,7101978,494498
419,14891329,22042811,7151482,470918
420,14893359,22095673,7202314,477293
421,14895384,22148481,7253097,475270
422,14897409,22199685,7302276,477511
423,14899507,22251976,7352469,468631
424,14901685,22303671,7401986,483261
425,14903635,22356633,7452998,479630
426,14906185,22409437,7503252,452786
427,14908052,22462620,7554568,470318
428,14910194,22515305,7605111,474001
429,14912014,22568122,7656108,495375
430,14913888,22621230,7707342,479201
431,14915841,22674091,7758250,449926
432,14917824,22727233,7809409,488250
433,14919842,22779751,7859909,475711
434,14921927,22831010,7909083,477712
435,14924132,22883654,7959522,482926
436,14926359,22934742,8008383,478131
437,14927931,22987191,8059260,476142
438,14929927,23038799,8108872,452699
439,14931950,23091776,8159826,443350
440,14934013,23144543,8210530,501397
441,14936055,23195841,8259786,472015
442,14937981,23248845,8310864,485323
443,14940007,23301298,8361291,458290
444,14942026,23354595,8412569,488491
445,14943952,23407229,8463277,491312
446,14954396,23458484,8504088,526920
447,15006874,23511199,8504325,516048
448,15070031,23562310,8492279,495268
449,15123288,23615219,8491931,525871
450,15176386,23666277,8489891,523659
451,15228928,23718126,8489198,540760
452,15282393,23771129,8488736,505067
453,15334801,23823981,8489180,543927
454,15387615,23877150,8489535,528600
455,15440080,23930122,8490042,517091
456,15481281,23982982,8501701,536601
457,15543931,24035488,8491557,529365
458,15597037,24086731,8489694,501907
459,15649771,24139352,8489581,514882
460,15702210,24190807,8488597,528427
461,15756127,24243570,8487443,546395
462,15808686,24294553,8485867,506259
463,15861513,24346793,8485280,535745
464,15914958,24399705,8484747,500720
465,15955918,24452547,8496629,546211
466,16008944,24505517,8496573,530128
467,16062003,24558591,8496588,533882
468,16122306,24611542,8489236,530151
469,16175517,24664163,8488646,526556
470,16228471,24717206,8488735,504078
471,16281365,24770042,8488677,483602
472,16323109,24823111,8500002,562439
473,16385177,24876070,8490893,522353
474,16438074,24928907,8490833,511415
475,16479449,24982032,8502583,546490
476,16542393,25034648,8492255,503883
477,16583775,25087751,8503976,553603
478,16646004,25140462,8494458,528365
479,16698595,25191621,8493026,501925
480,16751797,25244771,8492974,538330
481,16804497,25297483,8492986,524968
482,16857393,25350436,8493043,513284
483,16911517,25403053,8491536,520751
484,16962648,25454493,8491845,519962
485,17015603,25507434,8491831,545446
486,17068099,25560491,8492392,507803
487,17121439,25613460,8492021,546356
488,17175415,25666139,8490724,504469
489,17226892,25719060,8492168,547569
490,17279997,25771687,8491690,518935
491,17332629,25823086,8490457,498639
492,17374825,25876122,8501297,545951
493,17436882,25928742,8491860,534550
494,17490294,25979856,8489562,503132
495,17543170,26032654,8489484,534149
496,17584153,26085748,8501595,512717
497,17646814,26138880,8492066,549127
498,17699772,26191461,8491689,505791
499,17752711,26242909,8490198,544832
500,17805980,26295809,8489829,506899
501,17859160,26348527,8489367,544742
502,17911310,26401222,8489912,498260
503,17964027,26452433,8488406,507852
504,18005917,26505466,8499549,538256
505,18068430,26558167,8489737,526111
506,18121384,26609334,8487950,524044
507,18174847,26662178,8487331,535608
508,18215893,26713189,8497296,513402
509,18278213,26766316,8488103,546485
510,18330805,26819084,8488279,506662
511,18383882,26872138,8488256,536672
512,18437321,26925156,8487835,501236
513,18479996,26977900,8497904,546252
514,18533386,27030844,8497458,505357
515,18594597,27082820,8488223,522195
516,18646642,27134743,8488101,538702
517,18699668,27187370,8487702,534550
518,18752364,27238881,8486517,505169
519,18805480,27291723,8486243,546756
520,18858349,27344854,8486505,505550
521,18911475,27397649,8486174,547190
522,18964315,27450585,8486270,493820
523,19006024,27503498,8497474,545780
524,19068227,27556486,8488259,503115
525,19110363,27609400,8499037,554322
526,19172079,27662520,8490441,494211
527,19225111,27715479,8490368,552534
528,19278249,27767930,8489681,518218
529,19331120,27820724,8489604,536829
530,19383471,27871986,8488515,502813
531,19436834,27924785,8487951,546648
532,19489442,27975910,8486468,503110
533,19542785,28028722,8485937,547114
534,19595639,28079901,8484262,492874
535,19637359,28133096,8495737,536181
536,19689891,28185592,8495701,513109
537,19742557,28238888,8496331,529030
538,19793870,28291459,8497589,541778
539,19855472,28342613,8487141,533584
540,19908532,28395589,8487057,519128
541,19961472,28448513,8487041,534627
542,20014207,28499531,8485324,503350
543,20067024,28552063,8485039,512812
544,20109018,28603197,8494179,528443
545,20170691,28655590,8484899,548060
546,20223038,28708501,8485463,493172
547,20265075,28761492,8496417,524142
548,20327494,28814325,8486831,523891
549,20369565,28867265,8497700,552181
550,20430656,28919623,8488967,518845
551,20483547,28971022,8487475,534941
552,20536660,29023898,8487238,520084
553,20589553,29076746,8487193,535695
554,20642745,29127947,8485202,501205
555,20695676,29181008,8485332,515144
556,20738244,29233924,8495680,532256
557,20799325,29286593,8487268,546886
558,20852135,29339583,8487448,469487
559,20894733,29392754,8498021,574154
560,20956767,29445584,8488817,516224
561,20998013,29498597,8500584,538547
562,21060186,29551330,8491144,500680
563,21113279,29604276,8490997,534883
564,21165989,29657335,8491346,532988
565,21218987,29710436,8491449,535232
566,21271788,29763153,8491365,518426
567,21325038,29816017,8490979,500036
568,21366920,29867217,8500297,545986
569,21429556,29920032,8490476,529678
570,21481712,29972630,8490918,500611
571,21523507,30023964,8500457,553170
572,21585823,30077124,8491301,495561
573,21628615,30130169,8501554,553407
574,21689471,30182764,8493293,519547
575,21742648,30233807,8491159,508635
576,21795573,30285854,8490281,536307
577,21848538,30338571,8490033,536919
578,21901233,30391695,8490462,518275
579,21954541,30444482,8489941,481859
580,21996806,30495778,8498972,548911
581,22058229,30548769,8490540,547933
582,22111100,30601041,8489941,495538
583,22154084,30652392,8498308,553318
584,22215557,30705359,8489802,517248
585,22257587,30758497,8500910,537779
586,22319098,30810965,8491867,517235
587,22372190,30861989,8489799,509418
588,22424944,30914430,8489486,538675
589,22478073,30967210,8489137,536583
590,22530705,31020094,8489389,494050
591,22583493,31072634,8489141,555762
592,22636663,31123840,8487177,526080
593,22689560,31176936,8487376,528520
594,22742662,31229808,8487146,476746
595,22784572,31282805,8498233,555274
596,22846981,31335744,8488763,509655
597,22888726,31388710,8499984,540846
598,22950149,31441784,8491635,510643
599,22993326,31494417,8501091,527741
600,23054168,31545571,8491403,535583
601,23096973,31597493,8500520,527870
602,23151329,31650212,8498883,512378
603,23211265,31701201,8489936,521343
604,23264293,31752417,8488124,519826
605,23316735,31804084,8487349,546463
606,23370132,31857128,8486996,496049
607,23412132,31908365,8496233,543004
608,23474447,31961341,8486894,499774
609,23515755,32014469,8498714,556859
610,23577911,32067212,8489301,514886
611,23619667,32119679,8500012,503768
612,23679560,32171077,8491517,543799
613,23733533,32223887,8490354,536908
614,23786584,32276671,8490087,504664
615,23839529,32327877,8488348,521097
616,23892759,32380665,8487906,545013
617,23945643,32431869,8486226,525974
618,23998572,32484611,8486039,495650
619,24039844,32537753,8497909,546759
620,24102739,32590736,8487997,524927
621,24145036,32643812,8498776,537458
622,24206507,32696574,8490067,507158
623,24247707,32749407,8501700,546166
624,24309691,32800441,8490750,525941
625,24362445,32853363,8490918,526620
626,24415382,32906436,8491054,498362
627,24468141,32959136,8490995,546666
628,24521262,33011089,8489827,510481
629,24574287,33062305,8488018,530620
630,24627306,33115021,8487715,521385
631,24679854,33166355,8486501,535130
632,24733369,33218995,8485626,512633
633,24786058,33272125,8486067,543836
634,24838777,33324747,8485970,519143
635,24891614,33375883,8484269,485975
636,24944546,33428680,8484134,554446
637,24997643,33481073,8483430,534639
638,25050219,33533787,8483568,505179
639,25103300,33586647,8483347,509551
640,25145252,33639736,8494484,519506
641,25207138,33692642,8485504,557870
642,25260432,33745455,8485023,526496
643,25313111,33798438,8485327,493363
644,25356740,33851230,8494490,532367
645,25409662,33904424,8494762,551748
646,25470166,33957127,8486961,519179
647,25522980,34008205,8485225,483775
648,25576108,34061376,8485268,564828
649,25629070,34114102,8485032,526090
650,25681710,34165463,8483753,504250
651,25734582,34217880,8483298,512473
652,25776659,34270776,8494117,556010
653,25838603,34321948,8483345,525895
654,25891650,34375038,8483388,517124
655,25933660,34427904,8494244,538582
656,25996306,34481049,8484743,504849
657,26048678,34533927,8485249,544252
658,26101263,34586269,8485006,510894
659,26144772,34637596,8492824,535183
660,26199018,34690649,8491631,526738
661,26258429,34743765,8485336,528963
662,26311402,34796469,8485067,526516
663,26364080,34849533,8485453,524011
664,26406007,34901905,8495898,488679
665,26467920,34953277,8485357,561548
666,26521072,35006280,8485208,516986
667,26563097,35059215,8496118,478608
668,26625483,35112404,8486921,544216
669,26667254,35165349,8498095,527799
670,26728869,35217728,8488859,525220
671,26781879,35269066,8487187,500198
672,26834576,35321942,8487366,543860
673,26887682,35374733,8487051,546348
674,26941041,35425913,8484872,527025
675,26993558,35479066,8485508,498809
676,27035346,35531673,8496327,512005
677,27096518,35582821,8486303,560711
678,27150312,35635345,8485033,518093
679,27192658,35686396,8493738,476435
680,27254970,35738695,8483725,570634
681,27307954,35791699,8483745,507059
682,27360535,35844454,8483919,537271
683,27413187,35895471,8482284,507296
684,27466141,35948657,8482516,547936
685,27518950,36001143,8482193,526609
686,27572014,36052454,8480440,526238
687,27624955,36105307,8480352,528238
688,27678029,36158002,8479973,480640
689,27730806,36209250,8478444,562919
690,27783379,36262180,8478801,519551
691,27825635,36315042,8489407,518337
692,27887902,36367857,8479955,522175
693,27929804,36420915,8491111,517943
694,27983184,36473605,8490421,533344
695,28034003,36524796,8490793,526672
696,28095251,36577943,8482692,510309
697,28148352,36631035,8482683,551317
698,28200892,36683704,8482812,527379
699,28254176,36736564,8482388,458156
700,28296030,36789206,8493176,564749
701,28357890,36840456,8482566,516914
702,28411072,36893408,8482336,522404
703,28453079,36946608,8493529,519706
704,28515390,36999187,8483797,536644
705,28556824,37051287,8494463,541076
706,28618718,37103806,8485088,528592
707,28671141,37155114,8483973,517265
708,28724084,37208254,8484170,505342
709,28777032,37261419,8484387,551908
710,28830043,37314114,8484071,528282
711,28882810,37367192,8484382,459631
712,28924674,37419535,8494861,578194
713,28986294,37470961,8484667,485629
714,29038829,37523542,8484713,537912
715,29081415,37575108,8493693,538642
716,29143937,37627977,8484040,534650
717,29197131,37681094,8483963,505499
718,29249494,37733514,8484020,545671
719,29302225,37784504,8482279,525769
720,29355086,37836724,8481638,494649
721,29408384,37889244,8480860,554226
722,29461130,37940725,8479595,526861
723,29514175,37993706,8479531,485569
724,29566733,38046410,8479677,551717
725,29622489,38097359,8474870,515703
726,29672893,38150479,8477586,535850
727,29726014,38203125,8477111,519102
728,29779241,38255411,8476170,522794
729,29821208,38308382,8487174,520124
730,29882645,38361089,8478444,546560
731,29935602,38412076,8476474,481147
732,29977595,38465008,8487413,558012
733,30039467,38517878,8478411,525633
734,30092706,38570986,8478280,527735
735,30145724,38624036,8478312,489776
736,30186558,38676753,8490195,558867
737,30244662,38727852,8483190,531142
738,30301371,38780802,8479431,506410
739,30354215,38833708,8479493,534447
740,30397929,38886638,8488709,520044
741,30451139,38939809,8488670,519223
742,30511324,38992279,8480955,533795
743,30564369,39043546,8479177,473249
744,30605761,39096662,8490901,579209
745,30667988,39149343,8481355,497544
746,30720866,39200382,8479516,534687
747,30774021,39253440,8479419,507234
748,30815687,39306366,8490679,553604
749,30877520,39358930,8481410,504394
750,30929886,39411945,8482059,524510
751,30982667,39465150,8482483,546533
752,31035942,39517923,8481981,506010
753,31077201,39571095,8493894,523588
754,31139240,39624128,8484888,545541
755,31192664,39677023,8484359,495380
756,31245239,39729972,8484733,549054
757,31298234,39782747,8484513,524843
758,31351170,39835020,8483850,529803
759,31404265,39886737,8482472,501279
760,31457462,39939189,8481727,541374
761,31498895,39990584,8491689,511176
762,31560507,40043584,8483077,547736
763,31612959,40096278,8483319,506318
764,31654112,40148579,8494467,536071
765,31708829,40201434,8492605,502386
766,31756928,40254412,8497484,546495
767,31811323,40307131,8495808,501756
768,31862674,40359351,8496677,556603
769,31924164,40412031,8487867,526953
770,31976818,40463076,8486258,500493
771,32029999,40516041,8486042,523124
772,32082607,40567146,8484539,534215
773,32124954,40620031,8495077,513196
774,32186400,40672674,8486274,534262
775,32239355,40724048,8484693,496916
776,32281154,40777048,8495894,560960
777,32343364,40830026,8486662,485219
778,32385444,40882842,8497398,534727
779,32447407,40935630,8488223,510549
780,32500076,40988643,8488567,561037
781,32553236,41041710,8488474,520393
782,32606311,41094495,8488184,511749
783,32659482,41147512,8488030,521913
784,32712145,41200267,8488122,523631
785,32753883,41251185,8497302,523578
786,32815910,41303350,8487440,523986
787,32868916,41356376,8487460,527885
788,32912203,41409328,8497125,538879
789,32967922,41462396,8494474,458881
790,33016247,41514908,8498661,546820
791,33070457,41566109,8495652,499360
792,33121150,41618913,8497763,554306
793,33181903,41671616,8489713,517008
794,33234391,41722782,8488391,534609
795,33287688,41776021,8488333,493863
796,33329308,41829015,8499707,555084
797,33391513,41881663,8490150,504285
798,33444215,41932867,8488652,544477
799,33496715,41985468,8488753,519588
800,33549316,42038656,8489340,537891
801,33602722,42091420,8488698,503811
802,33655247,42144382,8489135,534132
803,33708217,42195212,8486995,508670
804,33760948,42247567,8486619,545623
805,33813921,42300116,8486195,518453
806,33866541,42351251,8484710,530600
807,33919817,42404289,8484472,489950
808,33961996,42457392,8495396,562633
809,34023703,42510373,8486670,494969
810,34066916,42563126,8496210,503152
811,34121299,42615926,8494627,546302
812,34180648,42668926,8488278,550625
813,34233674,42722011,8488337,518103
814,34275159,42774671,8499512,528116
815,34337314,42825913,8488599,507875
816,34390399,42879078,8488679,536398
817,34443283,42931693,8488410,530100
818,34496417,42982771,8486354,509816
819,34549205,43035631,8486426,536387
820,34591144,43088239,8497095,537375
821,34653019,43139382,8486363,503518
822,34706107,43192649,8486542,546793
823,34759304,43245634,8486330,494098
824,34812093,43298624,8486531,554325
825,34865639,43351094,8485455,492716
826,34907149,43404321,8497172,554506
827,34968819,43457333,8488514,503607
828,35021935,43510314,8488379,546761
829,35074956,43563394,8488438,518898
830,35128160,43616334,8488174,534674
831,35180999,43669018,8488019,517426
832,35222499,43721912,8499413,537523
833,35284621,43774693,8490072,502537
834,35337560,43826018,8488458,510159
835,35380044,43879040,8498996,546100
