iteration,start,end,latency,execution
220,18183063,18527521,344458,1968946
221,18349427,18693979,344552,2058195
222,18518673,18861901,343228,1967639
223,18684852,19030489,345637,2017514
224,18853201,19197104,343903,2021661
225,19021649,19364844,343195,2010114
226,19188971,19533493,344522,2022885
227,19357633,19701357,343724,2017943
228,19526010,19870913,344903,2073113
229,19696503,20038713,342210,1969226
230,19862719,20204237,341518,2017817
231,20031059,20373301,342242,2054853
232,20200132,20539263,339131,1958701
233,20366237,20706186,339949,2016258
234,20533483,20876860,343377,2055143
235,20702618,21044297,341679,1968183
236,20868839,21214966,346127,2076286
237,21039443,21380542,341099,1966214
238,21205431,21548279,342848,2006520
239,21372629,21716844,344215,2065642
240,21543114,21881478,338364,1970876
241,21708942,22052295,343353,2003126
242,21876087,22220983,344896,2071287
243,22046759,22386369,339610,1962533
244,22212133,22554271,342138,2002386
245,22378983,22723822,344839,2065494
246,22549333,22890346,341013,1973602
247,22715326,23058906,343580,2019046
248,22883883,23228420,344537,2070960
249,23054526,23395147,340621,1963261
250,23220095,23562977,342882,2005767
251,23387377,23733414,346037,2070161
252,23557747,23900185,342438,1963464
253,23723158,24069202,346044,2001592
254,23890193,24234495,344302,2059144
255,24060134,24400171,340037,1974166
256,24226485,24568961,342476,2006859
257,24393780,24738323,344543,2068801
258,24564251,24905130,340879,1972546
259,24730666,25073889,343223,2022467
260,24899141,25239161,340020,2048754
261,25069795,25408914,339119,1994104
262,25236161,25580631,344470,2025039
263,25404595,25750052,345457,2066619
264,25575023,25916708,341685,1974357
265,25741681,26086583,344902,2009302
266,25909055,26253184,344129,2066758
267,26079610,26418785,339175,1966721
268,26245415,26589524,344109,2004975
269,26412221,26756106,343885,2064352
270,26582599,26921614,339015,1969218
271,26748833,27093020,344187,2007747
272,26915828,27259204,343376,2065125
273,27086233,27425606,339373,1965066
274,27251855,27599374,347519,2034482
275,27420694,27765653,344959,2060488
276,27591042,27932256,341214,1979098
277,27757823,28103095,345272,2012029
278,27925255,28268766,343511,2062401
279,28095701,28434092,338391,1969513
280,28261480,28605137,343657,2002508
281,28428409,28772933,344524,2021902
282,28596822,28938020,341198,2048577
283,28767304,29110779,343475,1993025
284,28933783,29278650,344867,2025196
285,29102470,29444000,341530,2045956
286,29272812,29616788,343976,1997988
287,29439396,29785597,346201,2017092
288,29607650,29951012,343362,2048322
289,29777695,30118610,340915,1993023
290,29944486,30286535,342049,2022392
291,30112903,30454852,341949,2049239
292,30283299,30623510,340211,2006807
293,30451095,30791522,340427,2019256
294,30619593,30960537,340944,2052252
295,30789904,31134251,344347,1997392
296,30956473,31302399,345926,2023404
297,31125084,31467724,342640,2047027
298,31295548,31634014,338466,1984454
299,31461627,31802221,340594,2020402
300,31629948,31971591,341643,2052309
301,31800545,32138940,338395,1990113
302,31967088,32307167,340079,2020129
303,32135462,32476605,341143,2052873
304,32305850,32643759,337909,1985915
305,32472136,32812817,340681,2023603
306,32640384,32981203,340819,2050740
307,32810768,33149800,339032,1986898
308,32977032,33317905,340873,2021285
309,33145430,33486169,340739,2048972
310,33315544,33653713,338169,1989523
311,33481929,33822890,340961,2023429
312,33650407,33996193,345786,2074514
313,33820734,34167807,347073,2031696
314,33989336,34333581,344245,1980416
315,34157389,34501187,343798,2034576
316,34326449,34668640,342191,2036105
317,34494939,34836379,341440,1967646
318,34660834,35012513,351679,2088201
319,34831202,35180284,349082,1974245
320,34998934,35348147,349213,2022042
321,35167330,35514931,347601,2049021
322,35337743,35680321,342578,2029591
323,35506051,35846158,340107,1960459
324,35671260,36013075,341815,2036457
325,35840350,36179151,338801,1994854
326,36008207,36347147,338940,2018058
327,36175742,36516509,340767,2054337
328,36346378,36684147,337769,1992514
329,36512828,36854123,341295,2024150
330,36681515,37022547,341032,2053419
331,36852121,37191004,338883,1991052
332,37018765,37358800,340035,2022401
333,37187295,37528006,340711,2055066
334,37357881,37696820,338939,1990358
335,37524446,37864822,340376,2023775
336,37692991,38033949,340958,2055244
337,37863613,38203154,339541,1992648
338,38030361,38374554,344193,2070079
339,38200742,38539153,338411,1973390
340,38367414,38706808,339394,2007367
341,38534747,38875482,340735,2026627
342,38703420,39043731,340311,2051785
343,38874020,39214838,340818,1991765
344,39040425,39385608,345183,2072425
345,39211047,39550908,339861,2000155
346,39379447,39718611,339164,1989446
347,39545649,39886455,340806,2018156
348,39713915,40054718,340803,2050474
349,39884190,40224814,340624,1997803
350,40051013,40396326,345313,2069359
351,40221675,40562483,340808,2003742
352,40389962,40730073,340111,1994804
353,40556821,40896110,339289,2019720
354,40725399,41065903,340504,2034952
355,40894288,41233279,338991,2023448
356,41061530,41408291,346761,2022136
357,41228475,41574765,346290,2006176
358,41398281,41744165,345884,2048340
359,41566919,41910642,343723,2011207
360,41735448,42077416,341968,2015189
361,41903274,42251176,347902,2034926
