step,start,end,latency,execution
269,10017146,11363671,1346525,79108
270,10055033,11404575,1349542,78401
271,10092593,11446028,1353435,79056
272,10130253,11487417,1357164,78997
273,10167925,11530106,1362181,80344
274,10205636,11571416,1365780,77315
275,10241690,11612676,1370986,78614
276,10279098,11655562,1376464,80378
277,10316632,11697141,1380509,77800
278,10352932,11739807,1386875,80370
279,10390719,11781920,1391201,79861
280,10428549,11823313,1394764,78989
281,10466176,11864759,1398583,77397
282,10502180,11906946,1404766,79288
283,10539391,11949772,1410381,80269
284,10576907,11992029,1415122,79805
285,10614526,12033299,1418773,79253
286,10652545,12075340,1422795,78089
287,10688667,12116615,1427948,78522
288,10725971,12157930,1431959,78916
289,10763611,12200878,1437267,78836
290,10799574,12242865,1443291,78860
291,10836506,12284144,1447638,77465
292,10872743,12326598,1453855,79241
293,10909583,12369446,1459863,80362
294,10947145,12411927,1464782,78645
295,10983395,12452712,1469317,77551
296,11020219,12494211,1473992,79117
297,11057901,12537006,1479105,80446
298,11095607,12578156,1482549,76995
299,11131506,12620377,1488871,79556
300,11168913,12663015,1494102,80385
301,11206719,12704241,1497522,77099
302,11242625,12745311,1502686,77831
303,11279447,12788029,1508582,80407
304,11317220,12829331,1512111,79086
305,11355038,12871346,1516308,78106
306,11391196,12912382,1521186,78658
307,11428860,12953990,1525130,77464
308,11464766,12995024,1530258,78003
309,11501780,13036124,1534344,78923
310,11539637,13078547,1538910,78194
311,11575466,13121181,1545715,79359
312,11612274,13162648,1550374,79153
313,11649996,13204779,1554783,78185
314,11686115,13247069,1560954,79741
315,11723641,13289273,1565632,79927
316,11761436,13330286,1568850,78791
317,11799245,13371456,1572211,77191
318,11835326,13414323,1578997,80211
319,11872742,13455678,1582936,78882
320,11910321,13497066,1586745,79203
321,11948283,13539067,1590784,79709
322,11986097,13581326,1595229,78372
323,12022269,13622435,1600166,77916
324,12059146,13664868,1605722,80014
325,12096784,13707630,1610846,78702
326,12132798,13750660,1617862,79936
327,12169787,13792124,1622337,79053
328,12207424,13834305,1626881,79574
329,12244870,13876408,1631538,78221
330,12281053,13918342,1637289,78897
331,12318090,13960881,1642791,80060
332,12355691,14003515,1647824,80195
333,12393336,14044817,1651481,78867
334,12430933,14086124,1655191,77298
335,12466978,14128604,1661626,79558
336,12504126,14171517,1667391,80396
337,12541656,14213643,1671987,78192
338,12577785,14255720,1677935,78955
339,12614736,14298049,1683313,80032
340,12652523,14339708,1687185,79315
341,12690212,14381523,1691311,77773
342,12726234,14423627,1697393,79334
343,12763517,14466308,1702791,78455
344,12799350,14507506,1708156,77128
