iteration,start,end,latency,execution
114,87363,6001034,5913671,202825
115,91573,6052101,5960528,225648
116,96009,6105069,6009060,224986
117,100176,6157923,6057747,202143
118,104307,6210672,6106365,226410
119,109326,6261961,6152635,208859
120,113702,6316531,6202829,233186
121,117829,6369788,6251959,220123
122,123102,6422752,6299650,203931
123,127205,6473863,6346658,197917
124,131288,6526690,6395402,235441
125,135449,6579715,6444266,218213
126,139726,6633488,6493762,217167
127,145631,6686408,6540777,217197
128,149645,6739427,6589782,215838
129,153762,6792382,6638620,226921
130,157867,6845309,6687442,211874
131,162724,6898380,6735656,204605
132,167223,6951186,6783963,242406
133,171034,7004136,6833102,217601
134,175014,7057135,6882121,206602
135,178976,7110069,6931093,264872
136,183403,7162931,6979528,279988
137,187610,7216032,7028422,282865
138,191515,7268820,7077305,251337
139,195491,7321760,7126269,268942
140,199775,7374586,7174811,280243
141,203800,7427760,7223960,267085
142,207711,7480679,7272968,240859
143,212498,7533492,7320994,276581
144,217361,7586399,7369038,267649
145,221354,7639480,7418126,280294
146,225293,7692352,7467059,251109
147,229324,7745274,7515950,258813
148,234053,7798203,7564150,285505
149,238123,7851141,7613018,253998
150,242024,7904142,7662118,258036
151,246067,7956973,7710906,265088
152,250715,8009875,7759160,275904
153,254825,8062019,7807194,283111
154,258762,8115059,7856297,237659
155,263635,8168047,7904412,247191
156,267903,8220770,7952867,297797
157,271945,8273746,8001801,266850
158,275869,8326751,8050882,263770
159,279898,8379734,8099836,250831
160,284695,8432687,8147992,275741
161,288051,8485691,8197640,280619
162,291926,8538500,8246574,242306
163,295921,8591287,8295366,267345
164,300467,8644331,8343864,278729
165,304404,8697401,8392997,282774
166,308257,8750361,8442104,255585
167,315772,8803150,8487378,312326
168,367365,8856148,8488783,331208
169,435723,8909054,8473331,331718
170,488540,8962026,8473486,299632
171,541018,9014963,8473945,299733
172,576382,9068047,8491665,342768
173,645143,9120710,8475567,320781
174,697670,9173828,8476158,270421
175,733037,9226743,8493706,342092
176,801510,9279731,8478221,299912
177,837602,9332749,8495147,346703
178,905198,9385705,8480507,291974
179,958026,9438372,8480346,298115
180,1011545,9491271,8479726,351133
181,1064206,9544065,8479859,302835
182,1117150,9596406,8479256,303256
183,1169205,9649276,8480071,298383
184,1204440,9702246,8497806,343371
185,1272913,9755139,8482226,333577
186,1326216,9807941,8481725,268167
187,1361102,9860980,8499878,295595
188,1411173,9914068,8502895,363174
189,1468808,9967023,8498215,315457
190,1518384,10020058,8501674,313658
191,1584186,10072786,8488600,296568
192,1619673,10125659,8505986,327434
193,1687779,10178732,8490953,330252
194,1741588,10231741,8490153,289958
195,1793856,10284737,8490881,315458
196,1828998,10337543,8508545,327892
197,1896958,10390484,8493526,332897
198,1950103,10443335,8493232,299078
199,1984539,10496447,8511908,315619
200,2053028,10549340,8496312,314230
201,2088739,10602387,8513648,333482
202,2157963,10655133,8497170,299710
203,2210041,10707929,8497888,316473
204,2264590,10761007,8496417,328012
205,2317210,10814084,8496874,322012
206,2369817,10867010,8497193,286302
207,2422570,10920084,8497514,326745
208,2457851,10972669,8514818,316800
209,2527373,11025682,8498309,333378
210,2580230,11078713,8498483,290111
211,2614281,11131606,8517325,298452
212,2675891,11184573,8508682,352771
213,2736847,11237452,8500605,301311
214,2770009,11290430,8520421,305251
215,2832188,11343301,8511113,315290
216,2893429,11396171,8502742,331866
217,2945816,11449317,8503501,327041
218,2998528,11502358,8503830,287135
219,3051303,11555301,8503998,296842
220,3084759,11607851,8523092,360813
221,3153061,11661004,8507943,319269
222,3207321,11713970,8506649,298871
223,3240999,11767011,8526012,315929
224,3310517,11820078,8509561,310876
225,3344725,11872955,8528230,330639
226,3406982,11925669,8518687,288621
227,3450274,11978705,8528431,334196
228,3505650,12031618,8525968,313973
229,3571809,12084640,8512831,332902
230,3623677,12137710,8514033,317604
231,3676923,12190713,8513790,298269
232,3710364,12243214,8532850,332932
233,3779685,12296375,8516690,317219
234,3831848,12349180,8517332,299109
235,3866182,12402107,8535925,316146
236,3936878,12452869,8515991,326101
237,3989766,12504227,8514461,320880
238,4042192,12557307,8515115,285405
239,4081723,12610005,8528282,345005
240,4146859,12662893,8516034,300604
241,4200485,12716063,8515578,333813
242,4253434,12769010,8515576,308406
243,4305823,12822048,8516225,288399
244,4338814,12874456,8535642,345839
245,4405667,12927684,8522017,321736
246,4462269,12980634,8518365,293973
247,4494402,13033659,8539257,308254
248,4554333,13086679,8532346,331488
249,4599283,13139603,8540320,329877
250,4669125,13192388,8523263,284460
251,4704294,13245189,8540895,317058
252,4757087,13298259,8541172,348440
253,4825750,13351312,8525562,317313
254,4878737,13404364,8525627,318487
255,4931345,13457393,8526048,297571
256,4964209,13509947,8545738,330863
257,5031090,13562994,8531904,321696
258,5087680,13616044,8528364,296807
259,5119919,13668988,8549069,333139
260,5188918,13722036,8533118,299364
261,5223594,13774469,8550875,334825
262,5294473,13827692,8533219,316849
263,5346532,13880604,8534072,318480
264,5400380,13933694,8533314,317335
265,5452892,13986687,8533795,317087
266,5506099,14039686,8533587,318066
267,5559157,14092316,8533159,296090
268,5591189,14145193,8554004,329407
269,5656944,14198357,8541413,321441
270,5714977,14251280,8536303,295712
271,5747377,14304363,8556986,335253
272,5817672,14357421,8539749,298105
273,5851510,14409987,8558477,334771
274,5922223,14462669,8540446,308178
275,5965758,14514891,8549133,306687
276,6008229,14567951,8559722,334534
277,6078436,14620990,8542554,317220
278,6131427,14674002,8542575,314895
279,6181937,14726663,8544726,299381
280,6217601,14779661,8562060,342034
281,14783906,14843308,59402,93952
282,14786422,14894429,108007,68618
283,14788884,14945429,156545,60782
284,14789444,14996995,207551,61119
285,14789970,15048000,258030,62049
286,14790503,15100090,309587,64122
287,14791090,15153257,362167,65271
288,14791742,15206076,414334,64360
289,14792367,15258846,466479,63463
290,14792926,15311890,518964,63372
291,14793482,15364973,571491,65637
292,14794129,15418006,623877,61642
293,14795058,15471251,676193,62613
294,14795811,15523752,727941,63120
295,14796424,15576272,779848,61965
296,14796993,15627559,830566,61020
297,14797591,15680654,883063,62543
298,14798225,15733539,935314,63385
299,14798832,15786496,987664,63661
300,14799399,15839211,1039812,61677
301,14799946,15890432,1090486,61310
302,14800493,15943215,1142722,62129
303,14801029,15996138,1195109,62431
304,14801554,16048905,1247351,62513
305,14802050,16100205,1298155,60998
306,14802601,16153248,1350647,61933
307,14803140,16205923,1402783,61741
308,14803687,16257056,1453369,60875
309,14804216,16309864,1505648,61489
310,14804757,16362818,1558061,61660
311,14805295,16415124,1609829,61818
312,14805862,16467934,1662072,67826
313,14806397,16520569,1714172,59989
314,14806967,16573676,1766709,60719
315,14807591,16626619,1819028,77092
316,14808184,16679610,1871426,110081
317,14808806,16732529,1923723,110329
318,14809538,16784977,1975439,109992
319,14810267,16836392,2026125,110929
320,14811003,16889223,2078220,116812
321,14811757,16942183,2130426,114094
322,14812433,16995224,2182791,115321
323,14813265,17048152,2234887,115830
324,14813829,17101276,2287447,118212
325,14814302,17154091,2339789,114015
326,14814803,17206969,2392166,116700
327,14815295,17259753,2444458,114986
328,14815835,17311879,2496044,114835
329,14816409,17364951,2548542,115528
330,14816982,17417995,2601013,119035
331,14817588,17470597,2653009,113831
332,14818176,17521817,2703641,114748
333,14818642,17574517,2755875,115408
334,14819206,17627412,2808206,114953
335,14819844,17680652,2860808,115896
336,14820453,17733368,2912915,116086
337,14821035,17786264,2965229,114783
338,14821523,17837431,3015908,112997
339,14822145,17890787,3068642,116369
340,14822737,17943136,3120399,114684
341,14823353,17996077,3172724,114833
342,14824001,18049156,3225155,115765
343,14824651,18101977,3277326,115608
344,14825157,18152972,3327815,114154
345,14825692,18206020,3380328,115520
346,14826180,18258715,3432535,113873
347,14826683,18311875,3485192,115524
348,14827249,18364873,3537624,118349
349,14827825,18417618,3589793,211949
350,14828312,18468743,3640431,229443
351,14828901,18521854,3692953,214175
352,14829495,18574404,3744909,216888
353,14830073,18627412,3797339,216209
354,14830654,18680637,3849983,217025
355,14831150,18733605,3902455,217243
356,14831658,18786216,3954558,217010
357,14832140,18837535,4005395,215724
358,14832640,18890372,4057732,217689
359,14833174,18943153,4109979,215153
360,14833666,18996286,4162620,201267
361,14834151,19049142,4214991,228826
362,14834644,19102297,4267653,222254
363,14835142,19155251,4320109,216311
364,14835638,19207713,4372075,219736
365,14836102,19260872,4424770,200154
366,14836657,19313887,4477230,231244
367,14837256,19366473,4529217,218317
368,14837850,19417736,4579886,216997
369,14838418,19470626,4632208,201519
370,14839005,19523701,4684696,231410
371,14839607,19576623,4737016,217382
372,14840197,19629492,4789295,202821
373,14840739,19682274,4841535,230783
374,14841294,19733445,4892151,218166
375,14841887,19786628,4944741,217999
376,14842444,19839394,4996950,217193
377,14843032,19892262,5049230,216785
378,14843628,19945212,5101584,218242
379,14844245,19997929,5153684,217944
380,14844936,20049117,5204181,219648
381,14845562,20102280,5256718,315893
382,14846170,20154919,5308749,334908
383,14846780,20207882,5361102,300317
384,14847348,20260696,5413348,334122
385,14847901,20312906,5465005,318217
386,14848509,20365820,5517311,320140
387,14849014,20418528,5569514,320467
388,14849471,20470216,5620745,319951
389,14849942,20522141,5672199,318453
390,14850509,20574382,5723873,318962
391,14851109,20627160,5776051,318632
392,14851712,20678512,5826800,294069
393,14852283,20731679,5879396,339051
394,14852872,20784528,5931656,321004
395,14853457,20837627,5984170,320522
396,14854042,20890127,6036085,303718
397,14854548,20942787,6088239,314706
398,14855082,20994052,6138970,331581
399,14855659,21047177,6191518,319914
400,14856167,21099969,6243802,319807
401,14856623,21153036,6296413,300667
402,14857194,21206037,6348843,318977
403,14858502,21258389,6399887,334077
404,14860724,21309900,6449176,304437
405,14863649,21362846,6499197,333718
406,14865719,21415882,6550163,321379
407,14867947,21468782,6600835,321237
408,14870510,21521454,6650944,304008
409,14872741,21574716,6701975,334588
410,14874858,21627504,6752646,321440
411,14876983,21680498,6803515,320867
412,14879046,21733442,6854396,321877
413,14881149,21786501,6905352,367711
414,14883370,21839403,6956033,364269
415,14885415,21891745,7006330,365867
416,14887529,21943121,7055592,386125
417,14890319,21996029,7105710,370500
418,14892335,22049142,7156807,372559
419,14894652,22102271,7207619,373724
420,14897467,22154941,7257474,372556
421,14899328,22207677,7308349,355098
422,14901350,22258629,7357279,381963
423,14903458,22311813,7408355,370794
424,14905541,22364846,7459305,354857
425,14907672,22417787,7510115,384655
426,14909878,22470852,7560974,373900
427,14911982,22523466,7611484,372294
428,14914368,22574473,7660105,354019
429,14916963,22627569,7710606,375436
430,14918948,22680521,7761573,378927
431,14921074,22733628,7812554,371119
432,14923167,22786350,7863183,356646
433,14925311,22839404,7914093,375422
434,14927438,22892208,7964770,362868
435,14929593,22945013,8015420,386077
436,14931717,22998262,8066545,363599
437,14933822,23051098,8117276,377148
438,14936079,23104044,8167965,355759
439,14938144,23156791,8218647,386091
440,14940271,23207791,8267520,352323
441,14942940,23260882,8317942,385942
442,14944998,23313863,8368865,373228
443,14947534,23366857,8419323,371359
444,14949385,23419677,8470292,357253
445,14951462,23472561,8521099,431930
446,15001004,23525500,8524496,416117
447,15063927,23578548,8514621,426475
448,15115872,23631561,8515689,430139
449,15169137,23684668,8515531,421627
450,15222370,23737317,8514947,421241
451,15274625,23790098,8515473,423051
452,15327585,23841326,8513741,405361
453,15381333,23894238,8512905,417618
454,15433738,23947079,8513341,436753
455,15487040,24000034,8512994,420112
456,15539393,24053109,8513716,391569
457,15582370,24105810,8523440,447962
458,15643180,24156899,8513719,423179
459,15696770,24209875,8513105,422835
460,15749381,24262814,8513433,413853
461,15802276,24315870,8513594,416731
462,15845193,24368825,8523632,415603
463,15906301,24421536,8515235,435535
464,15958970,24472601,8513631,405591
465,16012512,24525443,8512931,424551
466,16054017,24578532,8524515,424563
467,16116056,24631432,8515376,429893
468,16168961,24684539,8515578,396799
469,16211238,24737292,8526054,443708
470,16272817,24790268,8517451,405744
471,16325727,24843105,8517378,437485
472,16378621,24895967,8517346,412989
473,16430975,24949103,8518128,428577
474,16484302,25002211,8517909,423239
475,16536367,25054731,8518364,422403
476,16589430,25105934,8516504,405804
477,16642897,25158771,8515874,436047
478,16695263,25211861,8516598,415136
479,16748449,25264770,8516321,418649
480,16790848,25317874,8527026,416590
481,16852153,25370385,8518232,434261
482,16904914,25421468,8516554,420412
483,16958017,25474326,8516309,422631
484,17010887,25526559,8515672,404103
485,17064193,25579564,8515371,426489
486,17117504,25632468,8514964,412929
487,17169876,25685179,8515303,435075
488,17222678,25736297,8513619,398316
489,17270992,25789354,8518362,441972
490,17327559,25842096,8514537,424166
491,17380772,25895219,8514447,421429
492,17433629,25947919,8514290,396823
493,17476144,26000889,8524745,441449
494,17537559,26051845,8514286,404459
495,17590238,26103986,8513748,436210
496,17643068,26156972,8513904,415715
497,17696420,26209729,8513309,428127
498,17749534,26262762,8513228,413238
499,17791607,26315859,8524252,431463
500,17852984,26368451,8515467,406255
501,17907028,26419774,8512746,434602
502,17958758,26472630,8513872,413966
503,18011754,26525534,8513780,430920
504,18064853,26578187,8513334,396502
505,18106720,26629313,8522593,440984
506,18168608,26682545,8513937,424342
507,18221599,26735585,8513986,423379
508,18274092,26787976,8513884,413713
509,18327464,26839377,8511913,427921
510,18381144,26892201,8511057,412024
511,18422421,26945121,8522700,431349
512,18484198,26997813,8513615,407660
513,18538015,27049046,8511031,433498
514,18589899,27102229,8512330,422365
515,18643015,27155153,8512138,421684
516,18696130,27208475,8512345,397013
517,18749339,27259757,8510418,430698
518,18792058,27312755,8520697,413372
519,18853182,27365788,8512606,437705
520,18905847,27418886,8513039,412453
521,18958727,27472041,8513314,431587
522,19012367,27524374,8512007,406306
523,19064846,27577437,8512591,435089
524,19117796,27630116,8512320,406860
525,19171355,27681544,8510189,432508
526,19223112,27734546,8511434,414714
527,19276550,27787402,8510852,428912
528,19329547,27840143,8510596,395860
529,19371705,27892776,8521071,444247
530,19433331,27943955,8510624,421281
531,19486331,27997126,8510795,423332
532,19539224,28050012,8510788,414074
533,19592265,28102486,8510221,431313
534,19645623,28154911,8509288,409254
535,19687071,28208003,8520932,432772
536,19749195,28259860,8510665,406116
537,19802805,28312733,8509928,433708
538,19854954,28365772,8510818,422548
539,19907938,28418840,8510902,424227
540,19960835,28471579,8510744,396448
541,20003329,28524674,8521345,442933
542,20064872,28577489,8512617,422135
543,20118011,28630516,8512505,422733
544,20170515,28683525,8513010,415104
545,20223574,28736198,8512624,430573
546,20276895,28789330,8512435,404108
547,20328724,28842007,8513283,428503
548,20381480,28894857,8513377,389541
549,20422904,28945965,8523061,453390
550,20484579,28999163,8514584,413004
551,20537836,29051966,8514130,431337
552,20591302,29104820,8513518,393612
553,20631898,29157486,8525588,447288
554,20694076,29208918,8514842,404924
555,20747744,29261668,8513924,434915
556,20800110,29314775,8514665,415026
557,20853233,29367684,8514451,429099
558,20906314,29420788,8514474,395454
559,20947699,29473655,8525956,444374
560,21009779,29526178,8516399,404332
561,21063584,29577491,8513907,434572
562,21115892,29630527,8514635,422389
563,21169038,29683468,8514430,422191
564,21221731,29736102,8514371,412881
565,21263946,29787257,8523311,415351
566,21325766,29840073,8514307,434386
567,21378925,29893114,8514189,422559
568,21431995,29945705,8513710,413534
569,21484849,29996985,8512136,410748
570,21537932,30049918,8511986,436254
571,21590213,30102936,8512723,424456
572,21643315,30155727,8512412,406724
573,21696909,30206923,8510014,417185
574,21749587,30259722,8510135,435622
575,21802563,30312722,8510159,422777
576,21854962,30365421,8510459,413219
577,21897778,30416631,8518853,415988
578,21958981,30469270,8510289,415608
579,22011700,30521586,8509886,429397
580,22064810,30574262,8509452,409127
581,22118086,30627394,8509308,426968
582,22171110,30680468,8509358,421183
583,22212056,30733516,8521460,433508
584,22274512,30786056,8511544,404559
585,22328198,30837404,8509206,437316
586,22380788,30890189,8509401,413361
587,22433882,30943013,8509131,427709
588,22486868,30995957,8509089,413009
589,22528971,31048673,8519702,415446
590,22590060,31100103,8510043,417292
591,22643233,31152930,8509697,436522
592,22696109,31205819,8509710,412211
593,22749475,31258729,8509254,429790
594,22802483,31311803,8509320,405339
595,22855094,31364437,8509343,435426
596,22907818,31415683,8507865,422999
597,22961292,31468761,8507469,406061
598,23014847,31521560,8506713,433146
599,23066782,31574249,8507467,421434
600,23119584,31627518,8507934,398173
601,23162388,31680114,8517726,425178
602,23223389,31731504,8508115,434855
603,23276516,31784507,8507991,424778
604,23329776,31837501,8507725,415336
605,23383007,31890561,8507554,411583
606,23435836,31942962,8507126,434273
607,23488334,31995795,8507461,423097
608,23541295,32046855,8505560,422659
609,23594903,32099802,8504899,406553
610,23647555,32150969,8503414,422641
611,23700633,32203164,8502531,425644
612,23753341,32255883,8502542,408535
613,23794580,32308659,8514079,407177
614,23856699,32361783,8505084,447318
615,23909609,32414847,8505238,424691
616,23962495,32467713,8505218,413420
617,24015386,32520769,8505383,430917
618,24069507,32573623,8504116,395944
619,24110966,32626155,8515189,442235
620,24172512,32677354,8504842,421673
621,24225724,32730146,8504422,406364
622,24278549,32781366,8502817,425545
623,24331565,32834518,8502953,429687
624,24384304,32887506,8503202,410637
625,24426157,32940079,8513922,415805
626,24488094,32991010,8502916,415674
627,24540774,33044028,8503254,436955
628,24593932,33097112,8503180,423834
629,24646881,33150044,8503163,396063
630,24700565,33202926,8502361,442438
631,24752809,33255654,8502845,421021
632,24805987,33306890,8500903,405715
633,24859324,33359336,8500012,410681
634,24911793,33410739,8498946,440864
635,24965173,33463799,8498626,423041
636,25017602,33516180,8498578,412919
637,25059686,33569428,8509742,405918
638,25121343,33620657,8499314,441706
639,25174132,33673554,8499422,422386
640,25227186,33726499,8499313,423909
641,25280678,33779480,8498802,397690
642,25334057,33832446,8498389,430176
643,25375406,33885136,8509730,425494
644,25431839,33936261,8504422,417207
645,25483045,33989147,8506102,404222
646,25542019,34040008,8497989,440583
647,25595016,34093153,8498137,424660
648,25647947,34146012,8498065,412056
649,25689315,34199155,8509840,416196
650,25751793,34251936,8500143,419294
651,25804772,34304919,8500147,434988
652,25857350,34357663,8500313,422123
653,25910559,34410765,8500206,413930
654,25963812,34463735,8499923,403785
655,26005941,34516355,8510414,442497
656,26067182,34567478,8500296,420901
657,26119874,34620419,8500545,405432
658,26172225,34671556,8499331,424439
659,26225346,34724237,8498891,428864
660,26278362,34776357,8497995,407433
661,26331456,34829028,8497572,406700
662,26373890,34880143,8506253,444972
663,26435503,34932492,8496989,420037
664,26487926,34985434,8497508,413328
665,26540804,35038426,8497622,401707
666,26582998,35090857,8507859,428393
667,26644619,35143474,8498855,435471
668,26698056,35194802,8496746,422733
669,26751517,35247512,8495995,392915
670,26793289,35298965,8505676,444765
671,26854775,35351872,8497097,420414
672,26907494,35405026,8497532,408031
673,26960382,35457346,8496964,407437
674,27003792,35508812,8505020,429054
675,27064490,35561679,8497189,434176
676,27117719,35614764,8497045,419468
677,27170636,35667704,8497068,403510
678,27214757,35720362,8505605,437041
679,27275224,35773188,8497964,422274
680,27328288,35824291,8496003,422856
681,27381824,35877062,8495238,405368
682,27434541,35928457,8493916,426660
683,27487472,35981066,8493594,428481
684,27539854,36032359,8492505,405401
685,27592978,36085079,8492101,424837
686,27635890,36136039,8500149,397821
687,27697221,36189167,8491946,448907
688,27750281,36241900,8491619,422288
689,27803067,36295096,8492029,409294
690,27856691,36347856,8491165,401781
691,27898334,36400924,8502590,442561
692,27959911,36453573,8493662,406383
693,28013641,36504770,8491129,425070
694,28066220,36557898,8491678,430539
695,28118471,36610712,8492241,420020
696,28170893,36663307,8492414,395452
697,28213347,36714613,8501266,434233
698,28275395,36767522,8492127,398252
699,28328345,36820592,8492247,448534
700,28381769,36873274,8491505,422945
701,28434901,36924255,8489354,409652
702,28488225,36976364,8488139,414931
703,28540210,37029475,8489265,432610
704,28593445,37082058,8488613,407096
705,28647407,37133275,8485868,424606
706,28699248,37186189,8486941,414211
707,28751945,37239388,8487443,433996
708,28804858,37291596,8486738,403128
709,28857545,37342967,8485422,424336
710,28900571,37396115,8495544,414814
711,28961565,37448931,8487366,435446
712,29014906,37501542,8486636,423330
713,29067719,37552801,8485082,411283
714,29120833,37605886,8485053,420086
715,29163476,37658692,8495216,429376
716,29224863,37711338,8486475,405467
717,29278097,37762656,8484559,432580
718,29330732,37815711,8484979,397821
719,29383751,37868484,8484733,442003
720,29436836,37921736,8484900,406320
721,29489282,37974223,8484941,426073
722,29532044,38027383,8495339,398305
723,29593129,38080451,8487322,438549
724,29646050,38133472,8487422,411957
725,29699131,38186437,8487306,429843
726,29740910,38239001,8498091,415374
727,29802957,38291891,8488934,434639
728,29855767,38344969,8489202,405091
729,29909358,38398110,8488752,425048
730,29950844,38450796,8499952,406147
731,30012781,38503829,8491048,441713
732,30065920,38556590,8490670,406048
733,30118651,38607608,8488957,422044
734,30160391,38660688,8500297,400520
735,30222589,38713738,8491149,446607
736,30275203,38766339,8491136,414771
737,30328449,38817495,8489046,417026
738,30370765,38870475,8499710,407334
739,30432719,38923579,8490860,440855
740,30485315,38975930,8490615,403853
741,30538002,39027374,8489372,433948
742,30590020,39080391,8490371,405005
743,30643264,39133362,8490098,436382
744,30696227,39186006,8489779,406549
745,30749260,39237184,8487924,422876
746,30791827,39290169,8498342,415001
747,30852868,39342820,8489952,434715
748,30905495,39395869,8490374,398074
749,30958438,39448921,8490483,441870
750,31011728,39501789,8490061,386974
751,31054305,39554798,8500493,451171
752,31115273,39607860,8492587,405623
753,31168856,39659671,8490815,436261
754,31220956,39712657,8491701,397345
755,31273932,39765678,8491746,432364
756,31327242,39818383,8491141,411026
757,31369421,39869576,8500155,424486
758,31431127,39922482,8491355,420392
759,31484551,39975224,8490673,437759
760,31536763,40028024,8491261,409627
761,31589476,40079351,8489875,411980
762,31643101,40132374,8489273,419374
763,31685489,40185321,8499832,436010
764,31746805,40238064,8491259,405433
765,31800284,40289082,8488798,416238
766,31852610,40341772,8489162,409817
767,31905851,40394959,8489108,442689
768,31958200,40447402,8489202,412905
769,32000803,40498974,8498171,412333
770,32062013,40551832,8489819,409067
771,32105608,40604826,8499218,443522
772,32166133,40657631,8491498,413675
773,32218279,40710746,8492467,414593
774,32271948,40763702,8491754,424294
775,32324092,40816738,8492646,429989
776,32376917,40869352,8492435,405636
777,32430480,40920494,8490014,417170
778,32482858,40973451,8490593,418327
779,32536013,41026322,8490309,436546
780,32588706,41079050,8490344,394789
781,32631196,41130421,8499225,427261
782,32692458,41183133,8490675,408049
783,32734988,41236074,8501086,445653
784,32796529,41288975,8492446,413992
785,32849715,41340055,8490340,429592
786,32903109,41393036,8489927,402800
787,32945224,41445781,8500557,432076
788,33006063,41498606,8492543,423835
789,33059714,41549667,8489953,407730
790,33112301,41602702,8490401,428101
791,33165254,41654899,8489645,434231
792,33218152,41707437,8489285,405499
793,33260689,41758641,8497952,411033
794,33322024,41811703,8489679,429255
795,33365166,41864600,8499434,429041
796,33425897,41917529,8491632,414248
797,33479157,41970670,8491513,393732
798,33531864,42023479,8491615,429996
799,33575214,42076362,8501148,438262
800,33635935,42129011,8493076,424456
801,33689313,42180211,8490898,383881
802,33741752,42233046,8491294,441633
803,33794787,42286121,8491334,430064
804,33847615,42338985,8491370,412569
805,33889590,42390107,8500517,395610
806,33951363,42442874,8491511,439121
807,33993603,42495844,8502241,432398
808,34055074,42548456,8493382,414150
809,34108359,42599870,8491511,394818
810,34161670,42652852,8491182,438762
811,34214583,42705868,8491285,430225
812,34267025,42758189,8491164,413437
813,34320676,42809720,8489044,410761
814,34372747,42862588,8489841,426865
815,34425959,42915742,8489783,430966
816,34478946,42968065,8489119,411539
817,34520547,43019535,8498988,414473
818,34583057,43072524,8489467,425293
819,34625456,43125312,8499856,424486
820,34679174,43178018,8498844,423238
821,34731834,43229305,8497471,402275
822,34792268,43282389,8490121,431692
823,34834374,43335389,8501015,436136
824,34895870,43388041,8492171,416134
825,34948582,43439130,8490548,394572
826,35001035,43492015,8490980,444171
827,35054901,43544823,8489922,421717
828,35106500,43598065,8491565,412128
829,35148008,43650858,8502850,386647
830,35210474,43703971,8493497,448146
831,35253182,43756881,8503699,432000
832,35314778,43809629,8494851,424340
833,35367851,43862676,8494825,377378
834,35421294,43915726,8494432,447285
835,35463540,43968680,8505140,431275
