iteration,start,end,latency,execution
703,29935109,30081163,146054,91491
704,29977881,30123914,146033,85373
705,30020576,30164577,144001,83304
706,30063272,30206066,142794,84164
707,30106007,30247590,141583,84099
708,30148615,30289339,140724,82774
709,30189706,30330917,141211,84267
710,30232428,30372865,140437,82929
711,30273474,30414160,140686,83551
712,30315767,30456155,140388,83108
713,30356948,30498971,142023,85428
714,30399620,30540208,140588,82393
715,30440838,30581226,140388,83620
716,30483503,30623937,140434,85274
717,30526112,30666809,140697,83838
718,30567159,30707901,140742,83868
719,30609997,30749061,139064,84281
720,30653181,30790232,137051,83956
721,30696004,30831540,135536,82401
722,30737174,30872537,135363,83794
723,30780009,30913683,133674,82263
724,30821188,30955953,134765,85035
725,30864004,31007796,143792,92922
726,30905138,31049122,143984,83962
727,30947847,31091781,143934,85343
728,30990593,31134306,143713,83674
729,31031815,31176614,144799,84802
730,31074390,31218799,144409,84798
731,31117075,31261699,144624,86044
732,31160298,31302764,142466,83705
733,31202999,31344633,141634,84507
734,31245699,31385792,140093,83780
735,31288369,31426601,138232,81872
736,31329487,31467570,138083,83582
737,31372157,31508892,136735,82565
738,31413435,31550092,136657,82186
739,31454489,31592647,138158,85285
740,31497292,31634399,137107,82744
741,31538349,31676964,138615,85172
742,31581010,31719842,138832,83854
743,31622055,31763303,141248,86603
744,31665252,31804916,139664,84317
745,31708018,31845854,137836,83554
746,31750695,31888475,137780,83688
747,31791810,31932381,140571,85015
748,31833000,31974799,141799,85277
749,31875931,32016576,140645,84344
750,31918553,32058079,139526,84153
751,31961271,32099999,138728,84541
752,32003951,32141971,138020,83111
753,32045164,32184310,139146,84980
754,32087887,32226122,138235,84396
755,32130545,32270505,139960,87578
756,32173820,32311706,137886,83813
757,32216512,32353850,137338,84811
758,32259238,32396153,136915,83335
759,32300341,32440372,140031,86963
760,32343168,32482376,139208,84469
761,32385704,32526847,141143,87080
762,32428394,32568486,140092,84285
763,32471102,32609466,138364,83602
764,32513812,32651806,137994,84795
765,32556318,32693815,137497,83152
766,32597528,32736514,138986,85336
767,32640237,32780087,139850,86686
768,32683404,32821915,138511,84402
