iteration,start,end,latency,execution
611,25693965,26421385,727420,281313
612,25734993,26463364,728371,281600
613,25777630,26505252,727622,285598
614,25818676,26547607,728931,285973
615,25861590,26590398,728808,287973
616,25903929,26633135,729206,273514
617,25944812,26674956,730144,287452
618,25987245,26717437,730192,284225
619,26029789,26759161,729372,279973
620,26070689,26800885,730196,287772
621,26113369,26843598,730229,292226
622,26155868,26886189,730321,277034
623,26198351,26928911,730560,275406
624,26239339,26971172,731833,283780
625,26282025,27013371,731346,280065
626,26322973,27055151,732178,274814
627,26364027,27097690,733663,285255
628,26406128,27140037,733909,279661
629,26448712,27181455,732743,275529
630,26490953,27222896,731943,282151
631,26533386,27264242,730856,282904
632,26575879,27306190,730311,282739
633,26618336,27348759,730423,284232
634,26660864,27390342,729478,270034
635,26703278,27432090,728812,274076
636,26744247,27474818,730571,280205
637,26786653,27516326,729673,288520
638,26829210,27556939,727729,274476
639,26871483,27598911,727428,276458
640,26914038,27641637,727599,273956
641,26956479,27683985,727506,273364
642,26998984,27725996,727012,279819
643,27041520,27768331,726811,272429
644,27083971,27810356,726385,282367
645,27126254,27852766,726512,273897
646,27167531,27894810,727279,267240
647,27210116,27937571,727455,274181
648,27251201,27980018,728817,281917
649,27293800,28021972,728172,274497
650,27336300,28064516,728216,269884
651,27377127,28107279,730152,274936
652,27419514,28149609,730095,265234
653,27460307,28191455,731148,276012
654,27502501,28234083,731582,269704
655,27543525,28275737,732212,274555
656,27586158,28317332,731174,283215
657,27628513,28359249,730736,285533
658,27670929,28401590,730661,273011
659,27713536,28443614,730078,281527
660,27756034,28485765,729731,279710
661,27798537,28527900,729363,287839
662,27840827,28570504,729677,277097
663,27883205,28613155,729950,276961
664,27925717,28655097,729380,274347
665,27968202,28697616,729414,282956
666,28010502,28739612,729110,287536
667,28053056,28780810,727754,287983
668,28095551,28821942,726391,294039
669,28138029,28862946,724917,295950
670,28180491,28904608,724117,264355
671,28222884,28946585,723701,278921
672,28263889,28988632,724743,292168
673,28306497,29030944,724447,305777
674,28349098,29072946,723848,280181
675,28391522,29115240,723718,280434
676,28433961,29157294,723333,279651
677,28476596,29199637,723041,283148
678,28518925,29241634,722709,286359
679,28561563,29282627,721064,286421
680,28604051,29323941,719890,292471
681,28646528,29366287,719759,296460
682,28689022,29408230,719208,262635
683,28731501,29450629,719128,277914
684,28772593,29492657,720064,284191
685,28815177,29534966,719789,290518
686,28856285,29576947,720662,296844
687,28899131,29619253,720122,279808
688,28941775,29661319,719544,284891
689,28984053,29703656,719603,293028
690,29026575,29745621,719046,295840
691,29069027,29787459,718432,297443
692,29111338,29828898,717560,306970
693,29153760,29870405,716645,309826
694,29196289,29912448,716159,261727
695,29238581,29954420,715839,285255
696,29279563,29996705,717142,307653
697,29322207,30038731,716524,324307
698,29364757,30080974,716217,288380
699,29407128,30123024,715896,289402
700,29449568,30164977,715409,286448
701,29492046,30206316,714270,289878
702,29534530,30248601,714071,298344
703,29577233,30290428,713195,299787
704,29620065,30331885,711820,308700
705,29662779,30373887,711108,311994
706,29705419,30415162,709743,260243
707,29748107,30458206,710099,284017
