step,start,end,latency,execution
203,9210722,9373815,163093,88957
204,9255062,9415015,159953,85580
205,9299498,9456675,157177,86123
206,9344024,9498566,154542,86173
207,9388359,9554471,166112,98891
208,9431419,9596434,165015,86335
209,9475866,9638969,163103,86761
210,9520159,9681062,160903,86633
211,9564773,9733696,168923,97066
212,9609277,9775229,165952,85828
213,9653636,9816971,163335,86119
214,9698071,9858405,160334,85791
215,9742465,9900195,157730,84926
216,9785683,9941603,155920,86023
217,9830334,9983879,153545,85408
218,9873523,10024844,151321,85427
219,9918030,10074601,156571,93097
220,9961426,10116081,154655,85942
221,10005920,10158939,153019,85973
222,10049097,10201529,152432,87101
223,10093654,10262170,168516,103610
224,10136700,10303321,166621,85859
225,10181467,10345695,164228,86725
226,10225881,10387807,161926,86311
227,10270137,10432769,162632,88044
228,10313294,10474272,160978,85994
229,10357842,10516812,158970,86996
230,10402398,10558464,156066,86313
231,10447115,10603079,155964,89477
232,10492041,10644447,152406,85813
233,10536519,10690122,153603,88638
234,10579547,10731560,152013,85858
235,10624000,10777840,153840,89194
236,10666972,10820253,153281,86782
237,10711395,10872956,161561,95669
238,10754409,10915392,160983,86732
239,10798782,10958109,159327,87052
240,10843173,10999283,156110,84219
241,10886274,11041447,155173,86657
242,10930837,11082592,151755,85376
243,10975098,11129610,154512,90195
244,11018345,11171052,152707,85819
245,11062757,11216034,153277,88007
246,11105842,11257556,151714,85806
247,11150158,11304595,154437,90144
248,11193324,11345480,152156,85267
249,11237742,11391481,153739,89166
250,11280970,11433874,152904,86819
251,11325449,11487991,162542,97280
252,11368687,11530604,161917,87014
253,11413162,11575913,162751,89721
254,11457625,11618203,160578,86781
255,11502191,11660177,157986,86852
256,11547125,11702401,155276,85252
257,11590229,11753548,163319,95648
258,11634803,11795545,160742,86394
259,11679277,11845773,166496,94621
260,11723745,11887623,163878,86318
261,11768290,11930940,162650,87886
262,11812911,11972207,159296,85674
263,11857383,12012996,155613,85323
264,11901950,12054757,152807,84725
265,11944985,12099301,154316,88908
266,11989404,12140848,151444,84725
267,12032645,12189032,156387,93245
268,12077771,12229624,151853,85031
269,12122244,12275737,153493,89292
270,12165483,12316873,151390,85739
271,12210118,12362293,152175,88554
272,12253321,12404635,151314,87071
273,12298104,12459323,161219,97768
274,12341236,12501209,159973,86308
275,12385727,12542569,156842,85694
276,12430094,12585022,154928,85489
277,12473199,12667038,193839,126433
278,12517672,12708961,191289,85097
